panel,book,gross,cadence,kind,book_pass4b,book_Sharpe,book_OOS_Sharpe,book_MaxDD,book_turnover,null_turnover,name_turnover,null_base4b,n_unique,degenerate,base_L_H1,cert_L_H1,base_L_H2,cert_L_H2,base_L_OOS,cert_L_OOS,base_L_DD,cert_L_DD,base_L_CAGR,cert_L_CAGR,n_cert,survives,pct_OOS_Sharpe,pct_Sharpe,pct_CAGR,pct_MaxDD
B136,BAND03,1.0,M,FIX,False,1.0875879364734806,1.0850147956378027,-0.20501364063176797,1.84926871673456,1.3680256807021145,0.07596015843029348,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,51.0,10.5,8.5,100.0
B136,BAND03,1.0,Q,ROT,False,0.9369629235662861,0.8791505610352727,-0.28731908444190546,1.196736608936274,1.6030010435472128,0.306765855262942,0.0,200,False,1.0,False,0.0,True,0.275,True,0.0,True,0.025,True,4,True,75.5,61.0,81.5,95.0
B136,BAND03,1.0,Q,MID,False,0.9369629235662861,0.8791505610352727,-0.28731908444190546,1.196736608936274,1.3848300737206127,0.24735763236767205,0.0,200,False,1.0,False,0.02,True,0.7,True,0.0,True,0.245,True,4,True,32.5,20.5,35.0,74.0
B136,BAND03,1.0,Q,FIX,False,0.9369629235662861,0.8791505610352727,-0.28731908444190546,1.196736608936274,0.8633988979091369,0.13874459008530404,0.0,200,False,1.0,False,0.1,True,0.86,True,0.0,True,0.545,True,4,True,15.0,6.5,19.0,20.5
B136,BAND03,1.0,W,ROT,True,1.0991593874420873,1.1048029424254948,-0.16157983013208965,2.666067752269463,14.862240885641555,0.24621858711958558,0.0,200,False,1.0,False,0.015,True,0.955,False,1.0,False,0.0,True,2,True,100.0,100.0,100.0,100.0
B136,BAND03,1.0,W,MID,True,1.0991593874420873,1.1048029424254948,-0.16157983013208965,2.666067752269463,12.446485456345165,0.19004760570236665,0.0,200,False,1.0,False,0.655,True,1.0,False,1.0,False,0.0,True,2,True,100.0,100.0,100.0,100.0
B136,BAND03,1.0,W,FIX,True,1.0991593874420873,1.1048029424254948,-0.16157983013208965,2.666067752269463,2.2093212949508754,0.028574337049373056,0.95,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.95,False,0,False,21.0,7.5,6.5,100.0
B136,EWELIG,0.75,M,ROT,False,1.0639804082131474,1.0742148583460525,-0.21662223241008793,3.766140051466548,3.766140051466548,0.14226826118476932,0.0,1,True,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,100.0,50.0,50.0,0.0
B136,EWELIG,0.75,M,MID,False,1.0639804082131474,1.0742148583460525,-0.21662223241008793,3.766140051466548,4.051126118794031,0.15826795439859134,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,49.0,32.0,9.0,95.0
B136,EWELIG,0.75,M,FIX,False,1.0639804082131474,1.0742148583460525,-0.21662223241008793,3.766140051466548,2.9988438320450523,0.08918557755150237,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,50.0,21.5,0.0,100.0
B136,EWELIG,0.75,Q,ROT,False,1.0323553337522522,0.9692699571578512,-0.24436024823827196,1.9682261170733295,1.96822611707333,0.23956695267033618,0.0,1,True,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,100.0,100.0,100.0,100.0
B136,EWELIG,0.75,Q,MID,False,1.0323553337522522,0.9692699571578512,-0.24436024823827196,1.9682261170733295,1.9593204533619526,0.23139079358750786,0.0,200,False,1.0,False,0.995,False,1.0,False,0.0,True,1.0,False,1,True,5.5,10.0,1.0,55.50000000000001
B136,EWELIG,0.75,Q,FIX,False,1.0323553337522522,0.9692699571578512,-0.24436024823827196,1.9682261170733295,1.5746534307584874,0.14650790165570132,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,2.0,6.0,0.0,14.000000000000002
B136,EWELIG,0.75,W,ROT,True,1.021147356526676,1.010456111383248,-0.17688085212974547,8.264038337378773,8.264038337378777,0.06863275701228846,1.0,1,True,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0,False,100.0,0.0,0.0,100.0
B136,EWELIG,0.75,W,MID,True,1.021147356526676,1.010456111383248,-0.17688085212974547,8.264038337378773,9.798357453423048,0.08839264336297797,0.295,200,False,1.0,False,0.845,True,0.98,False,0.37,True,0.565,True,3,True,82.5,85.0,50.0,98.0
B136,EWELIG,0.75,W,FIX,True,1.021147356526676,1.010456111383248,-0.17688085212974547,8.264038337378773,6.605815301378369,0.04450951674103874,0.015,200,False,1.0,False,0.95,False,0.995,False,0.015,True,1.0,False,1,True,65.5,50.0,0.0,100.0
B136,EWELIG,1.0,M,ROT,False,1.0649750398396785,1.0732533364465402,-0.2819058168125478,4.97148713568891,4.971487135688909,0.14226826118476932,0.0,1,True,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,0.0,0.0,100.0,0.0
B136,EWELIG,1.0,M,MID,False,1.0649750398396785,1.0732533364465402,-0.2819058168125478,4.97148713568891,5.347693551519068,0.1577611889402893,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,45.0,32.0,10.0,94.0
B136,EWELIG,1.0,M,FIX,False,1.0649750398396785,1.0732533364465402,-0.2819058168125478,4.97148713568891,3.9435627842854144,0.08918557755150237,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,52.0,22.0,0.5,100.0
B136,EWELIG,1.0,Q,ROT,False,1.0268521761778555,0.9608932897431763,-0.32124808956653683,2.5990984875492034,2.5990984875492034,0.23956695267033618,0.0,1,True,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,100.0,100.0,100.0,0.0
B136,EWELIG,1.0,Q,MID,False,1.0268521761778555,0.9608932897431763,-0.32124808956653683,2.5990984875492034,2.585570296099068,0.2305094050310351,0.0,200,False,1.0,False,0.99,False,1.0,False,0.0,True,1.0,False,1,True,3.0,5.5,3.5000000000000004,48.5
B136,EWELIG,1.0,Q,FIX,False,1.0268521761778555,0.9608932897431763,-0.32124808956653683,2.5990984875492034,2.0725543129530366,0.14650790165570132,0.0,200,False,1.0,False,0.995,False,1.0,False,0.0,True,1.0,False,1,True,1.5,4.5,0.0,16.5
B136,EWELIG,1.0,W,ROT,False,1.021138121609721,1.009404721817359,-0.23092049750109667,10.909586687911386,10.909586687911386,0.06863275701228846,0.0,1,True,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,0.0,0.0,100.0,0.0
B136,EWELIG,1.0,W,MID,False,1.021138121609721,1.009404721817359,-0.23092049750109667,10.909586687911386,12.95753826578722,0.08814089976472278,0.0,200,False,1.0,False,0.79,True,0.985,False,0.0,True,1.0,False,2,True,81.5,82.0,49.5,98.5
B136,EWELIG,1.0,W,FIX,False,1.021138121609721,1.009404721817359,-0.23092049750109667,10.909586687911386,8.690626710137197,0.04450951674103874,0.0,200,False,1.0,False,0.93,False,0.995,False,0.0,True,1.0,False,1,True,65.0,47.5,0.5,100.0
B136,TOP10,0.5,M,ROT,True,1.068014243326154,0.9818710407067275,-0.19269034481486425,5.213508127414699,10.691157460182186,0.8905726153389706,0.0,200,False,0.39,True,0.38,True,0.455,True,1.0,False,0.0,True,4,True,81.0,99.5,100.0,1.5
B136,TOP10,0.5,M,MID,True,1.068014243326154,0.9818710407067275,-0.19269034481486425,5.213508127414699,5.815002668692463,0.4764693665628245,0.0,200,False,0.715,True,0.465,True,0.63,True,0.965,False,0.0,True,4,True,75.0,95.0,100.0,8.0
B136,TOP10,0.5,M,FIX,True,1.068014243326154,0.9818710407067275,-0.19269034481486425,5.213508127414699,0.3482739935322494,0.01308411214953271,0.0,200,False,1.0,False,0.685,True,0.74,True,1.0,False,0.0,True,3,True,56.00000000000001,45.0,100.0,1.0
B136,TOP10,0.75,M,ROT,False,1.0748636375082876,0.9906059020430813,-0.27841173095810423,7.784505760403344,16.00976516333722,0.8960094941403355,0.055,200,False,0.54,True,0.395,True,0.495,True,0.255,True,0.335,True,5,True,80.0,98.0,100.0,1.0
B136,TOP10,0.75,M,MID,False,1.0748636375082876,0.9906059020430813,-0.27841173095810423,7.784505760403344,8.701097771533071,0.4795341937398012,0.08,200,False,0.735,True,0.455,True,0.56,True,0.13,True,0.585,True,5,True,74.0,96.0,100.0,3.5000000000000004
B136,TOP10,0.75,M,FIX,False,1.0748636375082876,0.9906059020430813,-0.27841173095810423,7.784505760403344,0.512964426241884,0.01308411214953271,0.22,200,False,0.99,False,0.67,True,0.745,True,0.645,True,0.415,True,4,True,50.0,48.0,100.0,0.5
B136,TOP10,0.75,Q,ROT,False,1.0181216043620307,0.7929245552032385,-0.2861259748354533,4.116003278912999,5.359167707002857,0.9042901234567899,0.04,200,False,0.865,True,0.335,True,0.42,True,0.105,True,0.555,True,5,True,31.5,82.5,100.0,12.5
B136,TOP10,0.75,Q,MID,False,1.0181216043620307,0.7929245552032385,-0.2861259748354533,4.116003278912999,2.9442863053010546,0.4920987654320988,0.04,200,False,0.895,True,0.37,True,0.495,True,0.085,True,0.59,True,5,True,28.999999999999996,83.0,100.0,6.0
B136,TOP10,0.75,Q,FIX,False,1.0181216043620307,0.7929245552032385,-0.2861259748354533,4.116003278912999,0.25903753674644026,0.026388888888888896,0.025,200,False,0.995,False,0.755,True,0.82,True,0.875,True,0.045,True,4,True,7.000000000000001,28.999999999999996,100.0,0.5
B136,TOP10,0.75,W,ROT,False,0.890046720837066,0.7779658794587809,-0.21445763823418784,17.494082723387898,68.45685582261238,0.8757689682852021,0.0,200,False,0.0,True,0.0,True,0.0,True,0.275,True,0.0,True,5,True,100.0,100.0,100.0,55.50000000000001
B136,TOP10,0.75,W,MID,False,0.890046720837066,0.7779658794587809,-0.21445763823418784,17.494082723387898,36.941464855202184,0.4693483849003329,0.0,200,False,0.1,True,0.04,True,0.055,True,0.48,True,0.0,True,5,True,81.0,98.0,100.0,35.0
B136,TOP10,0.75,W,FIX,False,0.890046720837066,0.7779658794587809,-0.21445763823418784,17.494082723387898,1.1715075061017948,0.006845784686693777,0.175,200,False,0.985,False,0.505,True,0.635,True,0.535,True,0.425,True,4,True,15.0,12.5,99.5,30.5
B136,TOP10,1.0,M,ROT,False,1.0814208458111576,0.9990182787920107,-0.35792666087771474,10.351554328019851,21.33674293081662,0.8949710725411661,0.0,200,False,0.54,True,0.405,True,0.485,True,0.005,True,0.955,False,4,True,80.5,99.0,100.0,1.5
B136,TOP10,1.0,M,MID,False,1.0814208458111576,0.9990182787920107,-0.35792666087771474,10.351554328019851,11.579539199429933,0.4744251594718884,0.0,200,False,0.72,True,0.525,True,0.635,True,0.0,True,0.99,False,4,True,78.5,97.0,100.0,5.5
B136,TOP10,1.0,M,FIX,False,1.0814208458111576,0.9990182787920107,-0.35792666087771474,10.351554328019851,0.6892770789832643,0.01308411214953271,0.065,200,False,1.0,False,0.68,True,0.745,True,0.09,True,0.915,False,3,True,59.5,52.0,100.0,1.0
B136,TOP10,1.0,Q,ROT,False,1.0208118724524589,0.7986825577531838,-0.3719163932042401,5.438982725995236,7.13745965906414,0.905493827160494,0.0,200,False,0.85,True,0.275,True,0.375,True,0.0,True,0.99,False,4,True,40.0,90.5,100.0,12.0
B136,TOP10,1.0,Q,MID,False,1.0208118724524589,0.7986825577531838,-0.3719163932042401,5.438982725995236,3.9117432388966034,0.48348765432098767,0.0,200,False,0.85,True,0.435,True,0.52,True,0.0,True,0.985,False,4,True,26.5,81.0,100.0,11.5
B136,TOP10,1.0,Q,FIX,False,1.0208118724524589,0.7986825577531838,-0.3719163932042401,5.438982725995236,0.343781376237172,0.026388888888888896,0.265,200,False,1.0,False,0.8,True,0.85,True,0.45,True,0.655,True,4,True,6.0,28.000000000000004,100.0,0.5
B136,TOP10,1.0,W,ROT,False,0.8931080758271787,0.7823511725650804,-0.279487525223452,23.307832574396997,91.24502868438415,0.8757154960239376,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,52.5
B136,TOP10,1.0,W,MID,False,0.8931080758271787,0.7823511725650804,-0.279487525223452,23.307832574396997,49.22991186334973,0.4689787094819563,0.0,200,False,0.07,True,0.03,True,0.055,True,0.0,True,0.335,True,5,True,78.0,98.5,100.0,28.000000000000004
B136,TOP10,1.0,W,FIX,False,0.8931080758271787,0.7823511725650804,-0.279487525223452,23.307832574396997,1.5717502758981943,0.006845784686693777,0.05,200,False,0.99,False,0.55,True,0.65,True,0.055,True,0.95,False,3,True,13.5,7.5,98.0,33.0
B136,TOP20,0.5,M,ROT,True,1.089467923358399,0.9952659531240393,-0.17999419967845864,4.219983786813115,9.497567462640514,0.7989276824175988,0.0,200,False,0.9,True,0.455,True,0.63,True,1.0,False,0.0,True,4,True,83.5,98.5,100.0,0.5
B136,TOP20,0.5,M,MID,True,1.089467923358399,0.9952659531240393,-0.17999419967845864,4.219983786813115,5.419571591170131,0.4483775283578531,0.0,200,False,0.96,False,0.46,True,0.665,True,1.0,False,0.0,True,3,True,77.5,97.5,100.0,9.0
B136,TOP20,0.5,M,FIX,True,1.089467923358399,0.9952659531240393,-0.17999419967845864,4.219983786813115,0.40950911467983,0.019203382287494443,0.0,200,False,1.0,False,0.83,True,0.9,True,1.0,False,0.0,True,3,True,49.0,24.0,100.0,0.0
B136,TOP20,0.75,M,ROT,False,1.094223930317902,1.0002065660795347,-0.2610525610883291,6.299782732017368,14.22054012665766,0.7957744084084467,0.04,200,False,0.895,True,0.41,True,0.605,True,0.14,True,0.33,True,5,True,86.5,99.0,100.0,0.5
B136,TOP20,0.75,M,MID,False,1.094223930317902,1.0002065660795347,-0.2610525610883291,6.299782732017368,8.109832279764781,0.4441120324174924,0.03,200,False,0.955,False,0.51,True,0.655,True,0.04,True,0.615,True,4,True,78.0,97.5,100.0,9.5
B136,TOP20,0.75,M,FIX,False,1.094223930317902,1.0002065660795347,-0.2610525610883291,6.299782732017368,0.6099372582248416,0.019203382287494443,0.385,200,False,1.0,False,0.815,True,0.875,True,0.595,True,0.68,True,4,True,51.0,31.0,100.0,0.0
B136,TOP20,0.75,Q,ROT,False,0.9156550246270485,0.7488918943242396,-0.27066003473973976,3.4784143058208468,4.811369767360147,0.8231680843522948,0.015,200,False,0.99,False,0.275,True,0.475,True,0.02,True,0.51,True,4,True,11.0,31.5,100.0,9.5
B136,TOP20,0.75,Q,MID,False,0.9156550246270485,0.7488918943242396,-0.27066003473973976,3.4784143058208468,2.7523999973994497,0.4650049682286525,0.01,200,False,0.995,False,0.415,True,0.64,True,0.03,True,0.7,True,4,True,6.5,19.5,100.0,5.5
B136,TOP20,0.75,Q,FIX,False,0.9156550246270485,0.7488918943242396,-0.27066003473973976,3.4784143058208468,0.3625054821998468,0.04275793650793651,0.31,200,False,1.0,False,0.915,False,0.95,False,0.585,True,0.555,True,2,True,0.0,0.0,100.0,0.5
B136,TOP20,0.75,W,ROT,False,0.9564184092616327,0.884157377715211,-0.2005239339604491,13.760188102045218,59.88995895282579,0.7651409274687893,0.0,200,False,0.0,True,0.0,True,0.0,True,0.675,True,0.0,True,5,True,100.0,100.0,100.0,35.0
B136,TOP20,0.75,W,MID,False,0.9564184092616327,0.884157377715211,-0.2005239339604491,13.760188102045218,34.045382444155294,0.4340274108290071,0.0,200,False,0.225,True,0.01,True,0.045,True,0.865,True,0.0,True,5,True,97.0,99.5,100.0,18.0
B136,TOP20,0.75,W,FIX,False,0.9564184092616327,0.884157377715211,-0.2005239339604491,13.760188102045218,1.2455399579127093,0.008441851411826483,0.595,200,False,1.0,False,0.765,True,0.895,True,0.86,True,0.765,True,4,True,11.5,0.0,95.0,15.5
B136,TOP20,1.0,M,ROT,False,1.0987446399152963,1.0049127553375177,-0.33675172386421526,8.375765768184793,18.951633263751237,0.7972528070388375,0.0,200,False,0.89,True,0.42,True,0.56,True,0.0,True,0.995,False,4,True,89.0,99.0,100.0,0.5
B136,TOP20,1.0,M,MID,False,1.0987446399152963,1.0049127553375177,-0.33675172386421526,8.375765768184793,10.80321732934874,0.44874603671455626,0.0,200,False,0.965,False,0.45,True,0.645,True,0.0,True,1.0,False,3,True,89.0,99.0,100.0,7.5
B136,TOP20,1.0,M,FIX,False,1.0987446399152963,1.0049127553375177,-0.33675172386421526,8.375765768184793,0.8133858453110576,0.019203382287494443,0.01,200,False,1.0,False,0.805,True,0.88,True,0.01,True,1.0,False,3,True,54.50000000000001,31.5,100.0,0.0
B136,TOP20,1.0,Q,ROT,False,0.9182884157042033,0.7535890880973374,-0.3531986737464119,4.601494119902551,6.395934633241404,0.8278132199184831,0.0,200,False,1.0,False,0.23,True,0.425,True,0.0,True,1.0,False,3,True,12.0,34.0,100.0,11.0
B136,TOP20,1.0,Q,MID,False,0.9182884157042033,0.7535890880973374,-0.3531986737464119,4.601494119902551,3.6591774658995257,0.46607060580744797,0.0,200,False,0.99,False,0.42,True,0.63,True,0.0,True,1.0,False,3,True,8.0,19.0,100.0,12.5
B136,TOP20,1.0,Q,FIX,False,0.9182884157042033,0.7535890880973374,-0.3531986737464119,4.601494119902551,0.48419553740366716,0.04275793650793651,0.01,200,False,1.0,False,0.905,False,0.94,False,0.01,True,0.995,False,1,True,0.5,1.0,99.5,0.0
B136,TOP20,1.0,W,ROT,False,0.9582882698930626,0.885908871287294,-0.26198935102334076,18.33205129959578,79.76256321083679,0.766198789209977,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,37.0
B136,TOP20,1.0,W,MID,False,0.9582882698930626,0.885908871287294,-0.26198935102334076,18.33205129959578,45.37238774197657,0.4343815944121522,0.0,200,False,0.155,True,0.025,True,0.06,True,0.0,True,0.43,True,5,True,94.0,100.0,100.0,14.499999999999998
B136,TOP20,1.0,W,FIX,False,0.9582882698930626,0.885908871287294,-0.26198935102334076,18.33205129959578,1.6581755587161766,0.008441851411826483,0.03,200,False,1.0,False,0.835,True,0.925,False,0.03,True,1.0,False,2,True,8.5,1.0,94.5,12.5
B136,TOP5,0.75,M,ROT,False,1.1535034597666958,1.1407148968936673,-0.31250710871244736,9.457798083928715,17.03690916491496,0.9414485981308411,0.025,200,False,0.3,True,0.35,True,0.39,True,0.17,True,0.36,True,5,True,96.5,99.5,100.0,2.0
B136,TOP5,0.75,M,MID,False,1.1535034597666958,1.1407148968936673,-0.31250710871244736,9.457798083928715,10.57143166590506,0.584018691588785,0.03,200,False,0.47,True,0.36,True,0.415,True,0.095,True,0.54,True,5,True,95.0,98.5,100.0,4.5
B136,TOP5,0.75,M,FIX,False,1.1535034597666958,1.1407148968936673,-0.31250710871244736,9.457798083928715,0.3770197586145857,0.008411214953271028,0.075,200,False,0.805,True,0.595,True,0.64,True,0.845,True,0.145,True,5,True,92.0,94.5,100.0,0.0
B136,TOP5,0.75,Q,ROT,False,1.072896613982238,0.8377139069642102,-0.28627132368997743,4.506393649354169,5.674146586284547,0.9509722222222223,0.025,200,False,0.58,True,0.295,True,0.305,True,0.09,True,0.51,True,5,True,59.5,97.0,100.0,27.500000000000004
B136,TOP5,0.75,Q,MID,False,1.072896613982238,0.8377139069642102,-0.28627132368997743,4.506393649354169,3.549564749840654,0.5898611111111112,0.03,200,False,0.66,True,0.29,True,0.365,True,0.08,True,0.63,True,5,True,49.0,95.0,100.0,23.0
B136,TOP5,0.75,Q,FIX,False,1.072896613982238,0.8377139069642102,-0.28627132368997743,4.506393649354169,0.2092818200174965,0.019444444444444445,0.085,200,False,0.835,True,0.49,True,0.52,True,0.765,True,0.145,True,5,True,39.5,85.5,100.0,0.0
B136,TOP5,0.75,W,ROT,False,0.8726013714327588,0.7896215169293144,-0.23360402627654586,21.31471061770888,72.97920717928889,0.9345274170274172,0.0,200,False,0.0,True,0.0,True,0.0,True,0.085,True,0.0,True,5,True,98.5,100.0,100.0,71.0
B136,TOP5,0.75,W,MID,False,0.8726013714327588,0.7896215169293144,-0.23360402627654586,21.31471061770888,44.98193148611627,0.5733369408369406,0.0,200,False,0.045,True,0.02,True,0.03,True,0.135,True,0.005,True,5,True,89.0,99.0,100.0,59.5
B136,TOP5,0.75,W,FIX,False,0.8726013714327588,0.7896215169293144,-0.23360402627654586,21.31471061770888,1.3519552087978384,0.009163059163059163,0.04,200,False,0.775,True,0.325,True,0.4,True,0.12,True,0.445,True,5,True,37.5,39.5,99.5,70.0
B136,TOP5,1.0,M,ROT,False,1.1620051854718743,1.1520047867237857,-0.3969539109926937,12.568548187309375,22.7040825490918,0.9447196261682244,0.0,200,False,0.315,True,0.29,True,0.335,True,0.0,True,0.84,True,5,True,98.0,100.0,100.0,4.0
B136,TOP5,1.0,M,MID,False,1.1620051854718743,1.1520047867237857,-0.3969539109926937,12.568548187309375,14.068082901562358,0.5834579439252335,0.0,200,False,0.46,True,0.365,True,0.42,True,0.0,True,0.925,False,4,True,98.5,98.5,100.0,5.0
B136,TOP5,1.0,M,FIX,False,1.1620051854718743,1.1520047867237857,-0.3969539109926937,12.568548187309375,0.5092714652066693,0.008411214953271028,0.11,200,False,0.82,True,0.565,True,0.58,True,0.39,True,0.56,True,5,True,90.0,94.0,100.0,0.0
B136,TOP5,1.0,Q,ROT,False,1.0826475857097198,0.8526107971291793,-0.36611212470561405,5.948669799925824,7.534508554554366,0.9525,0.0,200,False,0.65,True,0.235,True,0.295,True,0.0,True,0.91,False,4,True,64.5,96.5,100.0,31.0
B136,TOP5,1.0,Q,MID,False,1.0826475857097198,0.8526107971291793,-0.36611212470561405,5.948669799925824,4.699481406922173,0.5852777777777776,0.005,200,False,0.645,True,0.32,True,0.415,True,0.005,True,0.97,False,4,True,53.5,95.5,100.0,25.0
B136,TOP5,1.0,Q,FIX,False,1.0826475857097198,0.8526107971291793,-0.36611212470561405,5.948669799925824,0.281160575626631,0.019444444444444445,0.08,200,False,0.895,True,0.47,True,0.5,True,0.375,True,0.545,True,5,True,41.5,88.0,100.0,0.5
B136,TOP5,1.0,W,ROT,False,0.8771186728936714,0.7963224939174368,-0.30102591599205775,28.402539269429457,97.33028796941448,0.9382936507936508,0.0,200,False,0.005,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,75.0
B136,TOP5,1.0,W,MID,False,0.8771186728936714,0.7963224939174368,-0.30102591599205775,28.402539269429457,59.98717896154996,0.5738924963924962,0.0,200,False,0.09,True,0.025,True,0.025,True,0.0,True,0.195,True,5,True,94.0,100.0,100.0,56.00000000000001
B136,TOP5,1.0,W,FIX,False,0.8771186728936714,0.7963224939174368,-0.30102591599205775,28.402539269429457,1.8041351525926337,0.009163059163059163,0.0,200,False,0.84,True,0.33,True,0.45,True,0.0,True,0.915,False,4,True,41.0,39.5,100.0,71.0
SMALL663,BAND03,0.5,M,ROT,False,0.7308715299677083,0.591420079059288,-0.11424754594991349,1.074368731819809,2.815868013825442,0.45151992011071346,0.0,200,False,0.52,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,100.0,100.0,93.5,31.5
SMALL663,BAND03,0.5,M,MID,False,0.7308715299677083,0.591420079059288,-0.11424754594991349,1.074368731819809,2.0550446050287396,0.30606952869724974,0.0,200,False,0.715,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,99.5,98.0,76.5,11.5
SMALL663,BAND03,0.5,M,FIX,False,0.7308715299677083,0.591420079059288,-0.11424754594991349,1.074368731819809,0.6970029206755266,0.07996484924769157,0.0,200,False,0.915,False,0.0,True,0.0,True,1.0,False,0.0,True,3,True,81.0,70.0,20.0,1.0
SMALL663,BAND03,0.75,M,ROT,False,0.7328240580716288,0.5932258401273471,-0.1679314677784164,1.6066624262759424,4.219373244358311,0.4510658448091996,0.0,200,False,0.5,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,100.0,99.5,97.0,31.5
SMALL663,BAND03,0.75,M,MID,False,0.7328240580716288,0.5932258401273471,-0.1679314677784164,1.6066624262759424,3.075291451760232,0.3052990431161468,0.0,200,False,0.71,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,98.0,96.5,76.5,8.5
SMALL663,BAND03,0.75,M,FIX,False,0.7328240580716288,0.5932258401273471,-0.1679314677784164,1.6066624262759424,1.041242678103781,0.07996484924769157,0.0,200,False,0.91,False,0.0,True,0.0,True,1.0,False,0.0,True,3,True,84.0,73.0,23.5,5.5
