panel,band,gross,freq,cost,live_start,book_IS_worst_year,spy_IS_worst_year,mismatch,IS_Sharpe,IS_CAGR,spy_IS_Sharpe,spy_IS_CAGR,RAW_bar_pp,RAW_book_pp,RAW_pass,CE0.08_bar_pp,CE0.08_book_pp,CE0.08_nep,CE0.08_nep_all,CE0.08_excluded,CE0.08_pass,EM0.08_pass,EM0.08_worst_ratio,EM0.08_bind_year,EM0.08_nep,EM0.08_bind_spy_depth_pp,CE0.1_bar_pp,CE0.1_book_pp,CE0.1_nep,CE0.1_nep_all,CE0.1_excluded,CE0.1_pass,EM0.1_pass,EM0.1_worst_ratio,EM0.1_bind_year,EM0.1_nep,EM0.1_bind_spy_depth_pp,CE0.15_bar_pp,CE0.15_book_pp,CE0.15_nep,CE0.15_nep_all,CE0.15_excluded,CE0.15_pass,EM0.15_pass,EM0.15_worst_ratio,EM0.15_bind_year,EM0.15_nep,EM0.15_bind_spy_depth_pp,CE0.2_bar_pp,CE0.2_book_pp,CE0.2_nep,CE0.2_nep_all,CE0.2_excluded,CE0.2_pass,EM0.2_pass,EM0.2_worst_ratio,EM0.2_bind_year,EM0.2_nep,EM0.2_bind_spy_depth_pp
U56,0.0,0.25,W,10.0,2009-01-13,2011,2009,True,1.0607975926089241,0.023743642982532842,0.8986375241701999,0.1495878730771305,13.237166967088514,2.907119506238287,True,13.237166967088529,2.9071195062383093,5,5,0,True,True,0.31923822390620993,2012,5,9.686946889662096,13.237166967088529,2.9071195062383093,4,4,0,True,True,0.2604181853935715,2011,4,18.60545633455387,13.237166967088529,2.9071195062383093,3,3,0,True,True,0.2604181853935715,2011,3,18.60545633455387,13.237166967088529,0.3595736076897782,1,1,0,True,True,0.027163939881077532,2009,1,22.06194494514755
U56,0.0,0.25,W,25.0,2009-01-13,2011,2009,True,0.9902098769722388,0.02213183445469924,0.8986375241701999,0.1495878730771305,13.237166967088514,3.0459272946813054,True,13.237166967088529,3.0459272946812166,5,5,0,True,True,0.3242640224202999,2012,5,9.686946889662096,13.237166967088529,3.0459272946812166,4,4,0,True,True,0.27285251164236435,2011,4,18.60545633455387,13.237166967088529,3.0459272946812166,3,3,0,True,True,0.27285251164236435,2011,3,18.60545633455387,13.237166967088529,0.36335549066788264,1,1,0,True,True,0.027449641722529505,2009,1,22.06194494514755
U56,0.0,0.25,M,10.0,2009-01-13,2011,2009,True,1.1321024662675225,0.02715370198773548,0.8986375241701999,0.1495878730771305,13.237166967088514,2.6191240512510205,True,13.237166967088529,2.6191240512510094,5,5,0,True,True,0.32817351610070344,2012,5,9.686946889662096,13.237166967088529,2.6191240512510094,4,4,0,True,True,0.25193165067570084,2010,4,15.699676276134845,13.237166967088529,2.6191240512510094,3,3,0,True,True,0.25193165067570084,2010,3,15.699676276134845,13.237166967088529,0.26354506881516304,1,1,0,True,True,0.01990947681406552,2009,1,22.06194494514755
U56,0.0,0.25,M,25.0,2009-01-13,2011,2009,True,1.1021748177930968,0.02641794602762504,0.8986375241701999,0.1495878730771305,13.237166967088514,2.638793558617336,True,13.237166967088529,2.638793558617214,5,5,0,True,True,0.3304948781866577,2012,5,9.686946889662096,13.237166967088529,2.638793558617214,4,4,0,True,True,0.2548679380016079,2010,4,15.699676276134845,13.237166967088529,2.638793558617214,3,3,0,True,True,0.2548679380016079,2010,3,15.699676276134845,13.237166967088529,0.2648481546259185,1,1,0,True,True,0.020007918256558108,2009,1,22.06194494514755
U56,0.0,0.5,W,10.0,2009-01-13,2011,2009,True,1.0614593984412,0.047563501625891735,0.8986375241701999,0.1495878730771305,13.237166967088514,5.763571297945669,True,13.237166967088529,5.763571297945647,5,5,0,True,True,0.6345664614009003,2012,5,9.686946889662096,13.237166967088529,5.763571297945647,4,4,0,True,True,0.5162975844565911,2011,4,18.60545633455387,13.237166967088529,5.763571297945647,3,3,0,True,True,0.5162975844565911,2011,3,18.60545633455387,13.237166967088529,0.7188663468646661,1,1,0,True,True,0.054306661587934804,2009,1,22.06194494514755
U56,0.0,0.5,W,25.0,2009-01-13,2011,2009,True,0.9914076862335952,0.04429236171593276,0.8986375241701999,0.1495878730771305,13.237166967088514,6.032409301244512,True,13.237166967088529,6.032409301244468,5,5,0,True,True,0.6443861012920707,2012,5,9.686946889662096,13.237166967088529,6.032409301244468,4,4,0,True,True,0.5403799466827317,2011,4,18.60545633455387,13.237166967088529,6.032409301244468,3,3,0,True,True,0.5403799466827317,2011,3,18.60545633455387,13.237166967088529,0.7264068117648015,1,1,0,True,True,0.05487630499568839,2009,1,22.06194494514755
U56,0.0,0.5,M,10.0,2009-01-13,2011,2009,True,1.1344469154950456,0.05460800347383077,0.8986375241701999,0.1495878730771305,13.237166967088514,5.20622912589046,True,13.237166967088529,5.206229125890394,5,5,0,True,True,0.6529920972343431,2012,5,9.686946889662096,13.237166967088529,5.206229125890394,4,4,0,True,True,0.49936135254344133,2010,4,15.699676276134845,13.237166967088529,5.206229125890394,3,3,0,True,True,0.49936135254344133,2010,3,15.699676276134845,13.237166967088529,0.526664420665901,1,1,0,True,True,0.03978679289725233,2009,1,22.06194494514755
U56,0.0,0.5,M,25.0,2009-01-13,2011,2009,True,1.1047790019048391,0.053109921083936085,0.8986375241701999,0.1495878730771305,13.237166967088514,5.244098068438419,True,13.237166967088529,5.244098068438441,5,5,0,True,True,0.6575991696752673,2012,5,9.686946889662096,13.237166967088529,5.244098068438441,4,4,0,True,True,0.5051485106937629,2010,4,15.699676276134845,13.237166967088529,5.244098068438441,3,3,0,True,True,0.5051485106937629,2010,3,15.699676276134845,13.237166967088529,0.5292741285840008,1,1,0,True,True,0.03998394293128818,2009,1,22.06194494514755
U56,0.0,0.75,W,10.0,2009-01-13,2011,2009,True,1.0620152142152213,0.07143120627036215,0.8986375241701999,0.1495878730771305,13.237166967088514,8.569525646022269,True,13.237166967088529,8.569525646022292,5,5,0,True,True,0.9460266596044407,2012,5,9.686946889662096,13.237166967088529,8.569525646022292,4,4,0,True,True,0.7676534499637662,2011,4,18.60545633455387,13.237166967088529,8.569525646022292,3,3,0,True,True,0.7676534499637662,2011,3,18.60545633455387,13.237166967088529,1.0778792608497456,1,1,0,True,True,0.08142824393842496,2009,1,22.06194494514755
U56,0.0,0.75,W,25.0,2009-01-13,2011,2009,True,0.9923407478662789,0.06644316650277737,0.8986375241701999,0.1495878730771305,13.237166967088514,8.960445241745152,True,13.237166967088529,8.960445241745152,5,5,0,True,True,0.9604520382285534,2012,5,9.686946889662096,13.237166967088529,8.960445241745152,4,4,0,True,True,0.8026718148897627,2011,4,18.60545633455387,13.237166967088529,8.960445241745152,3,3,0,True,True,0.8026718148897627,2011,3,18.60545633455387,13.237166967088529,1.0891566736495273,1,1,0,True,True,0.08228019457316581,2009,1,22.06194494514755
