window,arm,char,strata,frac_positive,elast_raw,t_raw,elast_ctrl,t_ctrl,elast_bookvol,t_bookvol,n,r2,sig_raw,sig_ctrl
full,top20,disp,3,1.0,0.252322268170567,1.5169413568952999,0.2341768877883993,1.4073474858538617,0.39064488764585625,1.384393909941171,168,0.02499765869300774,False,False
full,top20,disp,5,1.0,0.18722758937172623,0.9913157428179751,0.14346478413321043,0.7488731745979431,0.36033126114036546,1.2811112226935526,168,0.01567609783094448,False,False
full,top20,disp,7,1.0,-0.005318276934852604,-0.02627243728532288,-0.19074852543647658,-0.9085597148289971,0.7875188903570571,2.725688553835562,168,0.04309047712596825,False,False
full,top20,disp,21,1.0,-0.12087733965841405,-0.6172085218521957,-0.3326130465482453,-1.5743361404835492,0.733611823694182,2.4593060885188747,168,0.037568191227409065,False,False
full,top20,corr,3,1.0,0.09255015908162574,0.8043708192513541,0.01060233561086843,0.08027944262801041,0.4090331663868425,1.2571031007471556,168,0.01333246447751113,False,False
full,top20,corr,5,1.0,0.09770319908258582,0.7173578728493503,0.0015985457323724472,0.010218490979929268,0.39627800978518307,1.2424790916614075,168,0.012331148903269362,False,False
full,top20,corr,7,1.0,0.3166893611478685,2.3077732743858452,0.2006425108385136,1.3199487159043795,0.5255507198659797,1.7302063911709615,168,0.04835176589050039,True,False
full,top20,corr,21,1.0,0.2331560671795556,1.4680870697764619,0.14067988351936997,0.8331653319820927,0.45681051218031177,1.5620996833900658,168,0.027203708736692978,False,False
full,top20,evol,3,1.0,0.8544787797264771,4.147301837918605,0.833349819837224,4.036328535007976,0.33006614049363314,1.218284129354729,168,0.10196506804033012,True,True
full,top20,evol,5,1.0,0.9488945335206899,3.647829943662279,0.908126360012579,3.3879361317747443,0.17893191777949463,0.6489132808037094,168,0.07656840600597503,True,True
full,top20,evol,7,1.0,0.7343648987140771,2.4798220255959427,0.49411086901893264,1.5026371961423493,0.49975785141291734,1.6452469239712164,168,0.051285684695382416,True,False
full,top20,evol,21,1.0,0.3932838923091695,1.2095704528317721,-0.0009580312438988159,-0.002331580949782918,0.5427343910479508,1.5581740698507838,168,0.023111131089923798,False,False
IS,EWall,breadth,3,1.0,-0.9394402381749247,-7.901022767984234,-0.16604172752145985,-1.3377880214189233,2.1528373104647436,9.705110418766667,168,0.5373747383470069,True,False
IS,EWall,breadth,5,1.0,-0.644344536424775,-4.567276877403281,0.007431346061697486,0.05447843828144202,2.1374669174796646,9.031643793924847,168,0.405523937120827,True,False
IS,EWall,breadth,7,1.0,-0.5205810188091805,-3.2941874145673866,0.0868757019373283,0.6082889719537876,2.1474271104622376,9.467494962885958,168,0.3917706229129946,True,False
IS,EWall,breadth,21,1.0,-0.4115051481357147,-2.398645851485067,0.17980135299745226,1.1586418204087712,2.069725579955245,9.039671173720196,168,0.35361730090895727,True,False
IS,EWall,disp,3,1.0,1.1314723982263744,6.281514066050647,0.19808872759049345,1.2327344493075905,2.2141566098674454,11.076921863241656,168,0.5366245054141607,True,False
IS,EWall,disp,5,1.0,0.7349949623725234,3.8887346170381196,0.09349145661680391,0.5602463557728835,2.0807759660934275,9.479504480167801,168,0.4066419764238105,True,False
IS,EWall,disp,7,1.0,0.6517073937301263,3.296390139148272,0.06807864274797826,0.397509415134737,2.054275303621464,9.449134945532592,168,0.3909898815956394,True,False
IS,EWall,disp,21,1.0,0.589235715665047,3.101216397366327,0.059223727734826384,0.34904137109290023,1.9296699576411052,8.632305880496347,168,0.3488390817589623,True,False
IS,EWall,corr,3,1.0,-0.6106450271021983,-4.868873081206209,-0.30745169329970135,-3.3385870182724933,2.1966782523716955,12.829612070390986,168,0.5619483477248546,True,True
IS,EWall,corr,5,1.0,-0.2502832506495588,-1.856961624713233,-0.1991175151583784,-1.9094820151708911,2.1131116351938264,10.625937480362213,168,0.41836602105212317,False,False
IS,EWall,corr,7,1.0,-0.10172333580502722,-0.7037237187542269,-0.17709685079098403,-1.5705172704403878,2.1057408758551284,10.435578519612784,168,0.3993850305157196,False,False
IS,EWall,corr,21,1.0,-0.048629465859236526,-0.32117655569805237,-0.15432899378331633,-1.2592874187538146,1.9816916772427005,9.512172278521328,168,0.35456155767528896,False,False
IS,EWall,evol,3,1.0,2.3473056796848364,11.796169789371486,0.8134738589983993,2.559527017708055,1.7263459908631822,5.878810410290847,168,0.5502151689290184,True,True
IS,EWall,evol,5,1.0,2.1432374578975413,8.334517103292173,0.5340667686857643,1.462448265230565,1.7843666145595263,5.762521338134654,168,0.413120465312262,True,False
IS,EWall,evol,7,1.0,2.16956608898904,7.887984127771782,0.4898596680123486,1.2795949403462819,1.7886186800682058,5.816517034558433,168,0.39639646498320213,True,False
IS,EWall,evol,21,1.0,1.931471181814249,6.433015505654506,0.05244302736052231,0.12814595500877568,1.9278162232241183,6.139957846511215,168,0.34842313593682606,True,False
IS,top10,breadth,3,1.0,-0.5298529843855843,-3.9785089100343805,-0.4699761398768505,-3.9078525959161072,1.9780028183170049,6.311847473974662,168,0.2646121288665715,True,True
IS,top10,breadth,5,1.0,-0.2473391663013478,-1.5411441345679526,-0.33613769538150806,-2.295866600631255,1.9503403399129795,6.041167705001177,168,0.1926751839176596,False,True
IS,top10,breadth,7,1.0,-0.02205387180378886,-0.12690885905149912,-0.10978672511016274,-0.6986124734810245,1.919776821939786,6.292598425968347,168,0.19361399205821705,False,False
IS,top10,breadth,21,1.0,0.09082630500860278,0.46619327234620467,0.03681609467121061,0.20964944617092304,1.9456312379904903,6.309272729461665,168,0.19541657264091583,False,False
IS,top10,disp,3,1.0,0.8048337970975957,4.230005123995437,0.16933242398535508,0.745930418870704,1.8870243184882256,4.583367614376118,168,0.19924976302952813,True,False
IS,top10,disp,5,1.0,0.521431025407582,2.4910866195690406,-0.12753466866761398,-0.548501090496722,1.9920458776061492,5.124748927857744,168,0.1684011081805854,True,False
IS,top10,disp,7,1.0,0.4195812334025732,1.9518087571720268,-0.46578824778992756,-1.9388036045855794,2.3275001972552496,6.243377963005415,168,0.20924343197602902,False,False
IS,top10,disp,21,1.0,0.3899439879242209,1.8034617692778063,-0.6223290052630279,-2.5300236622634307,2.555016932643188,6.62430148729823,168,0.2252576473040625,False,True
IS,top10,corr,3,1.0,-0.3308884596828974,-2.516262411590822,-0.2864673765389609,-2.4155108244247616,2.0285053041716203,6.309853035964317,168,0.22399054712110222,True,True
IS,top10,corr,5,1.0,-0.018816657638960045,-0.12796785072370281,-0.09736912651990992,-0.7207485530928837,1.8995810359553422,5.8013605565521855,168,0.16949951868047775,False,False
IS,top10,corr,7,1.0,0.14313646872968788,0.93044598809276,0.059622847510592436,0.4267727624535889,1.8882499392025847,6.178896460224886,168,0.19212053059212353,False,False
IS,top10,corr,21,1.0,0.14602811520151943,0.8649690245351521,0.11437096329075191,0.7520633717446525,1.9411472982412337,6.308739288567482,168,0.19795156825657323,False,False
IS,top10,evol,3,1.0,1.9187574576480635,8.537358554404838,1.5381111023522083,5.780208919445153,0.9210708399700817,2.5694630418420705,168,0.3318442031947121,True,True
IS,top10,evol,5,1.0,1.9560846253145998,6.657446891268022,1.4443113880195648,4.334054647561435,1.0840318082408598,3.018491070100342,168,0.25203508283034615,True,True
IS,top10,evol,7,1.0,1.8936244572958687,6.097063549981401,1.155580494989763,3.106202723827962,1.2351218581041796,3.381205340299769,168,0.23590950328100924,True,True
IS,top10,evol,21,1.0,2.013330996046914,5.907780917428051,1.0619872761603548,2.3841771148099533,1.3015148135199257,3.199853357465224,168,0.22200443227143185,True,True
IS,top20,breadth,3,1.0,-0.2864267053780505,-2.2975484994219513,-0.8320751453463442,-5.617894649357251,1.7033801384880254,5.774260136317244,168,0.19374255707882437,True,True
IS,top20,breadth,5,1.0,-0.07724852290742265,-0.513206958095398,-0.8578972332548818,-4.513609014746736,1.802872244969175,5.929053397046609,168,0.17693931606089242,False,True
IS,top20,breadth,7,1.0,0.20038152881255383,1.2259968234032714,-0.5399036270494002,-2.8674413319409147,1.814560943385812,6.303468574120581,168,0.2013069663995608,False,True
IS,top20,breadth,21,1.0,0.2672211671226295,1.501754786082008,-0.4398817384742699,-2.187470348936353,1.7232073068628417,5.936131730053722,168,0.18702423046297867,False,True
IS,top20,disp,3,1.0,0.6954178713037595,4.0024167015139795,0.6524610373090729,3.780292737911858,0.5476940986965783,2.289098141859253,168,0.11607999419900683,True,True
IS,top20,disp,5,1.0,0.540724978278704,2.784211442262702,0.44169671096448176,2.313065895260029,0.7683865902423919,3.317556440852277,168,0.10435745065591318,True,True
IS,top20,disp,7,1.0,0.45017733730471127,2.224036785758428,0.13946797819167578,0.7052638762862403,1.2478477586083123,5.163691832551455,168,0.1640268511307521,True,False
IS,top20,disp,21,1.0,0.4169571775760719,2.1058885578213573,0.03057854926656034,0.15410705244540449,1.3323221607540532,5.2089914738768135,168,0.16356819277724388,True,False
IS,top20,corr,3,1.0,-0.15966332449960352,-1.318496156525087,-0.36455622521163855,-2.807371334850298,0.9749471258211188,3.6235326972235584,168,0.08331017379519412,False,True
IS,top20,corr,5,1.0,0.05688906446187113,0.4153210414905245,-0.20517726789532864,-1.39137516330037,1.0158144642715885,3.9173250293141,168,0.08603882788326245,False,False
IS,top20,corr,7,1.0,0.2540707264785894,1.7598194831503942,-0.029681909537908835,-0.206010202418292,1.3186602756217407,5.312931810502276,168,0.1617224027820786,False,False
IS,top20,corr,21,1.0,0.19147670352732377,1.2371550298250005,-0.036611234647458274,-0.24658578042585538,1.3639932678563138,5.523422976252364,168,0.16375596874275355,False,False
IS,top20,evol,3,1.0,1.5214838059395908,7.089798122922253,1.5202143517122089,7.249732234865002,0.6428530088990067,2.9773427409768627,168,0.2715592621261398,True,True
IS,top20,evol,5,1.0,1.6969905273042611,6.089573624883844,1.6031529162609628,5.904482775456737,0.7253425030721457,3.416764474184642,168,0.2366119941220013,True,True
IS,top20,evol,7,1.0,1.613382989510638,5.3871561592903845,1.213311003346673,4.064601899373834,1.0132533338949163,4.38968174993578,168,0.23782158041600154,True,True
IS,top20,evol,21,1.0,1.6624736156327005,5.204456897369727,1.0571246660274274,3.0443433606699157,0.978569293766696,3.7542030754346802,168,0.20793782215181267,True,True
OOS,EWall,breadth,3,1.0,-0.7696924533456398,-4.838785783380603,0.26263665493378285,1.6183282860088795,2.031475219447876,10.05110925017843,168,0.4564266141695885,True,False
OOS,EWall,breadth,5,1.0,-0.8641666698937199,-4.00675612175991,0.1102708568096733,0.571570278504373,2.097907026487637,10.355053782070621,168,0.4473372898219323,True,False
OOS,EWall,breadth,7,1.0,-0.9663862872819649,-3.746325710598489,0.004863043556276203,0.022037088965287197,2.1266349309768,10.497611589725961,168,0.4471758547011043,True,False
OOS,EWall,breadth,21,1.0,-1.0236987670241362,-3.343575248404181,-0.19176810761365592,-0.754962382637068,2.1327280657827994,10.19458723112736,168,0.4251693038908835,True,False
OOS,EWall,disp,3,1.0,0.8043844168964794,3.7404638766743794,-0.345932831255928,-1.7566694160940644,2.001977188282446,10.757851092369771,168,0.4579365265078029,True,False
OOS,EWall,disp,5,1.0,0.7106712058325156,2.8340751801565816,-0.27692884141313123,-1.3153212513930428,2.1499834485742317,11.054091507964428,168,0.451989086366164,True,False
OOS,EWall,disp,7,1.0,0.6953102856105406,2.5825324777045577,-0.2479064493083769,-1.1223884631134953,2.2101026623199935,11.141311273336004,168,0.45136300741493474,True,False
OOS,EWall,disp,21,1.0,0.6188645003371073,2.2261057024567705,-0.21629711704923632,-0.9481412113477325,2.2518695730881007,10.689917066036278,168,0.42630928289107806,True,False
OOS,EWall,corr,3,1.0,-0.14279417704839603,-0.867860918060919,0.19179459182156977,1.5299165220147726,1.8806575775690892,11.690767411263955,168,0.4555224749697375,False,False
OOS,EWall,corr,5,1.0,0.004875950054532404,0.024755856070625727,0.14374806760349212,0.9773714019461684,2.0555083374662164,11.605541378100726,168,0.44943052230320135,False,False
OOS,EWall,corr,7,1.0,0.1568405516230866,0.778200846263202,0.129012175065095,0.8585771628390486,2.122239456355657,11.56331407116922,168,0.44963304948297056,False,False
OOS,EWall,corr,21,1.0,0.25041336311771684,1.0438613833575088,0.11703285854883849,0.6377012347795072,2.1750604616334237,10.94933243563202,168,0.42460177585179903,False,False
OOS,EWall,evol,3,1.0,1.7948702374395884,6.578796148760493,-0.998333890617916,-2.6184630067692973,2.3828931726986005,9.047545023985196,168,0.4698291871370114,True,True
OOS,EWall,evol,5,1.0,2.104441363113533,6.133174540488257,-0.8563465676602537,-2.001049685185784,2.4453461808257755,9.15499980633864,168,0.4593631514900106,True,True
OOS,EWall,evol,7,1.0,2.3976364431245374,6.112707840552388,-0.8176132567507142,-1.7138047193683839,2.4684109189267014,9.108497077141847,168,0.45684284182955903,True,False
OOS,EWall,evol,21,1.0,2.4937400199366055,5.479629884201039,-0.8310659934057332,-1.5806331229819701,2.491245819692746,8.994701229226843,168,0.4317874113005037,True,False
OOS,top10,breadth,3,1.0,-0.4190017433636667,-3.272063376445898,-0.2962500833126671,-2.252967543716989,0.7438526817629935,3.016820445346076,168,0.10969671119085467,True,True
OOS,top10,breadth,5,1.0,-0.435366098702499,-2.524660768044145,-0.30878314465331563,-1.7577114181827858,0.6742308492914245,2.6954866116810017,168,0.07759465269395471,True,False
OOS,top10,breadth,7,1.0,-0.45823697360636295,-2.2266235995165635,-0.3672585430953749,-1.7861936287651665,0.6395316339475731,2.5463843784102314,168,0.065715407237395,True,False
OOS,top10,breadth,21,1.0,-0.322534216551297,-1.3504367732001996,-0.26327587408865677,-1.0968269001353161,0.4328802272172186,1.6998571299266823,168,0.027890424564567362,False,False
OOS,top10,disp,3,1.0,0.3186084613310524,1.8485827727923927,-0.09702162047704366,-0.4673403947789622,0.9975842198265488,3.3772048975787317,168,0.08352160836886358,False,False
OOS,top10,disp,5,1.0,0.23972432648017902,1.2053243193648857,-0.22258586470642536,-0.916355189539396,0.959944337705965,3.1551059149276863,168,0.06508096172711109,False,False
OOS,top10,disp,7,1.0,0.16513350696384685,0.7749408420101941,-0.3143199929706656,-1.2015577104233737,0.9451828951322145,3.0235056425178897,168,0.055910541251161905,False,False
OOS,top10,disp,21,1.0,-0.015270730348619213,-0.07129659114155557,-0.4288029991730027,-1.5913357089599431,0.7907342256261332,2.4670375027003635,168,0.03560382912892057,False,False
OOS,top10,corr,3,1.0,0.06625885109066962,0.5171499821121666,0.09072958961834693,0.7366414203008964,0.9247117195155471,3.8858887419434516,168,0.08531663247821586,False,False
OOS,top10,corr,5,1.0,0.13038102980942678,0.8527050803197525,0.13368784204238068,0.8994519497555915,0.7932472780257028,3.2685906406951086,168,0.0649078982046215,False,False
OOS,top10,corr,7,1.0,0.19386888175394712,1.240769376635327,0.17073718788999437,1.1137816516090524,0.7026392545459633,2.82031394929976,168,0.05475637859276583,False,False
OOS,top10,corr,21,1.0,0.2638905003396667,1.4533615314938766,0.25020342005348134,1.3864029656786145,0.4589390291356792,1.8238558169697525,168,0.03207817635385357,False,False
OOS,top10,evol,3,1.0,0.8428328991489371,3.6799316213858098,0.4632431690557675,1.5294691488707426,0.5972527629943936,1.895921336774666,168,0.09513711492889443,True,False
OOS,top10,evol,5,1.0,0.8006242752465199,2.769834656327039,0.27616351145150253,0.6785030441296389,0.6260792319812643,1.8176146707637693,168,0.06293753234405697,True,False
OOS,top10,evol,7,1.0,0.8650463506509526,2.6152217757879153,0.37480408100942464,0.785647675881468,0.5127681321810355,1.4220478496924691,168,0.05119914367751488,True,False
OOS,top10,evol,21,1.0,0.4060860674776213,1.0854011013721976,-0.3385711399533441,-0.5742044181266074,0.6516048861431514,1.6285756198137633,168,0.02275546541732143,False,False
OOS,top20,breadth,3,1.0,-0.26757612260853886,-2.250494527553064,-0.3880329740867881,-3.1958111174512402,0.836527134853232,3.2481365060639145,168,0.08792664913228887,True,True
OOS,top20,breadth,5,1.0,-0.31717396286064387,-2.020733302074593,-0.4456804845706511,-2.79181553228189,0.7538424006524737,2.929584865797342,168,0.07226414806859482,True,True
OOS,top20,breadth,7,1.0,-0.10193260188722152,-0.5430801259220691,-0.24151157651925043,-1.2711572769439194,0.7360639232040207,2.879021228260843,168,0.0495208254345787,False,False
OOS,top20,breadth,21,1.0,-0.07755169782836673,-0.36039433453495795,-0.17668742235612306,-0.7942798853229784,0.42973175822907816,1.6415761472663883,168,0.01683876555624131,False,False
OOS,top20,disp,3,1.0,0.05097737538959883,0.32058213600989877,0.0010773928995211346,0.006796732019216065,0.584905654823657,2.2926121734659213,168,0.03147119010836774,False,False
OOS,top20,disp,5,1.0,-0.013759869454898741,-0.07618850399040183,-0.12029848795161693,-0.6528170635823821,0.5994340539856255,2.2940465128154965,168,0.03094289287654095,False,False
OOS,top20,disp,7,1.0,-0.19648861175986074,-1.0265018332394926,-0.4080299062393624,-2.0640669452006977,0.8327703195468953,3.19994137416936,168,0.06437115402745153,False,True
OOS,top20,disp,21,1.0,-0.2712171616909571,-1.4211383859375288,-0.4508800233392307,-2.20048750641211,0.6059929877176883,2.241530968115795,168,0.04121641471798454,False,True
OOS,top20,corr,3,1.0,0.17078300695443632,1.4673603886447801,0.0640692307857848,0.4962325286870006,0.5226634911365539,1.8522960038270848,168,0.03291420202604578,False,False
OOS,top20,corr,5,1.0,0.18265418422934798,1.325313072073541,0.0689578549334754,0.4577138410297728,0.5032095288846504,1.8069781279592063,168,0.029671998550652945,False,False
OOS,top20,corr,7,1.0,0.36555407649332666,2.642890492759633,0.26255033145164125,1.7552494590572791,0.46784488001579216,1.7469640518756775,168,0.057805579161320675,True,False
OOS,top20,corr,21,1.0,0.27455406244765224,1.69055695138365,0.21716769694901714,1.2549975168956895,0.25752723055568716,0.9622503600355194,168,0.02241127045959712,False,False
OOS,top20,evol,3,1.0,0.6373164161593831,3.007575891538488,0.5510847249237739,2.542710360300764,0.4333605972572199,1.6995505374639244,168,0.0679908555073575,True,True
OOS,top20,evol,5,1.0,0.6956654557376982,2.657222608612553,0.5497135902624036,1.9165202631822624,0.3395985151091364,1.2358267486259822,168,0.04959680319793358,True,False
OOS,top20,evol,7,1.0,0.47155029134359777,1.5646164913974956,0.05438768375017433,0.15190091534320127,0.6280900231541622,2.106755252885078,168,0.04034700649127421,False,False
OOS,top20,evol,21,1.0,0.2126077135642596,0.6324541977962685,-0.23183647732458468,-0.5072463956553827,0.49194593516543744,1.430011699119631,168,0.014616225436888786,False,False
