panel,family,level,arm,cad,CAGR,Sharpe,MaxDD,H1,H2,CAGR0,keep4a,keep4b,fail4b
U56,MA200,-0.02,ABS,M,0.09407564099773924,1.1949118664442104,-0.13250862905268035,1.2439823605677292,1.1530164441682045,0.09555058481766676,False,False,CAGR
U56,MA200,-0.02,QTL,M,0.106375884746444,1.1830605962216785,-0.1637432556048386,1.287871606532658,1.0932978313703843,0.10782572727731954,False,True,
U56,MA200,0.0,ABS,M,0.08903485956855706,1.2089535074503297,-0.11826656744906439,1.252212905206439,1.169574352869465,0.09065627650607877,False,False,CAGR
U56,MA200,0.0,QTL,M,0.1004192618270876,1.2042593581342442,-0.14806465668641822,1.296523969264239,1.127067158998364,0.10199318839585358,False,False,CAGR
U56,MA200,0.02,ABS,M,0.08156132806799699,1.200424145794125,-0.10401878294713596,1.2187683808518717,1.1847750900807426,0.08331305952165535,False,False,CAGR
U56,MA200,0.02,QTL,M,0.091756094659452,1.236593592502827,-0.12650936229034893,1.3327018334951366,1.1590159165207987,0.0934097321628784,False,False,CAGR
U56,MA200,0.05,ABS,M,0.06599869338758424,1.1098348713923325,-0.08583164083106876,1.135286606365773,1.0890307554073366,0.06778740588139587,False,False,CAGR
U56,MA200,0.05,QTL,M,0.0740594315828591,1.2241169598733062,-0.10116495068034859,1.3172566383166644,1.153678497679496,0.07583252327367718,False,False,CAGR
U56,BREADTH,0.2,ABS,M,0.12955797658239088,1.158993953673519,-0.22276983418888752,1.2875382289831783,1.0622693040915923,0.1302310237255706,False,False,DD
U56,BREADTH,0.2,QTL,M,0.13320076156501193,1.159281860563138,-0.2227698341888874,1.1924762720427555,1.13153276487226,0.13383652317654127,False,False,DD
U56,BREADTH,0.3,ABS,M,0.11032163131085282,1.0690735648476124,-0.2227698341888873,1.108353037436535,1.0423653569343694,0.11140646523216935,False,False,DD
U56,BREADTH,0.3,QTL,M,0.1182007717491198,1.0813436181755869,-0.22276983418888707,1.1460530230098482,1.0181678834435681,0.11908219135441223,False,False,DD
U56,BREADTH,0.4,ABS,M,0.09911103617435923,0.9845656022630007,-0.22276983418888752,0.9995419744455516,0.9787461540637405,0.1004445536439802,False,False,DD|CAGR
U56,BREADTH,0.4,QTL,M,0.11140259188463197,1.1666823264487007,-0.12771877645441476,1.177562287352425,1.1701646862276747,0.11269655643340948,False,True,
U56,BREADTH,0.5,ABS,M,0.09717380103178952,1.0834296825353034,-0.18310786998739836,1.1174276714562676,1.0505210122258795,0.09875426632165962,False,False,CAGR
U56,BREADTH,0.5,QTL,M,0.11067294606048161,1.184236374598604,-0.12771877645441476,1.1880961040978013,1.2016992009126213,0.11204373998455708,False,True,
U56,BREADTH,0.6,ABS,M,0.09854202074741147,1.2031879597638941,-0.10386327988494781,1.2272383152255506,1.1788987147138172,0.10008900714933344,False,False,CAGR
U56,BREADTH,0.6,QTL,M,0.09224656105892315,1.0510670309093357,-0.1535604373404692,1.1130384634976411,0.9936703490034864,0.09401835283802029,False,False,CAGR
B136,CONTROL,,none,W,0.14147109942095315,1.1212252464575296,-0.2537106610635027,1.229628217202738,1.0240150981034593,0.14245961855452216,False,False,DD
B136,MA200,-0.05,ABS,W,0.09396254308410756,1.1165282282485296,-0.13964196515285576,1.2458003338008334,0.9910380753338344,0.09680587096088589,False,False,CAGR
B136,MA200,-0.05,QTL,W,0.10991083957629333,1.0872968595961578,-0.2064094266247094,1.2140318476032474,0.9743905653968832,0.1127884373219259,False,False,DD
B136,MA200,-0.02,ABS,W,0.0852228649171638,1.1135343614285171,-0.12675321410164542,1.2154785503519334,1.012731027242947,0.08850315132818976,False,False,CAGR
B136,MA200,-0.02,QTL,W,0.0992947049474866,1.071481082304608,-0.19061344964165683,1.194312314178968,0.962186859966854,0.10262189970076774,False,False,CAGR
B136,MA200,0.0,ABS,W,0.0778064164218979,1.093741992722848,-0.1261642151028235,1.1985561119555328,0.9901954136182681,0.08139263077237247,False,False,CAGR
B136,MA200,0.0,QTL,W,0.09223481844200987,1.0770992888216182,-0.1744310511838203,1.1990347392030252,0.9689631830829917,0.0958182001070762,False,False,CAGR
B136,MA200,0.02,ABS,W,0.06937323614149848,1.0595158676399121,-0.11613913871349368,1.161626326433948,0.9583440698622354,0.07319935000740574,False,False,CAGR
B136,MA200,0.02,QTL,W,0.08292303276594781,1.076186379932253,-0.15388807074830746,1.1873504304831464,0.9779125713787812,0.08671481292976368,False,False,CAGR
B136,MA200,0.05,ABS,W,0.056014325221991346,0.9969841275497185,-0.09470433575577153,1.0531414629327092,0.9413024148599951,0.059951994867674996,False,False,CAGR
B136,MA200,0.05,QTL,W,0.06691588357031142,1.0574916967565142,-0.12685577667402603,1.157924473176635,0.9700557998868092,0.0708726064198526,False,False,CAGR
B136,BREADTH,0.2,ABS,W,0.1287261158956139,1.1402959681581157,-0.19528366076405856,1.3079637116038194,0.9867941815297203,0.13017160540304773,False,True,
B136,BREADTH,0.2,QTL,W,0.1297306052814471,1.1181196407995668,-0.1952836607640588,1.229628217202738,0.9993834885522014,0.13132860779549405,False,True,
B136,BREADTH,0.3,ABS,W,0.11112792334105692,1.0475878574602917,-0.19528366076405856,1.1593642788439789,0.9472048194914054,0.11353247431926783,False,True,
B136,BREADTH,0.3,QTL,W,0.12195897327148697,1.1050979061222703,-0.2023616056209241,1.2278533729123178,0.9685372834114568,0.12426074023341305,False,False,DD
B136,BREADTH,0.4,ABS,W,0.09818882057990219,1.009413612292922,-0.2023616056209241,1.1608907665773935,0.8746694900945918,0.10079197805734474,False,False,DD|CAGR
B136,BREADTH,0.4,QTL,W,0.12266020793038845,1.196408449814495,-0.15327717788034978,1.2064947019311032,1.218343824097749,0.12480681779248104,False,True,
B136,BREADTH,0.5,ABS,W,0.09668000629231743,1.0465480776507883,-0.2023616056209242,1.1363153123931293,0.9663720721773543,0.09969339780189101,False,False,DD|CAGR
B136,BREADTH,0.5,QTL,W,0.10703094177394301,1.0824347883823484,-0.15327717788034978,1.155695261898815,1.0229903398344267,0.1098564243682072,False,True,
B136,BREADTH,0.6,ABS,W,0.09094257793816807,1.12087425056669,-0.14605574435288948,1.1637350182824477,1.0764730040506525,0.09423758024938156,False,False,CAGR
B136,BREADTH,0.6,QTL,W,0.08850286473022795,0.9376819153833248,-0.15327717788034978,1.198107432365625,0.5892981521871776,0.09213617952219089,False,False,H2|OOS|CAGR
B136,CONTROL,,none,M,0.14023999888508665,1.1217241863590612,-0.24997108761675635,1.2236637093244565,1.0290379480620389,0.14072364237221335,False,False,DD
B136,MA200,-0.05,ABS,M,0.10116983154731218,1.1370870076525483,-0.17992945627386725,1.2599537829108127,1.022480248144272,0.10252316651726434,False,False,CAGR
B136,MA200,-0.05,QTL,M,0.11306930744211896,1.1183346820435769,-0.20342494895499985,1.2414368867309824,1.0083257326455917,0.11439251365034964,False,False,DD
B136,MA200,-0.02,ABS,M,0.09115129426660906,1.1336356562847203,-0.14692602192239101,1.250574142486294,1.0199609151550755,0.09273103168732155,False,False,CAGR
B136,MA200,-0.02,QTL,M,0.10493926911850782,1.1256395778138701,-0.18555219967832082,1.2486402429888657,1.015399212090699,0.10648337191483814,False,False,CAGR
B136,MA200,0.0,ABS,M,0.08428853590848218,1.1330616416916388,-0.12272861238799737,1.2439927889111977,1.020722359013711,0.08601371035868288,False,False,CAGR
B136,MA200,0.0,QTL,M,0.09619380394800792,1.115779008346625,-0.17315671443788327,1.2251881078963873,1.0184948657189608,0.09788363182114579,False,False,CAGR
B136,MA200,0.02,ABS,M,0.07621066827913658,1.1090110535618873,-0.10689588681991324,1.1997153728107481,1.0167523857105034,0.07805768028389193,False,False,CAGR
B136,MA200,0.02,QTL,M,0.08645126973659112,1.1111171926250034,-0.15264988688104675,1.2021443556517972,1.03079967784636,0.0882565177916661,False,False,CAGR
B136,MA200,0.05,ABS,M,0.061232653826314376,1.0320883627584352,-0.08933534636863372,1.1156008015458803,0.9483646135391375,0.06316306932228355,False,False,CAGR
B136,MA200,0.05,QTL,M,0.0720167858100571,1.117853812082024,-0.12292837790730815,1.1931685184245435,1.0529540272486462,0.07388017022862248,False,False,CAGR
B136,BREADTH,0.2,ABS,M,0.12676671732613953,1.0941561556416752,-0.24997108761675657,1.2964361104720354,0.9275801832977277,0.1274534049434568,False,False,DD
B136,BREADTH,0.2,QTL,M,0.13056727088287867,1.0790345249193904,-0.24997108761675635,1.2236637093244565,0.9382765128142361,0.1313126378722167,False,False,DD
B136,BREADTH,0.3,ABS,M,0.111776124398687,1.0001965013558984,-0.24997108761675668,1.1465576854435486,0.88308027152301,0.11289691106995914,False,False,DD
B136,BREADTH,0.3,QTL,M,0.12801068595856546,1.1691364347830222,-0.1544418908517492,1.1716397782792807,1.1795188243567782,0.12882637201200398,False,True,
B136,BREADTH,0.4,ABS,M,0.10785116507551273,1.1041688933676446,-0.15784676129908348,1.0295125959894382,1.1795188243567782,0.10903062019562215,False,True,
B136,BREADTH,0.4,QTL,M,0.12036899407910973,1.1349235456954636,-0.1544418908517492,1.2027459284263395,1.0669891353988938,0.12161969687250229,False,True,
B136,BREADTH,0.5,ABS,M,0.1018297893880411,1.0723201799259616,-0.14540716611837334,1.105721867483227,1.0380100569343198,0.10335452127713629,False,False,CAGR
B136,BREADTH,0.5,QTL,M,0.10907807273730019,1.094352231062782,-0.1544418908517492,1.1577004080547069,1.0525479673273328,0.11056529791236547,False,True,
B136,BREADTH,0.6,ABS,M,0.09907657581953688,1.1834184587413723,-0.12030125471148279,1.3403773106502095,1.0148106080715247,0.10073483660713678,True,False,CAGR
B136,BREADTH,0.6,QTL,M,0.09416889332671108,0.9976883243899596,-0.1544418908517492,1.267476285973727,0.637852703272162,0.095867137920707,False,False,H2|OOS|CAGR
SMALL439,CONTROL,,none,W,0.10200151004749558,0.6791503249423797,-0.36158677704376596,0.7985088465674658,0.6147037053132177,0.1039218751703439,False,False,H1|H2|OOS|DD
SMALL439,MA200,-0.05,ABS,W,0.04064684901348237,0.5349843332259151,-0.15987006339697696,0.5572326622765608,0.5170835911528054,0.044502104811344534,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,-0.05,QTL,W,0.04817724349272323,0.5633616499928407,-0.2281705439444376,0.5891054985637597,0.5559889559817882,0.05199901802054274,False,False,H1|H2|OOS|DD|CAGR
SMALL439,MA200,-0.02,ABS,W,0.039394721737028515,0.5618905292947991,-0.14707677951814124,0.5792362977125732,0.5489050449297306,0.04324921652179636,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,-0.02,QTL,W,0.04184047842177008,0.5430437562298374,-0.20574350529342877,0.5406599888480357,0.5554500178109446,0.04575621009048536,False,False,H1|H2|OOS|DD|CAGR
SMALL439,MA200,0.0,ABS,W,0.03553661883857262,0.5387086324972823,-0.14351485432339106,0.5237510174529167,0.5541170161359772,0.039388077120896314,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.0,QTL,W,0.038027425732864995,0.5325702128164064,-0.19226339309952456,0.510847428209565,0.5590949378550938,0.041908573551897366,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.02,ABS,W,0.03484117277861665,0.5615271605838773,-0.13352817639302195,0.5457719423235282,0.5780540616548924,0.03864167468471735,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.02,QTL,W,0.03304237346423111,0.5049053249448097,-0.18329833544490415,0.471930782805845,0.5390202264058215,0.03687482454726676,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.05,ABS,W,0.03239325213333344,0.5758171566351555,-0.11626626691164454,0.533740267014373,0.6152658312830971,0.03604207065621701,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.05,QTL,W,0.03161203771443799,0.5463954281428627,-0.157942394966882,0.5317291766675768,0.5678691944747959,0.035267794062944224,False,False,H1|H2|OOS|CAGR
SMALL439,ADV,500000.0,ABS,W,0.061271299309474614,0.48457390660190214,-0.3316524202668514,0.5446777056971992,0.46378750474448277,0.06337981509694912,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,500000.0,QTL,W,0.05767474865632871,0.46463094090739143,-0.3285464471633843,0.6019773853809579,0.37147071586835634,0.05983088070990661,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,1000000.0,ABS,W,0.04788856897123739,0.4226132679343195,-0.2990194151789677,0.5040001012000876,0.3900639602068822,0.049954629730263544,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,1000000.0,QTL,W,0.044618835097019804,0.40172068462607896,-0.2954139695207749,0.5520758671281805,0.2960625265306308,0.04673147491530316,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,2000000.0,ABS,W,0.029934039729803574,0.31750905634287596,-0.2822468117282747,0.4474396655524811,0.25668989244674384,0.03194840609802685,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,2000000.0,QTL,W,0.029469943137856225,0.3160224459237005,-0.269652814651019,0.4751128616378889,0.20143630146245559,0.03145314865245363,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,5000000.0,ABS,W,0.008654066151301265,0.1480846356513241,-0.2702910426043026,0.29830479450074177,0.07597881486432008,0.010487128387450362,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,5000000.0,QTL,W,0.011586725977144496,0.1872389794224398,-0.24002890659842047,0.39441812897682094,0.035265713085258915,0.013379427939424815,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,10000000.0,ABS,W,-0.0008343533982544393,0.010218139212130897,-0.22921553828236463,0.2998242383843355,-0.1422591952773827,0.0005992111231525321,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,10000000.0,QTL,W,0.0009880921864238168,0.044793103691334935,-0.2014177621003882,0.33751369882690097,-0.1712737730952723,0.0023941975726247122,False,False,H1|H2|OOS|CAGR
SMALL439,BREADTH,0.2,ABS,W,0.061961650761578335,0.48497807151701633,-0.3442618728838873,0.6219070347842844,0.38786397969512365,0.06488556817262259,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.2,QTL,W,0.08179286824665288,0.6212812417434228,-0.3130944698529784,0.7985088465674658,0.4740570198000562,0.0844673264627509,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.3,ABS,W,0.06794008308643718,0.5806978462890365,-0.26244659024968886,0.6469568596683742,0.5371159008742077,0.07131336555207501,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.3,QTL,W,0.06868991951148384,0.5702482187135891,-0.2539117426118209,0.6862407329566907,0.46455544318615827,0.07226480425739412,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.4,ABS,W,0.0692247464114284,0.6549471574970867,-0.26713903289128327,0.8349658901350973,0.5146266281484732,0.07324171267891089,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.4,QTL,W,0.06622457138537308,0.5995354604428589,-0.2649718892619991,0.8186342544947324,0.3811974872354694,0.07033216867069214,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.5,ABS,W,0.01658239809493378,0.23158222154696775,-0.38808222651382696,0.517885384034284,-0.031269037304118716,0.021736087636129442,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.5,QTL,W,0.015373260872762584,0.20817930193630216,-0.3062268075752309,0.256627297948387,0.15638031663655447,0.02091059523342831,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.6,ABS,W,0.02446744424300662,0.41498543531200127,-0.19884209852790724,0.5340231149343849,0.2812999867134197,0.02741921148818305,False,False,H1|H2|OOS|CAGR
SMALL439,BREADTH,0.6,QTL,W,0.02662625275375774,0.4416471673127592,-0.2668226547269341,0.8023839449478191,0.11959512785807258,0.029693652033959017,False,False,H1|H2|OOS|DD|CAGR
SMALL439,CONTROL,,none,M,0.09739232979320667,0.6596374811394444,-0.3474538578539854,0.7749958470168002,0.5958474082623029,0.09836512199326819,False,False,H1|H2|OOS|DD|CAGR
SMALL439,MA200,-0.05,ABS,M,0.05055206308768101,0.634190234024532,-0.19891642321936043,0.7328292968686128,0.5478823679083166,0.05238118942701164,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,-0.05,QTL,M,0.05271747235722524,0.6123035018545435,-0.2304049581682429,0.690757533339578,0.5662823882455282,0.05454932755988451,False,False,H1|H2|OOS|DD|CAGR
SMALL439,MA200,-0.02,ABS,M,0.04658248720252356,0.6352775612789184,-0.17625814819549124,0.7169765037270158,0.564569355919882,0.048437119010052765,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,-0.02,QTL,M,0.046943363499936996,0.6028193040397195,-0.2117404641700784,0.6747212729192446,0.5609823369141702,0.04882943594513334,False,False,H1|H2|OOS|DD|CAGR
SMALL439,MA200,0.0,ABS,M,0.04400742255474399,0.6349788732369905,-0.166531187325763,0.7103159673517477,0.5707727588482194,0.04587236374052872,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.0,QTL,M,0.04330320523405362,0.5988367797849067,-0.19613099852033644,0.645783954314595,0.5751898001094258,0.045189966980130114,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.02,ABS,M,0.04235818956784976,0.651316792508058,-0.15087996837713868,0.7094212490866704,0.6034834894284393,0.04419814581000092,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.02,QTL,M,0.03891577741065344,0.5844999193373795,-0.18432632320908415,0.6167010011693653,0.5709014475568307,0.040764243695854185,False,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.05,ABS,M,0.039009391522033976,0.6630714672462596,-0.12732025982626416,0.6981022635514413,0.6378116179815307,0.04076978072691739,True,False,H1|H2|OOS|CAGR
SMALL439,MA200,0.05,QTL,M,0.03634501948542157,0.6182267985239733,-0.16321584584328264,0.6475346232165848,0.6079943431683925,0.038103784139779995,False,False,H1|H2|OOS|CAGR
SMALL439,ADV,500000.0,ABS,M,0.057137595136466546,0.4633090351600889,-0.3105431318257418,0.5310881974672199,0.43573169097356834,0.05830305330944108,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,500000.0,QTL,M,0.05398885102218931,0.4450394603050192,-0.312200056476285,0.5726525201066452,0.35743970560301286,0.05515757208262939,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,1000000.0,ABS,M,0.043282659981722205,0.39390020530284214,-0.27583894473900117,0.45648727154040697,0.37070532142746965,0.04446386730516094,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,1000000.0,QTL,M,0.042669145216012394,0.39137081041765787,-0.27805635712743515,0.5464148174973674,0.2804980224294605,0.04384400083538398,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,2000000.0,ABS,M,0.02548352934133402,0.28296625538596243,-0.2961346801373499,0.40159565914258527,0.22641800731805392,0.026639015717903947,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,2000000.0,QTL,M,0.026033424579246622,0.2891740919166928,-0.2818400932256079,0.46525159251644777,0.1598341379906702,0.027157404703347376,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,5000000.0,ABS,M,0.008007935554110057,0.1417293707541302,-0.2732432513386668,0.29625282670150666,0.06575649853276846,0.009082822372097121,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,5000000.0,QTL,M,0.010572860780355242,0.17641881895556535,-0.24385026693879175,0.38474126148782894,0.021695133143273555,0.011612413942603927,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,10000000.0,ABS,M,-0.0018284246303759133,-0.011104401292043209,-0.243309651833728,0.2933314902539284,-0.17572826236664618,-0.0009660605010270995,False,False,H1|H2|OOS|DD|CAGR
SMALL439,ADV,10000000.0,QTL,M,-0.0008915338837922615,0.006368691193170871,-0.20532049503128025,0.28340855780965424,-0.20195229401140183,-8.015331365318623e-05,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.2,ABS,M,0.06281120859986045,0.4729746251945678,-0.4045587555168588,0.6818820428153195,0.33664648303025446,0.06419540317596706,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.2,QTL,M,0.06637993873375514,0.4950719545938271,-0.40455875551685816,0.7749958470168002,0.294583381047815,0.06785778858259217,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.3,ABS,M,0.07971483669065194,0.6497043748451862,-0.20836526515743892,0.75126309908381,0.571652404036265,0.08142184034395594,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.3,QTL,M,0.07461082457659352,0.6176973432728434,-0.27039184895684076,0.7361830789494145,0.5081577380808677,0.0761949422224184,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.4,ABS,M,0.06478118865610316,0.6041551657299612,-0.22906507703107548,0.6795713582498673,0.5389771984698782,0.06691247448273119,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.4,QTL,M,0.06533692032802385,0.5923418118264486,-0.2644456729433575,0.756484715893146,0.4256526964532143,0.06746884751698401,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.5,ABS,M,0.03934575569559007,0.46525099753229504,-0.2855834019278317,0.6424005316100476,0.2982306790588618,0.04199515122868869,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.5,QTL,M,0.03406823363436273,0.38552073601975423,-0.2855834019278324,0.5042530156263432,0.25126169286424793,0.036701037445676654,False,False,H1|H2|OOS|DD|CAGR
SMALL439,BREADTH,0.6,ABS,M,0.03289938987797125,0.5394736761863541,-0.15284857229928028,0.6218694562286609,0.445737059303438,0.03420401279778251,False,False,H1|H2|OOS|CAGR
SMALL439,BREADTH,0.6,QTL,M,0.02834847465874013,0.4567979712714045,-0.25623499532304295,0.9550387978850312,0.05911008341424928,0.030111549122426196,False,False,H2|OOS|DD|CAGR
