panel,cost,conv,trend,volcap,CAGR,Sharpe,MaxDD,H1,H2,Turnover,Gross
U56,0,-,-,RULESv2,0.08852950361247114,1.2306462622986376,-0.12029812615148339,1.2511233124662855,1.2157854547481275,1.7745075061261604,0.532752804375372
U56,10,-,-,RULESv2,0.08660009294734339,1.2056219490390438,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.7745075061261604,0.532752804375372
U56,0,-,-,SPY,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.9566200326036914,0.834015937642442,0.0,1.0
U56,10,-,-,SPY,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.9566200326036914,0.834015937642442,0.0,1.0
U56,0,rw,on,0.30,0.08522021769443722,1.0305706591747226,-0.19797354683024793,1.1611670162180106,0.9065638379040175,10.622381604085968,0.7501509720140574
U56,10,rw,on,0.30,0.07375285480230209,0.9016298994564441,-0.21489934386107779,1.044040775354793,0.7662975771174294,10.622381604085968,0.7501509720140574
U56,0,rw,on,0.45,0.10688246861485973,1.1216160671529267,-0.15337600134398,1.1308515863706186,1.115409002677874,8.796857259233393,0.7501886833197622
U56,10,rw,on,0.45,0.09718942819215681,1.0283601838087806,-0.15441170387237324,1.038504451696354,1.0211118561084678,8.796857259233393,0.7501886833197622
U56,0,rw,on,0.60,0.11366663125560894,1.1375375097688452,-0.15740147679482475,1.1548756424591367,1.1251161286785631,8.20574667435099,0.750209387788793
U56,10,rw,on,0.60,0.10456669006068386,1.0544111251716488,-0.158442702755356,1.0731138704862924,1.0405302470102114,8.20574667435099,0.750209387788793
U56,0,rw,on,0.90,0.11588571297745243,1.1175057128457848,-0.16928026226564652,1.232520866434226,1.0253449570700477,7.80142444746857,0.7502258249405873
U56,10,rw,on,0.90,0.10721417202103622,1.0414102676381092,-0.1711392619191846,1.15609358075765,0.9491264562405227,7.80142444746857,0.7502258249405873
U56,0,rw,on,off,0.12468189258630313,1.169250238865075,-0.18456317140714784,1.2490853982796613,1.1123041084265672,7.603863725083241,0.7502405986873925
U56,10,rw,on,off,0.11616152764881837,1.0966487188945881,-0.18623026847371627,1.1735569504420336,1.0415753441992581,7.603863725083241,0.7502405986873925
U56,0,rw,off,0.30,0.09694879763329789,1.1466126220185484,-0.1390978903720289,1.2307878572002753,1.066196862928059,5.592844728517719,0.7501645167737386
U56,10,rw,off,0.30,0.09083005569582547,1.0794604715872873,-0.14281473355217977,1.1705839475120645,0.9923565322752776,5.592844728517719,0.7501645167737386
U56,0,rw,off,0.45,0.11503003492802955,1.1354337225948463,-0.17581125530421393,1.1409552069526088,1.1314932790130774,2.935917839476786,0.750196325958624
U56,10,rw,off,0.45,0.11176042782427031,1.1059805487892567,-0.1770394322684834,1.1134026694506236,1.1002396388321751,2.935917839476786,0.750196325958624
U56,0,rw,off,0.60,0.1243644941916906,1.1478288854531884,-0.18253370635682908,1.1602969469485684,1.1378521578700225,1.885331017903807,0.750214014722868
U56,10,rw,off,0.60,0.12224571584977295,1.130075713151609,-0.183535790280972,1.1447588825460968,1.1180349451183635,1.885331017903807,0.750214014722868
U56,0,rw,off,0.90,0.12880508184655692,1.1222548157905918,-0.2133031621309882,1.1904915785142103,1.0659861898697984,1.1374018575231708,0.7502259568483272
U56,10,rw,off,0.90,0.12752147714645434,1.112187050348231,-0.2139395441867583,1.181808051920255,1.0546668301424762,1.1374018575231708,0.7502259568483272
U56,0,rw,off,off,0.13397392939428254,1.1356002482080523,-0.2244205969315316,1.2018209524273167,1.083489070055903,0.8394534940096922,0.7502302461672524
U56,10,rw,off,off,0.13302241347407873,1.128380320819475,-0.2245669050549508,1.1945040285745303,1.0763148070726318,0.8394534940096922,0.7502302461672524
U56,0,dg,on,0.30,0.052241685939814486,1.078411220353064,-0.06538496492129653,1.1274464304640488,1.0276860047238836,3.6077102557503378,0.4363990306770092
U56,10,dg,on,0.30,0.04845296341574312,1.0036900035634209,-0.0665006533950454,1.0586420473846296,0.9468172578468106,3.6077102557503378,0.4363990306770092
U56,0,dg,on,0.45,0.07244068733061804,1.183909986247988,-0.09585902963334225,1.1173413517728699,1.2493011379702563,3.4125615011972688,0.4983287062696419
U56,10,dg,on,0.45,0.06878834724883331,1.1276979729555587,-0.09633250661650516,1.0622581679874874,1.1919949208703067,3.4125615011972688,0.4983287062696419
U56,0,dg,on,0.60,0.07684512947817246,1.1687045184834015,-0.10869704796250423,1.125393839802154,1.2103699684244622,3.3097498230609244,0.5172584241127175
U56,10,dg,on,0.60,0.07328808635970319,1.1179652179301454,-0.10915176733155085,1.0752380121796234,1.1590562321468858,3.3097498230609244,0.5172584241127175
U56,0,dg,on,0.90,0.08228743529084714,1.194426393528169,-0.11720682654699088,1.210042263839158,1.1819856229709138,3.198924322494002,0.5278327014617628
U56,10,dg,on,0.90,0.07883201418690033,1.1475372096642875,-0.11766195325131756,1.163348701440303,1.1348390587166783,3.198924322494002,0.5278327014617628
U56,0,dg,on,off,0.08560968226060761,1.2219275072709777,-0.12017465076763256,1.2338721701939843,1.213999870105603,3.148911584806322,0.5306849334994476
