corpus,w,depth,days,no_thr_days,on_share,mean_gross,CAGR,Sharpe,MaxDD,twin_CAGR,twin_Sharpe,twin_MaxDD,d_Sharpe,d_CAGR,d_MaxDD,works,sharpe_leg,dd_leg,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4b,p4a,fail4b
EX2020Y,63,0.25,4190,0,0.21479713603818615,0.9463007159904535,0.12999671199614582,1.0526390322435824,-0.2053559264050583,0.1370404519053543,1.0842029163572287,-0.20567321760324975,-0.0315638841136463,-0.00704373990920848,0.00031729119819146057,False,False,True,0.9749347419966963,-0.15315618830220956,0.13312122380122537,1.1374272191079817,-0.2053559264050583,False,False,DD
ONLY2020Y,63,0.25,253,0,0.22134387351778656,0.9446640316205533,0.1377158857281373,0.7734370448074942,-0.1767065728569498,0.09097472455092892,0.5199429012695771,-0.21916460740992227,0.2534941435379171,0.04674116117720839,0.04245803455297248,True,True,True,,,0.1377158857281373,0.7734370448074942,-0.1767065728569498,False,False,H1
ONLY2022,63,0.25,251,0,0.30278884462151395,0.9243027888446215,-0.11087525544158916,-0.6888847037563579,-0.203191399670545,-0.10457599282491459,-0.6343813494711837,-0.19940125651830432,-0.054503354285174166,-0.0062992626166745724,-0.003790143152240688,False,False,False,,,-0.11087525544158916,-0.6888847037563579,-0.203191399670545,False,False,"H2,DD"
NOCRASH,63,0.25,3939,0,0.2091901497842092,0.9477024625539477,0.14739126036292127,1.19575865034069,-0.15315618830220956,0.15493027056233521,1.2281957037869982,-0.1583447044187899,-0.032437053446308095,-0.0075390101994139425,0.005188516116580333,False,False,True,0.9749347419966963,-0.15315618830220956,0.1693874551300918,1.4797026106829967,-0.14358977254083205,False,False,DD
FULL,63,0.5,4443,0,0.2151699302273239,0.8924150348863381,0.11852514085106458,0.9994922415804954,-0.19505289829790395,0.12675054334942337,1.021151330335203,-0.20796005608596857,-0.021659088754707456,-0.008225402498358791,0.012907157788064616,False,False,True,0.8897891393827049,-0.15602986533938856,0.12706818690798016,1.0983563286536064,-0.1950528982979043,True,False,-
EX2020T,63,0.5,4381,0,0.20908468386213194,0.8954576580689341,0.12457473168586164,1.0544982035267494,-0.19505289829790506,0.13926798849622335,1.145487500180057,-0.1953803274276963,-0.09098929665330768,-0.01469325681036171,0.0003274291297912235,False,False,True,0.8897891393827049,-0.15602986533938856,0.1385693579513605,1.2106320256335177,-0.19505289829790484,False,False,DD
ONLY2020T,63,0.5,62,0,0.6451612903225806,0.6774193548387096,-0.2359589990669012,-1.3444406090400318,-0.12028627561627925,-0.3762007294545706,-1.9017971715453645,-0.1607401226413745,0.5573565625053327,0.1402417303876694,0.040453847025095246,True,True,True,,,-0.2359589990669012,-1.3444406090400318,-0.12028627561627925,False,False,"H1,H2,CAGR,OOS"
EX2020Y,63,0.5,4190,0,0.21479713603818615,0.8926014319809069,0.11493973012221059,0.9957827131062336,-0.19505289829790495,0.12922870330620118,1.0840340412525475,-0.19479873847147644,-0.08825132814631398,-0.014288973183990583,-0.00025415982642851276,False,False,False,0.8897891393827049,-0.15602986533938856,0.1211322918481137,1.11254306287727,-0.19505289829790518,False,False,DD
ONLY2020Y,63,0.5,253,0,0.22134387351778656,0.8893280632411067,0.17960903823606333,1.0947510000412888,-0.12028627561627936,0.0866638542377205,0.5199802384183644,-0.2072940343415005,0.5747707616229244,0.09294518399834284,0.08700775872522115,True,True,True,,,0.17960903823606333,1.0947510000412888,-0.12028627561627936,False,False,H2
ONLY2022,63,0.5,251,0,0.30278884462151395,0.848605577689243,-0.10872871446612198,-0.7374041632914258,-0.19213932248735222,-0.09561022530894236,-0.6342698538227648,-0.18410484340112188,-0.10313430946866098,-0.013118489157179614,-0.00803447908623034,False,False,False,,,-0.10872871446612198,-0.7374041632914258,-0.19213932248735222,False,False,"H1,H2,DD,OOS"
NOCRASH,63,0.5,3939,0,0.2091901497842092,0.8954049251078954,0.13096141732115307,1.1356209204745986,-0.15602986533938856,0.14620651002995255,1.2280336220762336,-0.15004835579539189,-0.09241270160163495,-0.01524509270879948,-0.005981509543996677,False,False,False,0.8897891393827049,-0.15602986533938856,0.15505512767883767,1.4559356018935419,-0.12027744536029228,False,False,"H1,DD"
FULL,63,0.75,4443,0,0.2151699302273239,0.8386225523295071,0.10624896740320033,0.9462281440247624,-0.19173924059137737,0.11913087657999588,1.02115263004643,-0.19631158887882783,-0.07492448602166757,-0.012881909176795547,0.004572348287450456,False,False,True,0.7774562969063044,-0.15927373161596425,0.11999617196405343,1.10265961973131,-0.19173924059137615,False,False,H1
EX2020T,63,0.75,4381,0,0.20908468386213194,0.843186487103401,0.10874426756920275,0.9660266017418876,-0.1917392405913768,0.13105109124325853,1.1453346772929902,-0.18470798325569404,-0.17930807555110262,-0.022306823674055787,-0.007031257335682772,False,False,False,0.7774562969063044,-0.15927373161596425,0.12502549959823317,1.1454224271042697,-0.19173924059137692,False,False,"H1,DD,CAGR"
ONLY2020T,63,0.75,62,0,0.6451612903225806,0.5161290322580645,-0.05656896068063033,-0.4566692575363048,-0.06190091988098778,-0.29906050897162095,-1.9227516867196413,-0.12413321591200521,1.4660824291833365,0.24249154829099062,0.06223229603101743,True,True,True,,,-0.05656896068063033,-0.4566692575363048,-0.06190091988098778,False,False,"H2,OOS"
EX2020Y,63,0.75,4190,0,0.21479713603818615,0.8389021479713604,0.09969461104925159,0.9086564734263453,-0.19173924059137593,0.121417117160872,1.0838631914894252,-0.18382801394861625,-0.17520671806307997,-0.02172250611162041,-0.007911226642759672,False,False,False,0.7774562969063044,-0.15927373161596425,0.10888030512282443,1.053968312482455,-0.19173924059137615,False,False,"H1,DD,CAGR"
ONLY2020Y,63,0.75,253,0,0.22134387351778656,0.83399209486166,0.22065766890491068,1.4552940490084303,-0.09053526323234529,0.08221168777552412,0.5200373167385698,-0.19530392702742472,0.9352567322698605,0.13844598112938655,0.10476866379507943,True,True,True,,,0.22065766890491068,1.4552940490084303,-0.09053526323234529,False,False,H2
ONLY2022,63,0.75,251,0,0.30278884462151395,0.7729083665338645,-0.10716462291231954,-0.7705123343161103,-0.18273759761815078,-0.08670361812973826,-0.6341600992445404,-0.16862098524589852,-0.1363522350715699,-0.020461004782581282,-0.014116612372252257,False,False,False,,,-0.10716462291231954,-0.7705123343161103,-0.18273759761815078,False,False,"H1,DD,OOS"
NOCRASH,63,0.75,3939,0,0.2091901497842092,0.8431073876618431,0.11439450222134151,1.0422360623631064,-0.15927373161596425,0.1375012342007198,1.2278695927728753,-0.14170195299643784,-0.18563353040976893,-0.023106731979378292,-0.017571778619526413,False,False,False,0.7774562969063044,-0.15927373161596425,0.14054283964060343,1.3899458106860194,-0.09937785253561804,False,False,"H1,DD,CAGR,OOS"
FULL,63,1.0,4443,0,0.2151699302273239,0.7848300697726761,0.09362310543576235,0.8577759109419375,-0.19138399217993796,0.11150536306671777,1.0211504927325294,-0.18455386660416373,-0.16337458179059194,-0.01788225763095541,-0.006830125575774226,False,False,False,0.6407699901818562,-0.16288147345973492,0.11239569529859872,1.0604956368691778,-0.19138399217993785,False,False,"H1,CAGR"
EX2020T,63,1.0,4381,0,0.20908468386213194,0.790915316137868,0.09276039101718991,0.8477032848111624,-0.1913839921799375,0.122841371002536,1.1451801855009132,-0.17394445529174285,-0.29747690068975075,-0.03008097998534609,-0.017439536888194662,False,False,False,0.6407699901818562,-0.16288147345973492,0.11127069018867064,1.044453834220171,-0.19138399217993796,False,False,"H1,H2,DD,CAGR,OOS"
ONLY2020T,63,1.0,62,0,0.6451612903225806,0.3548387096774194,0.15634009403744265,2.0242351456467897,-0.02927221129992008,-0.21450233371026806,-1.9426428463940915,-0.08649634933636663,3.966877992040881,0.3708424277477107,0.05722413803644655,True,True,True,,,0.15634009403744265,2.0242351456467897,-0.02927221129992008,True,True,-
EX2020Y,63,1.0,4190,0,0.21479713603818615,0.7852028639618138,0.0842752635875672,0.7914359599151483,-0.1913839921799384,0.11360651415465339,1.0836904514078831,-0.17276104910541024,-0.29225449149273486,-0.029331250567086187,-0.018622943074528164,False,False,False,0.6407699901818562,-0.16288147345973492,0.09637790358199472,0.9577972101822328,-0.1913839921799384,False,False,"H1,H2,DD,CAGR,OOS"
ONLY2020Y,63,1.0,253,0,0.22134387351778656,0.7786561264822134,0.26069543094804737,1.757770979541301,-0.0951583201854097,0.07762253084109183,0.520113288084899,-0.1831980465757792,1.237657691456402,0.18307290010695554,0.0880397263903695,True,True,True,,,0.26069543094804737,1.757770979541301,-0.0951583201854097,False,False,H2
ONLY2022,63,1.0,251,0,0.30278884462151395,0.6972111553784861,-0.10618622768708463,-0.7788671635943596,-0.1752240626034024,-0.07786071266203598,-0.6340521063686343,-0.15295190692734717,-0.1448150572257253,-0.028325515025048653,-0.022272155676055228,False,False,False,,,-0.10618622768708463,-0.7788671635943596,-0.1752240626034024,False,False,"H1,DD,OOS"
NOCRASH,63,1.0,3939,0,0.2091901497842092,0.7908098502157908,0.09770420524511247,0.9155837857809357,-0.16288147345973492,0.12881181003170195,1.2277036544503714,-0.13330229106251423,-0.31211986866943575,-0.03110760478658947,-0.029579182397220682,False,False,False,0.6407699901818562,-0.16288147345973492,0.12586326087551747,1.2761976518077418,-0.10202350949399919,False,False,"H1,H2,DD,CAGR,OOS"
FULL,126,0.1,4443,0,0.18973666441593517,0.9810263335584066,0.13785632320163366,1.0248834535214326,-0.2127839164137959,0.1392819020495757,1.0211414897733901,-0.2269038211748151,0.003741963748042476,-0.0014255788479420328,0.014119904761019209,True,True,True,1.0130917245161155,-0.14982635729603466,0.13784253166253957,1.0347649354697515,-0.21278391641379535,False,False,DD
EX2020T,126,0.1,4381,0,0.18488929468157955,0.9815110705318421,0.15008007067468432,1.1373954395859103,-0.21040290911111126,0.15280869553071774,1.1457352416775266,-0.21275115805929534,-0.008339802091616333,-0.0027286248560334236,0.002348248948184084,False,False,True,1.0130917245161155,-0.14982635729603466,0.16050207725271126,1.2544472541100995,-0.21040290911111026,False,False,DD
ONLY2020T,126,0.1,62,0,0.532258064516129,0.9467741935483871,-0.465222563798977,-1.80046561194988,-0.2127839164137958,-0.4897542755108817,-1.8642145503878018,-0.21961497410745645,0.06374893843792173,0.024531711711904713,0.006831057693660658,True,True,True,,,-0.465222563798977,-1.80046561194988,-0.2127839164137958,False,False,"H1,H2,DD,CAGR,OOS"
EX2020Y,126,0.1,4190,0,0.19331742243436753,0.9806682577565633,0.13901043654004752,1.0739883182685597,-0.21040290911111081,0.14203996701809873,1.0843099545951924,-0.21258278238938566,-0.010321636326632744,-0.0030295304780512122,0.0021798732782748464,False,False,True,1.0130917245161155,-0.14982635729603466,0.14005711473485527,1.1406627249235992,-0.21040290911111093,False,False,DD
ONLY2020Y,126,0.1,253,0,0.13043478260869565,0.9869565217391305,0.11891191072385343,0.6389544844665391,-0.2127839164137958,0.09417403517830625,0.5199283964790584,-0.2281608987886946,0.11902608798748071,0.024737875545547183,0.015376982374898818,True,True,True,,,0.11891191072385343,0.6389544844665391,-0.2127839164137958,False,False,"H1,DD,CAGR,OOS"
ONLY2022,126,0.1,251,0,0.3705179282868526,0.9629482071713149,-0.11295900042858753,-0.6691022798938657,-0.20837123831242965,-0.10917642284181484,-0.6344389675807843,-0.20714059961117137,-0.034663312313081396,-0.003782577586772695,-0.0012306387012582798,False,False,False,,,-0.11295900042858753,-0.6691022798938657,-0.20837123831242965,False,False,"H2,DD"
NOCRASH,126,0.1,3939,0,0.18202589489718202,0.9817974105102818,0.15730243614049155,1.2167764587731063,-0.15306401553875948,0.1606269565009799,1.2283003078780217,-0.1637261752541963,-0.01152384910491544,-0.003324520360488359,0.010662159715436825,False,False,True,1.0130917245161155,-0.14982635729603466,0.17783746060572025,1.4771109298364564,-0.15306401553875992,False,False,DD
FULL,126,0.25,4443,0,0.18973666441593517,0.9525658338960162,0.13158116353197036,1.0256541847226697,-0.20140874600183523,0.13525975204543172,1.021145704653673,-0.22085207402068774,0.004508480068996734,-0.003678588513461367,0.019443328018852513,True,True,True,0.973902510037744,-0.148708137509593,0.1350798758080356,1.070787624234622,-0.20140874600183578,True,False,-
EX2020T,126,0.25,4381,0,0.18488929468157955,0.9537776763296051,0.14155820690284582,1.1187039589014065,-0.2014087460018349,0.1484434634558558,1.145655934397159,-0.20718031350420074,-0.026951975495752567,-0.006885256553009977,0.005771567502365849,False,False,True,0.973902510037744,-0.148708137509593,0.1537103373113966,1.2564445693316373,-0.20140874600183478,False,False,DD
ONLY2020T,126,0.25,62,0,0.532258064516129,0.8669354838709677,-0.3914446838719263,-1.6875254825301365,-0.18521030982434628,-0.4579945898793719,-1.8757090821861144,-0.2024571317308268,0.18818359965597797,0.06654990600744559,0.017246821906480525,True,True,True,,,-0.3914446838719263,-1.6875254825301365,-0.18521030982434628,False,False,"H1,H2,CAGR,OOS"
EX2020Y,126,0.25,4190,0,0.19331742243436753,0.9516706443914081,0.13018736263764197,1.0520724503657037,-0.20140874600183434,0.13782160484458994,1.0842196998291047,-0.20675537235254715,-0.03214724946340097,-0.007634242206947972,0.005346626350712813,False,False,True,0.973902510037744,-0.148708137509593,0.13280311875484574,1.1390531148569654,-0.20140874600183467,False,False,DD
ONLY2020Y,126,0.25,253,0,0.13043478260869565,0.967391304347826,0.1549158353317528,0.8401725346951853,-0.1852103098243465,0.09270434688154072,0.519933545251293,-0.2240072539071326,0.3202389894438923,0.06221148845021207,0.03879694408278611,True,True,True,,,0.1549158353317528,0.8401725346951853,-0.1852103098243465,False,False,H1
ONLY2022,126,0.25,251,0,0.3705179282868526,0.9073705179282868,-0.11222250992483251,-0.7233039041650678,-0.19923346756377014,-0.10256550398548603,-0.6343562584430119,-0.19599592737355387,-0.08894764572205593,-0.009657005939346486,-0.0032375401902162704,False,False,False,,,-0.11222250992483251,-0.7233039041650678,-0.19923346756377014,False,False,"H2,DD,OOS"
NOCRASH,126,0.25,3939,0,0.18202589489718202,0.9544935262757045,0.14770807810154807,1.1925804631050436,-0.148708137509593,0.15606405672921242,1.2282166076532857,-0.1594180143941557,-0.035636144548242044,-0.008355978627664351,0.010709876884562708,False,False,True,0.973902510037744,-0.148708137509593,0.169246853408763,1.4758630534967405,-0.1324806723928924,False,False,DD
FULL,126,0.5,4443,0,0.18973666441593517,0.9051316677920324,0.12081682591563925,1.0093033793978776,-0.1901857849287727,0.12854948702086344,1.0211505113993018,-0.21069573511510342,-0.011847132001424177,-0.007732661105224192,0.020509950186330728,False,False,True,0.8901722279258945,-0.14719207536467482,0.13002578419712196,1.118127611873609,-0.19018578492877203,True,False,-
EX2020T,126,0.5,4381,0,0.18488929468157955,0.9075553526592103,0.12719732176427945,1.0680345418687105,-0.19018578492877314,0.14117106076075503,1.1455226276316395,-0.19783787488419013,-0.07748808576292898,-0.013973738996475582,0.007652089955416996,False,False,True,0.8901722279258945,-0.14719207536467482,0.1421697659238934,1.2397367904144998,-0.1901857849287727,False,False,DD
ONLY2020T,126,0.5,62,0,0.532258064516129,0.7338709677419355,-0.2495307073693097,-1.3536498368858154,-0.13831109212115733,-0.4015334711957228,-1.8941979020832835,-0.17331148843421718,0.5405480651974681,0.1520027638264131,0.035000396313059845,True,True,True,,,-0.2495307073693097,-1.3536498368858154,-0.13831109212115733,False,False,"H2,CAGR,OOS"
EX2020Y,126,0.5,4190,0,0.19331742243436753,0.9033412887828163,0.1153256869271051,0.9951917800581833,-0.1901857849287728,0.1307910663960592,1.084067976211233,-0.19698133483170222,-0.08887619615304976,-0.015465379468954099,0.00679554990292941,False,False,True,0.8901722279258945,-0.14719207536467482,0.12048565561320679,1.1150302396335288,-0.19018578492877303,False,False,DD
ONLY2020Y,126,0.5,253,0,0.13043478260869565,0.9347826086956522,0.21579061181397008,1.2344503159098124,-0.13831109212115733,0.09021538245563954,0.519948111020045,-0.2170535211152378,0.7145022048897673,0.12557522935833054,0.07874242899408046,True,True,True,,,0.21579061181397008,1.2344503159098124,-0.13831109212115733,False,False,H1
ONLY2022,126,0.5,251,0,0.3705179282868526,0.8147410358565738,-0.11159619116910657,-0.8139259879730079,-0.18422141905599299,-0.09161753587321664,-0.6342205357882083,-0.1771999050250257,-0.1797054521847996,-0.019978655295889935,-0.007021514030967291,False,False,False,,,-0.11159619116910657,-0.8139259879730079,-0.18422141905599299,False,False,"H1,H2,DD,OOS"
NOCRASH,126,0.5,3939,0,0.18202589489718202,0.908987052551409,0.13161021515991522,1.1306495708199626,-0.14719207536467482,0.14847176359681735,1.2280759286823415,-0.1522091041464857,-0.09742635786237885,-0.01686154843690213,0.005017028781810873,False,False,True,0.8901722279258945,-0.14719207536467482,0.15478575836873087,1.448349992618812,-0.1094613549801533,False,False,"H1,DD"
FULL,126,0.75,4443,0,0.18973666441593517,0.8576975016880486,0.10968325338829654,0.9638374916118216,-0.18584998343064474,0.12183404801537523,1.0211525593912807,-0.20045540779781834,-0.05731506777945905,-0.012150794627078687,0.014605424367173603,False,False,True,0.7826047942159051,-0.14644868073882333,0.12441960826956722,1.1347643505277878,-0.18584998343064463,False,False,H1
EX2020T,126,0.75,4381,0,0.18488929468157955,0.8613330289888154,0.11265013880499342,0.9892503412180609,-0.18584998343064574,0.13390194342463912,1.145387901307659,-0.18842208850090902,-0.15613756008959823,-0.02125180461964571,0.0025721050702632864,False,False,True,0.7826047942159051,-0.14644868073882333,0.13036308482349024,1.1905910686716048,-0.18584998343064563,False,False,"H1,DD"
ONLY2020T,126,0.75,62,0,0.532258064516129,0.6008064516129032,-0.08111620596492841,-0.5652307310121649,-0.09049918452779215,-0.3404555410426132,-1.9118879267837972,-0.14347999728533944,1.3466571957716322,0.2593393350776848,0.05298081275754729,True,True,True,,,-0.08111620596492841,-0.5652307310121649,-0.09049918452779215,False,False,"H2,OOS"
EX2020Y,126,0.75,4190,0,0.19331742243436753,0.8550119331742243,0.1002800148133034,0.9089895491742492,-0.18584998343064518,0.1237605258297445,1.083914639978531,-0.18712933608057125,-0.17492509080428187,-0.023480511016441108,0.0012793526499260688,False,False,True,0.7826047942159051,-0.14644868073882333,0.10789543347940289,1.0554537966213744,-0.18584998343064552,False,False,"H1,DD,CAGR"
ONLY2020Y,126,0.75,253,0,0.13043478260869565,0.9021739130434783,0.2776334588054088,1.6704803310003626,-0.09049918452779249,0.08767685829892291,0.5199697785288738,-0.21005918238901877,1.1505105524714887,0.18995660050648588,0.11955999786122629,True,True,True,,,0.2776334588054088,1.6704803310003626,-0.09049918452779249,True,True,-
ONLY2022,126,0.75,251,0,0.3705179282868526,0.7221115537848606,-0.11172235400590924,-0.8888117705162749,-0.1695030238957823,-0.08076217557452592,-0.6340874592402939,-0.1581263662840825,-0.25472431127598105,-0.030960178431383323,-0.011376657611699814,False,False,False,,,-0.11172235400590924,-0.8888117705162749,-0.1695030238957823,False,False,"H1,H2,DD,OOS"
NOCRASH,126,0.75,3939,0,0.18202589489718202,0.8634805788271135,0.11538923366686937,1.0380083127327793,-0.14644868073882333,0.1408904009184111,1.2279337112266475,-0.14495950334122643,-0.18992539849386825,-0.025501167251541723,-0.001489177397596908,False,False,False,0.7826047942159051,-0.14644868073882333,0.14015614228375517,1.3795541054267397,-0.0990138989549545,False,False,"H1,H2,DD,CAGR,OOS"
FULL,126,1.0,4443,0,0.18973666441593517,0.8102633355840648,0.09819538129557426,0.8853988557770415,-0.1871814807696045,0.11511128007473315,1.0211519390355737,-0.19012641804129526,-0.1357530832585322,-0.01691589877915889,0.002944937271690762,False,False,True,0.653954021840134,-0.14776938953672691,0.1182731851360368,1.105632988249193,-0.18718148076960395,False,False,"H1,CAGR"
EX2020T,126,1.0,4381,0,0.18488929468157955,0.8151107053184204,0.09792918181549415,0.8823061552094144,-0.18718148076960417,0.12663980278181208,1.1452519008586082,-0.17893703576674846,-0.2629457456491938,-0.028710620966317935,-0.008244445002855705,False,False,False,0.653954021840134,-0.14776938953672691,0.11830201830091447,1.105028505309855,-0.1871814807696045,False,False,"H1,DD,CAGR"
ONLY2020T,126,1.0,62,0,0.532258064516129,0.46774193548387094,0.11716971297654988,1.1210469158307885,-0.044521276339886784,-0.2744919226721617,-1.9288276297529123,-0.11295024540081144,3.049874545583701,0.3916616356487116,0.06842896906092466,True,True,True,,,0.11716971297654988,1.1210469158307885,-0.044521276339886784,False,False,H2
EX2020Y,126,1.0,4190,0,0.19331742243436753,0.8066825775656324,0.08506374033363051,0.7938005118699442,-0.18718148076960361,0.11673058821959414,1.0837597925937952,-0.17719938222327247,-0.289959280723851,-0.031666847885963634,-0.009982098546331142,False,False,False,0.653954021840134,-0.14776938953672691,0.09504581992366856,0.9557023936534672,-0.18718148076960406,False,False,"H1,H2,DD,CAGR,OOS"
ONLY2020Y,126,1.0,253,0,0.13043478260869565,0.8695652173913043,0.3402988817512782,2.057799847908295,-0.07915897239990344,0.0850901395137591,0.5199984402264017,-0.20302628677731926,1.537801407681893,0.2552087422375191,0.12386731437741583,True,True,True,,,0.3402988817512782,2.057799847908295,-0.07915897239990344,True,True,-
ONLY2022,126,1.0,251,0,0.3705179282868526,0.6294820717131474,-0.11260056686393072,-0.9248549823210941,-0.16034203114376988,-0.07000554212533683,-0.633956785096413,-0.13877573834779822,-0.29089819722468113,-0.04259502473859389,-0.021566292795971664,False,False,False,,,-0.11260056686393072,-0.9248549823210941,-0.16034203114376988,False,False,"H1,H2,DD,OOS"
NOCRASH,126,1.0,3939,0,0.18202589489718202,0.817974105102818,0.09905761792485568,0.9151500298710995,-0.14776938953672691,0.13332210333160655,1.2277900799128882,-0.13767078296280577,-0.31264005004178874,-0.034264485406750866,-0.010098606573921143,False,False,False,0.653954021840134,-0.14776938953672691,0.12537027148128055,1.2646875479643571,-0.12426673457652704,False,False,"H1,H2,DD,CAGR,OOS"
FULL,252,0.1,4443,11,0.1656538374971866,0.9834346162502813,0.14176937593233307,1.0506033117087759,-0.21278391641379524,0.13962096121238576,1.0211410881300864,-0.2274127488820591,0.02946222357868944,0.0021484147199473114,0.014628832468263853,True,True,True,1.050795324941116,-0.1469060116647224,0.1404087301863357,1.0503261235201118,-0.2127839164137958,False,False,DD
EX2020T,252,0.1,4381,11,0.15772654645058207,0.9842273453549419,0.15415332035114138,1.1644955614601484,-0.20275798315958848,0.1532369545946477,1.1457429929693643,-0.21329621293612444,0.018752568490784105,0.0009163657564936756,0.010538229776535957,True,True,True,1.050795324941116,-0.1469060116647224,0.16330330039415686,1.2710503675045683,-0.2027579831595877,False,False,DD
ONLY2020T,252,0.1,62,11,0.7258064516129032,0.9274193548387096,-0.46725163930427926,-1.8213035394703567,-0.2127839164137958,-0.4821974481957052,-1.8670293310684871,-0.21547846765720113,0.045725791598130394,0.014945808891425938,0.002694551243405341,True,True,True,,,-0.46725163930427926,-1.8213035394703567,-0.2127839164137958,False,False,"H1,H2,DD,CAGR,OOS"
EX2020Y,252,0.1,4190,11,0.16276849642004773,0.9837231503579953,0.14364452659513294,1.105202674359367,-0.20275798315958848,0.1424836042532538,1.084319411840805,-0.213194033953909,0.020883262518561985,0.0011609223418791448,0.010436050794320528,True,True,True,1.050795324941116,-0.1469060116647224,0.1438481909598126,1.164569750130591,-0.20275798315958893,False,False,DD
ONLY2020Y,252,0.1,253,11,0.2134387351778656,0.9786561264822136,0.11115782510636563,0.6075261369774108,-0.2127839164137958,0.09355292312964347,0.5199302532462167,-0.22640104010780215,0.08759588373119409,0.017604901976722154,0.013617123694006361,True,True,True,,,0.11115782510636563,0.6075261369774108,-0.2127839164137958,False,False,"H1,DD,CAGR,OOS"
ONLY2022,252,0.1,251,11,0.5139442231075697,0.9486055776892431,-0.1052535481540573,-0.6261145058421381,-0.20070664160351281,-0.10746785422641636,-0.6344175206925659,-0.20427477658350113,0.008303014850427726,0.0022143060723590624,0.0035681349799883133,True,True,True,,,-0.1052535481540573,-0.6261145058421381,-0.20070664160351281,False,False,"H2,DD"
