panel,basis,target,window,CAGR,Sharpe,MaxDD,H1,H2,turn,k_mean,k_min,k_cap_share,dCAGR_pp,dMaxDD_pp,dSharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,keep4a,keep4b,k_lo,k_hi,price
U56,B_CONST,0.06,21,0.11500727528846899,1.1997067195755102,-0.11951718035409797,1.2874612338628069,1.1221652042438228,2.942934949907027,0.5373738828022929,0.1510686763683019,0.5803912750168653,-2.156583503572973,4.4297646073151125,0.02914015811008097,0.1210113059461857,1.2212274654124948,-0.11951718035409853,1.1733611834783373,False,True,0.1510686763683019,0.6,2.054065887073693
U56,B_CONST,0.06,63,0.11513400039126664,1.1701084678082943,-0.12721806633582355,1.2831744466556105,1.0712001348586673,2.4299995347984646,0.5319334981280719,0.22321449349983669,0.48819428828423655,-2.1439109932932077,3.659676009142554,-0.00045809365713500583,0.12003609645058577,1.1774188664382017,-0.12721806633582466,1.1626218622967686,False,True,0.22321449349983669,0.6,1.7070093024342479
U56,B_CONST,0.06,126,0.11265744619394846,1.1212967087096222,-0.14708079104141192,1.2777424551761691,0.9859459476201003,2.261536913652029,0.5286088523975516,0.2856249975177335,0.4438947605127052,-2.391566413025026,1.6734035385837176,-0.049269852755807086,0.11425270700074108,1.095771027265204,-0.14708079104141158,1.1580225425461685,False,True,0.2856249975177335,0.6,0.6997102524395615
U56,B_CONST,0.08,21,0.1278276621201082,1.1973232288304119,-0.14406567253730074,1.2953315218567616,1.1182971153420342,2.67809220449957,0.5775583722417363,0.20142490182440256,0.8095345176523498,-0.8745448204090511,1.9749153889948357,0.02675666736498261,0.13584801748553366,1.2112961752669396,-0.1440656725373013,1.1826672550829613,False,True,0.20142490182440256,0.6,2.2582208972104
U56,B_CONST,0.08,63,0.12727622629609803,1.1525969511282892,-0.14708079104141192,1.271376200600612,1.0623533578620514,2.4617084581063136,0.5799856447901071,0.2976193246664489,0.8086350348549584,-0.9296884028100694,1.6734035385837176,-0.017969610337140063,0.135394780506636,1.1533920322019384,-0.1470807910414117,1.1586780922626956,False,True,0.2976193246664489,0.6,1.7999617221487332
U56,B_CONST,0.08,126,0.12743206491031134,1.130459634057687,-0.16263793733609389,1.2570541800950634,1.037562719913546,2.4129072002946588,0.5837975089943908,0.3808333300236447,0.7917697324038677,-0.9141045413887383,0.11768890911552088,-0.040106927407742354,0.1358882808282711,1.1269081837124082,-0.16263793733609333,1.1445359273590363,False,True,0.3808333300236447,0.6,0.128747756724547
U56,B_CONST,0.1,21,0.13179201958589304,1.1800909073519599,-0.16292758360736015,1.2756596545295895,1.1098769982057413,2.553152465148939,0.5913743060393059,0.2517811272805032,0.9287159883067236,-0.4781090738305682,0.08872428198889448,0.009524345886530616,0.14242605428616484,1.1966702839826293,-0.16292758360735982,1.1643103106804666,False,True,0.2517811272805032,0.6,0.1855733071076089
U56,B_CONST,0.1,63,0.1316969115387121,1.1529738221017711,-0.16148651674232284,1.2593992175998314,1.0776941954981103,2.4467835109334293,0.5931314278913478,0.3720241558330612,0.9361367213852035,-0.48761987854866184,0.23283096849262552,-0.017592739363658128,0.14254622522040394,1.1630096317372578,-0.16148651674232295,1.148185766903212,False,True,0.3720241558330612,0.6,0.47748457094410734
U56,B_CONST,0.1,126,0.13346872529632625,1.152107611959586,-0.1638148264272491,1.2590639867986266,1.0799766436953773,2.453983918367665,0.5956514625642249,0.47604166252955593,0.9446818079604228,-0.31043850278724694,0.0,-0.018458949505843147,0.14551794065768964,1.1628811945449091,-0.1638148264272492,1.1481948196913223,False,True,0.47604166252955593,0.6,0.0
U56,B_CONST,0.12,21,0.13307050583330593,1.1680648065257253,-0.16430503175983424,1.263214981331258,1.1016628472788907,2.4782108377969645,0.596173115175357,0.3021373527366038,0.9642455588036879,-0.3502604490892791,-0.04902053325851474,-0.0025017549397039485,0.1450017941452395,1.1859320425741504,-0.1643050317598339,1.1519695159188255,False,True,0.3021373527366038,0.6,-0.13995452066019515
U56,B_CONST,0.12,63,0.1339017124540276,1.15700646166923,-0.1638148264272491,1.2590639867986266,1.088371956790265,2.4545155522128264,0.5966507968106054,0.44642898699967337,0.9709916797841242,-0.26713978701711216,0.0,-0.01356009979619932,0.14631559162418983,1.1709862526302954,-0.1638148264272492,1.1481948196913223,False,True,0.44642898699967337,0.6,0.0
U56,B_CONST,0.12,126,0.1363468221939128,1.169147197900291,-0.1638148264272491,1.2590639867986266,1.1122483337670652,2.4624306472382176,0.5997537415844745,0.571249995035467,0.9862828873397796,-0.02262881302859121,0.0,-0.0014193635651382763,0.15082468658607806,1.1922354481199158,-0.1638148264272492,1.1481948196913223,False,True,0.571249995035467,0.6,0.0
U56,B_CONST,0.14,21,0.133647313529077,1.1619777757113263,-0.1638148264272492,1.2583877912405041,1.0959710963570986,2.458976935579732,0.5977288352198732,0.3524935781927045,0.9869574994378233,-0.2925796795121727,-1.1102230246251565e-14,-0.008588785754102934,0.14594528118180095,1.1792168455759482,-0.1638148264272492,1.1474266879316577,False,True,0.3524935781927045,0.6,-3.794600590431524e-14
U56,B_CONST,0.14,63,0.1355553921874455,1.1647744444611474,-0.1638148264272491,1.2590639867986266,1.1038724679864564,2.4629251533538734,0.5987751379814206,0.5208338181662857,0.9763885765684731,-0.10177181367532206,0.0,-0.005792117004281838,0.1493643140330263,1.184673155794907,-0.1638148264272492,1.1481948196913223,False,True,0.5208338181662857,0.6,0.0
U56,B_CONST,0.14,126,0.13657311032419872,1.1705665614654293,-0.1638148264272491,1.2590639867986266,1.114896465229123,2.4635971264395318,0.6,0.6,1.0,0.0,0.0,0.0,0.15124239469981537,1.1946624691617433,-0.1638148264272492,1.1481948196913223,False,True,0.6,0.6,
B136,B_CONST,0.06,21,0.10557984357465422,1.0835926706718162,-0.11331102635143486,1.3305601663687627,0.8557854373073452,3.1248602323470283,0.5164125445812577,0.1660186734697282,0.504163853252307,-2.9207172784745827,4.639288239747874,0.016552408213967196,0.09908113642149763,1.0056434060353325,-0.11331102635143497,1.1828725238851465,False,False,0.1660186734697282,0.6,1.5884071607817027
B136,B_CONST,0.06,63,0.10581665915507443,1.0574504836075285,-0.13702308907236904,1.2736720469282419,0.8627291838039719,2.5210948225081355,0.5103257152149694,0.218857985861677,0.4391177132568085,-2.8970357204325614,2.268081967654456,-0.00958977885032053,0.10323923849801075,1.010044448235153,-0.1370230890723687,1.1195984290572334,False,False,0.218857985861677,0.6,0.7828974809174272
B136,B_CONST,0.06,126,0.10737823654503442,1.041477474105218,-0.15133415448541598,1.2456207677366542,0.8623515001061253,2.3672857664116913,0.5084197594705353,0.2424364885091811,0.35313977042538824,-2.7408779814365625,0.836975426349762,-0.02556278835263104,0.10648149482051505,1.0035458056634388,-0.15133415448541587,1.0928642338649506,False,True,0.2424364885091811,0.6,0.30536763475734235
B136,B_CONST,0.08,21,0.12064587014429606,1.085072891446076,-0.13701861927075976,1.3101719059239332,0.8918349407508918,2.8928879738890334,0.5637610026311174,0.22135823129297094,0.7474679270762998,-1.4141146215103984,2.2685289478153847,0.018032628988227106,0.11674529879048623,1.0195739065986524,-0.13701861927075953,1.1739218502742292,False,True,0.22135823129297094,0.6,1.6042044352758313
B136,B_CONST,0.08,63,0.12111930911219781,1.0547389970114764,-0.15541312695390208,1.2711177479613056,0.8764215094960466,2.59666231704345,0.5659849822780799,0.29181064781556937,0.7362142696376323,-1.3667707247202232,0.42907817950115223,-0.012301265446372556,0.11935617957493339,0.9984120120572025,-0.15541312695390208,1.1349226370645453,False,True,0.29181064781556937,0.6,0.31393574045784756
B136,B_CONST,0.08,126,0.12157902512485652,1.0337003744237512,-0.15825202846219932,1.2288829993929293,0.8789356695239345,2.5560295042338725,0.5711094426492079,0.32324865134557484,0.7098807112311502,-1.3207991234543526,0.145188028671428,-0.03333988803409782,0.12317320285418298,0.995823170001584,-0.1582520284621991,1.0914629942106302,False,True,0.32324865134557484,0.6,0.10992438296878213
