panel,pool,rows,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,live_CAGR,live_Sharpe,live_MaxDD,live_oos_CAGR,live_oos_Sharpe,live_oos_MaxDD,dd_cap_full,cagr_floor_full,dd_cap_oos,cagr_floor_oos
U56,56,4708,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.08618880526313721,1.201049296027575,-0.12054941914043871,0.09455896847608769,1.2767122316543114,-0.12054941914043871,-0.20230354034511183,0.10597142790038894,-0.20230354034511183,0.10700876349880425
B136,136,4708,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.08618880526313721,1.201049296027575,-0.12054941914043871,0.09455896847608769,1.2767122316543114,-0.12054941914043871,-0.20229571984435812,0.10586020506004694,-0.20229571984435804,0.106800269687641
