panel,book,bookset,gross,grid,cost_bps,gridkind,n_phases,n_reb_per_yr,c_k,canon_OOS_CAGR,fam_OOS_CAGR_mean,n_phases_pass4b_REC,n_phases_pass4a,rho_IS_OOS_CAGR,turn_per_yr,RANGE_OOS_CAGR,SD_OOS_CAGR,IQR_OOS_CAGR,RANGE_OOS_Sharpe,SD_OOS_Sharpe,IQR_OOS_Sharpe,RANGE_OOS_MaxDD,SD_OOS_MaxDD,IQR_OOS_MaxDD,RANGE_CAGR,SD_CAGR,IQR_CAGR,RANGE_over_SD,RANGE_over_SD_over_ck
U56,TOP10,RANKED,CORE,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.15875090767684386,0.1675676229206246,4,0,0.3,13.555854475039578,1.894347811438979,0.7589642792900284,0.9846681819628333,0.10541264330047984,0.042617439250034264,0.05754836287397569,3.842595797701609,1.612338397465149,1.925510412661513,1.3725155076806494,0.6241471081271371,1.097958111859021,2.495964386111877,1.0724535148937075
U56,TOP10,RANKED,CORE,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.15070348108964304,0.15965137173962454,4,0,0.3,13.555854475039578,1.9137141787803458,0.7674693878459622,0.9988223863098389,0.10727427373992326,0.04331543308961824,0.058473814757459275,3.8482776116595896,1.6163114893365724,1.9775899371838324,1.3888356100088428,0.6338678445407598,1.1234039134043527,2.4935381255420768,1.0714110113665702
U56,TOP10,RANKED,CORE,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.14271058156461325,0.15178747843191848,1,0,0.3,13.555854475039578,1.932731326112891,0.7758778059139284,1.0127434741397767,0.1091492256611516,0.04402785457565946,0.05941703260081421,3.853940483324436,1.6206780126182225,2.0296137174415807,1.4048772114895414,0.6434886208319146,1.148463985438375,2.491025405522809,1.0703313583748844
U56,TOP10,RANKED,CORE,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.11905545381736471,0.12850657956700534,0,0,0.3,13.555854475039578,1.987724580717165,0.800503153598149,1.053132072223928,0.11485008481493264,0.04625022491786466,0.06235131116766701,3.8708155941187816,1.6360925342548363,2.1853508780381836,1.4513598836384034,0.6717223460146144,1.2213685343830827,2.483094003793268,1.066923433281798
U56,TOP10,RANKED,CORE,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.08068760573565026,0.09072113654436938,0,0,0.3,13.555854475039578,2.0727372813957867,0.8394583731692434,1.116005281238297,0.12457955121951636,0.05022645226576721,0.06757667281011803,3.8985633282580645,1.651726350975853,2.323038441994796,1.5235267377638806,0.7165581094729586,1.3355178976284687,2.4691364666129805,1.0609262283971654
U56,TOP10,RANKED,EXT,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.21154870173330154,0.2237623416527747,0,0,0.3,18.068662736437904,2.671319280584439,1.0734633162301497,1.3969291126596062,0.10581826450211329,0.042807170818765373,0.057656751419184804,4.705644647714646,2.024734424172934,2.5855177468206647,1.9459431897616453,0.8737356361107088,1.5050093361689276,2.48850541997628,1.069248583567722
U56,TOP10,RANKED,EXT,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.20035436157880304,0.21271857525224677,0,0,0.3,18.068662736437904,2.6915865262049588,1.0825331112518373,1.4130809759856255,0.10769576773274325,0.04351460004069798,0.05860602814618043,4.710392261908725,2.028906988388117,2.651285106891177,1.963958705323754,0.8849505946511552,1.536268834649701,2.48637801304056,1.0683344899778786
U56,TOP10,RANKED,EXT,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.1892609367995386,0.20177203137927133,0,0,0.3,18.068662736437904,2.711269822835072,1.0914262485176327,1.4288341747687117,0.109586547748306,0.04423661704504736,0.0595733155390783,4.715110091140717,2.0335931563436023,2.716957762940797,1.9815001543177946,0.8959773170569124,1.5668582497405215,2.4841530305116803,1.0673784705943683
U56,TOP10,RANKED,EXT,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.15657732024016524,0.1695074237439461,0,0,0.3,18.068662736437904,2.7669017021879627,1.1170290769547506,1.4737579622327246,0.11533456595689762,0.046488692716416424,0.06258113379464403,4.72908519686015,2.0506740841382842,2.9134081574285986,2.0313475998547714,0.9278989882984692,1.6546968602055845,2.4770185121152815,1.0643129463529706
U56,TOP10,RANKED,EXT,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.10404160393879214,0.11760099118524373,0,0,0.3,18.068662736437904,2.8487269946229743,1.1560557548031833,1.5411722248468207,0.12514121466452033,0.05051714385055239,0.06793266022749755,4.751784398344916,2.0472719562784194,2.910419293335209,2.1055635836924047,0.9771337161352377,1.7885255014570278,2.4641778588853316,1.0587956385874366
U56,TOP20,RANKED,CORE,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.15343123642895917,0.15599063517186465,5,0,0.09999999999999999,9.481342124018264,1.745240621894495,0.7231801287773979,0.9635460271566698,0.11698715855768094,0.04685632045336253,0.05467040798018208,4.849313044326598,1.944945116650727,1.3238062678274654,1.3471650216624997,0.5494599435952245,0.5999886675762678,2.413286195854114,1.0369287629219404
U56,TOP20,RANKED,CORE,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.14791458045312633,0.15059055202319085,5,0,0.09999999999999999,9.481342124018264,1.747752096680255,0.7268615281007155,0.9687644880014057,0.11783329972728462,0.04742762019904477,0.05691118640167869,4.784052482352341,1.9177945493608843,1.3190733360759377,1.3617733547514943,0.5521185018559284,0.6023709644657149,2.404518645039751,1.0331615654650406
U56,TOP20,RANKED,CORE,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.14242367360152275,0.1452150859919326,5,0,0.09999999999999999,9.481342124018264,1.7502029261416752,0.7306008944863708,0.9739168521553321,0.11869366657624059,0.048018077322832746,0.05915589112867803,4.7188985576553595,1.890732527482101,1.31434671374836,1.3762196340664223,0.5548655481153837,0.6047166869965981,2.3955663609912605,1.0293149927544873
U56,TOP20,RANKED,CORE,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.1261042779295427,0.12923529824102223,3,0,0.3,9.481342124018264,1.7571964360106662,0.7421258814501561,0.9948981111374433,0.12135725231151673,0.04989519243653921,0.06590818200833604,4.524075478560386,1.8100956204330783,1.300204659952997,1.4185975707581955,0.5635887680290113,0.6115372661081198,2.36778756802957,1.0173791396962322
U56,TOP20,RANKED,CORE,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.09940942646494366,0.10308453635901293,0,0,0.39999999999999997,9.481342124018264,1.7676845908110028,0.7621321404372389,1.1065982117571371,0.12605304993168365,0.05332234785187445,0.07719002073839487,4.201492571971022,1.701107226459871,1.4238656420043516,1.4860919766755298,0.579461657033835,0.6221998111310523,2.3193938387073842,0.9965855637144688
U56,TOP20,RANKED,EXT,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.20587795209622062,0.20947918216877381,1,0,0.09999999999999999,12.635866798657009,2.4370599498180656,1.0189792241238165,1.3941882628023539,0.11609301170858743,0.04689173891251688,0.056008247382849596,6.280919078562119,2.529420666267821,1.9389529380268722,1.8939061807790925,0.7692686621168345,0.8318974713693361,2.3916679478068903,1.0276399420424864
U56,TOP20,RANKED,EXT,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.19820249550908842,0.20195710732923122,1,0,0.09999999999999999,12.635866798657009,2.436540741522819,1.0224643904396435,1.3992015292673798,0.11697718467313867,0.04748993592850454,0.05825133165577334,6.19672889769991,2.494854827981045,1.9329276134344542,1.9112300433933749,0.7717794256761772,0.833470729406649,2.383007921161093,1.02391894503346
U56,TOP20,RANKED,EXT,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.1905747154173476,0.1944806846182317,1,0,0.09999999999999999,12.635866798657009,2.435934677149021,1.0260131177816427,1.4041051335339505,0.11787575999289013,0.04810672111658972,0.06049820520939053,6.1127206009939705,2.4604301450536474,1.9269129691164344,1.9282717328469978,0.7744001554567351,0.8349897820568053,2.374174983664721,1.0201236525535151
U56,TOP20,RANKED,EXT,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.16797455360270086,0.17232263424924024,0,0,0.09999999999999999,12.635866798657009,2.43360583783212,1.0369831516763786,1.4181688958764926,0.12065493494024282,0.050059306230196464,0.06725618218480656,5.8617844464592395,2.3580278934521828,1.9089330175189767,1.9777308545977146,0.7828508940749159,0.8392277648470614,2.3468132861155677,1.0083670149695314
U56,TOP20,RANKED,EXT,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.13123451611040005,0.1362806714310508,0,0,0.39999999999999997,12.635866798657009,2.4280838585071685,1.0560327968589398,1.5496670176070149,0.1255460080925812,0.05360040067982251,0.07854478385422226,5.447171267096929,2.2221799120877392,2.0642058139418773,2.0547688955407484,0.7985033731120419,0.8452627083566977,2.2992504264349103,0.9879304429067477
U56,EWELIG,SPREAD,CORE,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.12171352148754289,0.12575884555554762,5,0,0.49999999999999994,8.073997921834952,1.1087845347236724,0.45304751856569325,0.5116346851385734,0.09937584589219006,0.04257214057611362,0.052756657551570996,1.7224112133776615,0.7133775132268639,0.6878225244895231,0.7923310222080593,0.3644527603672172,0.5917556013947944,2.447391254308118,1.0515828541494314
U56,EWELIG,SPREAD,CORE,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.11703442241346607,0.1212092805772735,5,0,0.49999999999999994,8.073997921834952,1.1282399612909222,0.45933041244978906,0.5199248287726332,0.10102831498715226,0.042970206521186785,0.053536003256957176,1.6622166421087492,0.7092525950430225,0.9215152152082018,0.7903628346297653,0.36629230132410134,0.5991965346213934,2.45627097773382,1.0553982493738852
U56,EWELIG,SPREAD,CORE,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.11237410933899694,0.11667740530301733,5,0,0.49999999999999994,8.073997921834952,1.1475253886324754,0.4656124481738298,0.5281447576070963,0.10270878956185925,0.04339301917162377,0.054307902201926384,1.699144350338,0.6963179282008516,0.9330259823775999,0.7884000960136417,0.36814711864289146,0.6065699157931759,2.4645504928684017,1.0589557500966937
U56,EWELIG,SPREAD,CORE,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.09850516130821751,0.10318725690339012,1,0,0.49999999999999994,8.073997921834952,1.204371593462783,0.4844229444503378,0.5523872076121483,0.10790892308420652,0.044799944219117704,0.056572896198727185,1.766040140468983,0.7352584765330257,0.9296576589084893,0.7825443642224261,0.37379097847840065,0.6282887290500527,2.4861984909268746,1.0682573538124371
U56,EWELIG,SPREAD,CORE,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.07575924337867201,0.08105133841685527,0,0,0.49999999999999994,8.073997921834952,1.2958071247718417,0.515501910694238,0.5914236034614273,0.11704517418128091,0.047544179725286344,0.06014398375845986,1.157117009197206,0.5106261027177789,0.7920680677638181,0.8018046544821855,0.38339461741350495,0.6342597767536873,2.5136805468417163,1.080065706378032
U56,EWELIG,SPREAD,EXT,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.16290401005281563,0.16851638879980563,0,0,0.49999999999999994,10.679080760820828,1.5400540744409774,0.6277254110691068,0.6944220804144363,0.09915823207147723,0.042113766931614297,0.051607864123801805,2.108063458526488,0.8662353607933316,0.779762668680728,1.113174956328744,0.5088289914396482,0.812692011803251,2.4533881332253915,1.054159563139755
U56,EWELIG,SPREAD,EXT,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.15649246038403253,0.16227417355012622,0,0,0.49999999999999994,10.679080760820828,1.5643364844027285,0.6353968765234737,0.7050626763248191,0.10079656889155442,0.04252145045957748,0.05239017919864741,2.0450253505873373,0.8588542692851215,1.0610378980898116,1.1088998950172568,0.5106997646157557,0.8221079522684249,2.4619832772264765,1.0578526816979648
U56,EWELIG,SPREAD,EXT,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.15011492903107704,0.15606403575509398,0,0,0.49999999999999994,10.679080760820828,1.5883245878763663,0.6430477957763181,0.7155791200389672,0.10246252373403597,0.042953568727274086,0.053165119256573856,1.9851934731686227,0.8368109653030374,1.180059316703641,1.104642866959682,0.5125867843580333,0.8314040526760769,2.4699946074130694,1.0612949500513886
U56,EWELIG,SPREAD,EXT,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.13118471159121836,0.1376245045629681,0,0,0.49999999999999994,10.679080760820828,1.658546044872189,0.6658364751302667,0.7463928685389698,0.10761694205865835,0.04438637917417673,0.05543974971818555,2.2106594692282044,0.9114317785983113,1.131213821340049,1.0919790768122883,0.5183274920057496,0.858582790171547,2.4909209795809173,1.0702864891575785
U56,EWELIG,SPREAD,EXT,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.10029866547027222,0.10751884378072143,0,0,0.49999999999999994,10.679080760820828,1.7699079663312745,0.7030679277819377,0.795352281888051,0.11667092808180812,0.04716648882078745,0.05902907909805877,1.5693973579324672,0.6947612986437014,1.054920303613971,1.0973852339725143,0.5280633864571329,0.8754112222378874,2.5174067773437474,1.081666774494806
U56,BAND03,SPREAD,CORE,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.09660362689074264,0.09633800424352978,0,0,-0.39999999999999997,1.7861831945201647,0.40956624057728597,0.17146299982465815,0.23079862642234605,0.05189784281840182,0.01995156431629687,0.01870273524496957,1.7907484456103129,0.7411127975403126,1.0544819842183362,0.38071845957332595,0.15658012546655692,0.15635065073458243,2.388656683926663,1.0263460772138888
U56,BAND03,SPREAD,CORE,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.09562313162683123,0.09535241776610034,0,0,-0.39999999999999997,1.7861831945201647,0.40761862297422624,0.1709692129946197,0.2313378587611492,0.05181039418795441,0.019884028063197095,0.018561350255421827,1.7945478222345823,0.7414326822622083,1.0498041591939122,0.3812670749165026,0.15678113304513874,0.15543677046669924,2.384163884447744,1.0244156335666599
U56,BAND03,SPREAD,CORE,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.09464348447629667,0.094367689065563,0,0,-0.39999999999999997,1.7861831945201647,0.40567412908036893,0.1704782935437507,0.23187598689096145,0.05172268315253192,0.01981787608262829,0.018424750183153593,1.7983463446196168,0.7417828138922605,1.0451275060660126,0.38181448534191365,0.1569833563653376,0.15452434438756324,2.3796233564260705,1.0224646821574923
U56,BAND03,SPREAD,CORE,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.09170962460813858,0.09141864239908574,0,0,-0.39999999999999997,1.7861831945201647,0.399859351086862,0.16902280059694508,0.23348376053762276,0.051457977052490556,0.01962758411714283,0.018043669585671163,1.809736786857019,0.7430139637054889,1.0311045773832128,0.3834495030796248,0.1575971778695096,0.15179577349138107,2.3657124936674907,1.0164875321053304
U56,BAND03,SPREAD,CORE,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.0868367542779922,0.0865206528031404,0,0,-0.39999999999999997,1.7861831945201647,0.3902301692797483,0.16665489462875643,0.23614143429824264,0.0510115672323459,0.019336796870690644,0.017504272308726865,1.8287037772973358,0.7456635182162812,1.007756461178988,0.38615058305533356,0.15864320704365595,0.14727707334514228,2.341546404316731,1.0061039674961294
U56,BAND03,SPREAD,EXT,W,0.0,CAL,5,52.426754205990974,2.327340394198117,0.12949320939494213,0.12916319881186006,5,0,-0.3,2.3696796992778553,0.5805383616380944,0.2441137419489127,0.33051015579066423,0.054901825509408475,0.020832562377856214,0.018295758937177498,2.388738506638688,0.9985440094609978,1.443010512954912,0.534870244560226,0.2186443628502726,0.2203129218070421,2.3781469941155033,1.0218303261714718
U56,BAND03,SPREAD,EXT,W,5.0,CAL,5,52.426754205990974,2.327340394198117,0.12815349029171585,0.12781563714998337,5,0,-0.3,2.3696796992778553,0.5788866203602083,0.24332903300184452,0.32979864166642336,0.0548002787787536,0.0207648399439887,0.0181651463585224,2.3935814187711513,0.9988364815063872,1.4370228344619873,0.5354636034451854,0.2188567232694652,0.21896457065322394,2.3790281546707996,1.022208938839173
U56,BAND03,SPREAD,EXT,W,10.0,CAL,5,52.426754205990974,2.327340394198117,0.12681530813545194,0.1264696321428472,5,0,-0.3,2.3696796992778553,0.5772379844444675,0.24254880572204562,0.329088360446006,0.05469846499728215,0.020698401792215302,0.01803930374583529,2.398422855514626,0.9991673054006162,1.4310371019332857,0.5360549541103321,0.2190708156171871,0.21761899815968544,2.3798838453402515,1.0225766077334977
U56,BAND03,SPREAD,EXT,W,25.0,CAL,5,52.426754205990974,2.327340394198117,0.12280996629668484,0.12244093964898957,5,0,-0.3,2.3696796992778553,0.5723106604449191,0.24023506573409784,0.3269648952597404,0.054391424163731106,0.020506663097466085,0.01769040089561602,2.412938314627111,1.0003890137345557,1.4130915787087805,0.5378169931951282,0.21972325827892522,0.21359890802832293,2.382294436060289,1.0236123783178295
U56,BAND03,SPREAD,EXT,W,50.0,CAL,5,52.426754205990974,2.327340394198117,0.11616497662949166,0.11575742312809986,5,0,-0.3,2.3696796992778553,0.5641601100579985,0.23646894582313918,0.32345026825575385,0.053874376387698986,0.020211582476590533,0.01720428866681334,2.4371012500482347,1.0031834437641858,1.3832212793316034,0.540713899617784,0.22084321275145585,0.2069539155675093,2.385768279611427,1.02510500206973
U56,TOP05,RANKED,CORE,M,0.0,CAL,21,12.098481739844068,3.7816931745899254,0.1648941820798715,0.20652634808396822,4,0,-0.44675324675324674,7.5739383517312415,8.859756562331068,2.253772019507719,2.8593225693887003,0.3703795728923116,0.0925271263920493,0.09118497761936428,7.941988474805517,2.3758141301612983,3.57515159195968,4.526142950016254,1.1529411437460577,1.5699806378348224,3.9310793131002946,1.0395024481399309
U56,TOP05,RANKED,CORE,M,5.0,CAL,21,12.098481739844068,3.7816931745899254,0.16023973521416224,0.201787474142774,4,0,-0.4402597402597402,7.5739383517312415,8.805007726152203,2.243088997753335,2.843099823850581,0.3695038518029793,0.09246581097444767,0.09172019135279497,7.829173801596756,2.3606295449107106,3.5651728521498893,4.489523991315214,1.1470392976399324,1.5789022514275608,3.925393836344099,1.0379990271870103
U56,TOP05,RANKED,CORE,M,10.0,CAL,21,12.098481739844068,3.7816931745899254,0.15560200936364366,0.19706536142828499,4,0,-0.44415584415584414,7.5739383517312415,8.750528920919765,2.232489160684869,2.8269569983553566,0.36862167823615055,0.09240472555240031,0.09224496885739741,7.716548068986939,2.3472027931404105,3.548183502668889,4.45310274276407,1.1412402827416046,1.5877435602817513,3.919628849725448,1.0364745812966385
U56,TOP05,RANKED,CORE,M,25.0,CAL,21,12.098481739844068,3.7816931745899254,0.1417886231433918,0.18299906219401696,4,0,-0.438961038961039,7.5739383517312415,8.588701508420705,2.2011842804940347,2.779004619690162,0.36592780397571945,0.09222329388296407,0.09375452664115835,7.452384152797265,2.3176190515144186,3.497215454225966,4.345016810930247,1.1244547828377978,1.6137895814999137,3.9018548262997106,1.0317745639749887
U56,TOP05,RANKED,CORE,M,50.0,CAL,21,12.098481739844068,3.7816931745899254,0.11909576459189641,0.15988554450587558,0,0,-0.41558441558441556,7.5739383517312415,8.324285996705495,2.1506313716551233,2.6800199109216827,0.36129915677524893,0.09192926487333158,0.09604258927961651,7.468024921400174,2.2393831867912763,3.405390278952125,4.168749403472227,1.098482775123267,1.6556299215531478,3.870624276395231,1.0235162128971367
U56,TOP05,RANKED,EXT,M,0.0,CAL,21,12.098481739844068,3.7816931745899254,0.21788376233838735,0.2753601005807822,0,0,-0.4454545454545455,10.074698114188822,12.475213144894681,3.1547772023970606,4.000022065767905,0.3711144748934051,0.0917926770859552,0.09025943496213817,9.103761689909861,2.935482975146798,4.153539617521473,6.293010922040554,1.619629840607727,2.241227375404553,3.9543880104800344,1.0456660093554089
U56,TOP05,RANKED,EXT,M,5.0,CAL,21,12.098481739844068,3.7816931745899254,0.2114169870647431,0.2687010521263547,0,0,-0.4454545454545455,10.074698114188822,12.380940145731788,3.135651175965399,3.9716686496233278,0.3702031571876573,0.09173349938479311,0.09082638361898643,8.962073127458615,2.9163113877631592,4.1316399488069315,6.2338729116987235,1.6093469434116232,2.251556389035758,3.948443066828046,1.0440939770996103
U56,TOP05,RANKED,EXT,M,10.0,CAL,21,12.098481739844068,3.7816931745899254,0.20498107672398524,0.2620733068186501,0,0,-0.4454545454545455,10.074698114188822,12.287259066774038,3.1166849723072834,3.943492225445522,0.36928339224520945,0.09167480344359011,0.09138342934519839,8.843009640753507,2.8992626114925026,4.109740280092411,6.175139953700803,1.599230758451366,2.2617419477430234,3.942412908571178,1.042499411390952
U56,TOP05,RANKED,EXT,M,25.0,CAL,21,12.098481739844068,3.7816931745899254,0.1858572248082313,0.2423765789538869,0,0,-0.42987012987012985,10.074698114188822,12.009735645663543,3.0607344343574745,3.8600152061559756,0.36647667972159714,0.0915020887426594,0.09299288201673939,8.940758274573103,2.8589724665958998,3.948070407566484,6.001348931322603,1.5698698596672989,2.291447510219591,3.9238084529162003,1.0375798013654784
U56,TOP05,RANKED,EXT,M,50.0,CAL,21,12.098481739844068,3.7816931745899254,0.15458927918707044,0.2101626003608026,0,0,-0.4168831168831169,10.074698114188822,11.558741289858387,2.9705790289858927,3.7125275272461566,0.3616603101934288,0.09122792999138157,0.0954570210492437,9.065095674082214,2.752036579322167,3.934542930376117,5.719590187509627,1.524149183052635,2.3381767173912493,3.89107348334185,1.028923633859795
U56,TOP10,RANKED,CORE,M,0.0,CAL,21,12.098481739844068,3.7816931745899254,0.17978769325134647,0.17731716143767623,3,0,-0.08311688311688312,6.087008501248832,3.107402826197636,0.8044035798600068,0.8037787452141787,0.16505806489210162,0.04487981345188915,0.051154302973118515,9.73750136263184,2.0212679828110245,2.46504321542923,2.631251669430812,0.6876830865433952,0.8799154874192139,3.862989802629208,1.021497415122288
U56,TOP10,RANKED,CORE,M,5.0,CAL,21,12.098481739844068,3.7816931745899254,0.17607094066442586,0.17366353701517567,3,0,-0.08311688311688312,6.087008501248832,3.1292858069356333,0.8079788443855707,0.8144981091236847,0.16658417672788706,0.04500210515067522,0.05033766711725107,9.659740467925138,2.0127400292344606,2.473409803949811,2.6302332476607626,0.6888001727236904,0.8716689234605113,3.872979878966145,1.024139109166655
U56,TOP10,RANKED,CORE,M,10.0,CAL,21,12.098481739844068,3.7816931745899254,0.1723647981507921,0.17002018942395633,3,0,-0.08311688311688312,6.087008501248832,3.1510161408411674,0.8116051328152062,0.8251484509616658,0.16811458310507044,0.045134239783066375,0.04968485486403895,9.582068927439469,2.004693072079881,2.481776392470403,2.6291973499542376,0.6899524580503273,0.8634616136791173,3.882449744879349,1.0266432430231067
U56,TOP10,RANKED,CORE,M,25.0,CAL,21,12.098481739844068,3.7816931745899254,0.16130975910495837,0.1591515480390942,3,0,-0.05844155844155843,6.087008501248832,3.21529746650695,0.8227678744567507,0.8729762930274498,0.17272729913846396,0.045590159206539534,0.04844570198722131,9.349589914883937,1.9834811143073359,2.3937975753969276,2.625985755143323,0.6936110163307155,0.8390738070844117,3.9079035124334625,1.0333740290438087
U56,TOP10,RANKED,CORE,M,50.0,CAL,21,12.098481739844068,3.7816931745899254,0.14309436664112152,0.14124026818201965,2,0,-0.07922077922077922,6.087008501248832,3.319437695799299,0.8421925708227335,0.9708987520083756,0.18046071665047114,0.04654838248012168,0.049909802469536246,8.963907160619645,1.9581024729373269,2.339611820594767,2.620292432515403,0.7003255880464557,0.8058822707565527,3.941423625426377,1.042237813450789
