n_SEP,rule,coef,n_a,n_b,both,swap_in,swap_out,jaccard,mean_OOS_Sharpe,mean_OOS_CAGR,mean_OOS_MaxDD,both_paths
9032,JOINT-L,0.0,9032,19550,9032,10518,0,0.46199488491048596,1.099453359942999,0.14977710667993138,-0.21688199549037085,1536
9032,JOINT-L,0.1,9032,20867,9032,11835,0,0.43283653615756934,1.1021020896344274,0.14730468325775134,-0.2127643529904996,1777
9032,JOINT-L,0.25,9032,23146,9032,14114,0,0.39021861228722027,1.107295461111374,0.1425449274021671,-0.20508538872665125,2610
9032,JOINT-L,0.5,9032,29943,9032,20911,0,0.30163978225294724,1.1201442337004552,0.12607423782689423,-0.1809365518380779,5946
9032,JOINT-L,0.75,9032,29475,9032,20443,0,0.3064291772688719,1.123019930354614,0.12059083464266647,-0.17077969956816993,6601
9032,JOINT-L,1.0,9032,28152,9032,19120,0,0.32082978118783745,1.1270447280081877,0.11770374135922271,-0.16541276395450005,6571
9032,JOINT-L,1.5,9032,25466,9032,16434,0,0.3546689703918951,1.134901987530428,0.11155268072228423,-0.15573262531386817,6516
9032,JOINT-L,2.0,9032,24220,9032,15188,0,0.37291494632535094,1.1366152229681556,0.10827608107193532,-0.1515060990490691,6494
9032,JOINT-L,3.0,9032,23248,9032,14216,0,0.3885065381968341,1.1378728599557848,0.10574524579592756,-0.148391295022599,6454
9032,JOINT-L,5.0,9032,22559,9032,13527,0,0.400372356930715,1.138528455632235,0.10414391437688665,-0.14640181401416116,6406
9032,JOINT-L,10.0,9032,22111,9032,13079,0,0.408484464746054,1.138974852323735,0.10298809029670433,-0.14515707621660168,6351
9032,JOINT-L,inf,9032,21712,9032,12680,0,0.41599115696389094,1.139399241612984,0.10190552332376239,-0.14407660939297742,6305
9032,JOINT-C,0.4,9032,32352,9032,23320,0,0.2791790306627102,1.1153463366723857,0.12278471082784508,-0.1792849409840008,6804
9032,JOINT-C,0.5,9032,32352,9032,23320,0,0.2791790306627102,1.1153463366723857,0.12278471082784508,-0.1792849409840008,6804
9032,JOINT-C,0.6,9032,32352,9032,23320,0,0.2791790306627102,1.1153463366723857,0.12278471082784508,-0.1792849409840008,6804
9032,JOINT-C,0.7,9032,32352,9032,23320,0,0.2791790306627102,1.1153463366723857,0.12278471082784508,-0.1792849409840008,6804
9032,JOINT-C,0.8,9032,32351,9032,23319,0,0.2791876603505301,1.1153514390673094,0.12278737358652064,-0.17928757028330505,6804
9032,JOINT-C,0.9,9032,32274,9032,23242,0,0.2798537522463903,1.1157215072934117,0.12287773534516734,-0.17921704438729147,6804
9032,JOINT-C,1.0,9032,32194,9032,23162,0,0.2805491706529167,1.1160524082228909,0.12294307996038242,-0.17912681863286647,6793
9032,JOINT-C,1.1,9032,31599,9032,22567,0,0.2858318301212064,1.118028496710192,0.12316382317675649,-0.17827237473789403,6688
9032,JOINT-C,1.2,9032,29860,9029,20831,3,0.30234738639788367,1.1220600566264978,0.12410269562786483,-0.1770849499450291,6419
9032,JOINT-C,1.3,9032,25757,8694,17063,338,0.3331672734240276,1.1310080548429364,0.1251878039368875,-0.17326386851422823,5619
9032,JOINT-C,1.4,9032,19586,7372,12214,1660,0.34698296149863506,1.1469641014159542,0.12817438401423356,-0.17014769470110527,3949
9032,JOINT-C,1.5,9032,11954,5017,6937,4015,0.31417120671300647,1.1639107802880362,0.13808512222805266,-0.17384266399965417,1844
9032,JOINT-C,1.6,9032,6136,2707,3429,6325,0.21723778187946394,1.171295611471899,0.14697271261876693,-0.17541553560532186,835
9032,JOINT-C,1.7,9032,3140,1315,1825,7717,0.12112001473703601,1.1684555788683757,0.15376077850293918,-0.17367519733802855,458
9032,JOINT-C,1.8,9032,1707,772,935,8260,0.07745560349152203,1.1758092554715274,0.1569835629824927,-0.16761214241668076,297
9032,JOINT-C,1.9,9032,958,451,507,8581,0.047279589055456546,1.189002892652009,0.16041887929416238,-0.1617994371578954,182
9032,JOINT-C,2.0,9032,554,251,303,8781,0.026888055704338512,1.199644742879017,0.16598338725664277,-0.15896666327816508,129
