panel,level,cells,pick_N,pick_gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,keep4a,keep4b
U56,L1,4,15,0.75,1.1577239051561827,0.1771182119912531,1.1869632192785269,-0.1969242725683531,0.09466489117832899,1.2780694840193236,-0.12054947716248854,0.1527838188994346,0.8747033226162612,-0.3371726770846233,False,True
U56,L2,16,15,0.8,1.1577395284335417,0.18912652578330413,1.1871308904691913,-0.20905451333600056,0.09466489117832899,1.2780694840193236,-0.12054947716248854,0.1527838188994346,0.8747033226162612,-0.3371726770846233,False,False
U56,L3,36,15,0.8,1.1577395284335417,0.18912652578330413,1.1871308904691913,-0.20905451333600056,0.09466489117832899,1.2780694840193236,-0.12054947716248854,0.1527838188994346,0.8747033226162612,-0.3371726770846233,False,False
U56,L4,88,5,0.95,1.3284033306420109,0.2950517363423444,1.0543872981882676,-0.34968660353045344,0.09466489117832899,1.2780694840193236,-0.12054947716248854,0.1527838188994346,0.8747033226162612,-0.3371726770846233,False,False
B136,L1,4,15,0.75,1.1245616021924494,0.14898561687850398,0.8848442220342913,-0.2589325888496137,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.15331427255204866,0.8769078511614361,-0.3371595330739301,False,False
B136,L2,16,10,0.8,1.1963507933406503,0.16620064161074155,0.8305671375155559,-0.2756362940047081,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.15331427255204866,0.8769078511614361,-0.3371595330739301,False,False
B136,L3,36,10,0.8,1.1963507933406503,0.16620064161074155,0.8305671375155559,-0.2756362940047081,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.15331427255204866,0.8769078511614361,-0.3371595330739301,False,False
B136,L4,88,10,0.95,1.1974519182880898,0.19529098702828573,0.833786201507501,-0.32065913736355467,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.15331427255204866,0.8769078511614361,-0.3371595330739301,False,False
SMALL,L1,4,20,0.75,0.8044698706766327,0.15198893810737668,0.7359541623171002,-0.3049132865050128,0.044697858575210914,0.6517830906127121,-0.12176044561639543,0.15331706161492242,0.8768941923019906,-0.3371726770846233,False,False
SMALL,L2,16,20,0.8,0.8048267973064595,0.16076593104899994,0.7359631825121323,-0.32252221894097666,0.044697858575210914,0.6517830906127121,-0.12176044561639543,0.15331706161492242,0.8768941923019906,-0.3371726770846233,False,False
SMALL,L3,36,20,0.8,0.8048267973064595,0.16076593104899994,0.7359631825121323,-0.32252221894097666,0.044697858575210914,0.6517830906127121,-0.12176044561639543,0.15331706161492242,0.8768941923019906,-0.3371726770846233,False,False
SMALL,L4,88,20,0.95,0.8058790014950414,0.18583802012497297,0.7359504092130317,-0.37345704126558454,0.044697858575210914,0.6517830906127121,-0.12176044561639543,0.15331706161492242,0.8768941923019906,-0.3371726770846233,False,False
