panel,chooser,N,cap,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,O_S,O_DD,O_CAGR,pass4b_oos,pass4b_full,pass4a,MISS_oos,MISS_full
U56,C_ISSHARPE,40,2.00,1.1833247687410995,-0.12581425090959386,0.1389010759694429,1.0925325907737713,-0.2298418885359632,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,True,False,True,False,False,False,10.92923953015925,10.929239530159208
U56,C_ISDD,40,2.00,1.1833247687410995,-0.12581425090959386,0.1389010759694429,1.0925325907737713,-0.2298418885359632,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468628,-0.1205494932343707,True,False,True,False,False,False,10.92923953015925,10.929239530159208
B136,C_ISSHARPE,40,1.00,1.1745155353124186,-0.13263864293770056,0.1547193743299209,1.0660492662829248,-0.23169297902611263,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,True,False,True,False,False,False,10.928312499421244,10.928312499421256
B136,C_ISDD,30,2.00,1.1473205557687152,-0.1318403191007732,0.1661079493963833,1.0695530808226905,-0.24354358049436964,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,True,False,True,False,False,False,12.113372646246944,12.113372646246967
