pool,N,panel,cost,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,H1,H2,MaxDD,pass4b,pass4a
GRID,18,U56,10.0,IS_SHARPE,U56-band0.08-g1.00,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2422354871381258,1.0631621872837251,-0.19050611381992277,True,False
GRID,18,U56,10.0,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,0.15599769651672202,1.2933308155679046,-0.15593611048389855,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.1320958048229646,1.2058647869291963,-0.15593611048389844,True,False
GRID,18,U56,10.0,IS_LEGS,U56-band0.08-g1.00,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2422354871381258,1.0631621872837251,-0.19050611381992277,True,False
GRID,18,U56,25.0,IS_SHARPE,U56-band0.08-g1.00,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.2198072197017564,1.0400121491498857,-0.19070424727775348,True,False
GRID,18,U56,25.0,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,0.1399859955306686,1.1742387235913283,-0.15707670734776413,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.0111843849108608,1.0848810335785868,-0.16054559625281783,True,False
GRID,18,U56,25.0,IS_LEGS,U56-band0.08-g1.00,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.2198072197017564,1.0400121491498857,-0.19070424727775348,True,False
GRID,18,B136,10.0,IS_SHARPE,B136-band0.08-g1.00,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.277610342848422,0.9643270851979415,-0.19499148724221504,True,False
GRID,18,B136,10.0,IS_CAGR,B136-qroll-q0.12-w1008-d0.50,0.14297733640099985,1.15720547245826,-0.1731435846226136,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.1860008557995527,1.036176090924312,-0.17314358462261414,True,False
GRID,18,B136,10.0,IS_LEGS,B136-band0.08-g1.00,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.277610342848422,0.9643270851979415,-0.19499148724221504,True,False
GRID,18,B136,25.0,IS_SHARPE,B136-band0.08-g1.00,0.10759328441908655,1.0713509241482713,-0.195283826380922,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2556106153370508,0.9380999355905265,-0.19528382638092212,True,False
GRID,18,B136,25.0,IS_CAGR,B136-qroll-q0.12-w1008-d0.50,0.12623813523216176,1.0359913798672304,-0.1771510500819874,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.0780062523781173,0.9128837813679568,-0.1771510500819874,True,False
GRID,18,B136,25.0,IS_LEGS,B136-band0.08-g1.00,0.10759328441908655,1.0713509241482713,-0.195283826380922,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2556106153370508,0.9380999355905265,-0.19528382638092212,True,False
SHELF,24,U56,10.0,IS_SHARPE,u56-quantile50-respread-M,0.16048531061963667,1.2181181059090864,-0.197527257524996,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.3272129340073178,1.1470498109795106,-0.1975272575249959,True,False
SHELF,24,U56,10.0,IS_CAGR,u56-quantile50-respread-M,0.16048531061963667,1.2181181059090864,-0.197527257524996,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.3272129340073178,1.1470498109795106,-0.1975272575249959,True,False
SHELF,24,U56,10.0,IS_LEGS,u56-quantile50-respread-M,0.16048531061963667,1.2181181059090864,-0.197527257524996,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.3272129340073178,1.1470498109795106,-0.1975272575249959,True,False
SHELF,24,U56,25.0,IS_SHARPE,u56-quantile50-respread-M,0.15482849768940765,1.180436306935168,-0.19800492235209832,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.283678529217651,1.1099832177612037,-0.1980049223520981,True,False
SHELF,24,U56,25.0,IS_CAGR,u56-quantile50-respread-M,0.15482849768940765,1.180436306935168,-0.19800492235209832,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.283678529217651,1.1099832177612037,-0.1980049223520981,True,False
SHELF,24,U56,25.0,IS_LEGS,u56-quantile50-respread-M,0.15482849768940765,1.180436306935168,-0.19800492235209832,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.283678529217651,1.1099832177612037,-0.1980049223520981,True,False
SHELF,20,B136,10.0,IS_SHARPE,b136-r620-gross065-W,0.14516591165653114,1.0399755698403153,-0.19432719349775052,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.342473622183838,0.9558350545244597,-0.1943271934977504,True,False
SHELF,20,B136,10.0,IS_CAGR,b136-r620-gross065-W,0.14516591165653114,1.0399755698403153,-0.19432719349775052,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.342473622183838,0.9558350545244597,-0.1943271934977504,True,False
SHELF,20,B136,10.0,IS_LEGS,b136-r620-gross065-W,0.14516591165653114,1.0399755698403153,-0.19432719349775052,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.342473622183838,0.9558350545244597,-0.1943271934977504,True,False
SHELF,20,B136,25.0,IS_SHARPE,B136-band0.08-g1.00,0.10759328441908655,1.0713509241482713,-0.195283826380922,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2556106153370508,0.9380999355905265,-0.19528382638092212,True,False
SHELF,20,B136,25.0,IS_CAGR,b136-r620-gross065-W,0.12560440934926143,0.9169012159258129,-0.19522443236396725,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2020712464300523,0.8338649178211244,-0.19522443236396747,True,False
SHELF,20,B136,25.0,IS_LEGS,B136-band0.08-g1.00,0.10759328441908655,1.0713509241482713,-0.195283826380922,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2556106153370508,0.9380999355905265,-0.19528382638092212,True,False
WIDE,48,U56,10.0,IS_SHARPE,U56-wband0.08-g1.00,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2422354871381258,1.0631621872837251,-0.19050611381992277,True,False
WIDE,48,U56,10.0,IS_CAGR,U56-wband0.12-g1.00,0.11941863715506496,1.165759891788894,-0.16038918995537588,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2380100358490904,1.062435336463746,-0.1603891899553762,True,False
WIDE,48,U56,10.0,IS_LEGS,U56-wband0.08-g1.00,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2422354871381258,1.0631621872837251,-0.19050611381992277,True,False
WIDE,48,U56,25.0,IS_SHARPE,U56-wband0.12-g1.00,0.11724888634013131,1.1463826184467578,-0.16051024030561556,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.2210182319982594,1.0429856612628605,-0.16051024030561534,True,False
WIDE,48,U56,25.0,IS_CAGR,U56-wband0.12-g1.00,0.11724888634013131,1.1463826184467578,-0.16051024030561556,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.2210182319982594,1.0429856612628605,-0.16051024030561534,True,False
WIDE,48,U56,25.0,IS_LEGS,U56-wband0.12-g1.00,0.11724888634013131,1.1463826184467578,-0.16051024030561556,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.09161591517062972,1.2393563817643642,-0.12092638054158922,1.2210182319982594,1.0429856612628605,-0.16051024030561534,True,False
WIDE,48,B136,10.0,IS_SHARPE,B136-wband0.08-g1.00,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.277610342848422,0.9643270851979415,-0.19499148724221504,True,False
WIDE,48,B136,10.0,IS_CAGR,B136-wband0.12-g1.00,0.11121072860105086,1.0805031314479074,-0.19500121708108675,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.2752150729781142,0.9416604497684952,-0.19500121708108675,True,False
WIDE,48,B136,10.0,IS_LEGS,B136-wband0.08-g1.00,0.11047139028283737,1.0974353329692366,-0.19499148724221482,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019,1.277610342848422,0.9643270851979415,-0.19499148724221504,True,False
WIDE,48,B136,25.0,IS_SHARPE,B136-wband0.08-g1.00,0.10759328441908655,1.0713509241482713,-0.195283826380922,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2556106153370508,0.9380999355905265,-0.19528382638092212,True,False
WIDE,48,B136,25.0,IS_CAGR,B136-wband0.12-g1.00,0.10881233187209349,1.0591398977337645,-0.19517527411739732,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2577981157632139,0.9202539485564021,-0.19517527411739732,True,False
WIDE,48,B136,25.0,IS_LEGS,B136-wband0.08-g1.00,0.10759328441908655,1.0713509241482713,-0.195283826380922,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226,1.2556106153370508,0.9380999355905265,-0.19528382638092212,True,False
