panel,target,T_trade,cell,turn_py,oos_Sharpe,matched,lift
B136,0.12,M,B=0.5,0.5420551771302046,1.0804692495396797,,
B136,0.12,M,B=1.0,0.9549377922945461,1.3018646534486225,,
B136,0.12,M,B=1.5,1.3699017083240974,1.0724486376803497,1.1201962774845962,-0.047747639804246456
B136,0.12,M,B=2.0,1.76555393873494,1.1703061471674496,1.2225756675443513,-0.05226952037690169
B136,0.12,M,B=3.0,2.474615144088783,1.2147928191171284,1.2319838104840877,-0.01719099136695923
B136,0.12,M,B=5.0,3.2901264699702613,1.286766457352066,1.2883669712229673,-0.0016005138709012101
B136,0.12,W,B=0.5,0.6041092596761524,1.0750877530270675,,
B136,0.12,W,B=1.0,1.0890766416420214,1.095349319505394,,
B136,0.12,W,B=1.5,1.4618780344092908,1.2192648049511374,,
B136,0.12,W,B=2.0,1.8623999591407827,1.1141497693940399,1.0591963073868724,0.05495346200716744
B136,0.12,W,B=3.0,2.5871340190048917,1.049911565678828,1.223444373318195,-0.17353280763936696
B136,0.12,W,B=5.0,3.582258838047506,1.2824537730271643,1.2821841529272668,0.00026962009989750513
B136,0.16,M,B=0.5,0.4484081906394569,1.0643341413309204,,
B136,0.16,M,B=1.0,0.8548611554830228,1.0933440625589774,1.0217516707278957,0.07159239183108168
B136,0.16,M,B=1.5,1.1451458427444539,1.1692702118034914,1.1571900856396862,0.012080126163805271
B136,0.16,M,B=2.0,1.3803281194502517,1.1260668462516568,1.1731731299460855,-0.04710628369442871
B136,0.16,M,B=3.0,1.778484596162782,1.2949126265163518,1.203437161740207,0.09147546477614465
B136,0.16,M,B=5.0,2.221266683824373,1.2587931029401005,1.2418449111472507,0.016948191792849787
B136,0.16,W,B=0.5,0.5493059282561457,1.0884264371858787,,
B136,0.16,W,B=1.0,1.0652096370014343,1.1125051557301184,,
B136,0.16,W,B=1.5,1.3697655207791193,1.068114242678618,,
B136,0.16,W,B=2.0,1.636587429552113,1.1777473345031089,1.0926882178720845,0.08505911663102439
B136,0.16,W,B=3.0,2.075220454852155,1.2749735042234478,1.1946314241167408,0.08034208010670696
B136,0.16,W,B=5.0,2.6080660107891744,1.2420481470337708,1.2345188197285035,0.0075293273052672305
B136,0.2,M,B=0.5,0.4417126891342403,1.0730990856621925,,
B136,0.2,M,B=1.0,0.7921453996954799,1.141614109337902,1.041231306900406,0.10038280243749598
B136,0.2,M,B=1.5,1.0047149558020392,1.0978773559370532,1.1070380076497606,-0.009160651712707413
B136,0.2,M,B=2.0,1.193003009852475,1.2057467063436171,1.1723595922440515,0.03338711409956563
B136,0.2,M,B=3.0,1.442201243022633,1.2088608237482352,1.1931161941876705,0.01574462956056477
B136,0.2,M,B=5.0,1.5820759012793473,1.2073253622593991,1.2026309028343882,0.0046944594250108995
B136,0.2,W,B=0.5,0.5416146195378999,1.0870729774914218,,
B136,0.2,W,B=1.0,1.1028420824754368,1.0948182009143226,,
B136,0.2,W,B=1.5,1.300142432609799,1.0993105580250127,1.0145230824175588,0.08478747560745381
B136,0.2,W,B=2.0,1.4923048960625258,1.0955230567064027,1.059046600062978,0.036476456643424804
B136,0.2,W,B=3.0,1.8251232896025285,1.2053379176264698,1.1846354510716643,0.020702466554805454
B136,0.2,W,B=5.0,2.060804055549693,1.2021965885433288,1.1983725270484367,0.003824061494892117
SMALL665,0.08,M,B=0.5,0.6149306438517748,0.5811181109066895,,
SMALL665,0.08,M,B=1.0,1.0578264441198586,0.5780486837296757,,
SMALL665,0.08,M,B=1.5,1.4783027341378743,0.4005713119527986,0.20224333470303796,0.19832797724976065
SMALL665,0.08,M,B=2.0,1.9671619068578705,0.3175845999473089,0.2927758716786105,0.0248087282686984
SMALL665,0.08,M,B=3.0,2.9259437085631688,0.34029984114109113,0.3348102088879779,0.005489632253113219
SMALL665,0.08,M,B=5.0,4.526488633283305,0.273698638951534,0.3784144142166303,-0.10471577526509629
SMALL665,0.08,W,B=0.5,1.0266795424522959,0.5964175898190548,,
SMALL665,0.08,W,B=1.0,1.524469870583862,0.5951935718584943,,
SMALL665,0.08,W,B=1.5,1.6615032591645977,0.5893251856317566,,
SMALL665,0.08,W,B=2.0,1.999180769072277,0.573807225298628,0.17811138587735867,0.3956958394212694
SMALL665,0.08,W,B=3.0,2.9669785419834636,0.3693418701437821,0.31284773720487924,0.056494132938902875
SMALL665,0.08,W,B=5.0,4.697311523913603,0.2504606099441946,0.3887216206666158,-0.1382610107224212
SMALL665,0.1,M,B=0.5,0.5991441212768385,0.5812374863665598,,
SMALL665,0.1,M,B=1.0,1.0540935828803748,0.5643926327728472,,
SMALL665,0.1,M,B=1.5,1.4683661661225595,0.460113579968452,0.2728986673286096,0.18721491263984236
SMALL665,0.1,M,B=2.0,1.9744015487774162,0.44088494485106183,0.31916782912296415,0.12171711572809768
SMALL665,0.1,M,B=3.0,2.9272939560332536,0.47059504027993865,0.355413308878518,0.11518173140142063
SMALL665,0.1,M,B=5.0,4.613120988264055,0.39790367710011315,0.39138911501860846,0.006514562081504693
SMALL665,0.1,W,B=0.5,0.8979666702440294,0.5967013013130001,,
SMALL665,0.1,W,B=1.0,1.4908340691935371,0.5952812850122287,,
SMALL665,0.1,W,B=1.5,2.012259776378028,0.593885420581071,0.26132691155000914,0.3325585090310618
SMALL665,0.1,W,B=2.0,2.134765612427962,0.5868740432665545,0.26944534854012037,0.3174286947264341
SMALL665,0.1,W,B=3.0,2.991378053369092,0.5710021448456323,0.32621288183454494,0.24478926301108733
SMALL665,0.1,W,B=5.0,4.755651607711723,0.3837416658392662,0.40016077616086043,-0.01641911032159421
SMALL665,0.12,M,B=0.5,0.489406956511995,0.5738067569414961,,
SMALL665,0.12,M,B=1.0,1.0641701343692966,0.5769653715049129,,
SMALL665,0.12,M,B=1.5,1.4610467490603936,0.5466645862269279,0.34192645913785596,0.20473812708907196
SMALL665,0.12,M,B=2.0,1.9538627811666889,0.4141452563860674,0.36282827923031935,0.05131697715574807
SMALL665,0.12,M,B=3.0,2.8709948556510665,0.28272664908197,0.361558308883678,-0.07883165980170803
SMALL665,0.12,M,B=5.0,4.254442914856284,0.4047835163577663,0.3802118408331758,0.024571675524590553
SMALL665,0.12,W,B=0.5,0.7520587056218275,0.5970036381731679,,
SMALL665,0.12,W,B=1.0,1.5655296256226992,0.5950857581776313,,
SMALL665,0.12,W,B=1.5,2.012259776378028,0.593885420581071,,
SMALL665,0.12,W,B=2.0,2.1333073334283483,0.5864578434672716,0.34251393201475094,0.24394391145252065
SMALL665,0.12,W,B=3.0,2.9421147287836127,0.5579149306900116,0.3662318493710242,0.19168308131898742
SMALL665,0.12,W,B=5.0,4.525865416689235,0.4723478113772571,0.38882787415905384,0.08351993721820328
SMALL665,0.16,M,B=0.5,0.46957165197827627,0.5592322114450579,,
SMALL665,0.16,M,B=1.0,1.0112639884371917,0.5846903618565685,,
SMALL665,0.16,M,B=1.5,1.4007025619016649,0.5533567428400101,0.4353886174460582,0.1179681253939519
SMALL665,0.16,M,B=2.0,1.7622823100337857,0.53241486222709,0.42718659855774666,0.10522826366934335
SMALL665,0.16,M,B=3.0,2.391481756017951,0.49374115114950146,0.4028218629948219,0.09091928815467953
SMALL665,0.16,M,B=5.0,3.363177488857578,0.37833367948558067,0.40705409186334596,-0.028720412377765292
SMALL665,0.16,W,B=0.5,0.9904549351447433,0.5964989790394317,,
SMALL665,0.16,W,B=1.0,2.012259776378028,0.593885420581071,,
SMALL665,0.16,W,B=1.5,2.012259776378028,0.593885420581071,,
SMALL665,0.16,W,B=2.0,2.0989469610237634,0.5932440527169748,,
SMALL665,0.16,W,B=3.0,2.6720389209493276,0.5669322083898164,0.43997140002023677,0.12696080836957963
SMALL665,0.16,W,B=5.0,3.8034885301148234,0.5090612497301938,0.41454412355019093,0.09451712618000291
SMALL665,0.2,M,B=0.5,0.507574747030769,0.5715894195177484,,
SMALL665,0.2,M,B=1.0,1.0235602192896318,0.5786139290884786,,
SMALL665,0.2,M,B=1.5,1.2770080673334512,0.572223019649189,0.4706981809076638,0.10152483874152518
SMALL665,0.2,M,B=2.0,1.5372195388459677,0.5378940271762185,0.467465708571304,0.0704283186049145
SMALL665,0.2,M,B=3.0,1.9689928008962838,0.6072803684257949,0.47757899230552553,0.12970137612026938
SMALL665,0.2,M,B=5.0,2.4747501325004864,0.5259514972140846,0.5057687623127975,0.02018273490128708
SMALL665,0.2,W,B=0.5,0.9464629655991462,0.5965927180672106,,
SMALL665,0.2,W,B=1.0,2.012259776378028,0.593885420581071,,
SMALL665,0.2,W,B=1.5,2.012259776378028,0.593885420581071,,
SMALL665,0.2,W,B=2.0,1.9914935798928086,0.607607711492012,,
SMALL665,0.2,W,B=3.0,2.4662059920885957,0.5644086272684239,0.4776916196408303,0.0867170076275936
SMALL665,0.2,W,B=5.0,3.139222614135405,0.510384671544777,0.5099116931454983,0.00047297839927862295
U56,0.08,M,B=0.5,0.5325021730708563,1.1474138891934802,,
U56,0.08,M,B=1.0,0.9937041043619977,1.0372862759251225,,
U56,0.08,M,B=1.5,1.425999953349377,1.0495043737078749,1.0069617269061062,0.04254264680176867
U56,0.08,M,B=2.0,1.9257472128353783,1.1673465779774541,1.1842887600144372,-0.016942182036983056
U56,0.08,M,B=3.0,2.8424727105841607,1.1760816410403012,1.2928021160246828,-0.11672047498438154
U56,0.08,M,B=5.0,4.4468502048442495,1.3306924022671638,1.3118884759465719,0.018803926320591913
U56,0.08,W,B=0.5,0.5406649706001351,1.135927131422708,,
U56,0.08,W,B=1.0,1.0389238409602477,1.1443036829189692,,
U56,0.08,W,B=1.5,1.4760685722112814,0.9655947241581496,,
U56,0.08,W,B=2.0,1.9235782211267758,1.1546795833177903,0.9829503871483399,0.17172919616945037
U56,0.08,W,B=3.0,2.8696803195625837,1.1452721346358514,1.2587166811627466,-0.11344454652689517
U56,0.08,W,B=5.0,4.513122343733396,1.36967245164652,1.3027594734116272,0.06691297823489273
U56,0.1,M,B=0.5,0.5001951484319586,1.1084589219865233,,
U56,0.1,M,B=1.0,0.9624392947135357,1.2619232017446032,,
U56,0.1,M,B=1.5,1.4128496995888566,1.1322390192519791,1.0990866892538584,0.03315232999812068
U56,0.1,M,B=2.0,1.879790420645052,1.2789746299360174,1.2708342780870812,0.008140351848936245
U56,0.1,M,B=3.0,2.710360343001507,1.32892249670415,1.298205655231126,0.030716841473023893
U56,0.1,M,B=5.0,4.044055237269896,1.3406498132942832,1.3353382928738737,0.005311520420409499
U56,0.1,W,B=0.5,0.5927376033849137,1.1057749761464146,,
U56,0.1,W,B=1.0,1.0978591038986292,1.1307409256234804,,
U56,0.1,W,B=1.5,1.4477759775184078,1.288268969864459,,
U56,0.1,W,B=2.0,1.8782279610816155,1.1621018019308689,1.0461890287972744,0.1159127731335945
U56,0.1,W,B=3.0,2.7773422781995185,1.2136538514215067,1.2757068746019202,-0.0620530231804135
U56,0.1,W,B=5.0,4.173487885626844,1.324135223982646,1.3216458351507292,0.00248938883191685
U56,0.12,M,B=0.5,0.49726179485935235,1.1372823016851232,,
U56,0.12,M,B=1.0,0.9323854288892457,1.2650103952747753,,
U56,0.12,M,B=1.5,1.3813529171092307,1.2097540791903427,1.2417258381296459,-0.03197175893930315
U56,0.12,M,B=2.0,1.7790274588141726,1.1620998390748116,1.2860876253675972,-0.12398778629278562
U56,0.12,M,B=3.0,2.5041467833802127,1.3337298646862354,1.2977793774547857,0.03595048723144978
U56,0.12,M,B=5.0,3.314053243537233,1.3569742882980358,1.3427677211982345,0.014206567099801282
U56,0.12,W,B=0.5,0.5748107324874314,1.1083993380472614,,
U56,0.12,W,B=1.0,1.0840040418089543,1.1309587313253313,,
U56,0.12,W,B=1.5,1.4289834023885741,1.1218986153257957,,
U56,0.12,W,B=2.0,1.854790936982065,1.1761202936745865,1.1488998155009167,0.027220478173669793
U56,0.12,W,B=3.0,2.6140693058474747,1.274604687263621,1.2813156845599016,-0.006710997296280663
U56,0.12,W,B=5.0,3.568664085722567,1.3155304691988225,1.3269719103560023,-0.01144144115717971
U56,0.16,M,B=0.5,0.4448285817607104,1.1207456389737236,,
U56,0.16,M,B=1.0,0.8132591894421066,1.1343122566837036,1.096064911396587,0.038247345287116596
U56,0.16,M,B=1.5,1.0669518541122363,1.2302931792147582,1.202797216366901,0.02749596284785727
U56,0.16,M,B=2.0,1.32696841081426,1.1549462396887518,1.2212042815758113,-0.06625804188705953
U56,0.16,M,B=3.0,1.719586582356235,1.3152756667425503,1.2472525073990202,0.06802315934353009
U56,0.16,M,B=5.0,2.0446965577247016,1.2727770083084067,1.2675201573568342,0.005256850951572467
U56,0.16,W,B=0.5,0.4935988265622492,1.1237844239078436,,
U56,0.16,W,B=1.0,1.0916939296114714,1.122071837572586,,
U56,0.16,W,B=1.5,1.2982486238794533,1.14808050771781,,
U56,0.16,W,B=2.0,1.5536452651709578,1.171980020316087,1.1386501807422762,0.03332983957381086
U56,0.16,W,B=3.0,2.0165293090313536,1.29897898765973,1.2292784222288438,0.06970056543088621
U56,0.16,W,B=5.0,2.445174187365464,1.2517212406635243,1.2523968465984145,-0.0006756059348902443
U56,0.2,M,B=0.5,0.47767248614092406,1.117567577855079,,
U56,0.2,M,B=1.0,0.7629520668646258,1.1801270092653713,1.0928889932092263,0.087238016056145
U56,0.2,M,B=1.5,0.9815442588933995,1.1692383069697176,1.1549214464250215,0.014316860544696164
U56,0.2,M,B=2.0,1.129452690058072,1.26049072295207,1.2126294405538132,0.04786128239825693
U56,0.2,M,B=3.0,1.3026151099749919,1.2404271346695677,1.2288521103244183,0.011575024345149343
U56,0.2,M,B=5.0,1.473864637194214,1.2453729623058705,1.2448955713119847,0.00047739099388577344
U56,0.2,W,B=0.5,0.5175756368363889,1.1182798625200134,,
U56,0.2,W,B=1.0,1.1023364468273011,1.1292178597952303,,
U56,0.2,W,B=1.5,1.2499890724843643,1.1682976335502684,1.059021159006078,0.10927647454419032
U56,0.2,W,B=2.0,1.4547172311852885,1.151956379239938,1.0944420085305733,0.057514370709364826
U56,0.2,W,B=3.0,1.6938234301331292,1.2044465331336056,1.2095800562153307,-0.0051335230817251
U56,0.2,W,B=5.0,1.9172909471500315,1.2292773661179135,1.2271324999305488,0.002144866187364647
