panel,excision,window,popn,proxy,n,dd_pass,beta_pass,agree,TP,FP,FN,TN,beta_star,best_agree,spearman,n_pairs,n_disagree,pair_disagree,max_dMaxDD_in_pair,floor
U56,NONE,FULL,ALL,FULL,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5361369833185043,0.9375,-0.947626779349245,357.0,36.0,0.10084033613445378,0.08714607115805095,10
U56,NONE,FULL,DDSUB,FULL,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5361369833185043,0.9375,-0.947626779349245,357.0,36.0,0.10084033613445378,0.08714607115805095,10
U56,NONE,FULL,ALL,DOWN,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5191065361967154,0.9464285714285714,-0.9487460572150349,386.0,40.0,0.10362694300518134,0.1140662657635616,10
U56,NONE,FULL,DDSUB,DOWN,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5191065361967154,0.9464285714285714,-0.9487460572150349,386.0,40.0,0.10362694300518134,0.1140662657635616,10
U56,NONE,FULL,ALL,ROLL,112,85.0,81.0,0.9285714285714286,79.0,2.0,6.0,25.0,0.6170069902799554,0.9642857142857143,-0.9601463765108545,438.0,20.0,0.045662100456621,0.08092018843456239,10
U56,NONE,FULL,DDSUB,ROLL,112,85.0,81.0,0.9285714285714286,79.0,2.0,6.0,25.0,0.6170069902799554,0.9642857142857143,-0.9601463765108545,438.0,20.0,0.045662100456621,0.08092018843456239,10
U56,NONE,FULL,ALL,MAXROLL,112,85.0,64.0,0.8125,64.0,0.0,21.0,27.0,0.6938331903236501,0.9375,-0.9459811963898535,582.0,42.0,0.07216494845360824,0.09687566405651171,10
U56,NONE,FULL,DDSUB,MAXROLL,112,85.0,64.0,0.8125,64.0,0.0,21.0,27.0,0.6938331903236501,0.9375,-0.9459811963898535,582.0,42.0,0.07216494845360824,0.09687566405651171,10
U56,NONE,FULL,ALL,EWMA,112,85.0,89.0,0.9285714285714286,83.0,6.0,2.0,21.0,0.5786807574724265,0.9553571428571429,-0.954039130786461,384.0,31.0,0.08072916666666667,0.11192394111491855,10
U56,NONE,FULL,DDSUB,EWMA,112,85.0,89.0,0.9285714285714286,83.0,6.0,2.0,21.0,0.5786807574724265,0.9553571428571429,-0.954039130786461,384.0,31.0,0.08072916666666667,0.11192394111491855,10
U56,NONE,FULL,ALL,SEMI,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5351315887848764,0.9553571428571429,-0.9550558793821021,367.0,32.0,0.08719346049046321,0.08714607115805095,10
U56,NONE,FULL,DDSUB,SEMI,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5351315887848764,0.9553571428571429,-0.9550558793821021,367.0,32.0,0.08719346049046321,0.08714607115805095,10
U56,NONE,FULL,ALL,TAIL10,112,85.0,98.0,0.8839285714285714,85.0,13.0,0.0,14.0,0.49085028594338975,0.9464285714285714,-0.8970328565837906,415.0,24.0,0.05783132530120482,0.10694667957526072,10
U56,NONE,FULL,DDSUB,TAIL10,112,85.0,98.0,0.8839285714285714,85.0,13.0,0.0,14.0,0.49085028594338975,0.9464285714285714,-0.8970328565837906,415.0,24.0,0.05783132530120482,0.10694667957526072,10
U56,NONE,FULL,ALL,HIVOL,112,85.0,98.0,0.8839285714285714,85.0,13.0,0.0,14.0,0.5182948204989306,0.9107142857142857,-0.883340926966018,384.0,49.0,0.12760416666666666,0.15640869927316403,10
U56,NONE,FULL,DDSUB,HIVOL,112,85.0,98.0,0.8839285714285714,85.0,13.0,0.0,14.0,0.5182948204989306,0.9107142857142857,-0.883340926966018,384.0,49.0,0.12760416666666666,0.15640869927316403,10
U56,NONE,FULL,ALL,SPYDD,112,85.0,94.0,0.9196428571428571,85.0,9.0,0.0,18.0,0.42529084296423547,0.9375,-0.9626932704048249,479.0,31.0,0.06471816283924843,0.10138807045062259,10
U56,NONE,FULL,DDSUB,SPYDD,112,85.0,94.0,0.9196428571428571,85.0,9.0,0.0,18.0,0.42529084296423547,0.9375,-0.9626932704048249,479.0,31.0,0.06471816283924843,0.10138807045062259,10
U56,NONE,FULL,ALL,SPYDD10,112,85.0,101.0,0.8571428571428571,85.0,16.0,0.0,11.0,0.5309482562190233,0.9285714285714286,-0.8589603209352445,374.0,38.0,0.10160427807486631,0.1778979093173022,10
U56,NONE,FULL,DDSUB,SPYDD10,112,85.0,101.0,0.8571428571428571,85.0,16.0,0.0,11.0,0.5309482562190233,0.9285714285714286,-0.8589603209352445,374.0,38.0,0.10160427807486631,0.1778979093173022,10
U56,NONE,FULL,ALL,DDWIN,112,85.0,84.0,0.9375,81.0,3.0,4.0,24.0,0.6251157603196578,0.9732142857142857,-0.9622989019033674,591.0,57.0,0.09644670050761421,0.14800978990400204,10
U56,NONE,FULL,DDSUB,DDWIN,112,85.0,84.0,0.9375,81.0,3.0,4.0,24.0,0.6251157603196578,0.9732142857142857,-0.9622989019033674,591.0,57.0,0.09644670050761421,0.14800978990400204,10
U56,NONE,FULL,ALL,FULL,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5361369833185043,0.9375,-0.947626779349245,357.0,36.0,0.10084033613445378,0.08714607115805095,20
U56,NONE,FULL,DDSUB,FULL,64,45.0,54.0,0.859375,45.0,9.0,0.0,10.0,0.5055718811413977,0.984375,-0.9800224829518889,130.0,9.0,0.06923076923076923,0.058773318747136316,20
U56,NONE,FULL,ALL,DOWN,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5191065361967154,0.9464285714285714,-0.9487460572150349,386.0,40.0,0.10362694300518134,0.1140662657635616,20
U56,NONE,FULL,DDSUB,DOWN,64,45.0,54.0,0.859375,45.0,9.0,0.0,10.0,0.4546320529822361,0.953125,-0.9772045488891195,124.0,6.0,0.04838709677419355,0.0665310715117805,20
U56,NONE,FULL,ALL,ROLL,112,85.0,81.0,0.9285714285714286,79.0,2.0,6.0,25.0,0.6170069902799554,0.9642857142857143,-0.9601463765108545,438.0,20.0,0.045662100456621,0.08092018843456239,20
U56,NONE,FULL,DDSUB,ROLL,64,45.0,46.0,0.984375,45.0,1.0,0.0,18.0,0.5513954768544151,1.0,-0.9941121532657353,146.0,0.0,0.0,0.025059413434394773,20
U56,NONE,FULL,ALL,MAXROLL,112,85.0,64.0,0.8125,64.0,0.0,21.0,27.0,0.6938331903236501,0.9375,-0.9459811963898535,582.0,42.0,0.07216494845360824,0.09687566405651171,20
U56,NONE,FULL,DDSUB,MAXROLL,64,45.0,40.0,0.921875,40.0,0.0,5.0,19.0,0.6836086686035565,1.0,-0.9861154998232533,171.0,0.0,0.0,0.04623602498903079,20
U56,NONE,FULL,ALL,EWMA,112,85.0,89.0,0.9285714285714286,83.0,6.0,2.0,21.0,0.5786807574724265,0.9553571428571429,-0.954039130786461,384.0,31.0,0.08072916666666667,0.11192394111491855,20
U56,NONE,FULL,DDSUB,EWMA,64,45.0,49.0,0.9375,45.0,4.0,0.0,15.0,0.5255051493824734,0.984375,-0.983688088236792,122.0,2.0,0.01639344262295082,0.0665310715117805,20
U56,NONE,FULL,ALL,SEMI,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5351315887848764,0.9553571428571429,-0.9550558793821021,367.0,32.0,0.08719346049046321,0.08714607115805095,20
U56,NONE,FULL,DDSUB,SEMI,64,45.0,54.0,0.859375,45.0,9.0,0.0,10.0,0.5138702854283139,0.984375,-0.9820156558255548,122.0,3.0,0.02459016393442623,0.0665310715117805,20
U56,NONE,FULL,ALL,TAIL10,112,85.0,98.0,0.8839285714285714,85.0,13.0,0.0,14.0,0.49085028594338975,0.9464285714285714,-0.8970328565837906,415.0,24.0,0.05783132530120482,0.10694667957526072,20
U56,NONE,FULL,DDSUB,TAIL10,64,45.0,52.0,0.890625,45.0,7.0,0.0,12.0,0.4809742787636618,0.9375,-0.9626337678816296,118.0,6.0,0.05084745762711865,0.09145513988960641,20
U56,NONE,FULL,ALL,HIVOL,112,85.0,98.0,0.8839285714285714,85.0,13.0,0.0,14.0,0.5182948204989306,0.9107142857142857,-0.883340926966018,384.0,49.0,0.12760416666666666,0.15640869927316403,20
U56,NONE,FULL,DDSUB,HIVOL,64,45.0,56.0,0.828125,45.0,11.0,0.0,8.0,0.43657651695525923,0.9375,-0.955302557311823,146.0,15.0,0.10273972602739725,0.07070402536055675,20
U56,NONE,FULL,ALL,SPYDD,112,85.0,94.0,0.9196428571428571,85.0,9.0,0.0,18.0,0.42529084296423547,0.9375,-0.9626932704048249,479.0,31.0,0.06471816283924843,0.10138807045062259,20
U56,NONE,FULL,DDSUB,SPYDD,64,45.0,46.0,0.984375,45.0,1.0,0.0,18.0,0.5965681186346066,0.984375,-0.9739920177245237,205.0,3.0,0.014634146341463415,0.10138807045062259,20
U56,NONE,FULL,ALL,SPYDD10,112,85.0,101.0,0.8571428571428571,85.0,16.0,0.0,11.0,0.5309482562190233,0.9285714285714286,-0.8589603209352445,374.0,38.0,0.10160427807486631,0.1778979093173022,20
U56,NONE,FULL,DDSUB,SPYDD10,64,45.0,56.0,0.828125,45.0,11.0,0.0,8.0,0.434407378820385,0.9375,-0.9573415502515504,137.0,13.0,0.0948905109489051,0.07070402536055675,20
U56,NONE,FULL,ALL,DDWIN,64,45.0,48.0,0.953125,45.0,3.0,0.0,16.0,0.5709436676518631,0.984375,-0.968207017524972,211.0,21.0,0.0995260663507109,0.12012341932481418,20
U56,NONE,FULL,DDSUB,DDWIN,64,45.0,48.0,0.953125,45.0,3.0,0.0,16.0,0.5709436676518631,0.984375,-0.968207017524972,211.0,21.0,0.0995260663507109,0.12012341932481418,20
U56,NONE,FULL,ALL,FULL,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5361369833185043,0.9375,-0.947626779349245,357.0,36.0,0.10084033613445378,0.08714607115805095,40
U56,NONE,FULL,DDSUB,FULL,8,5.0,6.0,0.875,5.0,1.0,0.0,2.0,0.46411379795642993,1.0,-0.9523809523809524,1.0,0.0,0.0,0.024429680902162576,40
U56,NONE,FULL,ALL,DOWN,112,85.0,96.0,0.9017857142857143,85.0,11.0,0.0,16.0,0.5191065361967154,0.9464285714285714,-0.9487460572150349,386.0,40.0,0.10362694300518134,0.1140662657635616,40
U56,NONE,FULL,DDSUB,DOWN,8,5.0,6.0,0.875,5.0,1.0,0.0,2.0,0.46081079628291,1.0,-0.9523809523809524,0.0,0.0,,,40
U56,NONE,FULL,ALL,ROLL,112,85.0,81.0,0.9285714285714286,79.0,2.0,6.0,25.0,0.6170069902799554,0.9642857142857143,-0.9601463765108545,438.0,20.0,0.045662100456621,0.08092018843456239,40
U56,NONE,FULL,DDSUB,ROLL,8,5.0,5.0,1.0,5.0,0.0,0.0,3.0,0.5709775274952968,1.0,-1.0,0.0,0.0,,,40
U56,NONE,FULL,ALL,MAXROLL,112,85.0,64.0,0.8125,64.0,0.0,21.0,27.0,0.6938331903236501,0.9375,-0.9459811963898535,582.0,42.0,0.07216494845360824,0.09687566405651171,40
U56,NONE,FULL,DDSUB,MAXROLL,8,5.0,4.0,0.875,4.0,0.0,1.0,3.0,0.6883201145544781,1.0,-1.0,1.0,0.0,0.0,0.019739610908741767,40
U56,NONE,FULL,ALL,EWMA,112,85.0,89.0,0.9285714285714286,83.0,6.0,2.0,21.0,0.5786807574724265,0.9553571428571429,-0.954039130786461,384.0,31.0,0.08072916666666667,0.11192394111491855,40
