set,panel,form,cost,CAGR,Sharpe,MaxDD,H1,H2,peak,trough,days,E_window,E_panel,E_pctile,numeraire,ctrl_4a,ctrl_4b,neg_share_ge_0.30,neg_share_ge_0.40,neg_share_ge_0.50,loss_share_ge_0.30,loss_share_ge_0.40,loss_share_ge_0.50,IS_MaxDD,OOS_MaxDD
IN,B136,EWALL,0,0.14256296328763862,1.1289168712344126,-0.25357542583688475,1.2379454247183432,1.0311832593913524,2020-02-19,2020-03-23,24,0.43563928761297177,0.7118850872125013,0.10167572463768115,1.778690762237206,False,False,0.4909366119491015,0.4909366119491015,0.40221168892268344,0.6119569988141105,0.7137183182826499,0.566233495526748,-0.1531243466137282,-0.25357542583688464
IN,B136,EWALL,10,0.14157411947237497,1.1219549467170122,-0.2537106610635025,1.2311809584625346,1.0240240275629424,2020-02-19,2020-03-23,24,0.43563928761297177,0.7118850872125013,0.10167572463768115,1.7920694969464985,False,False,0.4908812829123638,0.4908812829123638,0.40218309635643945,0.6118504049294387,0.7134303030721706,0.5660367978285561,-0.15327717788034978,-0.2537106610635026
IN,B136,EWALL,25,0.1400924235152614,1.1115111687130292,-0.25391347869315684,1.2210337678029726,1.0132839604042891,2020-02-19,2020-03-23,24,0.43563928761297177,0.7118850872125013,0.10167572463768115,1.8124711695454105,False,False,0.490798344225543,0.490798344225543,0.40214023438618346,0.6116907466813786,0.712998921020742,0.5657421874441478,-0.153506383677247,-0.25391347869315706
IN,B136,TOP3,0,0.1737664450115608,0.8273947882741255,-0.315649942104672,1.0016974262594465,0.6824793278784272,2011-04-27,2011-11-25,149,0.577451829400303,0.7118850872125013,0.14495455604754137,1.8165183852594302,False,False,0.9554357834369862,0.7350852359466952,0.6132143692736093,1.2017057958724373,0.9268558865097127,0.8383373532477115,-0.315649942104672,-0.30684556356945436
IN,B136,TOP3,10,0.14588729720838578,0.7201504346020606,-0.3468534102938188,0.8925338639414597,0.5763545692164213,2020-09-01,2023-03-15,638,0.6547587093406093,0.7118850872125013,0.12572330352446082,2.3775436033911337,False,False,0.8411946178861954,0.7498900776612539,0.6842122953986068,0.9026845556868571,0.7910786157403394,0.7344756236994988,-0.32631905303400344,-0.34685341029382044
IN,B136,TOP3,25,0.10526953777953962,0.558923926948772,-0.41238337706653827,0.7282693093476508,0.416927598188145,2020-09-01,2023-03-15,638,0.6547587093406093,0.7118850872125013,0.12572330352446082,3.9174046525232282,False,False,0.8415639149307801,0.750411402127207,0.6850083089907463,0.898450383462432,0.795246369473179,0.7385396379386204,-0.3420257485616577,-0.4123833770665384
IN,B136,TOP10,0,0.16176446061755034,1.0000591393581917,-0.21371618190846198,1.2217860288407834,0.8171424580609462,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.321156582184871,False,False,0.7831783003830669,0.7831783003830669,0.6839556710596733,0.8135705463135778,0.9654046468193618,0.8823252510562672,-0.17676188187904818,-0.2137161819084622
IN,B136,TOP10,10,0.14159905088318614,0.8930046332577032,-0.21444792932259593,1.1101949280486807,0.713306266783196,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.5144729289146674,False,False,0.7834695850661172,0.7834695850661172,0.684380254357138,0.814289693685691,0.9637527939502935,0.8809938750644218,-0.18637186356927782,-0.21444792932259582
IN,B136,TOP10,25,0.1119900332496826,0.7320001700575731,-0.21554475129999928,0.9422784025688523,0.5572053606254677,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.9246779829008593,False,False,0.7839051984096407,0.7839051984096407,0.6850152144514207,0.8153585347213071,0.9612974341760572,0.8790148277271418,-0.20058505640385849,-0.21554475129999962
IN,B136,TOP20,0,0.14653709778134982,1.0562327019173419,-0.19983154054596752,1.2258322915033042,0.9091912177526988,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.3636924954262375,False,True,0.7925614655543166,0.7925614655543166,0.6873616978270211,0.8252164873601605,0.984098714802627,0.8592397454978383,-0.1337999235345334,-0.19983154054596763
IN,B136,TOP20,10,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.532299795985671,False,False,0.7928682814401653,0.7928682814401653,0.6878241114180531,0.8258892162170394,0.9825198079101308,0.8581414115748566,-0.13640152927003968,-0.2005204833110832
IN,B136,TOP20,25,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.9723408351073488,0.6642337622100398,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.8706943614990856,False,False,0.793326948770581,0.793326948770581,0.6885153859482485,0.8268890261584266,0.9801730255121697,0.8565088569487077,-0.14029087610124935,-0.20155317029654174
IN,B136,MAEW,0,0.08138200936835571,1.140619541916204,-0.12565637442446864,1.2425848478638606,1.0398905660450024,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.5440313577871476,False,False,0.8046021085058899,0.8046021085058899,0.6759951197888141,0.8495909567548591,0.9293390844579846,0.7676704850923932,-0.07838466721738124,-0.12565637442446864
IN,B136,MAEW,10,0.07779602544784181,1.093712676211374,-0.12616421510282383,1.1983302829088323,0.9903722064445416,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.6217308580553433,False,False,0.8048167596828869,0.8048167596828869,0.6763510500824235,0.8502389242735172,0.9267119606008123,0.76573983532292,-0.079428910871994,-0.12616421510282372
IN,B136,MAEW,25,0.07243876217366418,1.0232571435126236,-0.12692572597072416,1.1318544769438843,0.9159989904731136,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.7521796640648457,False,False,0.8051379154223868,0.8051379154223868,0.6768835841139326,0.8512008550373183,0.9228114808158316,0.7628732960239308,-0.08272845881277668,-0.1269257259707245
IN,B136,RULESV2,0,0.08247733207508934,1.1336371255164472,-0.12211398589281552,1.254697356650477,1.0144128526124752,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.4805763331631536,True,False,0.8104413336055553,0.8104413336055553,0.6850479252125565,0.8439292151506139,0.9819406388463009,0.8079673663731314,-0.07826345733913254,-0.12211398589281575
IN,B136,RULESV2,10,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.5243222526749884,True,False,0.810526783952003,0.810526783952003,0.6851899011212127,0.8443295089896512,0.9800462417525629,0.8065191798190237,-0.07897348036179963,-0.12240793860208021
IN,B136,RULESV2,25,0.07704992234239327,1.0639810341503695,-0.12284879701088991,1.1905864581466725,0.9393033946163348,2020-02-19,2020-03-12,17,0.5659268492085829,0.7118850872125013,0.18720325570879492,1.5944052021879567,False,False,0.8106548249521844,0.8106548249521844,0.6854026414798156,0.8449262680514883,0.9772219004341846,0.804360050295191,-0.08005274897715198,-0.12284879701089035
IN,SMALL439,EWALL,0,0.10373800712651082,0.6888680761027062,-0.35992703250466973,0.8088978581728745,0.6242233105521521,2018-09-04,2020-03-18,387,0.43078829350642356,0.5187851369076764,0.16713641488162345,3.46957727909435,False,False,0.6569685946854504,0.45071020998786826,0.1810737035555465,0.2985507781432818,0.46594160326618894,0.2800775423268316,-0.2184512081899721,-0.3599270325046692
IN,SMALL439,EWALL,10,0.1018177783174512,0.6781352696586782,-0.3616637358208419,0.7970199840580423,0.6139801956312066,2018-09-04,2020-03-18,387,0.43078829350642356,0.5187851369076764,0.16713641488162345,3.552068624923571,False,False,0.657117548762906,0.4508922520807053,0.18118576964438993,0.30193589993780945,0.4669357609202376,0.27991024735153797,-0.21882785690658313,-0.36166373582084055
IN,SMALL439,EWALL,25,0.09894356898141088,0.6620350100338488,-0.36426007858275156,0.7792038123461951,0.5986138224529461,2018-09-04,2020-03-18,387,0.43078829350642356,0.5187851369076764,0.16713641488162345,3.681493222173816,False,False,0.6573430634679163,0.451168848888205,0.18135211805182067,0.3069376357507186,0.46840468391232687,0.27966304879413123,-0.2201315411198057,-0.36426007858274967
IN,SMALL439,TOP3,0,0.03661539974423622,0.269789521548579,-0.5317477042839225,0.4267618438498065,0.13223949821078831,2020-02-12,2023-05-30,830,0.48305095286474203,0.5187851369076764,0.23639291465378423,14.522515335029956,False,False,0.7426374356769802,0.6018234587804495,0.3898927593936719,0.5957648753547016,0.6474744329401213,0.2833976062761406,-0.3703966562367075,-0.5317477042839239
IN,SMALL439,TOP3,10,0.0003349740776663612,0.15171045054996982,-0.5876607992868103,0.30703932190231054,0.015303958302244286,2020-02-12,2023-05-30,830,0.48305095286474203,0.5187851369076764,0.23639291465378423,1754.3470927088526,False,False,0.7427865957016061,0.6020619245055878,0.39061185715547564,0.6202466494183853,0.6445444399245929,0.3024754974923298,-0.4077917933748981,-0.5876607992868106
IN,SMALL439,TOP3,25,-0.05177401166755291,-0.025460609602564136,-0.6888005408905751,0.12713198500022435,-0.15994389942370885,2020-02-12,2025-04-08,1296,0.48042492941135306,0.5187851369076764,0.15460401667298218,,False,False,0.8043973920428671,0.6740976947767026,0.4528697987852396,0.6124675769112179,0.5921079497504544,0.6860078652176529,-0.47931430816094045,-0.6888005408905762
IN,SMALL439,TOP10,0,0.10453451566493865,0.6049587004175414,-0.2897506923896238,0.6684123829108495,0.5546982694785941,2020-02-20,2020-03-18,20,0.24257756856324195,0.5187851369076764,0.060280970625798215,2.7718183850236895,False,False,0.1844706112833186,0.15814828487718366,0.11274663857258088,0.21327972345474489,0.19171874389758606,0.13667959752201436,-0.2289120264592106,-0.2897506923896239
IN,SMALL439,TOP10,10,0.07824062335005033,0.48215483801117803,-0.2914429964403318,0.5429408566365387,0.43344758747701273,2020-02-20,2020-03-18,20,0.24257756856324195,0.5187851369076764,0.060280970625798215,3.724957496010853,False,False,0.18446593012869594,0.15825539970064542,0.11304658291182904,0.21274452804744215,0.19133283945512802,0.13667479112961722,-0.25538103285762326,-0.2914429964403321
IN,SMALL439,TOP10,25,0.039943558095219656,0.2978522747880985,-0.3360053584175692,0.35454144345649635,0.25154315031049973,2022-04-20,2024-06-20,545,0.42101979156549546,0.5187851369076764,0.07905604719764012,8.412003698232919,False,False,0.7275816913346044,0.586563801315916,0.3288173238512011,0.6722245498932174,0.5285615918248061,0.3693963132901692,-0.29495442192212873,-0.33600535841756807
IN,SMALL439,TOP20,0,0.0890722653230589,0.5928370562164518,-0.24438264725953396,0.722793373095157,0.48741726214518577,2020-02-20,2020-03-18,20,0.24257756856324195,0.5187851369076764,0.060280970625798215,2.7436446841581397,False,False,0.21440087406517375,0.16888837164948664,0.10645660490261065,0.2544040494361457,0.2081946666664299,0.13123282056468463,-0.20726493508687494,-0.24438264725953374
IN,SMALL439,TOP20,10,0.06728364197526449,0.47231794831498825,-0.2743168968621972,0.6044622021725836,0.36427309840454114,2021-11-12,2025-04-08,853,0.42005429678507716,0.5187851369076764,0.025957170668397145,4.077022123193694,False,False,0.7650662832789435,0.5868012730354444,0.31734299580114395,1.1434420028628662,0.7834676083055867,0.8164653238239754,-0.21536420091791597,-0.2743168968621975
IN,SMALL439,TOP20,25,0.035398257815478784,0.29142744675896826,-0.35151314607447426,0.4267802482441817,0.1795063324721672,2021-11-12,2025-04-08,853,0.42005429678507716,0.5187851369076764,0.025957170668397145,9.930238598374359,False,False,0.7650383687385919,0.586372111341682,0.3172340218558451,1.0464796828683374,0.7355896686106017,0.6935519119836696,-0.22736498366793345,-0.3515131460744739
IN,SMALL439,MAEW,0,0.03943569136016034,0.5931669812007963,-0.13779087867563033,0.5816321652221942,0.6058730343575166,2018-08-31,2020-03-18,388,0.43137488319627215,0.5187851369076764,0.16859317733295742,3.4940652470678555,True,False,0.8200975556521338,0.6187755094808303,0.2787727976943226,0.6498216483132163,0.7632050287616929,0.43237956437433844,-0.10954095672938624,-0.1377908786756301
IN,SMALL439,MAEW,10,0.035584750244263,0.5395195187479798,-0.14270715775313192,0.5239945844696813,0.5554248655384679,2018-08-31,2020-03-18,388,0.43137488319627215,0.5187851369076764,0.16859317733295742,4.01034591429061,False,False,0.8204752817117467,0.6194235036959722,0.27912853083436484,0.6587612635952288,0.7595328098124299,0.42611027966215037,-0.1151665941764054,-0.14270715775313458
IN,SMALL439,MAEW,25,0.029834520901837358,0.4590265837677621,-0.15002976879390373,0.4375734164248354,0.47969367475644986,2018-08-31,2020-03-18,388,0.43137488319627215,0.5187851369076764,0.16859317733295742,5.0287306200604736,False,False,0.8210450526113283,0.6203404094657522,0.27963587223935016,0.6709923435161955,0.7545084324127594,0.41753255402002537,-0.12353935870304489,-0.15002976879390562
IN,SMALL439,RULESV2,0,0.040947697671652517,0.6112629937641564,-0.14326046128378245,0.6095057972748783,0.6152575422920412,2018-08-31,2020-03-18,388,0.43137488319627215,0.5187851369076764,0.16859317733295742,3.4986206656243715,True,False,0.8160354658491156,0.6151602277533021,0.2766803428017668,0.6569565480146436,0.7699706398117061,0.4290274558101531,-0.10996613863536597,-0.14326046128378223
IN,SMALL439,RULESV2,10,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113393,0.5757362229674686,2018-08-31,2020-03-18,388,0.43137488319627215,0.5187851369076764,0.16859317733295742,3.8656254760111985,True,False,0.8162475402756572,0.6155770790764841,0.27690693619068274,0.6628464064357202,0.7666570285395039,0.42432179938672626,-0.11418196681438164,-0.1470362580000888
IN,SMALL439,RULESV2,25,0.033685535423260804,0.5106440984380529,-0.15266921361150154,0.506367839105369,0.516406565130351,2018-08-31,2020-03-18,388,0.43137488319627215,0.5187851369076764,0.16859317733295742,4.5321890150536,False,False,0.8165984760665317,0.6162308666366584,0.2773464882002011,0.67109268979318,0.7620174535012886,0.41773325919912135,-0.1204688182429886,-0.1526692136114992
OUT,U56,TOP5,0,0.1859006414584794,1.0493481848058681,-0.20506681347799194,1.0077982033052708,1.091098289317228,2022-06-08,2023-03-15,193,0.333584550164861,0.7119755755532328,0.02660701671768307,1.1030990096061248,False,False,0.38249297186386305,0.36372455489972005,0.2769039533999788,0.31148558936047904,0.5677469784533576,0.47678263155594913,-0.17661811970590813,-0.20506681347799272
OUT,U56,TOP5,10,0.1652061649746528,0.9503303963383655,-0.21579779850239666,0.8991069960523864,0.9996213026177087,2022-06-08,2023-03-15,193,0.333584550164861,0.7119755755532328,0.02660701671768307,1.3062333269191622,False,False,0.3845305348925906,0.3646486986936523,0.27773584042790345,0.3230963273183107,0.5581549241312028,0.4652968635705283,-0.18250415115475327,-0.2157977985023969
OUT,U56,TOP5,25,0.13482093261794037,0.8013544631759973,-0.23163358355894437,0.7356072889566833,0.8619727590871559,2022-06-08,2023-03-15,193,0.333584550164861,0.7119755755532328,0.02660701671768307,1.7180832312987673,False,False,0.3868146794210816,0.36533247423944304,0.2784449568117537,0.33827393053865207,0.5456125446178575,0.4502794177224631,-0.19125961734251007,-0.23163358355894426
OUT,U56,TOP40,0,0.10244948506565055,1.182176700183864,-0.13906793630579872,1.1308573413113585,1.231220007950512,2020-02-19,2020-03-12,17,0.6089324618736383,0.7119755755532328,0.22089079810083653,1.3574293342390422,False,False,0.8098332468407664,0.8098332468407664,0.7057871305033078,0.7648266228757721,0.8480745210313344,0.7983177454299903,-0.10280007705348615,-0.1390679363057986
OUT,U56,TOP40,10,0.0969326954268177,1.1237387333300386,-0.13972400558977827,1.072947146864071,1.172166090768097,2020-02-19,2020-03-12,17,0.6089324618736383,0.7119755755532328,0.22089079810083653,1.4414538353085122,False,False,0.8100691380643567,0.8100691380643567,0.7061520851161861,0.7660178434491071,0.8488440671354651,0.7958021815835667,-0.10596007790806994,-0.13972400558977793
OUT,U56,TOP40,25,0.08870789397254142,1.0358985459301981,-0.14070768587939275,0.9859267154518828,1.0833784922587757,2020-02-19,2020-03-12,17,0.6089324618736383,0.7119755755532328,0.22089079810083653,1.58619125737499,False,False,0.810421947040162,0.810421947040162,0.7066979268021351,0.7677831332784114,0.8499844704673183,0.7920735713531377,-0.11100093536580091,-0.14070768587939264
OUT,U56,IVOL,0,0.10122890809728124,1.1563830087771023,-0.16970662882556786,1.2407366954164458,1.0852511618134448,2020-02-19,2020-03-23,24,0.4868827160493827,0.7119755755532328,0.15466485507246377,1.6764640853626451,False,False,0.5425952686494284,0.5425952686494284,0.45899546012439046,0.5817588444566774,0.6707252563571396,0.6459901757404101,-0.09683546473292604,-0.16970662882556786
OUT,U56,IVOL,10,0.09742794702813673,1.1162890198851492,-0.17019257809113408,1.1988939712190603,1.046573391985072,2020-02-19,2020-03-23,24,0.4868827160493827,0.7119755755532328,0.15466485507246377,1.746855838417526,False,False,0.5423358397618208,0.5423358397618208,0.4588615841696018,0.5815342573033896,0.6702214853897159,0.6448651587538038,-0.09713850205974373,-0.17019257809113397
OUT,U56,IVOL,25,0.09175055607543414,1.0561180968801762,-0.17092108802523398,1.136096041912169,0.9885298057802502,2020-02-19,2020-03-23,24,0.4868827160493827,0.7119755755532328,0.15466485507246377,1.862888851427871,False,False,0.5419480641569009,0.5419480641569009,0.45866146316177775,0.5811999089563946,0.6694715635681372,0.6431904944443272,-0.0975929068846142,-0.1709210880252341
OUT,U56,LOWVOL20,0,0.08166907340363672,1.0556447510657945,-0.13854602965527785,1.2290542450479982,0.9077536328779995,2020-02-20,2020-03-18,20,0.5101851851851853,0.7119755755532328,0.1669683257918552,1.6964320015060732,False,False,0.5501983515793073,0.5501983515793073,0.44308100850310317,0.5626169954875976,0.6591971605144087,0.6174952601470505,-0.0792338609669162,-0.13854602965527785
OUT,U56,LOWVOL20,10,0.07075675137431459,0.9236549131328196,-0.14044056666897253,1.0921589588841214,0.7795764652504251,2020-02-20,2020-03-18,20,0.5101851851851853,0.7119755755532328,0.1669683257918552,1.9848362727398177,False,False,0.5492222746080847,0.5492222746080847,0.4426627253020848,0.5633678858146692,0.6585429849489239,0.6117066204545186,-0.08202469856930605,-0.14044056666897275
OUT,U56,LOWVOL20,25,0.05458891857689885,0.725508523489146,-0.16230535287612868,0.8864652363431276,0.5872878320719029,2018-01-26,2020-03-18,539,0.6938010576824594,0.7119755755532328,0.3058190207639067,2.973228946594551,False,False,0.8665205239580634,0.7848784483503661,0.7180511791055034,0.5341376867946112,0.6407333810389072,0.6224078493917148,-0.08851277812328007,-0.16230535287613113
OUT,U56,MOM20,0,0.1657752665173564,1.1382460623342139,-0.24406532976718254,1.2889515244898215,1.0430135810634382,2020-02-19,2020-03-23,24,0.4868827160493827,0.7119755755532328,0.15466485507246377,1.472266248726732,False,False,0.5024105333470341,0.5024105333470341,0.4343060101779056,0.5454567354777652,0.6750572669163053,0.679142195012531,-0.14254960269700057,-0.24406532976718243
OUT,U56,MOM20,10,0.15738856518019517,1.0880647111946973,-0.24488230077910578,1.2292436125045048,0.999238342563418,2020-02-19,2020-03-23,24,0.4868827160493827,0.7119755755532328,0.15466485507246377,1.555909099868459,False,False,0.5022951941848035,0.5022951941848035,0.43430497209545943,0.5455063458603818,0.6746079461880307,0.6778297445898955,-0.14337542300623485,-0.24488230077910567
OUT,U56,MOM20,25,0.14491867410012604,1.012687602072588,-0.2461064922334849,1.139501368330637,0.9335069925017817,2020-02-19,2020-03-23,24,0.4868827160493827,0.7119755755532328,0.15466485507246377,1.6982386415117694,False,False,0.5021228045496932,0.5021228045496932,0.43430337187737655,0.5455799698141439,0.6739400998555045,0.6758792131493698,-0.14461286088804648,-0.2461064922334849
OUT,U56,MAEW_RS,0,0.12403590956129817,1.1636492762118542,-0.18479622870281576,1.242621184285847,1.1073488361098016,2020-02-19,2020-03-18,21,0.5291005291005292,0.7119755755532328,0.17470015840687939,1.489860713372606,False,True,0.5522625628977086,0.5522625628977086,0.4697702210030612,0.5735888361645216,0.6784944523873097,0.6650293277771859,-0.10200952765747329,-0.18479622870281565
OUT,U56,MAEW_RS,10,0.11550691660622414,1.090938120625819,-0.18647417592895044,1.1669184271720376,1.036562182003239,2020-02-19,2020-03-18,21,0.5291005291005292,0.7119755755532328,0.17470015840687939,1.6143983529978687,False,True,0.5513992315486854,0.5513992315486854,0.4692269183691765,0.5735713975432162,0.6774296546364641,0.6604926061829818,-0.10874880135326381,-0.18647417592895044
OUT,U56,MAEW_RS,25,0.1028300216789182,0.9816354478187442,-0.18898692082638613,1.0530504697277103,0.9301972371783876,2020-02-19,2020-03-18,21,0.5291005291005292,0.7119755755532328,0.17470015840687939,1.837857444166342,False,False,0.5501148046519329,0.5501148046519329,0.4684183350176293,0.5735446759483313,0.6758691442942849,0.6538476131445559,-0.11876817045770038,-0.18898692082638602
