panel,cost_bps,arm,n_pick,IS_Sharpe,realised_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
ETF24,10,SPY,,,1.0,0.15450717694493354,0.8820109845896832,-0.33717289200673795
ETF24,25,ISARGMAX-FIXEDTOT,20.0,0.5836350805221695,0.6193297084672826,0.07047029865375487,0.8156426923042988,-0.15337707073934026
ETF24,25,ISARGMAX-NORM,20.0,0.5668166301548808,0.7412297274290082,0.06921208452333838,0.610188237322251,-0.3134535034643383
ETF24,25,ISARGMAX-MATCHED,20.0,0.5653855416886465,0.6051282954744953,0.05742304378639207,0.6114334400240824,-0.26251922260096394
ETF24,25,NOTHING(RULESv2),,,0.5565762684504347,0.06623995928530402,0.8378072085254206,-0.1465324272464965
ETF24,25,EWALL,,,0.7412245308723925,0.06891712041926978,0.612568150201265,-0.3134535034643391
ETF24,25,RULESv1,,,0.715004364623748,0.0335287604438248,0.33494485829745113,-0.23570795301976633
ETF24,25,SPY,,,1.0,0.15450717694493354,0.8820109845896832,-0.33717289200673795
STK20,10,ISARGMAX-FIXEDTOT,10.0,1.2271424632890358,0.6907276054730642,0.21130654634234536,1.3635362835801292,-0.17267323330350526
STK20,10,ISARGMAX-NORM,10.0,1.0405650171890772,0.7447046963871556,0.24283141586661783,1.4104361367600435,-0.20134707098442162
STK20,10,ISARGMAX-MATCHED,60.0,1.0448087212598665,0.15594325507769047,0.04427286360746163,1.4329776695100278,-0.043448840010192336
STK20,10,NOTHING(RULESv2),,,0.5587366246767739,0.1670020469112623,1.4432713681986138,-0.15608650889433484
STK20,10,EWALL,,,0.7446310178109273,0.22033815757327213,1.4336782594272217,-0.19512938993119
STK20,10,RULESv1,,,0.7330071060124022,0.18215087423700993,1.1087133256654984,-0.1930930827608075
STK20,10,SPY,,,1.0,0.15450717694493354,0.8820109845896832,-0.33717289200673795
STK20,25,ISARGMAX-FIXEDTOT,10.0,1.1310309746679648,0.6907276054730642,0.19601133305992424,1.2783679248553321,-0.1733764345258042
STK20,25,ISARGMAX-NORM,20.0,0.9405434963785345,0.7446328381317066,0.20482100126505998,1.3466332584667016,-0.20128111923993752
STK20,25,ISARGMAX-MATCHED,60.0,0.9503124231934628,0.15594325507769047,0.041365217886687455,1.341725859274702,-0.04499176435517338
STK20,25,NOTHING(RULESv2),,,0.5587366246767739,0.16325480502495737,1.414373186006977,-0.1566081154280502
STK20,25,EWALL,,,0.7446310178109273,0.20450392904882997,1.3444329295881792,-0.20128111923993752
STK20,25,RULESv1,,,0.7330071060124022,0.15463685411430017,0.9640437270636462,-0.1945852363979832
STK20,25,SPY,,,1.0,0.15450717694493354,0.8820109845896832,-0.33717289200673795
B136,10,ISARGMAX-FIXEDTOT,30.0,1.0610268153566509,0.736550053861978,0.11536715176486134,0.9031992549593698,-0.20296607416739576
B136,10,ISARGMAX-NORM,10.0,1.0558595059015365,0.7503358013858653,0.12766905137397422,0.780593339534181,-0.21444792932259604
B136,10,ISARGMAX-MATCHED,10.0,1.0558368404434557,0.7468656204085492,0.12710646768122058,0.7805307162738021,-0.2135223259070138
B136,10,NOTHING(RULESv2),,,0.5283837028248269,0.07983337481604336,1.1185082795688426,-0.12240793860208021
B136,10,EWALL,,,0.7501853437252834,0.10583657394304091,1.0185476662771331,-0.17687931105226462
B136,10,RULESv1,,,0.7495086737131395,0.05941502665859644,0.5762505378038233,-0.2119126361153264
B136,10,SPY,,,1.0,0.1545044425578177,0.8820239235972316,-0.3371595330739301
B136,25,ISARGMAX-FIXEDTOT,30.0,0.918052955074099,0.736550053861978,0.09569165779770583,0.7664801891820261,-0.20420785475872816
B136,25,ISARGMAX-NORM,10.0,0.8871568966203321,0.7503358013858653,0.0966486456762512,0.6195384444983666,-0.21554475129999928
B136,25,ISARGMAX-MATCHED,10.0,0.8871277188765259,0.7468656204085492,0.09624239460811079,0.6194698186197864,-0.21461538083913545
B136,25,NOTHING(RULESv2),,,0.5283837028248269,0.07643420182382155,1.0740236940215924,-0.12284879701089035
B136,25,EWALL,,,0.7501853437252834,0.09181456009217115,0.8953399181114371,-0.18217043484345774
B136,25,RULESv1,,,0.7495086737131395,0.011143568780353386,0.15539928865606328,-0.26721084947028584
B136,25,SPY,,,1.0,0.1545044425578177,0.8820239235972316,-0.3371595330739301
BSTK100,10,ISARGMAX-FIXEDTOT,60.0,1.1020066789862775,0.6904216072829757,0.11778801306562459,1.1285294917837687,-0.17071744829757107
BSTK100,10,ISARGMAX-NORM,10.0,1.0495996581958842,0.7460192097196627,0.12338297887674621,0.7488975844407562,-0.29130802180516846
BSTK100,10,ISARGMAX-MATCHED,10.0,1.0495035160054165,0.7286905464614157,0.12071339918557489,0.7487715370218702,-0.2852908611252708
BSTK100,10,NOTHING(RULESv2),,,0.5299426645317961,0.08879937729655474,1.137658176959041,-0.1295941152290685
BSTK100,10,EWALL,,,0.745888328833843,0.12155660613742114,1.0095999331099443,-0.2609327726929146
BSTK100,10,RULESv1,,,0.7436503256110433,0.06545523820490917,0.5440056593573682,-0.2112535680441392
BSTK100,10,SPY,,,1.0,0.1545044425578177,0.8820239235972316,-0.3371595330739301
BSTK100,25,ISARGMAX-FIXEDTOT,60.0,1.0130062277873162,0.6904216072829757,0.10709540868833645,1.0353716094551118,-0.1716620787619939
BSTK100,25,ISARGMAX-NORM,60.0,0.9188017524935824,0.7459018735742773,0.11186950938760809,0.9133716830306015,-0.26771257578571517
BSTK100,25,ISARGMAX-MATCHED,60.0,0.9181968025743952,0.6734695976137364,0.10126325487651178,0.9140682697016493,-0.24387983139776426
BSTK100,25,NOTHING(RULESv2),,,0.5299426645317961,0.08506631096694695,1.0932760233660572,-0.13003322618814817
BSTK100,25,EWALL,,,0.745888328833843,0.10705049980493331,0.9008460355572137,-0.26518080901470287
BSTK100,25,RULESv1,,,0.7436503256110433,0.01966066059764393,0.2130288937036991,-0.2399210197167735
BSTK100,25,SPY,,,1.0,0.1545044425578177,0.8820239235972316,-0.3371595330739301
SMALL,10,ISARGMAX-FIXEDTOT,20.0,0.4202543916037111,0.7424511837255983,0.07232854473169592,0.487330838507868,-0.27432604586461007
SMALL,10,ISARGMAX-NORM,20.0,0.42314714464226266,0.7501788882780267,0.06952666704630439,0.46573138739537995,-0.33479416717597366
SMALL,10,ISARGMAX-MATCHED,20.0,0.4231446565554392,0.7498068634513381,0.06949903512178102,0.4657294486166411,-0.3346465781676088
SMALL,10,NOTHING(RULESv2),,,0.35753894678754317,0.038484818375690066,0.5680478275902296,-0.1468466043264649
SMALL,10,EWALL,,,0.7500592551228572,0.03139636424374004,0.29095981782086194,-0.39980691311185323
SMALL,10,RULESv1,,,0.7457815767632386,0.06352091063014575,0.49230636721546256,-0.3612438755391113
SMALL,10,SPY,,,1.0,0.15450717694493354,0.8820109845896832,-0.33717289200673795
SMALL,25,ISARGMAX-FIXEDTOT,20.0,0.24777465528763387,0.7424511837255983,0.038112002378476006,0.3016001543363935,-0.3513764153800931
SMALL,25,ISARGMAX-NORM,20.0,0.25042461537768207,0.7501788882780267,0.03478849138134987,0.28093788655636576,-0.3652538070846839
SMALL,25,ISARGMAX-MATCHED,20.0,0.25042167606370147,0.7498068634513381,0.03477870097933833,0.28093533271873566,-0.3650980689969636
SMALL,25,NOTHING(RULESv2),,,0.35753894678754317,0.034014705712499316,0.5072384596571063,-0.1524744874895192
SMALL,25,EWALL,,,0.7500592551228572,0.009127886131771623,0.1352898169396716,-0.41964145710116674
SMALL,25,RULESv1,,,0.7457815767632386,0.013883294101086907,0.16733492468516986,-0.45427587880733067
SMALL,25,SPY,,,1.0,0.15450717694493354,0.8820109845896832,-0.33717289200673795
