claim_set,stat,files,rows,cells,ROW,CELL,CELLANY,FILE,FILECELL,spread_pp,spread4_pp
ALL,keep4a,150,325950,54000,0.009292836324589661,0.006731068020054104,0.012148148148148148,0.03964328848848539,0.03808008822060076,3.291222046843129,3.291222046843129
ALL,keep4a_10,22,1442,771,0.0006934812760055479,0.0012970168612191958,0.0012970168612191958,0.0002525252525252525,0.0002525252525252525,0.10444916086939432,0.10444916086939432
ALL,keep4b,159,329785,54291,0.07434237457737616,0.03276285925512604,0.051739699029305045,0.1899456641239605,0.188579123209665,15.718280486883446,15.718280486883446
ALL,keep4b_10,24,1511,777,0.18795499669093316,0.19189907156712135,0.1956241956241956,0.20063848188848188,0.19855292910493252,1.268348519754872,1.268348519754872
ALL,pass4a,545,628453,83922,0.1207902579826972,0.24277902133884963,0.26277972402945593,0.12366110383076757,0.12503053719691154,14.198946604675871,12.198876335615243
ALL,pass4a_oos,22,3655,1486,0.12065663474692202,0.09407480390199972,0.1117092866756393,0.03978315952900508,0.03912317504779199,8.153345969913003,8.153345969913003
ALL,pass4a_v1,47,56513,12330,0.3669598145559429,0.46817904709268493,0.4846715328467153,0.46949724193572856,0.4890237352868853,12.206392073094241,12.206392073094241
ALL,pass4a_v2,64,41371,18025,0.033090812404824636,0.031663825707016154,0.03461858529819695,0.08980328110075386,0.0907774457446052,5.911362003758904,5.911362003758904
ALL,pass4b,612,977935,80676,0.13190242705292274,0.13807246678037985,0.16339431801279192,0.1893747462286346,0.18999906686471585,5.809663981179311,5.809663981179311
ALL,pass4b_10,4,429,224,0.2261072261072261,0.22470238095238093,0.26785714285714285,0.2786111111111111,0.2789292364990689,5.422685554668799,5.422685554668799
ALL,pass4b_OOSPURE,6,43140,450,0.048238293926750116,0.08216102722178793,0.2777777777777778,0.06005722014148981,0.06891446208112874,22.95394838510277,3.392273329503782
ALL,pass4b_REC,6,43140,450,0.049142327306444133,0.0798146602187579,0.27555555555555555,0.05977862493311931,0.06811772486772487,22.641322824911143,3.0672332912313762
ALL,pass4b_oos,74,34423,8367,0.16910205385933824,0.17489441982679274,0.18716385801362495,0.21106307139448405,0.21258966863746054,4.348761477812229,4.348761477812229
ALL,pass_4a,38,30309,5778,0.01187766010096011,0.004020731706881778,0.009865005192107996,0.033866800848785863,0.03376532754279581,2.9846069141904086,2.9846069141904086
ALL,pass_4b,46,46213,6487,0.2427888256551187,0.20204557794915579,0.21396639432711578,0.19504145580494606,0.1938919024083834,4.889692324673531,4.889692324673531
NONNULL,keep4a,138,302376,53890,0.009428658359129032,0.006691647795430046,0.011913156429764335,0.04129497272634617,0.03959584200038461,3.4603324930916126,3.4603324930916126
NONNULL,keep4a_10,22,1442,771,0.0006934812760055479,0.0012970168612191958,0.0012970168612191958,0.0002525252525252525,0.0002525252525252525,0.10444916086939432,0.10444916086939432
NONNULL,keep4b,148,306214,54181,0.0727367135402039,0.03259574267109082,0.05147560953101641,0.19184997149253313,0.1906369653889374,15.92542288214423,15.92542288214423
NONNULL,keep4b_10,24,1511,777,0.18795499669093316,0.19189907156712135,0.1956241956241956,0.20063848188848188,0.19855292910493252,1.268348519754872,1.268348519754872
NONNULL,pass4a,498,583318,81939,0.12305809181269908,0.24819708077930688,0.26838257728310083,0.12438792025653964,0.12587819233031022,14.532448547040175,12.51389889666078
NONNULL,pass4a_oos,21,3601,1459,0.12246598167175785,0.09581573584535406,0.113776559287183,0.04167759569705294,0.04098618338340113,8.147979828835672,8.147979828835672
NONNULL,pass4a_v1,43,34840,12167,0.4478760045924225,0.466886496426598,0.4829456727212953,0.48319451832183546,0.5045374296591464,5.666142506672389,5.666142506672389
NONNULL,pass4a_v2,63,41002,17881,0.033315448026925515,0.031918822122306706,0.034897377104188804,0.09109968109757832,0.09208930867228443,6.017048654997772,6.017048654997772
NONNULL,pass4b,556,870865,78526,0.13446286163756724,0.13955326993113587,0.16476071619590962,0.18455647596263072,0.18468793348311263,5.02250718455454,5.02250718455454
NONNULL,pass4b_10,4,429,224,0.2261072261072261,0.22470238095238093,0.26785714285714285,0.2786111111111111,0.2789292364990689,5.422685554668799,5.422685554668799
NONNULL,pass4b_OOSPURE,6,43140,450,0.048238293926750116,0.08216102722178793,0.2777777777777778,0.06005722014148981,0.06891446208112874,22.95394838510277,3.392273329503782
NONNULL,pass4b_REC,6,43140,450,0.049142327306444133,0.0798146602187579,0.27555555555555555,0.05977862493311931,0.06811772486772487,22.641322824911143,3.0672332912313762
NONNULL,pass4b_oos,68,22732,8310,0.1557715995073025,0.17430850011498925,0.18459687123947052,0.20355583518487247,0.2052171321845822,4.944553267727972,4.944553267727972
NONNULL,pass_4a,36,30288,5761,0.011885895404120444,0.004032596389925866,0.0098941156049297,0.03574828978482952,0.03564117907295114,3.1715693394903655,3.1715693394903655
NONNULL,pass_4b,44,46192,6470,0.24283425701420158,0.2021127765310933,0.21406491499227204,0.1998962813361869,0.19746041545491827,4.537384155928331,4.537384155928331
