band,gross,arm,pass_4a_vs_live,pass_4a_matched,pass_4b,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
0.0,0.5,ZERO,False,False,False,0.05432274095066192,1.1677333673997377,-0.0809649527555798,1.1892430067811328,1.150896097341804,0.06005874111708942,1.2570421936990988,-0.08096495275557958
0.0,0.5,FLAT150,True,True,False,0.06449242147744183,1.3755957653338349,-0.08037481882377717,1.4074935681870817,1.3498346247264317,0.07023901510392183,1.4593341290653798,-0.08037481882377728
0.0,0.5,FLAT300,True,True,False,0.07460980038663734,1.5804684421364479,-0.07979292037670749,1.6226011004344985,1.5459147430626148,0.08036651903153791,1.6587208311654782,-0.0797929203767076
0.0,0.5,FLATMATCH_ORACLE,True,True,False,0.06327621532172145,1.3508397787088595,-0.08044511596291881,1.3815005792957815,1.3261412958820442,0.07187548627708118,1.4916769835618393,-0.08028044445322624
0.0,0.5,FLATMATCH_IS,True,True,False,0.0598261334618051,1.280461896390206,-0.08064494121640708,1.307605765353666,1.258784634116215,0.06556791844132803,1.3667491848633753,-0.08064494121640742
0.0,0.5,BILLPATH,True,True,False,0.06368507142823487,1.3581355917308748,-0.08332297208419792,1.358985091788792,1.3604777790770313,0.07013156115246066,1.4554722646142897,-0.08332297208419848
0.0,0.5,SHYPATH,True,True,False,0.06312502862154012,1.3399042275777087,-0.07801230874301368,1.326984654575488,1.3574767011971862,0.07176486853062403,1.4546669886059402,-0.07801230874301435
0.0,0.65,ZERO,False,False,False,0.07075597397802458,1.167746598393229,-0.10456221003102428,1.1896329565704837,1.150588839123221,0.07830420715397657,1.2567779050999095,-0.10456221003102417
0.0,0.65,FLAT150,True,False,False,0.07937231425532687,1.3012415941780862,-0.1040716460145219,1.3294854453987939,1.2786392470018852,0.08692253519314597,1.3863794240256535,-0.10407164601452246
0.0,0.65,FLAT300,True,True,False,0.0879310883095008,1.4328139994030107,-0.10358796635526679,1.4673213475542557,1.40484732687519,0.09548283166315907,1.5141171024679174,-0.10358796635526746
0.0,0.65,FLATMATCH_ORACLE,True,False,False,0.0783425802221056,1.2853427469798369,-0.10413008021742642,1.3128295705591673,1.2633887345311015,0.0883066649120412,1.4071001417464049,-0.10399319869894408
0.0,0.65,FLATMATCH_IS,True,False,False,0.07542043290882305,1.240144302462566,-0.10429618765026039,1.2654787910432372,1.2200335775833688,0.08296979936783577,1.3270637461095918,-0.10429618765026027
0.0,0.65,BILLPATH,True,False,False,0.07840608151205797,1.2857307623707872,-0.1030674627073791,1.3009680720096768,1.2749032359678314,0.08619885139751826,1.37451444319021,-0.10306746270737877
0.0,0.65,SHYPATH,True,False,False,0.078125562390158,1.2818938908114863,-0.09673479314059408,1.2782850479385086,1.2896744841366725,0.08814783254563863,1.3905122934324767,-0.09673479314059374
0.0,0.75,ZERO,False,False,False,0.0817397434597904,1.1677306016926021,-0.12011676392524373,1.1898687697398445,1.1503589942558938,0.09051911225551534,1.2565754958489903,-0.12011676392524373
0.0,0.75,FLAT150,True,False,False,0.0892936030378455,1.2681817017968746,-0.11969079880340971,1.294882566426126,1.2469142801655453,0.09806604087254134,1.3538810968117656,-0.11969079880340971
0.0,0.75,FLAT300,True,False,False,0.09678924775423692,1.3671843691936123,-0.11927082844008052,1.3983803234052545,1.3420786907480637,0.10555435312931549,1.4497855316442319,-0.11927082844008075
