panel,book,cost,pick_stop,pick_arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctrl_OOS_Sharpe,ctrl_OOS_CAGR,ctrl_OOS_MaxDD,regret,best_oos_stop,best_oos_arm,best_OOS_Sharpe,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
u56,v1,10,0.10,breadth20,0.5575485405443351,0.07492869482461528,0.7288243421917396,-0.13786210296709578,0.747063834691694,0.07730300522922962,-0.13827796154480798,-0.01823949249995438,none,none,0.747063834691694,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,v1,25,0.10,breadth20,0.2090745461694782,0.03531209573124805,0.37757086034463716,-0.14689234799308615,0.39920030769495,0.037834702288707334,-0.14177187688535975,-0.021629447350312858,none,none,0.39920030769495,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,top20,10,0.20,always,0.9953152292690132,0.13980622989066438,1.1598626886793297,-0.16959777875975268,1.167991233806965,0.14360571273280298,-0.18308348697878107,-0.008128545127635167,none,none,1.167991233806965,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,top20,25,0.25,spy200,0.8599557482276696,0.12456083965635933,1.0341212755298343,-0.1853258742492333,1.0495601201126592,0.12730703643605445,-0.18440712200737241,-0.015438844582824851,none,none,1.0495601201126592,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,ew-band3,10,0.20,always,1.0225963496810269,0.12123136719093242,1.2107352846942359,-0.1475217957303263,1.2317604010603875,0.1260828118473365,-0.15137851362118504,-0.021025116366151675,none,none,1.2317604010603875,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,ew-band3,25,0.25,spy200,0.9433538972567885,0.11520172811638374,1.1417151857364227,-0.15416363170567016,1.1587727381964559,0.11788556369379033,-0.1521985133212792,-0.017057552460033154,none,none,1.1587727381964559,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
broad,v1,10,0.10,always,0.7225326712367599,0.06024997482066241,0.5864808321683573,-0.20431417005562058,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.010230294364534043,0.10,always,0.5864808321683573,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,v1,25,0.10,always,0.3128500197027799,0.01175693086033247,0.16117526711813213,-0.26102845263693764,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.005775978462068843,0.10,spy200,0.1623695586189482,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,top20,10,none,none,1.043837850225855,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.8919165372280256,0.12486792010130943,-0.2005204833110832,0.0,none,none,0.8919165372280256,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,top20,25,none,none,0.8934202619944265,0.10117263278720845,0.7433679864583754,-0.20155317029654174,0.7433679864583754,0.10117263278720845,-0.20155317029654174,0.0,none,none,0.7433679864583754,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,ew-band3,10,0.20,always,1.0541358818765671,0.10810923907997894,1.06823554628622,-0.16659617234467428,1.0714227979740436,0.11165427986648924,-0.1680087448576556,-0.0031872516878235224,0.10,breadth20,1.1126883062447175,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,ew-band3,25,0.25,always,0.9798714414875995,0.10047701103625606,0.9836775701434459,-0.17477029503013364,0.994373268016546,0.10283190079716031,-0.1700484641314357,-0.010695697873100096,0.10,breadth20,1.015343171384247,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
