panel,gross,q,con,cad,arm,turn_yr,expo,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,pass4a,f4b,pass4b,f4b_oos,pass4b_oos
U56,0.375,0.1,DEGROSS,Q,MOM,0.13773411278152134,0.03925424071430913,0.011832366153299523,1.0559128292123607,-0.015738555407157406,1.0445679250264457,1.101604322517055,0.008593118617663542,0.9921097087481665,-0.015738555407157406,0.01450787031203804,1.1213366715006357,-0.014031399893292718,False,CAGR,False,CAGR,False
U56,0.5,0.1,RESPREAD,D,MA-DIST,21.69947694281085,0.5,0.1305427476610499,1.0037936864059895,-0.22508899881951172,1.0397692375198513,0.9829462120152949,0.12218687099480419,1.0382352469284641,-0.13882715387190048,0.13747095874438564,0.9863862139287415,-0.22508899881951183,False,DD,False,DD,False
U56,0.5,0.1,RESPREAD,D,MOM,17.307154503172956,0.5,0.16260754237085173,1.1306446302539175,-0.19609098672518743,1.2856514621233568,1.035695395665793,0.15268439898726927,1.2477760107060807,-0.1567356256494542,0.17084389576781756,1.0748056279784974,-0.19609098672518788,False,-,True,-,True
U56,0.5,0.1,RESPREAD,W,MA-DIST,9.075155391848329,0.5007027997674339,0.1525495471542906,1.1431355094999507,-0.19384586963292516,1.2633154259739001,1.052327779825985,0.1536990338438753,1.2522426699530822,-0.10976658390335647,0.1516037433560713,1.0725718981764523,-0.19384586963292505,False,-,True,-,True
U56,0.5,0.1,RESPREAD,W,MOM,7.502515330032258,0.5008222454455653,0.17157396550469461,1.1892365567411332,-0.19697303527731536,1.3268768734416734,1.1107168104808254,0.15818561705214318,1.3035421139932384,-0.1608489654128863,0.18271612205080423,1.1386193995322869,-0.19697303527731513,False,-,True,-,True
U56,0.5,0.1,RESPREAD,M,MA-DIST,4.016918373028292,0.5035385367661204,0.17716349866000525,1.2655206488957789,-0.2026760669239791,1.4183860897626561,1.1526120555849524,0.17866768336464034,1.40336876706118,-0.12271601495795259,0.1759261635383187,1.1788062033217677,-0.20267606692397877,False,DD,False,DD,False
U56,0.5,0.1,RESPREAD,M,MOM,3.0433105762257036,0.5035312717321865,0.1782346133750674,1.2284575318554718,-0.18483005757094617,1.3342717290712294,1.1784652286522124,0.15897783107319396,1.322113811803261,-0.14819158699137092,0.1943336262798674,1.1942403536402326,-0.18483005757094628,False,-,True,-,True
U56,0.5,0.1,RESPREAD,Q,MA-DIST,2.174928225416843,0.5109178664800615,0.17803479545924183,1.2054981350616194,-0.2384456040300984,1.5361533666911016,0.9480548553945761,0.20828024935792877,1.5165054796636197,-0.17664362242032872,0.15369539094892692,0.9980513401898546,-0.23844560403009818,False,DD,False,DD,False
U56,0.5,0.1,RESPREAD,Q,MOM,1.757412812890342,0.5103440441138206,0.15680284425175284,1.0804340530841177,-0.20070347207077055,1.0626827286080145,1.1197765017871146,0.1181685403124293,1.0050070328866778,-0.20034987013191308,0.1896205955956245,1.146517487928356,-0.20070347207077088,False,-,True,-,True
U56,0.5,0.1,DEGROSS,D,MA-DIST,2.2111332932611942,0.05017522418101504,0.01305760564100411,0.9900524524857189,-0.022696280598219154,1.0244294568374643,0.9779686107285862,0.011713500006663269,1.0217815725643424,-0.014220359459444554,0.014165889381378527,0.9797895573867105,-0.022696280598219376,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,D,MOM,1.7763062093349624,0.05017522418101504,0.016081996376380303,1.119030329079277,-0.01907837842714244,1.2766807427233478,1.037652413599349,0.014433527435392612,1.23905757574738,-0.016183261538705196,0.01744161012373535,1.071681280957289,-0.019078378427142217,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,W,MA-DIST,0.9269723585522444,0.050319339228912366,0.014971423127415617,1.125639909585896,-0.01920448371445116,1.2496843849653165,1.0437495351701787,0.014501941576748889,1.2394456439957986,-0.01057314048383673,0.015358229461963191,1.060277554992371,-0.019204483714451603,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,W,MOM,0.7722294182714546,0.05034457656399158,0.01683531158712115,1.1763548404551185,-0.020440120845910625,1.3174818049385117,1.110243343982081,0.014886913591523054,1.2952018391564237,-0.016584129959772986,0.0184427301373562,1.1334886589480477,-0.020440120845910847,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,M,MA-DIST,0.4133602667625803,0.050878852042396075,0.017054471996911458,1.2385052931384128,-0.02072013892486435,1.396473033407104,1.1343636940598685,0.01662894581981189,1.384131857145059,-0.012015719792426105,0.017405049329967337,1.1555540727070583,-0.02072013892486424,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,M,MOM,0.31345584478280675,0.05089066524424234,0.017441068543258664,1.2146935544605748,-0.019042662217715667,1.3176123686122077,1.1806917741288545,0.014903210175607473,1.3095533901333183,-0.015236722945605186,0.019535895412430726,1.1901926362750712,-0.01904266221771589,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,Q,MA-DIST,0.22677967688476938,0.05237054504052358,0.01725821458540544,1.1580595839527346,-0.026165388870396433,1.5138868190765151,0.902440348577911,0.01953804201870568,1.499404528959724,-0.017909015581056953,0.015384483193316756,0.9460218580760191,-0.026165388870396544,False,CAGR,False,CAGR,False
U56,0.5,0.1,DEGROSS,Q,MOM,0.183391667724142,0.052302232875069486,0.01577613101465869,1.0567003384446914,-0.020948234957484213,1.0448520923314337,1.1026062620693713,0.011456164367356969,0.9922757890811718,-0.020948234957484213,0.019347706007739607,1.1223967063959361,-0.01870540641206464,False,CAGR,False,CAGR,False
U56,0.75,0.1,RESPREAD,D,MA-DIST,32.43393816644075,0.75,0.19446782869219703,1.0043831041819422,-0.32200007974866895,1.040330426275613,0.9835634271807723,0.1827221301793902,1.03880819058226,-0.2031376584986494,0.2042285795453802,0.9869902169496562,-0.32200007974866907,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,D,MOM,25.78837334621465,0.75,0.24424746194149094,1.1314511807861385,-0.28549465342713143,1.2863873995921373,1.0365701052008325,0.23105467796582935,1.2485203897511594,-0.22830005322624647,0.25521852297736003,1.0756635825362078,-0.285494653427131,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,W,MA-DIST,13.54908906860961,0.7505034137700606,0.22972894955275835,1.1451959233474163,-0.2800799609040311,1.265090206521822,1.0546421337246215,0.23279765020446241,1.2534023050565868,-0.16267599354367668,0.2272074469270693,1.0752357443559077,-0.28007996090403087,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,W,MOM,11.168047038303667,0.7505888197443453,0.25946946580509045,1.1922573491172606,-0.2845403643714016,1.3288272038572813,1.114873167608496,0.24018986120073116,1.3048217538763998,-0.23445164853744993,0.275572102651501,1.1428911749796777,-0.2845403643714016,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,M,MA-DIST,5.9804387535747034,0.7525186346555159,0.2697856670727927,1.2722870233251786,-0.28897374357947403,1.423417402841673,1.161152853721745,0.272853493545123,1.406693291574245,-0.18031774365754916,0.2672647006599598,1.1881040372965963,-0.2889737435794739,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,M,MOM,4.521255780332043,0.7525059703545721,0.2707985434210831,1.2339346114027938,-0.26812207765292007,1.3406961250073441,1.1836333175778173,0.24222726927522675,1.3261010150530237,-0.21650432712535406,0.29482129935867474,1.200719521627078,-0.2681220776529204,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,Q,MA-DIST,3.210043420424097,0.7577106844704609,0.2685367695412404,1.2163491348436213,-0.330196171511669,1.540733949852335,0.9630803852957193,0.3171746124054353,1.5183777473307578,-0.259709334814587,0.22983247034672938,1.0141880008763902,-0.33019617151166913,False,DD,False,DD,False
U56,0.75,0.1,RESPREAD,Q,MOM,2.5917819406356037,0.757287619696961,0.23420642050149998,1.0870723322685754,-0.29997932150706574,1.0674213807458226,1.126914403506556,0.17630884877301267,1.0075210401932067,-0.2899047356468655,0.2840218965714567,1.1551231066453294,-0.29997932150706585,False,DD,False,DD,False
U56,0.75,0.1,DEGROSS,D,MA-DIST,3.313396776709904,0.07526283627152255,0.01958678151776927,0.9902194173128613,-0.03389770308001083,1.0245899327085979,0.9781430499797397,0.01757411922955332,1.0219425374378115,-0.021280475972426993,0.02124730554951948,0.979962218708959,-0.033897703080010944,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,D,MOM,2.660549962369837,0.07526283627152255,0.024144272693833457,1.1192118093425263,-0.028549683825352945,1.2768559833054385,1.0378430654851727,0.021679320228911836,1.2392327065942288,-0.02420772572028973,0.026178758043605477,1.071870327489406,-0.028549683825353278,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,W,MA-DIST,1.3888588960542454,0.07547239884218583,0.022477266556603315,1.125908635480669,-0.02870779526467826,1.2499105437791207,1.044046201660158,0.02178183788976784,1.2396148777367126,-0.01584318934320983,0.023050344697476133,1.0606045510415159,-0.028707795264678815,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,W,MOM,1.1564655373378783,0.07550906710235777,0.025287790284773903,1.1767061000486323,-0.030532737098737828,1.317730015192618,1.1106923733725085,0.02236539758135958,1.2953859278103708,-0.02480940936432885,0.0277008087694941,1.1339501659786706,-0.03053273709873816,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,M,MA-DIST,0.6191566514712613,0.07628406655521236,0.025628455754077795,1.239386170539625,-0.030916154373167193,1.3970689055661105,1.1354697158105025,0.02499307308656573,1.384570485826079,-0.017988686763120598,0.026152023148068526,1.1567207501164876,-0.030916154373167193,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,M,MOM,0.4692727869287651,0.07630043821349819,0.026204639355920545,1.2154139914006106,-0.0284349404264006,1.318290552004516,1.1814217512050214,0.022393768639829004,1.309993483513161,-0.02279602357538424,0.029353759346545605,1.1910411300252535,-0.028434940426399824,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,Q,MA-DIST,0.3393579816347868,0.07844617181652092,0.025906844699167042,1.159667223682933,-0.0389903383197886,1.5147998148249031,0.904436207889527,0.029356835182897223,1.5000612680100591,-0.026816830531604552,0.02307427711231691,0.948130581806891,-0.03899033831978904,False,CAGR,False,CAGR,False
U56,0.75,0.1,DEGROSS,Q,MOM,0.27433315772439115,0.07834409408333985,0.023662943098817557,1.0582430507804452,-0.03131307708175601,1.0454161055213003,1.1045659360707887,0.017180107071040007,0.9926046762831633,-0.03131307708175601,0.029032919168685334,1.1244730672954446,-0.02804873398278196,False,CAGR,False,CAGR,False
U56,1.0,0.1,RESPREAD,D,MA-DIST,43.25555885881799,1.0,0.2564522315806679,1.0043453893292569,-0.40937313529498853,1.040269014541824,0.983544330187322,0.24211542815682585,1.0387559304893843,-0.26412743602639044,0.2683835304913318,0.9869617645374646,-0.40937313529498853,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,D,MOM,34.350010133082016,1.0,0.3247274648167846,1.1315752060037143,-0.3689296990027384,1.2864543668922899,1.03673840664631,0.3099290238956933,1.2486003519913436,-0.29548913334964355,0.33704022514235676,1.0758165185012896,-0.36892969900273853,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,W,MA-DIST,18.05381472480534,1.0,0.3066214066463968,1.1469615019129435,-0.359665439351997,1.2665787571686702,1.0566750170730932,0.31273505996495077,1.254289589013988,-0.214228818172995,0.3016078714822452,1.0776039242422581,-0.3596654393519967,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,W,MOM,14.858955971655234,1.0,0.3477229974666338,1.1949826417880731,-0.3653148886911993,1.3304165803317676,1.1188223243332411,0.32348643158407175,1.3057469965014152,-0.30360748364724266,0.3680160255185514,1.1469326149731267,-0.3653148886911992,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,M,MA-DIST,7.944458860473775,1.0,0.3645854344499153,1.2785588086170172,-0.3671144139442637,1.4280210808516633,1.169278083498085,0.36986469449689907,1.409624586701027,-0.2354994640615068,0.36025296194393586,1.1969258187324507,-0.3671144139442635,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,M,MOM,6.007040734371176,1.0,0.3650395206330921,1.2389902368208723,-0.349928842629308,1.346834097046391,1.1884962097870533,0.32765607780330486,1.3298911517722913,-0.2811645036229977,0.3966159010983641,1.2068002483913758,-0.3499288426293081,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,Q,MA-DIST,4.226615446829014,1.0,0.359570477086689,1.225307717252179,-0.40885753031016414,1.5435816712393475,0.9763985538134103,0.42881241400407255,1.5186040863098227,-0.33905330975478587,0.3050729899248481,1.0284695543464009,-0.40885753031016425,False,DD,False,DD,False
U56,1.0,0.1,RESPREAD,Q,MOM,3.4196689285945614,0.9999999999999998,0.3103184011989035,1.0913261422674547,-0.398548129808611,1.0716418200929898,1.1307536319290017,0.23343179058338448,1.0096709593854107,-0.37280676098584964,0.3772245574756443,1.1603584640347229,-0.39854812980861143,False,DD,False,DD,False
U56,1.0,0.1,DEGROSS,D,MA-DIST,4.413551684696655,0.10035044836203008,0.02611537999654523,0.9903828632841071,-0.0450020100765276,1.024747439027376,0.9783134886029922,0.0234367903277366,1.0221006114915463,-0.028307276641682866,0.028326605408105054,0.9801309099730462,-0.04500201007652749,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,D,MOM,3.54228948838059,0.10035044836203008,0.03221972024028941,1.1193897499028662,-0.03797531490921091,1.2770280687300974,1.0380297918206252,0.028943959892881344,1.239404823857375,-0.03218748982420938,0.03492531375844199,1.0720554365529418,-0.0379753149092108,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,W,MA-DIST,1.8497265634285671,0.10062111716173176,0.02999583003855144,1.1261752850390654,-0.03814555848407031,1.2501347354410053,1.0443408390432698,0.0290805715642819,1.239782216326889,-0.0211021477808484,0.030750205621216553,1.0609294480102727,-0.03814555848406964,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,W,MOM,1.539499918962066,0.10066843637308504,0.033762695887327165,1.177055388127771,-0.04054111853705922,1.3179759991485052,1.1111398749294448,0.029866827448696398,1.2955679339599244,-0.0329901961008795,0.03698221614690733,1.1344099630304059,-0.040541118537059107,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,M,MA-DIST,0.8243887704704288,0.10166687315755613,0.034233242584366774,1.2402598529760367,-0.041005073402726744,1.3976584591272376,1.1365690735787224,0.033390020998200765,1.3850027433470156,-0.023938553551082542,0.03492819734352515,1.1578805419006617,-0.041005073402726855,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,M,MOM,0.624519657702034,0.10168695003658564,0.03499646221409636,1.216128206294657,-0.037742364105567305,1.318964496624391,1.1821462120058202,0.029910064263132474,1.3104301777726504,-0.03031615776709984,0.03920424043734361,1.1918834523114366,-0.03774236410556675,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,Q,MA-DIST,0.4514125877304676,0.104450382567143,0.03456813699083883,1.16124480930907,-0.05164713640232521,1.5156879701081682,0.9064030520418085,0.039208515303865044,1.500693207101075,-0.035693282764378775,0.03076210015118863,0.950209326115808,-0.05164713640232621,False,CAGR,False,CAGR,False
U56,1.0,0.1,DEGROSS,Q,MOM,0.36480339593550526,0.10431488589615975,0.03154857004599698,1.0597432433660208,-0.04160549691381232,1.0459738256113476,1.106467609695753,0.022900991640156798,0.9929286047806984,-0.04160549691381232,0.038725182087275156,1.1264920775069258,-0.037385819481502214,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,D,MA-DIST,9.218922202826555,0.25,0.049786650247051645,0.9937727412082563,-0.08011373891829476,1.1026478707691796,0.9163575638232848,0.047603054810048784,1.0572554268115715,-0.04452406361578676,0.05158837525404647,0.9570871116379958,-0.08011373891829487,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,D,MOM,7.662514038245464,0.25,0.06225325969023654,1.0913217485220688,-0.09171405726561921,1.1920672253194118,1.0363842820725897,0.05497082581570423,1.1235814913072284,-0.06460485066940058,0.06828846658088139,1.0842769662303935,-0.09171405726561999,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,W,MA-DIST,3.854051860324314,0.25041461825692374,0.054874910417696876,1.0754542182489724,-0.073380090448392,1.109925605103804,1.058146832644625,0.04987171140748892,1.083828042761346,-0.049483160246341695,0.05901321128216641,1.0762562854774476,-0.073380090448392,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,W,MOM,3.133572595995093,0.2504868326886911,0.06566082904387738,1.1498026916537518,-0.09483464649207463,1.2061752598284092,1.1292971705185324,0.055256291607695074,1.1344758608325194,-0.056510351833422345,0.07430650967016228,1.1743710395356244,-0.09483464649207463,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,M,MA-DIST,1.7621898513596652,0.2520369197047949,0.06317449730816138,1.1843558160432237,-0.07986265366176859,1.2789038823780339,1.1217866259024205,0.05893333751458263,1.2320151125279248,-0.046388885033227356,0.0666800715251783,1.1598615945306847,-0.07986265366176848,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,M,MOM,1.404476093118721,0.2523236727860189,0.06764025869061419,1.1810067875703896,-0.09528318697443272,1.30325663109956,1.1149454418754803,0.059546406069188595,1.2235430016636106,-0.06424889300935133,0.07435238597047111,1.1703362929745003,-0.09528318697443294,False,CAGR,False,CAGR,False
U56,0.25,0.2,RESPREAD,Q,MA-DIST,0.9999456730813805,0.25620195882176267,0.060668488822042344,1.0660152156177964,-0.09854583268886508,1.2993045896269149,0.9015040468340902,0.0635381191405271,1.2591979683394148,-0.06118048111271146,0.05831100956708157,0.947248364703345,-0.09854583268886519,False,CAGR,False,CAGR,False
