claimset,ref_cost,kill_cost,panel,arm,gross,killed,flip,n_flip,H1_in_flip,oos_ref,oos_kill,is_ref,is_kill,m_L1_H1_ref,m_L2_H2_ref,m_L3_OOS_ref,m_L4_DDcap_ref,m_L5_CAGRfloor_ref,m_L1_H1_kill,m_L2_H2_kill,m_L3_OOS_kill,m_L4_DDcap_kill,m_L5_CAGRfloor_kill,turn_yr,turn_H1,turn_H2
RECORD8,0.0,10.0,U56,BAND03,0.95,False,NONE,0,False,True,True,False,False,0.2988830309355661,0.3775781279275586,0.42712287725309395,0.05114722899297086,0.006103161145288777,0.2737895366002139,0.35274484304911546,0.402678670100197,0.05084062982680981,0.003618244137999632,2.2377676938444635,2.1213348383567756,2.354200549332152
RECORD8,0.0,10.0,U56,BAND03,1.0,False,NONE,0,False,True,True,False,False,0.29895816910655526,0.3773998552562904,0.4269537471587339,0.043513585504600716,0.012086982328683687,0.27388391163730863,0.3525829035379685,0.40252515665830124,0.04319365184528379,0.009459040693807236,2.354065000825081,2.2313038070283566,2.4768261946218058
CORE30,10.0,25.0,U56,CAND20,0.65,True,L1_H1+L5_CAGRfloor,2,True,True,True,False,False,0.11451912203579395,0.23074218984843198,0.249067731598567,0.042502676488778146,0.004395716625985507,-0.03082798010275778,0.09788669445746645,0.11633332466449298,0.04132212095539911,-0.011395528856028653,9.551551425065101,9.18085873673709,9.922244113393111
CORE30,10.0,25.0,U56,CAND20,0.7,True,L1_H1+L5_CAGRfloor,2,True,True,True,False,False,0.11455796684923736,0.23087907936959284,0.24920196462719102,0.030818278073046934,0.012891760908076005,-0.030670793614284264,0.09813506286410978,0.11657701520498132,0.029564971242340587,-0.004222968960912427,10.279177994068633,9.879884979880744,10.678471008256517
CORE30,10.0,25.0,U56,CAND20,0.75,True,L1_H1,1,True,True,True,False,False,0.11458883618188676,0.23100749881829075,0.24932732267136526,0.019220208375885783,0.02138302202133527,-0.03053245667078197,0.09836379566062059,0.11680050009899245,0.01789657399714928,0.0029281244775575532,11.00670671303851,10.578703696522089,11.434709729554932
CORE30,10.0,25.0,U56,CAND20,0.8,True,L1_H1,1,True,True,True,False,False,0.1146096532688392,0.23112740655402797,0.24944370439705943,0.007708323184145716,0.02986802207281039,-0.030418162955669237,0.0985727803998756,0.1170035296000479,0.006316697167163987,0.010055829031475755,11.734446030401777,11.2777185931357,12.191173467667854
CORE30,10.0,25.0,U56,CAND20_VS,0.8,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.08004766515285389,0.0793310616833881,0.10705626389428946,0.017508377640398476,0.0006107273458341445,-0.09390503670277506,-0.08703733442987927,-0.06141561091194536,0.016110775071899175,-0.02007698116244158,12.583148483470652,11.897732648143043,13.26856431879826
CORE30,10.0,25.0,U56,CAND20_VS,0.85,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.08012313970702123,0.07918580150309584,0.10692036844442332,0.006608410939592302,0.007180699513803429,-0.09373752894393761,-0.08708502267815144,-0.06145587522583562,0.005143260728746046,-0.01490876704495378,13.364279201849504,12.63591346926578,14.092644934433228
CORE30,10.0,25.0,U56,CAND20_NOCAP,0.6,True,L5_CAGRfloor,1,False,True,True,False,False,0.24219073259087653,0.22178901310566201,0.24001929729371585,0.028648231444608596,0.008434131378629278,0.10539574234176552,0.11086673310407769,0.12880556618915717,0.02706366003139582,-0.005345278935096148,8.29620404336737,8.155095855466312,8.437312231268427
CORE30,10.0,25.0,U56,CAND20_NOCAP,0.65,False,NONE,0,False,True,True,False,False,0.2422707253739711,0.22187571304594111,0.24012031450634552,0.015159175495923272,0.01802045639525321,0.10559763299384262,0.11107618077959525,0.12902856984768296,0.01346522720225607,0.0029851381742231065,8.979798274527301,8.827385063344721,9.13221148570988
CORE30,10.0,25.0,U56,CAND20_NOCAP,0.7,False,NONE,0,False,True,True,False,False,0.24234090070750192,0.2219541978245153,0.240212354670702,0.0018168534664115832,0.02760837640808647,0.10577631235764606,0.11126626105975357,0.12923104631315518,1.609080205355884e-05,0.011299210810175181,9.663212795065713,9.499510798029956,9.826914792101466
CORE30,10.0,25.0,U56,EWELIG,0.8,True,L1_H1+L5_CAGRfloor,2,True,True,False,False,False,0.11486686908697008,0.1985778636479264,0.23056800084568807,0.03343065084598362,0.004557629441088423,-0.007933940219650548,0.07166771301202923,0.10606347341349731,0.03113444766768203,-0.009908525307172539,8.739206215711832,8.098465038669447,9.379947392754215
CORE30,10.0,25.0,U56,EWELIG,0.85,True,L1_H1+L5_CAGRfloor,2,True,True,True,False,False,0.11492639255852843,0.19859633568855461,0.23056968579004478,0.023362051019439778,0.011462077675214039,-0.007678330693729918,0.07192923293449938,0.10629663991368521,0.02118716524351949,-0.003973370488615208,9.270619275568675,8.591642449315188,9.949596101822161
CORE30,10.0,25.0,U56,EWELIG,0.9,True,L1_H1,1,True,True,True,False,False,0.11498291821864082,0.1986121146779415,0.230568141130306,0.013350854423524794,0.018362594741695576,-0.00742939894585537,0.07218616337590267,0.10652446543009342,0.011326335803152565,0.0019501870919044484,9.80053431852792,9.083580812599,10.51748782445684
CORE30,10.0,25.0,U56,EWELIG,0.95,True,L1_H1,1,True,True,True,False,False,0.11503651230337342,0.19862526581594142,0.2305634371305716,0.0033970988592748608,0.02525849496322055,-0.007186988404494277,0.0724386650375376,0.10674713684565051,0.0014979353214265023,0.007861470357904882,10.328988640479563,9.57432668892541,11.08365059203372
CORE30,10.0,25.0,U56,BAND03,0.95,True,L5_CAGRfloor,1,False,True,True,False,False,0.2737895366002139,0.35274484304911546,0.402678670100197,0.05084062982680981,0.003618244137999632,0.23610830841747377,0.31545898899208547,0.36597355564709866,0.05038082080878448,-9.907738874290195e-05,2.2377676938444635,2.1213348383567756,2.354200549332152
CORE30,10.0,25.0,U56,BAND03,1.0,False,NONE,0,False,True,True,False,False,0.27388391163730863,0.3525829035379685,0.40252515665830124,0.04319365184528379,0.009459040693807236,0.23623155706605714,0.315321602811948,0.36584351929301673,0.04271385001653594,0.005528312052269918,2.354065000825081,2.2313038070283566,2.4768261946218058
CORE30,10.0,25.0,U56,BAND03,1.05,False,NONE,0,False,True,True,True,False,0.27397223866309406,0.35241450007993935,0.40236494295639624,0.03557916468709432,0.015305201673525032,0.23633994513642254,0.3151694142204807,0.36569838255007703,0.035079465108652785,0.011158318505709947,2.4708010625627868,2.341674762890742,2.599927362234831
CORE30,10.0,25.0,U56,BAND03,1.1,False,NONE,0,False,True,True,True,True,0.2740542800101453,0.35223982963721834,0.40219827816304554,0.027997327065358624,0.021156389732701758,0.23643288345728175,0.3150029301540317,0.3655387860220851,0.027478013796948253,0.016790460713348804,2.588054023916469,2.45254198387931,2.723566063953628
CORE30,10.0,25.0,U56,BAND03,1.15,False,NONE,0,False,True,True,True,True,0.2741298320096974,0.35205789391799336,0.40202411481664213,0.020447848828855864,0.02701217872673692,0.23650986259636664,0.31481965800145073,0.3653621170748216,0.019908721978878496,0.022424040034676823,2.7059774589907817,2.564012052990397,2.847942864991167
CORE30,10.0,25.0,U56,BAND03,1.2,False,NONE,0,False,True,True,True,True,0.27419875943937466,0.3518687259643102,0.4018424004918,0.012930764942699069,0.032872196567792195,0.23657053845047704,0.31461969194243566,0.3651682591824681,0.012371628337301988,0.028058496332242472,2.8246724448101657,2.676192847961817,2.9731520416585147
CORE30,10.0,25.0,U56,BAND03,1.25,False,NONE,0,False,True,True,True,False,0.2742610101091596,0.3516721766496568,0.4016532012855254,0.005445963709053259,0.03873606089811213,0.2366147856271017,0.3144026645809276,0.3649573868545066,0.004866405090232839,0.033693247721929304,2.944244844706249,2.7891742256222796,3.0993154637902176
CORE30,10.0,50.0,U56,CAND20,0.65,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.11451912203579395,0.23074218984843198,0.249067731598567,0.042502676488778146,0.004395716625985507,-0.27369619891880836,-0.12397560491789661,-0.10541389915873411,0.03935669363207206,-0.037229488065911726,9.551551425065101,9.18085873673709,9.922244113393111
CORE30,10.0,50.0,U56,CAND20,0.7,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.11455796684923736,0.23087907936959284,0.24920196462719102,0.030818278073046934,0.012891760908076005,-0.2733405928177549,-0.12354222214465138,-0.1049884476492432,0.027478603911217037,-0.03218251216686738,10.279177994068633,9.879884979880744,10.678471008256517
CORE30,10.0,50.0,U56,CAND20,0.75,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.11458883618188676,0.23100749881829075,0.24932732267136526,0.019220208375885783,0.02138302202133527,-0.27302208986905174,-0.12314707594458407,-0.10460208305298824,0.015693322141304034,-0.027178165379707048,11.00670671303851,10.578703696522089,11.434709729554932
CORE30,10.0,50.0,U56,CAND20,0.8,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.1146096532688392,0.23112740655402797,0.24944370439705943,0.007708323184145716,0.02986802207281039,-0.2727510613653351,-0.12279041555226433,-0.10425531378409603,0.004000469253642391,-0.022218974128079244,11.734446030401777,11.2777185931357,12.191173467667854
CORE30,10.0,50.0,U56,CAND20_VS,0.8,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.08004766515285389,0.0793310616833881,0.10705626389428946,0.017508377640398476,0.0006107273458341445,-0.3843747855330263,-0.36460216613254587,-0.3426225327918123,0.002743638376818569,-0.05372139510260307,12.583148483470652,11.897732648143043,13.26856431879826
CORE30,10.0,50.0,U56,CAND20_VS,0.85,True,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,5,True,True,False,False,False,0.08012313970702123,0.07918580150309584,0.10692036844442332,0.006608410939592302,0.007180699513803429,-0.3840536784378533,-0.36448787828208734,-0.3425039436424264,-0.009173002202928937,-0.050778267353519174,13.364279201849504,12.63591346926578,14.092644934433228
CORE30,10.0,50.0,U56,CAND20_NOCAP,0.6,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.24219073259087653,0.22178901310566201,0.24001929729371585,0.028648231444608596,0.008434131378629278,-0.12324746318030044,-0.0742836502877805,-0.056898754278322694,0.02442738243926823,-0.027942955782446516,8.29620404336737,8.155095855466312,8.437312231268427
CORE30,10.0,50.0,U56,CAND20_NOCAP,0.65,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.2422707253739711,0.22187571304594111,0.24012031450634552,0.015159175495923272,0.01802045639525321,-0.12284176167623395,-0.07386976630465325,-0.05647246115608051,0.010647410229195464,-0.021639400858178254,8.979798274527301,8.827385063344721,9.13221148570988
CORE30,10.0,50.0,U56,CAND20_NOCAP,0.7,True,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,5,True,True,False,False,False,0.24234090070750192,0.2219541978245153,0.240212354670702,0.0018168534664115832,0.02760837640808647,-0.12248172090809073,-0.07349397074065211,-0.056086074484022475,-0.002978941954372427,-0.015376115741890878,9.663212795065713,9.499510798029956,9.826914792101466
CORE30,10.0,50.0,U56,EWELIG,0.8,True,L1_H1+L2_H2+L3_OOS+L5_CAGRfloor,4,True,True,False,False,False,0.11486686908697008,0.1985778636479264,0.23056800084568807,0.03343065084598362,0.004557629441088423,-0.21293862014370435,-0.14027790011349073,-0.10197142567928397,0.0060920037838452235,-0.03361653297897846,8.739206215711832,8.098465038669447,9.379947392754215
CORE30,10.0,50.0,U56,EWELIG,0.85,True,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,5,True,True,False,False,False,0.11492639255852843,0.19859633568855461,0.23056968579004478,0.023362051019439778,0.011462077675214039,-0.21235516137243582,-0.1396110669112669,-0.10135194832168648,-0.005137222614508552,-0.029244062757254413,9.270619275568675,8.591642449315188,9.949596101822161
CORE30,10.0,50.0,U56,EWELIG,0.9,True,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,5,True,True,False,False,False,0.11498291821864082,0.1986121146779415,0.230568141130306,0.013350854423524794,0.018362594741695576,-0.21178452345178578,-0.13895196412650312,-0.10074131459559099,-0.01624853941859339,-0.024892587324519683,9.80053431852792,9.083580812599,10.51748782445684
CORE30,10.0,50.0,U56,EWELIG,0.95,True,L1_H1+L2_H2+L3_OOS+L4_DDcap+L5_CAGRfloor,5,True,True,False,False,False,0.11503651230337342,0.19862526581594142,0.2305634371305716,0.0033970988592748608,0.02525849496322055,-0.2112264451203686,-0.1383002981343432,-0.10013916594231631,-0.027242705924509725,-0.020562747917785312,10.328988640479563,9.57432668892541,11.08365059203372
CORE30,10.0,50.0,U56,BAND03,0.95,True,L5_CAGRfloor,1,False,True,True,False,False,0.2737895366002139,0.35274484304911546,0.402678670100197,0.05084062982680981,0.003618244137999632,0.17320963330469707,0.25323098105075126,0.30470544015011947,0.049614711713938164,-0.0062678957800469115,2.2377676938444635,2.1213348383567756,2.354200549332152
CORE30,10.0,50.0,U56,BAND03,1.0,True,L5_CAGRfloor,1,False,True,True,False,False,0.27388391163730863,0.3525829035379685,0.40252515665830124,0.04319365184528379,0.009459040693807236,0.1733810427950171,0.25313465062174123,0.3046146623749941,0.04191444337884831,-0.0009931878231617952,2.354065000825081,2.2313038070283566,2.4768261946218058
CORE30,10.0,50.0,U56,BAND03,1.05,False,NONE,0,False,True,True,True,False,0.27397223866309406,0.35241450007993935,0.40236494295639624,0.03557916468709432,0.015305201673525032,0.17352284653276473,0.253009562001243,0.3044947238979667,0.0342469205145387,0.004279744316119688,2.4708010625627868,2.341674762890742,2.599927362234831
CORE30,10.0,50.0,U56,BAND03,1.1,False,NONE,0,False,True,True,True,False,0.2740542800101453,0.35223982963721834,0.40219827816304554,0.027997327065358624,0.021156389732701758,0.1736338829553714,0.2528567465183883,0.3043469259128231,0.0266128056815651,0.009550185759970603,2.588054023916469,2.45254198387931,2.723566063953628
CORE30,10.0,50.0,U56,BAND03,1.15,False,NONE,0,False,True,True,True,False,0.2741298320096974,0.35205789391799336,0.40202411481664213,0.020447848828855864,0.02701217872673692,0.17371313092691731,0.2526712007037718,0.3041660263654127,0.019010518610622307,0.014816992617255359,2.7059774589907817,2.564012052990397,2.847942864991167
CORE30,10.0,50.0,U56,BAND03,1.2,False,NONE,0,False,True,True,True,False,0.27419875943937466,0.3518687259643102,0.4018424004918,0.012930764942699069,0.032872196567792195,0.17375988126898867,0.2524531200968242,0.30395180100541985,0.011440104229964443,0.020079299560341074,2.8246724448101657,2.676192847961817,2.9731520416585147
CORE30,10.0,50.0,U56,BAND03,1.25,False,NONE,0,False,True,True,True,False,0.2742610101091596,0.3516721766496568,0.4016532012855254,0.005445963709053259,0.03873606089811213,0.17377389854289937,0.2522017569807614,0.3037045901201212,0.003900874825686129,0.025336201184159496,2.944244844706249,2.7891742256222796,3.0993154637902176
CORE30,0.0,10.0,U56,CAND20,0.6,True,L5_CAGRfloor,1,False,True,True,False,False,0.21117782801383522,0.31904175951874836,0.33726597506104405,0.055010876856547486,0.005656560455308185,0.11447079281793249,0.23059668763417862,0.2489242302755914,0.05427350942251952,-0.004103875514188976,8.823719852062355,8.48159209508757,9.165847609037138
CORE30,0.0,10.0,U56,CAND20,0.65,False,NONE,0,False,True,True,False,False,0.21113913029920606,0.319105377659192,0.3373285979955378,0.04329025503524464,0.015046250626873064,0.11451912203579395,0.23074218984843198,0.249067731598567,0.042502676488778146,0.004395716625985507,9.551551425065101,9.18085873673709,9.922244113393111
CORE30,0.0,10.0,U56,CAND20,0.7,False,NONE,0,False,True,True,False,False,0.21109965341497738,0.31916795330563164,0.33738988841862083,0.03165443557353986,0.02444514289717495,0.11455796684923736,0.23087907936959284,0.24920196462719102,0.030818278073046934,0.012891760908076005,10.279177994068633,9.879884979880744,10.678471008256517
CORE30,0.0,10.0,U56,CAND20,0.75,False,NONE,0,False,True,True,False,False,0.21105939592325296,0.31922948733976264,0.33744984099967135,0.020103332979545807,0.03385211088262144,0.11458883618188676,0.23100749881829075,0.24932732267136526,0.019220208375885783,0.02138302202133527,11.00670671303851,10.578703696522089,11.434709729554932
CORE30,0.0,10.0,U56,CAND20,0.8,False,NONE,0,False,True,True,False,False,0.21101835626401733,0.31928998062154423,0.3375084501792198,0.008636861445910138,0.043266013878441895,0.1146096532688392,0.23112740655402797,0.24944370439705943,0.007708323184145716,0.02986802207281039,11.734446030401777,11.2777185931357,12.191173467667854
CORE30,0.0,10.0,U56,CAND20_VS,0.75,True,L5_CAGRfloor,1,False,True,False,False,False,0.19566691517041757,0.19019774684311963,0.21927383540587497,0.029370395985191644,0.007078534321228652,0.07995969528200941,0.07946624130117186,0.1071815666101339,0.028484329117751894,-0.0059744822247981,11.802514551053923,11.160081638944368,12.44494746316348
CORE30,0.0,10.0,U56,CAND20_VS,0.8,False,NONE,0,False,True,True,True,False,0.19568226353466267,0.18998872263865707,0.2190758399532149,0.018440837885265404,0.01461550470469844,0.08004766515285389,0.0793310616833881,0.10705626389428946,0.017508377640398476,0.0006107273458341445,12.583148483470652,11.897732648143043,13.26856431879826
CORE30,0.0,10.0,U56,CAND20_VS,0.85,False,NONE,0,False,True,True,True,False,0.1956967587045837,0.18977854910929792,0.21887635462260113,0.007585986431681846,0.022148633060211337,0.08012313970702123,0.07918580150309584,0.10692036844442332,0.006608410939592302,0.007180699513803429,13.364279201849504,12.63591346926578,14.092644934433228
CORE30,0.0,10.0,U56,CAND10,0.55,True,L1_H1+L5_CAGRfloor,2,True,True,True,False,False,0.0540982940635919,0.22762553151184173,0.21091306168816537,0.07247854875683324,0.0020791803531098607,-0.05626466944918418,0.13040070200321996,0.11193909204558772,0.07197308943956804,-0.009848390203084229,10.831723231379668,10.585468939128594,11.077977523630741
CORE30,0.0,10.0,U56,CAND10,0.6,True,L1_H1+L5_CAGRfloor,2,True,True,True,False,False,0.05436830916171176,0.22791850525225288,0.211236494978992,0.06113593976461418,0.01188951168316224,-0.05591931050980481,0.13077692973458055,0.11234414736015319,0.06059331952073754,-0.001221440090663245,11.80840560670676,11.540913994943468,12.07589721847005
