panel,EDGE_n5,EDGE_n8,EDGE_n10,EDGE_n12,EDGE_n15,EDGE_n20,EDGE_n25,EDGE_n30,EDGE_n40
U56,5.95038816304212,5.350912897081484,6.205435076551991,6.820183166175642,5.215201883046006,5.1181233929647245,2.9526013388686767,1.5456520589598344,0.41353549317942884
U56_2010,6.513634372855648,6.629589816143455,4.9176667031151755,5.752477880234929,3.735747616951557,4.591275346151358,3.4785402250919195,3.5754169663639757,0.42096751374762764
SMALL_F10,-5.322652697524843,-0.8519951837813733,-0.6615928247606817,-0.44753191424612426,-0.3972037632610115,0.06932979073344114,-0.916148657014304,-1.5458777786916622,-1.890210996164965
SMALL_RAW,-5.90038888301283,-8.11162505186881,-5.025411994354068,-3.083070149718714,-0.5673939513845427,-2.2377175691311035,-0.2534908466236385,-1.2931130361345744,-2.721731929750737
