panel,target,h,is_CAGR,is_Sharpe,is_MaxDD,is_minslack,is_L1,is_L2,is_L4,is_L5,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_L5,oos_L3,oos_L4
B136,0.08,0.01,0.08970049339857789,1.047705011617934,-0.09567739162027322,-0.08937113559105048,0.2860953980070212,-0.08937113559105048,0.03667278095581741,-0.015017840615352468,0.10816519036236016,1.2577267361553182,-0.09847278285336691,0.0013649206747191611,0.38405460525406776,0.10382293699099113
B136,0.08,0.02,0.09107472071887757,1.0618852872866755,-0.09380020097853492,-0.08140656563619253,0.3065278701557289,-0.08140656563619253,0.038549971597555716,-0.013643613295052787,0.1081658327796251,1.2571579466824407,-0.09838535195404352,0.001365563091984101,0.38348581578119034,0.10391036789031452
B136,0.08,0.03,0.09082630544227621,1.0590240890628033,-0.09543529384963101,-0.07430795509478205,0.2936500789374127,-0.07430795509478205,0.03691487872645963,-0.013892028571654141,0.10899039166141478,1.2635234115279592,-0.09702810436180132,0.002190121973773773,0.3898512806267088,0.10526761548255673
B136,0.08,0.05,0.0926492098991345,1.0767639825503037,-0.09529984599499541,-0.07178275516296428,0.32684744878745897,-0.07178275516296428,0.03705032658109522,-0.012069124114795854,0.1104031843441502,1.2776962904043543,-0.09958322773723383,0.003602914656509193,0.4040241595031039,0.10271249210712421
B136,0.08,0.08,0.0926888123690166,1.0672699895261828,-0.10097426220156747,-0.0830362019549652,0.318263678632534,-0.0830362019549652,0.03137591037452317,-0.012029521644913749,0.11078703385113964,1.2648442241482898,-0.1044286257606385,0.003986764163498635,0.3911720932470394,0.09786709408371955
B136,0.08,0.12,0.0937878250881814,1.0831014085103126,-0.09238593617125535,-0.06776797018174952,0.33628426033826087,-0.06776797018174952,0.03996423640483529,-0.010930508925748955,0.11388391168360434,1.281787112977263,-0.10130875470913758,0.007083641995963341,0.4081149820760127,0.10098696513522046
B136,0.08,0.16,0.09903729387952076,1.1411168628084039,-0.09404697694516717,-0.005681040134409593,0.3278112156603138,0.05755155306484672,0.038303195630923464,-0.005681040134409593,0.11380573023811458,1.2738786795745312,-0.11124699902611923,0.0070054605504735745,0.40020654867328076,0.09104872081823881
B136,0.08,0.2,0.09376778740688563,1.0683866491269545,-0.10387705774197864,-0.010950546607044725,0.22852357635578346,0.00981889236800848,0.028473114834111996,-0.010950546607044725,0.11801639553449084,1.3125646533211996,-0.11487898885203929,0.011216125846849834,0.43889252241994925,0.08741673099231875
B136,0.08,0.25,0.09979103113320509,1.0946105755150854,-0.10216706160035727,-0.011390465035291841,0.3012772143187431,-0.011390465035291841,0.030183110975733368,-0.004927302880725265,0.10729530676471377,1.220064858561324,-0.1288816289978284,0.0004950370770727686,0.3463927276600737,0.07341409084652964
B136,0.1,0.01,0.11456942598474651,1.1189679482502166,-0.11749198458572063,0.009851091970816156,0.27554109503407453,0.06460964590708262,0.014858187990370003,0.009851091970816156,0.12927953582012797,1.283743661480733,-0.11665487821732612,0.022479266132486964,0.41007153057948253,0.08564084162703192
B136,0.1,0.02,0.11490696048360283,1.1221404120105818,-0.11660929618895366,0.010188626469672474,0.28063301346834135,0.06578010418370273,0.015740876387136976,0.010188626469672474,0.12926441702891878,1.284944802162723,-0.11454895628464257,0.022464147341277774,0.4112726712614726,0.08774676355971547
B136,0.1,0.03,0.11522359800906701,1.1245597493091168,-0.11664921917552518,0.010505263995136654,0.2873969234212933,0.06361382880210376,0.01570095340056546,0.010505263995136654,0.12913181823071884,1.2819289708767725,-0.1198648381522116,0.02233154854307784,0.4082568399755221,0.08243088169214643
B136,0.1,0.05,0.11532187857665455,1.1250972863256403,-0.11735441973988014,0.010603544562724193,0.28805690789415583,0.063973666541145,0.01499575283621049,0.010603544562724193,0.13128395157986006,1.2975462474559467,-0.1164527528296021,0.024483681892219056,0.4238741165546963,0.08584296701475594
B136,0.1,0.08,0.11907374680758664,1.1535965678409215,-0.11218195745180215,0.014355412793656291,0.3124462903186692,0.0971802879444823,0.020168215124288486,0.014355412793656291,0.13007219242892387,1.2927878651902318,-0.11807522356955846,0.02327192274128287,0.4191157342889814,0.08422049627479958
B136,0.1,0.12,0.11709335550362887,1.1321171815352984,-0.11518234058271493,0.012375021489698518,0.3063127259435988,0.05947407300276031,0.01716783199337571,0.012375021489698518,0.12925689120536754,1.2725033962023966,-0.1207108770170019,0.022456621517726538,0.3988312653011462,0.08158484282735615
B136,0.1,0.16,0.11866697104991863,1.1551404083162116,-0.11422797311464927,0.013948637035988282,0.3238632858962379,0.08810378322955725,0.018122199461441363,0.013948637035988282,0.12793967970224784,1.2752291915988814,-0.1305994726039552,0.02113941001460684,0.401557060697631,0.07169624724040283
B136,0.1,0.2,0.11790400077366936,1.1408648497358047,-0.11958148915858657,0.012768683417504062,0.23706604425081312,0.14689459620738599,0.012768683417504062,0.013185666759739006,0.12647419806179494,1.2596104190671182,-0.1452585978245804,0.019673928374153937,0.38593828816586784,0.05703712201977765
B136,0.1,0.25,0.11586543301667462,1.11066638344005,-0.12264142723420757,0.009708745341883068,0.19161403501881746,0.13043238645750876,0.009708745341883068,0.01114709900274427,0.1406343771177434,1.3359042343177292,-0.14539998436689394,0.0338341074301024,0.4622321034164788,0.0568957354774641
B136,0.12,0.01,0.13350031858290845,1.1582545454213884,-0.13640134778300406,-0.004051175206913421,0.24830665052334522,0.18048064099859307,-0.004051175206913421,0.028781984568978097,0.14451277838724597,1.2905162679957307,-0.13774542940126588,0.03771250869960496,0.4168441370944803,0.06455029044309216
B136,0.12,0.02,0.13324104325015806,1.1579874607411338,-0.13570945457455053,-0.00335928199845989,0.2473415855299178,0.18124698867067446,-0.00335928199845989,0.02852270923622771,0.14500722950298472,1.2951056694236516,-0.13852683731939208,0.03820695981534372,0.4214335385224012,0.06376888252496596
B136,0.12,0.03,0.13391633746579834,1.1642220506822165,-0.13362114842033168,-0.0012709758442410457,0.25601921251512116,0.1846966305578659,-0.0012709758442410457,0.029198003451867988,0.14475740765600587,1.2949489628766864,-0.13762941299295162,0.03795713796836486,0.421276831975436,0.06466630685140642
B136,0.12,0.05,0.13366750238726488,1.1614392927976644,-0.13768731001882628,-0.0053371374427356455,0.26273128944947743,0.1713657576810519,-0.0053371374427356455,0.028949168373334527,0.14536213995565483,1.2984044193566298,-0.1418284861090997,0.03856187026801383,0.42473228845537936,0.060467233735258336
