panel,book,pick_x,pick_freq,is_sharpe,oos_dSharpe,oos_pos,oos_mean
U56,R6-20,0.1,M,1.0682514615369658,0.015173801995712832,15,0.06932802506177958
U56,V2,0.1,W,1.106244658653813,-0.004396122131946845,11,0.08419795446233863
B136,R6-20,0.1,W,1.164997725344489,0.015891147556004293,10,0.008850293486424668
B136,V2,0.1,W,1.0905824011162728,-0.011169553366022988,12,0.07321245096350663
SMALL439,R6-20,0.1,M,0.36305224002074427,-0.13758742785258832,5,-0.040667730949649976
SMALL439,V2,0.1,M,0.6576301116065636,-0.020462565235595753,7,0.007054376196437725
