panel,target,T_trade,R_refresh,c_IS,turn_py,F_SHARPE,F_CALMAR,F_DD,F_LEGS,F_GXS,F_GXDD,is_CAGR,is_Sharpe,is_MaxDD,is_H1,is_H2,is_legs,twin_is_Sharpe,twin_is_MaxDD
U56,0.08,W,D,0,5.7899068375782745,1.072783275719441,0.9953754304678484,-0.0909442797499489,2.0000010727832755,-0.043838473187141735,0.02261900771795844,0.09052370160469381,1.072783275719441,-0.0909442797499489,1.1263699507298384,1.0180357390347976,2.0,1.1166217489065828,-0.11356328746790734
U56,0.08,W,D,10,5.7899068375782745,1.0039482433592815,0.9072822084769284,-0.09283775201942801,2.000001003948243,-0.10549617104569009,0.02085968570641017,0.08423004068222006,1.0039482433592815,-0.09283775201942801,1.0598855542488703,0.9468497613144539,2.0,1.1094444144049715,-0.11369743772583818
U56,0.08,W,D,25,5.7899068375782745,0.9006257464303908,0.7824417963013666,-0.09567071757611256,2.0000009006257464,-0.1980521344771533,0.01822791519393374,0.07485676811369424,0.9006257464303908,-0.09567071757611256,0.9601032307602205,0.8399878018978568,2.0,1.0986778809075441,-0.1138986327700463
U56,0.08,W,D,50,5.7899068375782745,0.7283018654590573,0.5417859873339929,-0.10965993957950015,1.0000007283018655,-0.352430540958922,0.004573937362544744,0.059412218636065495,0.7283018654590573,-0.10965993957950015,0.7937008621731638,0.6617481124972544,1.0,1.0807324064179793,-0.1142338769420449
U56,0.08,W,W,0,3.5638978348047416,1.0759398532374735,1.0390999131862877,-0.08866692475538618,2.000001075939853,-0.0406851715308334,0.02498399391128614,0.09213379381581688,1.0759398532374735,-0.08866692475538618,1.151102852450143,0.9998839781390492,2.0,1.116625024768307,-0.11365091866667232
U56,0.08,W,W,10,3.5638978348047416,1.0338281376056222,0.9830293371528392,-0.08977060478885657,2.0000010338281378,-0.07562021012519393,0.024014544736988497,0.08824713812139917,1.0338281376056222,-0.08977060478885657,1.113211621579353,0.9535811229248563,2.0,1.1094483477308161,-0.11378514952584506
U56,0.08,W,W,25,3.5638978348047416,0.970593891364617,0.9017561497096617,-0.0914238377287988,2.0000009705938915,-0.1280889091685693,0.022562627703696214,0.08244200790200251,0.970593891364617,-0.0914238377287988,1.056301662781198,0.8840784707419146,2.0,1.0986828005331863,-0.11398646543249502
U56,0.08,W,W,50,3.5638978348047416,0.8650950046379522,0.7733915161047566,-0.09417313723664511,2.0000008650950045,-0.21564396546327336,0.020148773700152223,0.07283270538379027,0.8650950046379522,-0.09417313723664511,0.9613014659519951,0.7682092924656235,2.0,1.0807389701012255,-0.11432191093679733
U56,0.08,W,M,0,3.0151402560840954,1.1950422621327472,1.2758000911726781,-0.08510035091787438,4.0000011950422625,0.07839636418164253,0.02910879992278126,0.10857103545985103,1.1950422621327472,-0.08510035091787438,1.2218756016380747,1.1670740839865819,4.0,1.1166458979511047,-0.11420915084065564
U56,0.08,W,M,10,3.0151402560840954,1.1615783539378264,1.2267268290789504,-0.08578615743845808,4.0000011615783535,0.05210497255058111,0.0285577400793402,0.1052361808933473,1.1615783539378264,-0.08578615743845808,1.193051922642348,1.1288408636514626,4.0,1.1094733813872453,-0.11434389751779828
U56,0.08,W,M,25,3.0151402560840954,1.1111857787564692,1.1547800012655252,-0.08681412482687423,3.000001111185779,0.012471703208326579,0.027731862071603608,0.10025121517744329,1.1111857787564692,-0.08681412482687423,1.1496195156219111,1.0713137293898976,3.0,1.0987140755481426,-0.11454598689847784
U56,0.08,W,M,50,3.0151402560840954,1.0267452110246427,1.0391242809563765,-0.08852542556089582,2.000001026745211,-0.0540354377571759,0.026357295290960536,0.0919889191823231,1.0267452110246427,-0.08852542556089582,1.076751297586713,0.9750679718603096,2.0,1.0807806487818186,-0.11488272085185636
U56,0.08,W,Q,0,1.5273678888657394,1.0134149498685487,0.8838360487956237,-0.10820748601202335,3.0000010134149497,-0.10319231739942136,0.0049683390662513816,0.09563767688697444,1.0134149498685487,-0.10820748601202335,0.8573730670125359,1.195809696085709,3.0,1.11660726726797,-0.11317582507827473
U56,0.08,W,Q,10,1.5273678888657394,0.9974124773204752,0.8626849243330563,-0.10892452279467335,3.0000009974124775,-0.11201454456271731,0.004385095734233513,0.09396754370513705,0.9974124773204752,-0.10892452279467335,0.8417438832234824,1.179292647617841,3.0,1.1094270218831925,-0.11330961852890686
U56,0.08,W,Q,25,1.5273678888657394,0.9733462587674178,0.8315174923113663,-0.10999956561740554,2.0000009733462587,-0.12530986283069567,0.003510712918902925,0.09146656295752464,0.9733462587674178,-0.10999956561740554,0.8182460203936059,1.1544438644343094,2.0,1.0986561215981134,-0.11351027853630846
U56,0.08,W,Q,50,1.5273678888657394,0.9330808113019706,0.7810138475360417,-0.11178993803910853,2.0000009330808113,-0.14762255682181857,0.0020546934054587185,0.08730948962373986,0.9330808113019706,-0.11178993803910853,0.778949514258646,1.112846704046876,2.0,1.0807033681237892,-0.11384463144456725
U56,0.08,M,D,0,5.666047114896839,1.0759158003789449,0.9955954522660986,-0.09118385036338095,2.0000010759158005,-0.03514338914135129,0.02419086395450265,0.09078222674189451,1.0759158003789449,-0.09118385036338095,1.1348029879117552,1.0157395292110403,2.0,1.1110591895202961,-0.1153747143178836
