panel,book,cost,arm,kind,conv,stratum,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,gross,TO,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,fail4b,pass4b_oos,fail4b_oos,pass4a_v2,pass4a_v1,adm_P_S1,adm_P_ALL
u56,R3,0.0,v1gate-rw,gate,rw,NEW-BOOK,0.2440463138712674,1.133365870556119,-0.25172299789137675,1.1159218535658555,1.1557128242464796,0.21961712516053922,1.1195576153689835,-0.17165447118934762,1.2794139508215037,0.2645745215583297,1.1486058026103176,-0.25172299789137587,0.7368493289646577,20.75049058801674,0.11755811483011791,0.2198986046384146,-0.03928280151846253,0.11490556151701586,0.15930194612074233,0.3216966496949084,0.26659481802063445,-0.04941926268733399,0.13744999896530075,False,DD,False,DD,False,False,False,True
u56,R3,0.0,stop15,stop,dg,NEW-BOOK,0.2773224197704731,1.1524208093368074,-0.3345462077568402,1.3557662378601225,1.0194522146841773,0.29556523817311975,1.3829904783100555,-0.17318639031629446,1.7066308595803739,0.2624612171498957,1.0208190470207938,-0.3345462077568403,0.7244382225092332,19.912423992805195,0.18735748576664701,0.6691827657875864,-0.040814720645409364,0.1908536745295964,0.39914633041500935,0.18543604013260617,0.13880806243111066,-0.13224247255279742,0.17072610486450646,False,DD,False,DD,False,False,False,True
u56,R3,0.0,stop25,stop,dg,NEW-BOOK,0.2926254228189631,1.181411477800676,-0.36087280257292065,1.3973600289265324,1.0430102654474545,0.31360114537286643,1.4316936761713197,-0.18907116930785417,1.658640746343759,0.27556777097873475,1.0402467097988108,-0.3608728025729203,0.735660827737977,18.07953888563477,0.1998060994080918,0.7528701646876099,-0.056699499636969075,0.20888958172934308,0.4407401214814193,0.20899409089588328,0.15823572520912765,-0.15856906736887788,0.18602910791299643,False,DD,False,DD,False,False,False,True
u56,R3,0.0,ddctl-8/.5/recover,dd,dg,NEW-BOOK,0.1656962154965873,0.9553184833418217,-0.24489496977955294,1.0731146569823062,0.8675996289832401,0.1844671485563878,1.1323083277533312,-0.14183999722134089,1.3005298376347778,0.15042981175980064,0.8359327037949009,-0.2448949697795535,0.49830351679464086,12.137927533706105,-0.4190318849807871,0.6993244588064529,-0.00946832755045579,0.07975558491286444,0.11649474953719308,0.03358345443166888,-0.04607828079478227,-0.04259123457551017,0.05909990059062063,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,0.0,ddctl-8/.5/high,dd,dg,NEW-BOOK,0.16120553183941566,0.986776398880991,-0.19869981174256024,1.138396127150187,0.8730370319258303,0.18016070190667688,1.1737397728242538,-0.14183999722134144,1.2701685380431582,0.1457923480086296,0.8596930587386591,-0.19869981174256035,0.4664150011563422,11.374191480564454,-0.20950167017293175,0.5865558187183539,-0.009468327550456346,0.07544913826315353,0.18177621970507385,0.03902085737425909,-0.0223179258510241,0.0036039234614825277,0.05460921693344899,False,OOS,False,"H2,OOS",False,False,False,True
u56,R3,0.0,ebud-0.10,bud,dg,NEW-BOOK,0.19876024542845894,1.0036423677828923,-0.3341119966977225,1.2933457165328834,0.8313311946043439,0.22539125479970923,1.3471567309195391,-0.13635137048252133,1.6530178904846562,0.17721953686599212,0.8279717833488508,-0.33411199669772296,0.5115897031952322,9.292710241653264,0.10719849060732178,0.6442346046923164,-0.003979700811636233,0.12067969115618588,0.3367258090877703,-0.002684979947227273,-0.05403920124083239,-0.13180826149367975,0.09216393052249226,False,"H2,OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,0.0,ebud-0.20,bud,dg,NEW-BOOK,0.2560672868305178,1.108537163625481,-0.34267916357161343,1.3721964881807802,0.9422218314339565,0.2877228846575639,1.4234283170212139,-0.1681257685277967,1.711355059828285,0.23053053031195647,0.9352767949796843,-0.34267916357161354,0.6562500459844957,14.02471376541662,0.18806724635540373,0.7399977417176296,-0.03575409885691161,0.18301132101404055,0.41557658073566706,0.10820565688238537,0.05326581039000111,-0.14037542836757066,0.14947097192455117,False,DD,False,"H2,DD",False,False,False,True
u56,R3,10.0,control,ctl,dg,NEW-BOOK,0.2718335802680891,1.1065958537287486,-0.34495020802748455,1.3233993703087785,0.9697476886886395,0.29447952997301785,1.3588916905498067,-0.19096388665884378,1.5420692107042435,0.25344376460447315,0.9662120988918087,-0.34495020802748433,0.7388425691747182,17.469144191854607,0.11368724180603462,0.6934344141710311,-0.05859221698795869,0.1897679663294945,0.36677946286366536,0.1357315141370683,0.08420111430212551,-0.14264647282344178,0.16523726536212247,False,DD,False,DD,False,False,False,True
u56,R3,10.0,g200-dg,gate,dg,NEW-BOOK,0.2740353769808188,1.1145482381925784,-0.34495020802748444,1.3391499964620839,0.9727266335263253,0.2983363391282148,1.3763048053271452,-0.1760062185119019,1.695032946282183,0.2543240222449912,0.9689990549195402,-0.34495020802748444,0.7369945620683024,17.32691877106659,0.13699207803138902,0.7059693894946883,-0.04363454884101681,0.19362477548469142,0.3825300890169707,0.1387104589747541,0.086988070329857,-0.14264647282344167,0.16743906207485215,False,DD,False,DD,False,False,False,True
u56,R3,10.0,g200-rw,gate,rw,NEW-BOOK,0.2732365918852002,1.1115483215854745,-0.34495020802748466,1.33361117971904,0.971190162367545,0.29712240388622546,1.3701662657788682,-0.1793662429516324,1.656512390496728,0.253856525526043,0.967562682322184,-0.34495020802748433,0.7388495290484782,17.3555621088569,0.1261786876188581,0.7047885626774899,-0.0469945732807473,0.1924108402427021,0.3769912722739268,0.13717398781597379,0.08555169773250082,-0.1426464728234419,0.16664027697923356,False,DD,False,DD,False,False,False,True
u56,R3,10.0,band3-dg,gate,dg,NEW-BOOK,0.2698666938070027,1.100811154307725,-0.3462994304671183,1.3193060813133997,0.9624637122796728,0.2931748981937672,1.3543967287977299,-0.19096388665884378,1.5352373861007709,0.250948408246662,0.9594254072370407,-0.3462994304671171,0.73743338478638,17.409767755209018,0.11368724180603462,0.684819959846245,-0.05859221698795869,0.18846333455024383,0.3626861738682865,0.12844753772810158,0.07741442264735754,-0.14399569526307554,0.16327037890103602,False,DD,False,DD,False,False,False,True
u56,R3,10.0,band3-rw,gate,rw,NEW-BOOK,0.2686643822618908,1.0967492429344576,-0.3458518114988002,1.3183646705286396,0.9561124097551664,0.2929097831159262,1.353359570989795,-0.19096388665884378,1.533849086551157,0.24899874643073372,0.9534896163546749,-0.3458518114988006,0.7388394523987346,17.466803413419917,0.11368724180603462,0.6827486981037632,-0.05859221698795869,0.18819821947240284,0.36174476308352643,0.12209623520359525,0.0714786317649917,-0.1435480762947574,0.16206806735592416,False,DD,False,DD,False,False,False,True
u56,R3,10.0,abs12-dg,gate,dg,NEW-BOOK,0.27062512335680067,1.1090419730193526,-0.34495020802748466,1.3270899776389373,0.9764336357832852,0.2894774568450851,1.3635871127989403,-0.19096388665884378,1.515875393561901,0.25527505774289017,0.9724781495032643,-0.34495020802748433,0.7260025704528057,17.034228109548305,0.10713780775352433,0.6934344141710311,-0.05859221698795869,0.18476589320156173,0.37047007019382416,0.14241746123171406,0.09046716491358109,-0.1426464728234419,0.164028808450834,False,DD,False,DD,False,False,False,True
u56,R3,10.0,abs12-rw,gate,rw,NEW-BOOK,0.2774988777593874,1.1282017939743858,-0.34495020802748444,1.366382082575427,0.979105358488561,0.3036457557916925,1.4065807437626203,-0.1909638866588439,1.5900689973605022,0.25631667899991584,0.9749582137490364,-0.34495020802748433,0.738688237838489,17.298365139165462,0.20285979313896252,0.6934344141710311,-0.0585922169879588,0.19893419214816915,0.40976217513031377,0.14508918393698977,0.09294722915935316,-0.14264647282344167,0.17090256285342076,False,DD,False,DD,False,False,False,True
u56,R3,10.0,vol60-dg,gate,dg,NEW-BOOK,0.1827098653223067,0.9816763401539044,-0.21218730049556456,0.959862732321429,1.0029442950550433,0.18370871105838282,1.0105218780180056,-0.17066506617269372,1.0764283234888292,0.18188620598155114,0.9595441195371066,-0.21218730049556456,0.6225247995594562,17.800281179864236,-0.07063328271941516,0.18799681015523406,-0.03829339650180863,0.07899714741485947,0.0032428248763158862,0.16892812050347217,0.07753313494742342,-0.00988356529152179,0.07611355041634003,False,DD,False,"H2,DD",False,False,False,True
u56,R3,10.0,vol60-rw,gate,rw,NEW-BOOK,0.22112701135389723,1.0456492477871604,-0.2656676251229009,1.0078521369484574,1.084384482766531,0.19398465945610188,1.0085586869447083,-0.1922332210993104,1.0091110076956296,0.24399023552732024,1.0768245980686466,-0.265667625122901,0.736851436059252,20.77915527274351,0.006064856702767907,0.10883899928096041,-0.05986155142842531,0.08927309581257853,0.05123222950334427,0.2503683082149598,0.19481361347896342,-0.06336388991885811,0.11453069644793056,False,DD,False,DD,False,False,False,True
u56,R3,10.0,v1gate-dg,gate,dg,NEW-BOOK,0.18408456553998365,0.9886347164482506,-0.21218730049556467,0.9639984301945003,1.0125619003109194,0.1843378660048527,1.0151687247627181,-0.1633654325469679,1.1283774243480498,0.18387557096617213,0.9683970860994472,-0.2121873004955649,0.621184847031156,17.687522307869322,-0.07235512903569008,0.19960932985258695,-0.030993762876082798,0.07962630236132934,0.007378522749387106,0.17854572575934824,0.086386101509764,-0.0098835652915219,0.07748825063401697,False,DD,False,"H2,DD",False,False,False,True
u56,R3,10.0,v1gate-rw,gate,rw,NEW-BOOK,0.2185318102969127,1.036088202781627,-0.2581032899094968,1.0144636859388718,1.0612722989175298,0.1952894869202293,1.01583248573645,-0.1738385348878232,1.1233958399744237,0.23805245575362433,1.0553981883340398,-0.2581032899094967,0.7368493289646577,20.75049058801674,0.010185266452868325,0.11973869387845637,-0.0414668652169381,0.09057792327670594,0.05784377849375866,0.22725612436595866,0.17338720374435657,-0.05579955470545406,0.11193549539094604,False,DD,False,DD,False,False,False,True
u56,R3,10.0,stop15,stop,dg,NEW-BOOK,0.2521889219616946,1.0688213339857942,-0.3365835990909094,1.2648472522168546,0.9398773165207372,0.27158450289444325,1.2906815788406807,-0.17658352596032634,1.5379945632949992,0.23640579200370926,0.941592017934552,-0.33658359909090874,0.7244382225092332,19.912423992805195,0.08725407092315052,0.5842331496003799,-0.04421185628944124,0.1668729392509199,0.3082273447717414,0.10586114196916607,0.05958103334486886,-0.13427986388686663,0.14559260705572796,False,DD,False,DD,False,False,False,True
u56,R3,10.0,stop25,stop,dg,NEW-BOOK,0.26951759141065224,1.1072656747824863,-0.3621832811083868,1.3138516456040987,0.9743936231065674,0.2908307588968122,1.3467000376465126,-0.19181854200696913,1.5161764647666114,0.25219426049830096,0.9718188066033399,-0.3621832811083868,0.735660827737977,18.07953888563477,0.10646456864966103,0.6759026882884647,-0.05944687233608403,0.18611919525328885,0.35723173815898557,0.14037744855499623,0.08980782201365667,-0.15987954590434406,0.16292127650468557,False,DD,False,DD,False,False,False,True
u56,R3,10.0,ddctl-8/.5/recover,dd,dg,NEW-BOOK,0.1552803731648269,0.9160994798011991,-0.20527002181077403,0.9764834169723514,0.8779339603329125,0.16251961191976116,1.0431277219800548,-0.14395266077714264,1.1289795620475718,0.1493401791844371,0.8352287794406502,-0.2052700218107748,0.4894318441226394,11.885695556992884,-0.5020632369163713,0.6170784068418256,-0.011580991106257543,0.05780804827623781,0.019863509527238254,0.04391778578134131,-0.046782205149032974,-0.002966286606731261,0.04868405825886023,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,10.0,ddctl-8/.5/high,dd,dg,NEW-BOOK,0.15927182873327395,0.9793355124890201,-0.20527002181077414,1.1162636405964281,0.8778250008020262,0.17618012560844876,1.1559024762029972,-0.12323046639782498,1.429679938398402,0.14550152959808127,0.8599383372378281,-0.20527002181077658,0.46550060093517304,11.287577290102615,-0.3077260934259899,0.6405104852837826,0.009141203273060117,0.0714685619649254,0.15964373315131497,0.04380882625045501,-0.0220726473518551,-0.002966286606731372,0.05267551382730727,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,10.0,ebud-0.10,bud,dg,NEW-BOOK,0.18768915162434574,0.9575690768287181,-0.33431116326191535,1.2362522459498215,0.7916129876527347,0.2140901096255987,1.2895442667796262,-0.1450813664578533,1.4756554535746857,0.16633477734517887,0.7874902993739886,-0.334311163261915,0.5115897031952322,9.292710241653264,0.0431417222652436,0.5918716799388442,-0.012709696786968205,0.10937854598207536,0.27963233850470837,-0.04240318689883649,-0.09452068521569457,-0.13200742805787258,0.08109283671837907,False,"H2,OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,10.0,ebud-0.20,bud,dg,NEW-BOOK,0.23860746011415368,1.047755371113855,-0.3428266534155724,1.3012022852128,0.8875061462109719,0.27014669726313834,1.3514247898874194,-0.17042730074123413,1.5851139816695903,0.21317049378160768,0.880263090405967,-0.34282665341557217,0.6562500459844957,14.02471376541662,0.11142864968175636,0.672189187713913,-0.03805563107034904,0.16543513361961498,0.34458237776768685,0.053489971659400726,-0.0017478941837162365,-0.14052291821152962,0.13201114520818702,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,control,ctl,dg,NEW-BOOK,0.2389864931077681,0.9996778292334685,-0.3540132261043283,1.1996278460284024,0.8729613659722374,0.2614945730283398,1.233086377698919,-0.1947741970868262,1.3425524373321949,0.2207145494750511,0.8692990962896522,-0.3540132261043287,0.7388425691747182,17.469144191854607,-0.023170015321967607,0.5783229838900108,-0.0624025274159411,0.15678300938481643,0.24300793858328928,0.038945191420666214,-0.012711888300031005,-0.15170949090028552,0.13239017820180143,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,g200-dg,gate,dg,NEW-BOOK,0.2414012350967829,1.0084666562633102,-0.36015282949015237,1.2168882742919238,0.8762687128001001,0.2657317742256422,1.2521571934696447,-0.17956366638255272,1.4798749634545332,0.22167517314950436,0.8723929127517785,-0.3601528294901518,0.7369945620683024,17.32691877106659,0.0019392138760599975,0.5923657222340535,-0.04719199671166763,0.16102021058211885,0.26026836684681065,0.042252538248528926,-0.00961807183790464,-0.1578490942861096,0.13480492019081625,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,g200-rw,gate,rw,NEW-BOOK,0.24056795334899328,1.0053201407898584,-0.3587998872162157,1.2105981379795059,0.875040800775074,0.2643068432609528,1.2451932930279868,-0.1832252516214108,1.4425241112894025,0.2213135758365714,0.8712446970286022,-0.3587998872162138,0.7388495290484782,17.3555621088569,-0.009589170855390794,0.5902568631120473,-0.050853581950525695,0.15959527961742942,0.2539782305343927,0.04102462622350278,-0.010766287561081,-0.15649615201217293,0.13397163844302662,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,band3-dg,gate,dg,NEW-BOOK,0.23718048417387094,0.994189477106481,-0.3746516536324127,1.1958920521404823,0.8659396025311737,0.2603408266863807,1.2289847592271663,-0.1947741970868262,1.3366289302187513,0.21838836906406267,0.8627550859809963,-0.3746516536324135,0.73743338478638,17.409767755209018,-0.023170015321967607,0.570483005322685,-0.0624025274159411,0.15562926304285735,0.23927214469536917,0.03192342797960257,-0.019255898608686928,-0.17234791842836994,0.13058416926790428,False,"OOS,DD",False,"H1,H2,OOS,DD",False,False,False,True
u56,R3,25.0,band3-rw,gate,rw,NEW-BOOK,0.23590331629078554,0.9897983053018586,-0.37470103747767236,1.1945415259881225,0.8593043546036112,0.2599644761570541,1.2274977073834046,-0.1947741970868262,1.334696690040352,0.21639336943302423,0.8565542803010419,-0.37470103747767247,0.7388394523987346,17.466803413419917,-0.023170015321967607,0.5675241942712677,-0.0624025274159411,0.15525291251353074,0.2379216185430093,0.025288180052040032,-0.02545670428864133,-0.1723973022736296,0.12930700138481888,False,"OOS,DD",False,"H1,H2,OOS,DD",False,False,False,True
u56,R3,25.0,abs12-dg,gate,dg,NEW-BOOK,0.23862248542197273,1.0041077403178649,-0.3540132261043287,1.2068565471897654,0.8801591935247001,0.25820434271232773,1.2416520508124766,-0.19477419708682653,1.3256599004088065,0.22269235718836144,0.876041113629477,-0.3540132261043287,0.7260025704528057,17.034228109548305,-0.022510527757965804,0.5783229838900108,-0.06240252741594143,0.15349277906880437,0.25023663974465227,0.04614301897312889,-0.005969870960206181,-0.15170949090028596,0.13202617051600607,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,abs12-rw,gate,rw,NEW-BOOK,0.24483222317713582,1.0220292055068718,-0.3540132261043293,1.2424544768830836,0.8835321887045299,0.27068243543586723,1.2805818452220272,-0.19477419708682642,1.389724303754683,0.22389595782949212,0.8791783380379602,-0.3540132261043287,0.738688237838489,17.298365139165462,0.06512328385875676,0.5783229838900108,-0.06240252741594132,0.16597087179234388,0.2858345694379705,0.0495160141529587,-0.002832646551722995,-0.15170949090028651,0.13823590827116916,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,vol60-dg,gate,dg,NEW-BOOK,0.15155604230798847,0.8403481653948974,-0.23231769967785665,0.8153218821894683,0.8644840950459148,0.15230765061887497,0.8636878156831187,-0.1742550536639731,0.8740501203057177,0.15093614925999277,0.8224460434475188,-0.23231769967785698,0.6225247995594562,17.800281179864236,-0.22709067624531598,0.05058830576802209,-0.041883383993088,0.047596086975351615,-0.14129802525564483,0.03046792049434366,-0.059564941142164374,-0.03001396447381388,0.044959727402021796,False,"H1,OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,vol60-rw,gate,rw,NEW-BOOK,0.18366882957234565,0.8990013969971001,-0.2755780492674099,0.854435303912981,0.9424445744826945,0.15819225828872074,0.8517089907238504,-0.19604236619234616,0.8069289376639693,0.20511481129096065,0.9367028650086829,-0.2755780492674089,0.736851436059252,20.77915527274351,-0.1555926202804946,-0.04330413175403325,-0.06367069652146107,0.05348069464519739,-0.10218460353213221,0.1084283999311233,0.05469188041899975,-0.07327431406336715,0.07707251466637897,False,"H1,DD",False,"H2,DD",False,False,False,True
u56,R3,25.0,v1gate-dg,gate,dg,NEW-BOOK,0.1530928038696331,0.8481207596806275,-0.2323176996778562,0.8206765562525269,0.8745264244636418,0.1532496641711627,0.8696772356311356,-0.16974125580773225,0.9028427617193445,0.15296337149051387,0.831690864028004,-0.23231769967785743,0.621184847031156,17.687522307869322,-0.2277271337152087,0.06378997285510457,-0.037369586136847155,0.04853810052763935,-0.13594335119258627,0.04051024991207064,-0.05032012056167923,-0.030013964473813437,0.04649648896366641,False,"H1,OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,v1gate-rw,gate,rw,NEW-BOOK,0.18120708565020527,0.8896201165360484,-0.2675813783018791,0.8617187814341307,0.9190640567535966,0.15967654079206883,0.8597145261501735,-0.18813859609432892,0.8487176161982745,0.1992758300166484,0.9150255337864875,-0.2675813783018781,0.7368493289646577,20.75049058801674,-0.15139545449085012,-0.03103228197671437,-0.05576692642344383,0.05496497714854548,-0.09490112601098244,0.08504788220202542,0.033014549196804355,-0.06527764309783635,0.0746107707442386,False,"H1,DD",False,"H2,DD",False,False,False,True
u56,R3,25.0,stop15,stop,dg,NEW-BOOK,0.215385775245043,0.942960861253348,-0.3396300941781879,1.127863119577575,0.8201289251938626,0.23641767262725288,1.1516355395762543,-0.19385695885086618,1.2195470001627777,0.1982989825529089,0.8223461595538061,-0.3396300941781879,0.7244382225092332,19.912423992805195,-0.06348067765391119,0.4562447799915581,-0.061485289179981084,0.13170610898372953,0.17124321213246185,-0.013887249357708575,-0.05966482503587711,-0.13732635897414514,0.10878946033907631,False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,False,False,True
u56,R3,25.0,stop25,stop,dg,NEW-BOOK,0.23560284407961896,0.9956192062822016,-0.36414514543844123,1.188008992077116,0.8711183929524773,0.257388722993517,1.2186419017754508,-0.19592446022002263,1.3137140850329263,0.21790869390319711,0.8688129622648849,-0.36414514543844145,0.735660827737977,18.07953888563477,-0.03403293412738029,0.5598484344996435,-0.06355279054913754,0.15267715934999365,0.2313890846320028,0.037102218400906106,-0.013198022324798275,-0.16184141023439846,0.1290065291736523,False,"OOS,DD",False,"H2,OOS,DD",False,False,False,True
u56,R3,25.0,ddctl-8/.5/recover,dd,dg,NEW-BOOK,0.12246375860678871,0.76324010209907,-0.22380894352066272,0.8286900797355525,0.7196546439105882,0.13323426883360545,0.8966866876545697,-0.14711319628006303,0.90565817481094,0.11365256863270257,0.6773157111003486,-0.22380894352066172,0.47651383156224114,11.613244923056524,-0.637500635546166,0.4529603581353514,-0.014741526609177935,0.028522705190082098,-0.12792982770956063,-0.11436153064098298,-0.20469527348933458,-0.02150520831661995,0.015867443700822034,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,False,False,True
u56,R3,25.0,ddctl-8/.5/high,dd,dg,NEW-BOOK,0.12703416243050425,0.8269477602074494,-0.2238089435206626,0.9622618691344407,0.7288331923944074,0.143214845140883,1.0008946888701924,-0.12589906078202406,1.1375370415895216,0.11385373102844576,0.7120926774603041,-0.22380894352066438,0.4551481155794902,10.934280998062862,-0.42744141509680433,0.48072398765631696,0.006472608888861031,0.038503281497359654,0.005641961689327513,-0.10518298215716382,-0.16991830712937905,-0.02150520831661984,0.020437847524537575,False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,False,False,True
u56,R3,25.0,ebud-0.10,bud,dg,NEW-BOOK,0.1712687998563498,0.8883409543399677,-0.3346098378425095,1.1503938074296371,0.7319575942869417,0.19732832507969422,1.2029205946842298,-0.15801532013596264,1.2487923633601166,0.15019097191975628,0.7266806545824025,-0.3346098378425095,0.5115897031952322,9.292710241653264,-0.053181289303333434,0.5131509998608355,-0.02564365046507755,0.09261676143617087,0.193773899984524,-0.10205858026462944,-0.1553303300072807,-0.13230610263846676,0.06467248495038312,False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,False,False,True
