panel,draw,G,w,slice,S_blend,S_A,S_B,navavg,C,MIX,DIV,resid,rho,sd_A,sd_B,sd_blend,CAGR,MaxDD
U56,0,0.5,0.5,FULL,1.1942965371507088,1.140344389663514,1.1671738117105286,1.1537591006870214,0.04053743646368746,0.00045312115653325556,0.04008431530715417,3.469446951953614e-17,0.8678497180742946,0.04792887741459928,0.05127994600855008,0.04793953300028211,0.05770072969801787,-0.08281744153668302
U56,0,0.5,0.25,FULL,1.1896229802425862,1.140344389663514,1.1671738117105286,1.160466456198775,0.029156524043811194,0.00033419663234001144,0.028822327411471265,-8.326672684688674e-17,0.8678497180742946,0.04792887741459928,0.05127994600855008,0.04922005973610578,0.05900975756471105,-0.07925273005223599
U56,0,0.5,0.75,FULL,1.1779585245393875,1.140344389663514,1.1671738117105286,1.1470517451752675,0.030906779364120007,0.0003456790282365546,0.030561100335883766,-3.122502256758253e-16,0.8678497180742946,0.04792887741459928,0.05127994600855008,0.047501436759510324,0.056349665863682175,-0.08638594077348993
U56,0,0.5,0.5,IS,1.0957179584511707,0.9706282069528211,1.1389526166742598,1.0547904118135405,0.04092754663763021,0.0048677085722401425,0.03605983806538968,3.885780586188048e-16,0.8700924236565543,0.045042298220005314,0.05057238647130737,0.04623401317821453,0.05083529344804072,-0.05250709413320853
U56,0,0.5,0.25,IS,1.1265556425157792,0.9706282069528211,1.1389526166742598,1.0968715142439,0.029684128271879162,0.0035481731798366737,0.02613595509204257,-8.326672684688674e-17,0.8700924236565543,0.045042298220005314,0.05057238647130737,0.04804866548439433,0.05439711515865908,-0.05884930061189009
U56,0,0.5,0.75,IS,1.0436922514225746,0.9706282069528211,1.1389526166742598,1.012709309383181,0.03098294203939367,0.003759500985694185,0.027223441053699275,2.0816681711721685e-16,0.8700924236565543,0.045042298220005314,0.05057238647130737,0.045213885395965873,0.04724474268392309,-0.049832039803434536
U56,0,0.5,0.5,OOS,1.2712059794404105,1.268374172421976,1.1897359095701592,1.2290550409960677,0.04215093844434281,-0.0006490327229480736,0.042799971167291055,-1.734723475976807e-16,0.8675559150875842,0.05018009215620715,0.05186452136338862,0.049304447267688414,0.06337910665269231,-0.08281744153668291
U56,0,0.5,0.25,OOS,1.239563921477901,1.268374172421976,1.1897359095701592,1.2093954752831133,0.030168446194787757,-0.0004827898861031276,0.030651236080890477,4.0939474033052647e-16,0.8675559150875842,0.05018009215620715,0.05186452136338862,0.050171350393163054,0.06281740293226568,-0.07925273005223588
U56,0,0.5,0.75,OOS,1.2809761696971087,1.268374172421976,1.1897359095701592,1.2487146067090218,0.03226156298808691,-0.0004908255195840975,0.03275238850767094,6.938893903907228e-17,0.8675559150875842,0.05018009215620715,0.05186452136338862,0.04930741259232294,0.06389503927206164,-0.08638594077349027
U56,0,0.75,0.5,FULL,1.1942275112504204,1.140192409489535,1.1672423175851787,1.153717363537357,0.04051014771306338,0.00045411922377225155,0.04005602848929137,-2.42861286636753e-16,0.8679356756548382,0.07194311033563504,0.07694214059822664,0.07194571771825668,0.0868820758757054,-0.12299785239229988
U56,0,0.75,0.25,FULL,1.1896243636994803,1.140192409489535,1.1672423175851787,1.1604798405612677,0.029144523138212586,0.00033496594311934315,0.028809557195093555,-3.122502256758253e-16,0.8679356756548382,0.07194311033563504,0.07694214059822664,0.07385931361608782,0.08884600299310064,-0.11766004045429457
U56,0,0.75,0.75,FULL,1.1778330741547032,1.140192409489535,1.1672423175851787,1.146954886513446,0.03087818764125716,0.0003464049325632982,0.030531782708694007,-1.457167719820518e-16,0.8679356756548382,0.07194311033563504,0.07694214059822664,0.07129556276728345,0.08482076257031856,-0.1283425994298656
U56,0,0.75,0.5,IS,1.0963291882751973,0.9716032432592802,1.139249594810631,1.0554264190349556,0.04090276924024172,0.004850730805911073,0.036052038434330635,1.3877787807814457e-17,0.870190779979766,0.06756924066984776,0.07586986242151665,0.06936110295517652,0.07640240015346977,-0.07830389244804947
U56,0,0.75,0.25,IS,1.1269990594947183,0.9716032432592802,1.139249594810631,1.0973380069227932,0.029661052571925195,0.0035357438116742457,0.02612530876025068,2.671474153004283e-16,0.870190779979766,0.06756924066984776,0.07586986242151665,0.07208404938492927,0.08179981244114365,-0.08792575538575409
U56,0,0.75,0.75,IS,1.044485294646889,0.9716032432592802,1.139249594810631,1.0135148311471178,0.030970463499771173,0.0037464490057152605,0.027224014494055888,2.42861286636753e-17,0.870190779979766,0.06756924066984776,0.07586986242151665,0.06782914790964789,0.07093817391613255,-0.07431038956960934
U56,0,0.75,0.5,OOS,1.2705858153397365,1.2673152795018,1.1896189195498708,1.2284670995258353,0.04211871581390114,-0.0006277421212863431,0.04274645793518718,3.0531133177191805e-16,0.8676567229939931,0.07535256156053077,0.07782778055295671,0.0740134395319624,0.09557489401650487,-0.1229978523923001
U56,0,0.75,0.25,OOS,1.239205793836649,1.2673152795018,1.1896189195498708,1.209043009537853,0.03016278429879593,-0.00046703322976041767,0.030629817528556428,-7.979727989493313e-17,0.8676567229939931,0.07535256156053077,0.07782778055295671,0.07530057862640625,0.09467377611260619,-0.11766004045429423
U56,0,0.75,0.75,OOS,1.2801103146934705,1.2673152795018,1.1896189195498708,1.2478911895138176,0.03221912517965286,-0.0004746414220081434,0.03269376660166103,-2.7755575615628914e-17,0.8676567229939931,0.07535256156053077,0.07782778055295671,0.07403107249958484,0.09636978983125033,-0.1283425994298657
U56,0,1.0,0.5,FULL,1.193998316647252,1.1398880542569523,1.167151257451195,1.1535196558540737,0.04047866079317841,0.0004547868287615561,0.040023873964416874,-2.0816681711721685e-17,0.8680168735615904,0.09599562315332479,0.10262204172205514,0.0959799130098967,0.11623164876717151,-0.1623547269125959
U56,0,1.0,0.25,FULL,1.1894652684187246,1.1398880542569523,1.167151257451195,1.1603354566526343,0.029129811766090308,0.0003354936373173485,0.02879431812877305,-9.020562075079397e-17,0.8680168735615904,0.09599562315332479,0.10262204172205514,0.09852128760154995,0.11884660737330943,-0.15525696715298487
U56,0,1.0,0.75,FULL,1.1775498810922187,1.1398880542569523,1.167151257451195,1.146703855055513,0.03084602603670561,0.00034687648703925125,0.030499149549666357,0.0,0.8680168735615904,0.09599562315332479,0.10262204172205514,0.0951229847059231,0.11343849426180141,-0.16946203076305066
U56,0,1.0,0.5,IS,1.0967982634494216,0.9724537199987051,1.1393965903390217,1.0559251551688633,0.040873108280558235,0.0048332784749700606,0.03603982980558803,1.457167719820518e-16,0.8702880507944876,0.09010121574173838,0.10117686361840902,0.09249642464529098,0.10202331369628381,-0.1037978677655903
U56,0,1.0,0.25,IS,1.1272951959027673,0.9724537199987051,1.1393965903390217,1.0976608727539425,0.02963432314882475,0.0035229631150650365,0.02611136003375944,2.706168622523819e-16,0.8702880507944876,0.09010121574173838,0.10117686361840902,0.09612854385522485,0.10928702113122735,-0.11674563141550276
U56,0,1.0,0.75,IS,1.0451438440180785,0.9724537199987051,1.1393965903390217,1.0141894375837843,0.030954406434294146,0.0037330365795186487,0.027221369854775725,-2.2898349882893854e-16,0.8702880507944876,0.09010121574173838,0.10117686361840902,0.09045127205831026,0.09463689351892479,-0.09849426145523488
U56,0,1.0,0.5,OOS,1.2697907771956236,1.2660807230245599,1.1893346856192553,1.2277077043219076,0.04208307287371604,-0.0006058842206878587,0.042688957094404074,-1.734723475976807e-16,0.8677519277734453,0.10058791804602005,0.10381530784786117,0.09876570811251867,0.12805092227446058,-0.16235472691259578
U56,0,1.0,0.25,OOS,1.23867649804399,1.2660807230245599,1.1893346856192553,1.2085211949705814,0.030155303073408524,-0.00045085382580110163,0.030606156899209844,-2.185751579730777e-16,0.8677519277734453,0.10058791804602005,0.10381530784786117,0.10046324935493148,0.12676821971765562,-0.15525696715298487
U56,0,1.0,0.75,OOS,1.2790675861213898,1.2660807230245599,1.1893346856192553,1.2468942136732337,0.0321733724481561,-0.00045802915202423905,0.032631401600180125,2.1510571102112408e-16,0.8677519277734453,0.10058791804602005,0.10381530784786117,0.09880799576752111,0.12913891773072295,-0.16946203076305066
U56,1,0.5,0.5,FULL,1.2016676771063244,1.231256750542426,1.0997307831632286,1.1654937668528271,0.036173910253497255,-0.002410351096556745,0.03858426135005381,1.942890293094024e-16,0.8734562573110167,0.04713467620374903,0.05072130279915374,0.04735696419202247,0.05736356639204088,-0.0824222433738313
U56,1,0.5,0.25,FULL,1.1575973462537879,1.231256750542426,1.0997307831632286,1.1326122750080279,0.024985071245759993,-0.001775230366785416,0.026760301612545414,-3.469446951953614e-18,0.8734562573110167,0.04713467620374903,0.05072130279915374,0.048672844478473115,0.056700938850914095,-0.08496490147222091
U56,1,0.5,0.75,FULL,1.227085699204041,1.231256750542426,1.0997307831632286,1.1983752586976266,0.02871044050641447,-0.0018415109389488215,0.030551951445363205,8.673617379884035e-17,0.8734562573110167,0.04713467620374903,0.05072130279915374,0.046835449834714334,0.05798578027393919,-0.0798798120638663
U56,1,0.5,0.5,IS,1.1072251896867462,1.1610916136034355,0.9908255574085163,1.075958585505976,0.03126660418077032,-0.003273251961934856,0.034539856142705064,1.1102230246251565e-16,0.8769845199809483,0.04524009560395004,0.048858044215209104,0.04558137560361394,0.05066655799888142,-0.05246385725711644
U56,1,0.5,0.25,IS,1.0546304151502153,1.1610916136034355,0.9908255574085163,1.033392071457246,0.021238343692969286,-0.002408634569929213,0.023646978262898213,2.8796409701215e-16,0.8769845199809483,0.04524009560395004,0.048858044215209104,0.04687833990082445,0.049522739696884255,-0.05074598837731714
U56,1,0.5,0.75,IS,1.1437426383842346,1.1610916136034355,0.9908255574085163,1.1185250995547058,0.02521753882952882,-0.0025030586125437105,0.02772059744207257,-4.163336342344337e-17,0.8769845199809483,0.04524009560395004,0.048858044215209104,0.045026188320985316,0.051775053569597995,-0.05493672644126335
U56,1,0.5,0.5,OOS,1.2752596746053626,1.2861211915992434,1.1844278323874817,1.2352745119933626,0.039985162612000025,-0.0017977383488984487,0.04178290096089829,1.8735013540549517e-16,0.8709287248381595,0.04864452910053051,0.05221036082643678,0.048775228571341846,0.0629018389390188,-0.0824222433738312
U56,1,0.5,0.25,OOS,1.2377585004169156,1.2861211915992434,1.1844278323874817,1.2098511721904222,0.027907328226493444,-0.0013248824487739094,0.02923221067526723,1.249000902703301e-16,0.8709287248381595,0.04864452910053051,0.05221036082643678,0.0501069015388445,0.0626396459365901,-0.08496490147222102
U56,1,0.5,0.75,OOS,1.2921063056596105,1.2861211915992434,1.1844278323874817,1.260697851796303,0.031408453863307484,-0.0013725680623247391,0.032781021925632196,2.7755575615628914e-17,0.8709287248381595,0.04864452910053051,0.05221036082643678,0.0482792481167248,0.06311972826393109,-0.07987981206386596
U56,1,0.75,0.5,FULL,1.201656832078312,1.2311173557082196,1.0999485780842544,1.165532966896237,0.036123865182075,-0.0024058279900332617,0.03852969317210843,-1.6653345369377348e-16,0.8736308990135974,0.0707315169408839,0.07611840328397297,0.07107067633624149,0.08638859234903729,-0.12237217976777892
U56,1,0.75,0.25,FULL,1.1576931656323688,1.2311173557082196,1.0999485780842544,1.1327407724902456,0.024952393142123164,-0.0017718722535747806,0.026724265395698187,-2.42861286636753e-16,0.8736308990135974,0.0707315169408839,0.07611840328397297,0.07304564726601687,0.0853241116444563,-0.12606731309876895
U56,1,0.75,0.75,FULL,1.2269949715742199,1.2311173557082196,1.0999485780842544,1.1983251613022283,0.028669810271991558,-0.0018380841549723887,0.030507894426963916,3.122502256758253e-17,0.8736308990135974,0.0707315169408839,0.07611840328397297,0.07028609158033941,0.08735976287735325,-0.11867725589180733
U56,1,0.75,0.5,IS,1.10786707904759,1.1615483521899437,0.9916657317200076,1.0766070419549756,0.03126003709261438,-0.003275572892788992,0.034535609985403205,1.6653345369377348e-16,0.8770684586403458,0.06786050522092113,0.07330420875258103,0.06838208874262157,0.0761690780006925,-0.07821965925629193
U56,1,0.75,0.25,IS,1.055370532887862,1.1615483521899437,0.9916657317200076,1.0341363868374915,0.02123414605037044,-0.0024102075207681306,0.023644353571138355,2.1510571102112408e-16,0.8770684586403458,0.06786050522092113,0.07330420875258103,0.07033147700221955,0.07437638981695871,-0.07575684374990699
U56,1,0.75,0.75,IS,1.1442904514411505,1.1615483521899437,0.9916657317200076,1.1190776970724596,0.02521275436869086,-0.0025049791470088344,0.027717733515699707,-1.3877787807814457e-17,0.8770684586403458,0.06786050522092113,0.07330420875258103,0.06754470542768012,0.07788048487078991,-0.08178256970394004
U56,1,0.75,0.5,OOS,1.2747247866332876,1.285515180638271,1.184144702308451,1.234829941473361,0.039894845159926584,-0.0017906558132898232,0.0416855009732163,1.1102230246251565e-16,0.8711717130218828,0.07301861363887878,0.0783669036140909,0.07321748663328598,0.09486377596745355,-0.12237217976777881
U56,1,0.75,0.25,OOS,1.2373350165943267,1.285515180638271,1.184144702308451,1.209487321890906,0.027847694703420744,-0.0013196804045318797,0.029167375107952625,0.0,0.8711717130218828,0.07301861363887878,0.0783669036140909,0.07521402703436479,0.0944088897131945,-0.12606731309876884
U56,1,0.75,0.75,OOS,1.2915079232487598,1.285515180638271,1.184144702308451,1.260172561055816,0.03133536219294375,-0.0013671416939445497,0.03270250388688861,-3.122502256758253e-16,0.8711717130218828,0.07301861363887878,0.0783669036140909,0.07247291246091864,0.09521607999330994,-0.11867725589180722
U56,1,1.0,0.5,FULL,1.201491732014454,1.23082401878508,1.1000236056506507,1.1654238122178655,0.03606791979658852,-0.0024012116977199286,0.03846913149430841,4.163336342344337e-17,0.8738089378110334,0.09435126947621786,0.10154368174978963,0.09481141215247975,0.11559258989267707,-0.16147813773999697
U56,1,1.0,0.25,FULL,1.1576392598014873,1.23082401878508,1.1000236056506507,1.1327237089342581,0.024915550867229186,-0.0017684439800233515,0.026683994847252427,1.1102230246251565e-16,0.8738089378110334,0.09435126947621786,0.10154368174978963,0.09744640777384901,0.11407577530929713,-0.16624909096209728
U56,1,1.0,0.75,FULL,1.2267485282346557,1.23082401878508,1.1000236056506507,1.1981239155014727,0.028624612733183064,-0.001834587823973777,0.030459200557156806,3.469446951953614e-17,0.8738089378110334,0.09435126947621786,0.10154368174978963,0.0937620592897944,0.11693926553163592,-0.15670703658839114
U56,1,1.0,0.5,IS,1.108366037645825,1.1618516410101678,0.9923808802732668,1.0771162606417173,0.031249777004107804,-0.003277329723320336,0.03452710672742798,1.5959455978986625e-16,0.8771516116302221,0.09048257253407922,0.09776340535686061,0.09119093006379636,0.1017403339843137,-0.10365387862395259
U56,1,1.0,0.25,IS,1.0559760425865532,1.1618516410101678,0.9923808802732668,1.0347485704574921,0.021227472129061065,-0.0024113648373061867,0.023638836966367604,-3.5388358909926865e-16,0.8771516116302221,0.09048257253407922,0.09776340535686061,0.09379543479290839,0.09924527069816769,-0.1005178728768249
U56,1,1.0,0.75,IS,1.1446889047164108,1.1618516410101678,0.9923808802732668,1.1194839508259424,0.025204953890468396,-0.002506468929048865,0.02771142281951744,-1.8041124150158794e-16,0.8771516116302221,0.09048257253407922,0.09776340535686061,0.09006825101387425,0.1040876826281365,-0.10821426388998068
U56,1,1.0,0.5,OOS,1.2740263186138963,1.2847551745492,1.1837036556782858,1.234229415113743,0.0397969035001533,-0.001783813336311843,0.04158071683646498,1.6653345369377348e-16,0.8714211095036739,0.09743186646711181,0.10456331183173735,0.09770130547440847,0.12711234276130035,-0.16147813773999709
U56,1,1.0,0.25,OOS,1.236749069012426,1.2847551745492,1.1837036556782858,1.2089665353960144,0.027782533616411698,-0.0013146530706970255,0.02909718668710883,-1.0408340855860843e-16,0.8714211095036739,0.09743186646711181,0.10456331183173735,0.10036231893047586,0.12641924332656407,-0.1662490909620976
U56,1,1.0,0.75,OOS,1.290748837095866,1.2847551745492,1.1837036556782858,1.2594922948314715,0.03125654226439445,-0.0013619009781106856,0.03261844324250526,-1.249000902703301e-16,0.8714211095036739,0.09743186646711181,0.10456331183173735,0.09670747785008424,0.1276178730088382,-0.15670703658839147
U56,2,0.5,0.5,FULL,1.1955385682264716,1.1625739035197356,1.1588123821727845,1.16069314284626,0.034845425380211736,0.00012112945254111562,0.034724295927670325,2.983724378680108e-16,0.8850307340979714,0.0522979644664088,0.04596912181665178,0.04770646438609338,0.057480906029989454,-0.08235292552459617
U56,2,0.5,0.25,FULL,1.1873802455193867,1.1625739035197356,1.1588123821727845,1.1597527625095223,0.027627483009864395,9.386991181723161e-05,0.027533613098047534,-3.712308238590367e-16,0.8850307340979714,0.0522979644664088,0.04596912181665178,0.04644868655271957,0.05555494919710213,-0.0817307974088417
U56,2,0.5,0.75,FULL,1.185860846949149,1.1625739035197356,1.1588123821727845,1.1616335231829977,0.02422732376615122,8.801287670606931e-05,0.024139310889445164,-1.3877787807814457e-17,0.8850307340979714,0.0522979644664088,0.04596912181665178,0.04968338702061872,0.05937113219437484,-0.08297654051423753
