pool,panel,E,chooser,pick,set,freq,crash_in_OOS,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L4_DD,L4_DD_WIN,pass4b,fail4b,pass4b_WIN,pass4a,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,v2_Sharpe,v2_MaxDD
GRID,U56,2016-12-31,IS_SHARPE,U56-band0.08-g1.00,GRID,W,True,1.1226115282697102,0.10609194590800497,0.11989738418987961,1.161541176122481,-0.19050611381992255,True,True,True,-,True,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
GRID,U56,2016-12-31,IS_LEGS,U56-band0.08-g1.00,GRID,W,True,1.1226115282697102,0.10609194590800497,0.11989738418987961,1.161541176122481,-0.19050611381992255,True,True,True,-,True,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
GRID,U56,2016-12-31,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,GRID,W,True,1.0219680490358911,0.12197620669731224,0.15599769651672202,1.2933308155679046,-0.15593611048389855,True,True,True,-,True,False,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.09454831802271646,1.2762297973468626,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-03-31,IS_SHARPE,U56-band0.03-g1.00,GRID,W,True,1.1124677925638387,0.1002897809951866,0.13621372258868814,1.312148623439063,-0.1591099751297823,True,True,True,-,True,False,0.15828026468498324,0.8537441346683619,-0.3371725677562024,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.10156169937093118,1.312843899377094,-0.12054949323437136,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-03-31,IS_LEGS,U56-band0.03-g1.00,GRID,W,True,1.1124677925638387,0.1002897809951866,0.13621372258868814,1.312148623439063,-0.1591099751297823,True,True,True,-,True,False,0.15828026468498324,0.8537441346683619,-0.3371725677562024,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.10156169937093118,1.312843899377094,-0.12054949323437136,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-03-31,IS_CAGR,U56-qroll-q0.12-w1008-d1.00,GRID,W,True,1.0579420857740902,0.1233422720494175,0.1727142175105585,1.4287763026518079,-0.13030434040547323,True,True,True,-,True,False,0.15828026468498324,0.8537441346683619,-0.3371725677562024,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.10156169937093118,1.312843899377094,-0.12054949323437136,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-06-30,IS_SHARPE,U56-band0.03-g1.00,GRID,W,True,1.1091668091439233,0.09967579714052155,0.1384065789390181,1.3226321297547337,-0.15910997512978187,True,True,True,-,True,False,0.15752624999362808,0.8432342816673002,-0.3371725677562023,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.10316868699884196,1.3233221703223876,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-06-30,IS_LEGS,U56-band0.03-g1.00,GRID,W,True,1.1091668091439233,0.09967579714052155,0.1384065789390181,1.3226321297547337,-0.15910997512978187,True,True,True,-,True,False,0.15752624999362808,0.8432342816673002,-0.3371725677562023,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.10316868699884196,1.3233221703223876,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-06-30,IS_CAGR,U56-qroll-q0.12-w1008-d1.00,GRID,W,True,1.0613742549846503,0.12344536446149545,0.17431268249179355,1.435195110655319,-0.13030434040547334,True,True,True,-,True,False,0.15752624999362808,0.8432342816673002,-0.3371725677562023,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.10316868699884196,1.3233221703223876,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
GRID,U56,2019-09-30,IS_SHARPE,U56-band0.03-g1.00,GRID,W,True,1.086736334835571,0.09760381837669407,0.14317185429702373,1.3602477781065427,-0.15910997512978176,True,True,True,-,True,False,0.16082831994847702,0.8526459662434575,-0.3371725677562024,0.15096593960776228,0.8829153894702889,-0.3371725677562024,0.1066482947709193,1.3611263962167086,-0.12054949323437081,1.2007324826082908,-0.12054949323437114
