panel,cost,rule,pick,is_sharpe,oos_sharpe,oos_cagr,oos_dd,T_is,anchor_oos,live_oos,spy_oos,best_oos,regret,beats_anchor,beats_live,beats_spy,pass4a,pass4b
U56,0,S1,N10/1.00/M,1.2159209710918546,1.1337249684247228,0.23959387367909368,-0.29735982097009483,7.762834954006593,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.19488411349273616,False,False,True,False,False
U56,0,S5_2.0,B12R/0.75/W,1.1929766628844638,1.2844513289446058,0.1539521085303761,-0.19348000641665786,1.7687004573411373,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.04415775297285318,True,False,True,False,True
U56,0,S5F_2.0,B12R/0.75/W,1.1929766628844638,1.2844513289446058,0.1539521085303761,-0.19348000641665786,1.7687004573411373,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.04415775297285318,True,False,True,False,True
U56,0,S5_3.0,B12R/1.00/W,1.1934693576439688,1.2836586594186763,0.20683724205871767,-0.2520623447997773,2.320278631191574,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.04495042249878267,True,False,True,False,False
U56,0,S5F_3.0,B12R/1.00/W,1.1934693576439688,1.2836586594186763,0.20683724205871767,-0.2520623447997773,2.320278631191574,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.04495042249878267,True,False,True,False,False
U56,0,S5_4.0,N10/0.50/M,1.20764190403418,1.1264344848140073,0.11840766045677587,-0.16063902653344875,3.906259853370065,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.20217459710345165,False,False,True,False,True
U56,0,S5F_4.0,B12R/1.00/W,1.1934693576439688,1.2836586594186763,0.20683724205871767,-0.2520623447997773,2.320278631191574,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.04495042249878267,True,False,True,False,False
U56,0,S5_5.0,N10/0.50/M,1.20764190403418,1.1264344848140073,0.11840766045677587,-0.16063902653344875,3.906259853370065,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.20217459710345165,False,False,True,False,True
U56,0,S5F_5.0,N10/0.50/M,1.20764190403418,1.1264344848140073,0.11840766045677587,-0.16063902653344875,3.906259853370065,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.20217459710345165,False,False,True,False,True
U56,0,S5_6.2,N10/0.75/M,1.2117974352547833,1.1301048969120182,0.17874019392393525,-0.23168037805315067,5.834188719146733,1.2467429121940627,1.3095985770043688,0.8820107671822842,1.328609081917459,0.19850418500544076,False,False,True,False,False
