panel,signal,sleeve,fill,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,turnover,exposure,sleeve_w,max_gross,min_cash,n_held,y2022,y2008,y2020,keep4a,keep4b,fail4a,fail4b
U56,COMPOSITE3,SHY,0.0,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.1397990134833147,1.1157639886864141,-0.13952247957155728,2.7545467683703984,0.7503304672603365,0.0,0.7500000000000002,0.24999999999999978,19.79175704989154,-0.07120086147785487,,0.2498697372345713,False,True,"H1,H2,DD",-
U56,COMPOSITE3,SHY,0.25,0.1587282720539558,1.1585714986445987,-0.19046697876646512,0.1503918423499353,1.2176653810272662,-0.1390453719678827,0.16712132333209717,1.120453743938085,-0.19046697876646546,0.17406481700540244,1.190635099624822,-0.1904669787664658,0.14035252480797156,1.1207090900233467,-0.1390453719678827,2.809822036068915,0.8127483703692718,0.06723232771864261,0.8125000000000001,0.1874999999999999,19.79175704989154,-0.07359886599611787,,0.25221475339296084,False,True,"H1,H2,DD",-
U56,COMPOSITE3,SHY,0.5,0.15964170598317096,1.1649001136257238,-0.1898896475024796,0.15092945964152826,1.2226226312201793,-0.13856809417085592,0.1684159399116545,1.1280905768663105,-0.18988964750247883,0.17528295063971533,1.1980242811661164,-0.1898896475024785,0.140906044185789,1.1256373018097618,-0.13856809417085592,2.8746477859415007,0.8751659257624058,0.1297323277186426,0.8750000000000001,0.12499999999999989,19.79175704989154,-0.075992817498438,,0.25455436163642275,False,True,"H1,H2,DD",-
U56,COMPOSITE3,SHY,0.75,0.16055503369698498,1.1711880218876762,-0.1893119717740318,0.15146706786523145,1.2275590174360533,-0.1380906521825851,0.16971059162388769,1.135672900288586,-0.1893119717740317,0.17650104860463078,1.2053563029059087,-0.18931197177403225,0.14145956436756046,1.130548058886381,-0.1380906521825851,2.938700012150214,0.9375831350895254,0.19223232771864254,0.9375000000000001,0.06249999999999989,19.79175704989154,-0.07838272936427704,,0.25689531135895294,False,True,"H1,H2,DD",-
U56,COMPOSITE3,SHY,1.0,0.16146821582144133,1.1774341001780846,-0.18873394280995004,0.15200466954243508,1.2324740106574834,-0.1376130439417449,0.17100519600658992,1.1431991013570668,-0.18873394280995093,0.1777190361029244,1.2126296207736713,-0.18873394280995004,0.14201308728913364,1.1354408563525338,-0.1376130439417449,3.0020105819546177,1.0,0.25473232771864257,1.0,0.0,19.79175704989154,-0.08076860086660897,,0.25923679416973067,False,True,"H1,H2,DD",-
U56,COMPOSITE3,IEF,0.0,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.1397990134833147,1.1157639886864141,-0.13952247957155728,2.7545467683703984,0.7503304672603365,0.0,0.7500000000000002,0.24999999999999978,19.79175704989154,-0.07120086147785487,,0.2498697372345713,False,True,"H1,H2,DD",-
U56,COMPOSITE3,IEF,0.25,0.15940184413217318,1.1676207365278124,-0.18928015360791672,0.1524464591197794,1.2429712297253925,-0.13234729769912046,0.16639605136254243,1.1175675398925604,-0.1892801536079156,0.17359741257385597,1.1894208438047371,-0.18928015360791595,0.14237472229711456,1.1448428715697931,-0.13234729769912046,2.819634568280655,0.8127489177234974,0.06942864008306779,0.8125000000000001,0.1874999999999999,19.79175704989154,-0.0806584923374013,,0.2574649703145473,False,True,"H2,DD",-
U56,COMPOSITE3,IEF,0.5,0.1609729420254904,1.1820590755734328,-0.18751475930870665,0.15502720581820517,1.2724811226292498,-0.12512262078818015,0.16694659100659992,1.1214522335654464,-0.18751475930870676,0.17433052390081172,1.194673266595035,-0.18751475930870665,0.14493800561675907,1.173237614992558,-0.12512262078818015,2.8910819567668034,0.8751666259530722,0.13192864008306776,0.8750000000000001,0.12499999999999989,19.79175704989154,-0.09005156600171027,,0.2650755757153078,False,True,"H2,DD",-
U56,COMPOSITE3,IEF,0.75,0.1625276686697923,1.1954457605275146,-0.18638480762953846,0.15759632804627333,1.3010516014838645,-0.12245465599607475,0.16747778521094037,1.1243991679721659,-0.18638480762953802,0.17504544475746564,1.1989241667598252,-0.18638480762953868,0.1474887190085139,1.2007889431720342,-0.12245465599607475,2.9587944149142733,0.9375836380227045,0.19442864008306773,0.9375000000000001,0.06249999999999989,19.79175704989154,-0.09938024795404665,,0.27270302785226797,False,True,"H2,DD",-
U56,COMPOSITE3,IEF,1.0,0.1640659197193841,1.207719603225667,-0.18532599076534673,0.1601536596678068,1.3285173348942765,-0.12028760348422463,0.16798960464704082,1.1264026135372562,-0.1853259907653465,0.1757421483861874,1.2021637637778662,-0.18532599076534684,0.15002667255198077,1.227337274983224,-0.12028760348422463,3.022823050081325,1.0,0.2569286400830677,1.0,0.0,19.79175704989154,-0.1086448380583398,,0.28034834879458814,False,True,"H2,DD",-
