panel,kind,seed,arm,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2
B136,parent,-1,EWall,1.034976574390688,0.10877056174218103,1.0185476662771331,0.10583657394304091,-0.17687931105226462,0.10716215168162102,1.0261183690583502,-0.1768793110522644,1.1455748414127869,0.9144263370785017
B136,parent,-1,FWD5,0.9550528539914069,0.16925496444138854,0.824307364478665,0.16392587618324272,-0.23988843771808577,0.16633229591191334,0.8759512186202089,-0.2398884377180861,0.996410986791051,0.78222633758516
B136,parent,-1,FWD10,1.0558595059015365,0.1607811979176601,0.7805933395341813,0.12766905137397444,-0.21444792932259615,0.1425213779576584,0.8945662564516421,-0.21444792932259604,1.118065989470775,0.710413352662198
B136,parent,-1,FWD20,1.0226042049000195,0.1364909901051221,0.8836022780725373,0.12454335283909379,-0.20052048331108308,0.12992958836952506,0.9431848997615343,-0.2005204833110833,1.1047866702854354,0.8025166021122438
B136,parent,-1,FWD30,1.02686444118253,0.12809917291465678,0.8951694506747752,0.11601647704030738,-0.20296607416739587,0.12146330044490283,0.9525401679398168,-0.20296607416739598,1.1120005517436762,0.8112311564768436
B136,parent,-1,FWD40,1.0102015790664909,0.1211255248567158,0.9714926271339365,0.1197705342632287,-0.19113372902660153,0.12038296166541573,0.9886495025282042,-0.19113372902660153,1.1082733695367837,0.8802705643447664
B136,parent,-1,FWD60,0.9929349274121043,0.11193153649393839,1.0052150948644978,0.11538957576421982,-0.18676941561945626,0.11382476645590267,0.9997907193402468,-0.18676941561945604,1.097262187879449,0.9105325889248798
BSTK100,parent,-1,EWall,1.0388605326610392,0.13448453700049945,1.0095999331099446,0.12155660613742136,-0.2609327726929145,0.12738334929822792,1.0228373951970053,-0.2609327726929145,1.1417887467038783,0.9044700210156313
BSTK100,parent,-1,FWD5,0.9446990222926394,0.17627916366578367,0.7794566584876195,0.15348668380469577,-0.28669726413880225,0.16373660297116355,0.848910512743783,-0.28669726413880237,0.9886068280153728,0.7305384987832251
BSTK100,parent,-1,FWD10,1.0495996581958842,0.17218874145746033,0.7488975844407563,0.12338297887674621,-0.29130802180516846,0.14519258303456328,0.8791856605397992,-0.2913080218051688,1.1044722645198508,0.6794046184339618
BSTK100,parent,-1,FWD20,1.0130953078333733,0.14903044416836453,0.8910729150865585,0.13046460605228716,-0.27294930694382613,0.13882130950972837,0.9458199036213334,-0.27294930694382624,1.1062122893653503,0.796315489484903
BSTK100,parent,-1,FWD30,1.009051545772277,0.14156188578172468,0.9285625198662368,0.12648865351607386,-0.26749225748891114,0.13327888756824624,0.965365638875728,-0.26749225748891114,1.0978070917056597,0.8382842958539048
BSTK100,parent,-1,FWD40,1.0064710028215127,0.13712606097948443,0.9758418101396567,0.127615912535066,-0.262992720485284,0.13190583408858658,0.9899134735226895,-0.2629927204852843,1.0989977166369957,0.8834726997367592
BSTK100,parent,-1,FWD60,1.023638756506894,0.13499239163213406,1.0209480694852153,0.1266831577272376,-0.2636083770541163,0.1304324410991322,1.0218513825602595,-0.2636083770541162,1.1214728047387825,0.9228708631585955
S5_M120,parent,-1,EWall,0.6164695261661431,0.07347870972523207,0.1351589996950765,0.008657851934956273,-0.5053655023347163,0.03293118216080493,0.2941630701328383,-0.505365502334716,0.6782297499651031,0.02294201016093238
S5_M120,parent,-1,FWD5,0.4769629045999933,0.08133539417065139,0.252672260927819,0.03193131841242325,-0.5366794367604044,0.05052163746776883,0.3333801097676479,-0.540555389712314,0.4255900132648944,0.25661811861242484
S5_M120,parent,-1,FWD10,0.43082670409618157,0.060499856928001305,0.2211064088332915,0.024016370538384013,-0.5008938617087506,0.03779523714183819,0.2952382275456966,-0.5008938617087506,0.47324718851878317,0.1528850077204531
S5_M120,parent,-1,FWD20,0.4591259097809192,0.057531818909781984,0.2508581956341513,0.028513413187070347,-0.48556184656561485,0.03949745437504815,0.3210419158529854,-0.4855618465656144,0.5326396194688809,0.16453147850572683
S5_M120,parent,-1,FWD30,0.5540355877268155,0.06822773478986366,0.1087994971057639,0.004137903946170196,-0.5000256064165503,0.028140590766291718,0.2581654158203347,-0.50002560641655,0.5699635366201842,0.03050692483594565
S5_M120,parent,-1,FWD40,0.5993849308061644,0.07200470939825676,0.15285518152658997,0.01147969058149756,-0.5040160540956709,0.034173989035992225,0.3005107296290704,-0.5040160540956704,0.6576885794994183,0.04798438462869094
S5_M120,parent,-1,FWD60,0.6085350743362349,0.07253726281362072,0.13605441875595048,0.008795679726078642,-0.5049935859547394,0.032672445312031506,0.2922202643562984,-0.5049935859547392,0.6767065053066478,0.020705444595794025
B136,resample,2000,EWall,0.9969862938688556,0.10405723616762708,0.9629756936364064,0.10020020706600219,-0.19339461459124563,0.10194240952108014,0.978455177230938,-0.19339461459124585,1.10620956661285,0.8604589007808073
B136,resample,2000,FWD5,0.7935043001785668,0.12708867620412545,0.6803249967314806,0.12012479072420756,-0.27483888065304174,0.12326801919000774,0.7257986398942048,-0.27483888065304285,0.8488607277023077,0.6277953290590226
B136,resample,2000,FWD10,0.8658108658174022,0.12141996077806261,0.7324240689953351,0.1101959115846276,-0.22684908940745308,0.11525664663960744,0.7883318873663059,-0.2268490894074534,0.9456611485928219,0.6553072956025711
B136,resample,2000,FWD20,0.9430618517670358,0.11797545099393858,0.8399427216561279,0.1108085724577259,-0.2115022583353432,0.11404321699439546,0.8842870403894868,-0.2115022583353433,1.012125276811545,0.7733465522486495
B136,resample,2000,FWD30,0.9082352219016719,0.10709959942254299,0.9339488799519058,0.1152534580749267,-0.20388226858070746,0.1115594517726366,0.9224872663058723,-0.2038822685807079,0.9954104132505344,0.8579770930925441
B136,resample,2000,FWD40,0.9100146284966631,0.1025477911577517,0.9278611695055194,0.10852247749301913,-0.20345710245470383,0.10581714987619284,0.9199068172071955,-0.20345710245470383,1.016896334357937,0.8332356482640545
B136,resample,2000,FWD60,0.9448022039972389,0.1017988292519807,0.9700384545275125,0.10618254401949279,-0.2003867648518476,0.10419838402376302,0.9587970584575616,-0.20038676485184714,1.0483484150448985,0.8769622623624959
B136,resample,2001,EWall,1.0815626279442847,0.11072683015457097,1.0013713578883379,0.10192031643245802,-0.1801898855276618,0.10589331415694825,1.0376931638091345,-0.18018988552766158,1.1904300927953193,0.8964495852186444
B136,resample,2001,FWD5,0.9964089782599823,0.16970304510167344,0.8546192614309661,0.15966939952280845,-0.22167381949891896,0.16419519585775855,0.9125125279314225,-0.26431909355124117,1.0306066544567307,0.8155833880064793
B136,resample,2001,FWD10,1.0016763041212244,0.14286133161608228,0.7733372776944522,0.11624639339773246,-0.2217371945445622,0.12820213127955893,0.8700853200866646,-0.22173719454456253,1.0661034805893124,0.7009137485471453
B136,resample,2001,FWD20,1.108575487833556,0.13933221078613744,0.898896489136956,0.11677097986293505,-0.1994135709414515,0.1269156933205582,0.9901103894201131,-0.19941357094145173,1.1868511291539652,0.8148037263500377
B136,resample,2001,FWD30,1.1011751031491115,0.13011160661733556,0.9663216578012138,0.11660258685508973,-0.19952249068479289,0.12269028762941692,1.0259684456724265,-0.19952249068479255,1.1963357153050302,0.8713554337619142
