panel,source,kind,arm,n,r_target,bps,n_elig,r_real,k,CAGR,Vol,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,gross,sat_share,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_Sharpe,p4a,p4a_v1,f4b,p4b
B136~0.25~s0,B136,SUB,EWall,,,10,26.0,,34,0.13133885333272266,0.11904830455830079,1.0964788312325282,-0.19778413471646217,1.1860556317685171,1.0150747138028742,0.1282117700870875,1.0812742925216698,0.13392599519353987,1.1086704907879927,-0.19778413471646272,8.502389368976033,0.75,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.25~s0,B136,SUB,FWD,26.0,1.0,10,26.0,1.0,34,0.13303516729910014,0.12117854019016618,1.091692790099402,-0.19651694067742642,1.1782616299918796,1.013084769705474,0.12888303741305562,1.0723497081079907,0.13647319823334492,1.1072114425685082,-0.19651694067742487,8.703797726251024,0.75,0.5559174809989142,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56~0.85~s0,U56,SUB,FWD,12.0,0.35,10,34.0,0.35294117647058826,47,0.14800074292474297,0.13751350803512677,1.0728780750486078,-0.19745932676370093,1.090320798523101,1.0682082050628574,0.12779210462112367,1.027841134300482,0.16495029419445717,1.1103746286372522,-0.1974593267637006,12.657860768466987,0.75,0.06406080347448426,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
U56~0.70~s1,U56,SUB,FWD,26.0,1.0,10,26.0,1.0,38,0.1115319319386261,0.10394537338595128,1.0695446686913632,-0.17743684547420724,1.0412189408632482,1.0996811547147394,0.09087307955387991,0.9378444054557608,0.1288749134701106,1.1698061663001036,-0.17743684547420713,8.66607733563204,0.75,0.5385450597176982,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,True,-,True
BSTK100~0.25~s1,BSTK100,SUB,EWall,,,10,17.0,,25,0.133952456022832,0.12487668177654514,1.0694831751333502,-0.1850479860845755,1.0872205380507687,1.0524893334980412,0.12191739197181839,0.9688642846538867,0.14398152494310423,1.1553318676915627,-0.1850479860845765,9.479399963861418,0.7407073665239919,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56,U56,NAMED,FWD,31.0,0.75,10,41.0,0.7560975609756098,56,0.11625809794919628,0.10837930959603966,1.069326014668321,-0.17408923466781623,1.0473954286338478,1.093029954794351,0.09675443880055323,0.9468619251302695,0.13261437435780477,1.163621009527744,-0.174089234667816,9.113217579833634,0.7499999999999998,0.22149837133550487,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
U56,U56,NAMED,FWD,20.0,0.5,10,41.0,0.4878048780487805,56,0.12788458697149974,0.11996321819836779,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,0.10803155993739111,0.9759401521429143,0.14453585654383216,1.1306969416161394,-0.1830834869787813,10.996244092602641,0.75,0.12269272529858849,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
BSTK100~0.25~s1,BSTK100,SUB,FWD,8.0,0.5,10,17.0,0.47058823529411764,25,0.15204774193274306,0.142739451054457,1.0633582009405758,-0.1941280678009133,1.032205903653555,1.0934696612174122,0.1350686142328008,0.9599809807834521,0.16625083162825804,1.1483240807519413,-0.19412806780091296,12.771619362196047,0.7407073665239919,0.11292073832790445,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,False,-,True
BSTK100~0.25~s1,BSTK100,SUB,FWD,17.0,1.0,10,17.0,1.0,25,0.13530603440245992,0.12696820422949961,1.0633449982148624,-0.18504798608457618,1.0710733401814247,1.055997722658769,0.12097149379959449,0.9504481441403627,0.1472735182323388,1.159174510830885,-0.18504798608457584,9.811756989721568,0.7407073665239919,0.511400651465798,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,False,-,True
U56~0.70~s1,U56,SUB,EWall,,,10,26.0,,38,0.10689066066242425,0.10051607125029857,1.060890846467989,-0.1774368454742078,1.0637762231576084,1.0628570322219155,0.09233055635260579,0.9669441458307354,0.11905239311433258,1.1338198005789657,-0.17743684547420746,8.324920930770848,0.75,,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,True,-,True
BSTK100~0.85~s0,BSTK100,SUB,FWD,31.0,0.5,10,62.0,0.5,85,0.14093194232018091,0.13298653505160812,1.058275694282726,-0.2013011118246948,1.097327733280366,1.0183459552233867,0.13924963031602267,1.0103074855708307,0.1423221355886617,1.1023506324450896,-0.18318367758410803,10.952263059444833,0.7467898175264697,0.09663409337676439,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s1,B136,SUB,FWD,84.0,1.0,10,84.0,1.0,115,0.11584704025720072,0.10971070471565762,1.0543218013558275,-0.2008811234320056,1.1743560256424599,0.9415845516439787,0.11708558146661763,1.0590506019316523,0.11482597247777138,1.0501862645837556,-0.20088112343200593,8.411520799869402,0.7499999999999998,0.501628664495114,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s1,B136,SUB,EWall,,,10,84.0,,115,0.1135013455906686,0.10810996996092556,1.0488408055575364,-0.19732353344839582,1.1785788120155096,0.9270241481619632,0.1163989708565305,1.0662357239219198,0.11111575495236092,1.0341282581233635,-0.19732353344839593,8.307216359249345,0.7499999999999998,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56~0.70~s1,U56,SUB,FWD,9.0,0.35,10,26.0,0.34615384615384615,38,0.1475343166635683,0.14193784151978966,1.0409270711556824,-0.18765067410637692,1.014328347873728,1.0705078814226523,0.1264831889089788,0.9828964009496558,0.16520264919325833,1.0869443440881645,-0.18765067410637715,13.762520436499205,0.75,0.06514657980456026,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
B136~0.85~s0,B136,SUB,FWD,83.0,1.0,10,83.0,1.0,115,0.10983829177602877,0.105981409154491,1.0366474491056705,-0.17909044536628593,1.1077432702031815,0.9722864701150049,0.10174579153218932,0.9737633978652342,0.1165613490166506,1.087699484727935,-0.17909044536628593,8.234859069635364,0.75,0.5222584147665581,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s0,B136,SUB,EWall,,,10,83.0,,115,0.10794800070752086,0.10415760465157767,1.0365785523238944,-0.17350036859824647,1.1152094140263815,0.9650617209922431,0.1020391666298135,0.9891169753891083,0.11284809978449872,1.0752318840828403,-0.1735003685982467,8.149343333000191,0.7499999999999998,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136,B136,NAMED,FWD,99.0,1.0,10,99.0,1.0,136,0.10891077244437519,0.1062035870105623,1.026829686387191,-0.1814460953879743,1.14682718657645,0.9145938172963853,0.10944849950341862,1.0276855386951154,0.10846721125049719,1.025917805739219,-0.18144609538797407,8.334675165292676,0.7499999999999996,0.511400651465798,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136,B136,NAMED,EWall,,,10,99.0,,136,0.10716215168162102,0.10457013981148203,1.0261183690583502,-0.17687931105226473,1.1455748414127866,0.9144263370785016,0.1087705617421808,1.0349765743906882,0.10583657394304091,1.0185476662771331,-0.17687931105226462,8.266497294317862,0.7499999999999998,,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.70~s0,B136,SUB,FWD,50.0,0.75,10,67.0,0.746268656716418,94,0.1080339002716133,0.1056755531575695,1.0239336837883684,-0.1771654199770032,1.1222848287827212,0.9310784543032301,0.11040906889225766,1.0385640335545885,0.10607762697742129,1.0115460128529874,-0.17716541997700297,8.927096687015084,0.7500000000000004,0.20195439739413681,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56~0.55~s0,U56,SUB,FWD,22.0,1.0,10,22.0,1.0,30,0.10870622741829905,0.10649773457161887,1.0225480722317872,-0.17995052654558485,1.0207780395139112,1.026128085894588,0.09344613557014925,0.9056494654011908,0.1214598336936692,1.1161775282428354,-0.17995052654558474,8.901237294333834,0.7499999999999998,0.5439739413680782,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,True,-,True
U56,U56,NAMED,FWD,14.0,0.35,10,41.0,0.34146341463414637,56,0.1334353514942319,0.13117934664085387,1.020794612399066,-0.1903064102519748,1.0304170689089194,1.0197430457295777,0.11527410266166549,0.962032080426817,0.14864538539301697,1.0669656316970761,-0.19030641025197492,12.733337697678643,0.75,0.06623235613463627,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
BSTK100~0.25~s1,BSTK100,SUB,FWD,13.0,0.75,10,17.0,0.7647058823529411,25,0.13309189173986136,0.13103002421011448,1.0194829230816884,-0.18838442956785828,0.9755589485130148,1.0619454763374354,0.11549842938451071,0.8917879722749658,0.14781962964229112,1.1268507319340046,-0.18838442956785806,10.819986095995796,0.7407073665239919,0.23887079261672095,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,False,-,True
U56~0.55~s0,U56,SUB,FWD,16.0,0.75,10,22.0,0.7272727272727273,30,0.11664473345034287,0.11473459402014444,1.019306499645781,-0.18039100886069703,1.0379085427147268,1.0053832739058814,0.10253102929404934,0.933059814872557,0.1284279916061104,1.0871958660232146,-0.1803910088606968,9.957667554718613,0.75,0.21064060803474485,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,True,-,True
BSTK100~0.85~s0,BSTK100,SUB,FWD,22.0,0.35,10,62.0,0.3548387096774194,85,0.14172201598185308,0.14030767354012705,1.0151503552313794,-0.2013011118246948,1.0872169984898232,0.9431610612384275,0.14292111399856888,0.9998583275707649,0.14073341182248478,1.0287417194101898,-0.19764732241405492,12.459723046176522,0.7467898175264697,0.05646036916395222,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s0,B136,SUB,FWD,62.0,0.75,10,83.0,0.7469879518072289,115,0.11208653855276851,0.11124329674733138,1.0109642352665555,-0.1826191309609061,1.0581914635620673,0.9690144621242915,0.10113208355612557,0.9329624331314362,0.12120869533106138,1.0737218613779778,-0.18261913096090598,9.006427980107304,0.7499999999999996,0.20304017372421282,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136,B136,NAMED,FWD,74.0,0.75,10,99.0,0.7474747474747475,136,0.11150961876611465,0.11074458215255262,1.0103310233130127,-0.18503433662323643,1.1013374194421972,0.9255908918083234,0.10895662683928475,0.9900011354273355,0.11362089285472377,1.0268807847053687,-0.1850343366232362,9.101088307371008,0.7499999999999993,0.20629750271444083,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.40~s0,B136,SUB,FWD,20.0,0.5,10,39.0,0.5128205128205128,54,0.11775490196275995,0.11786038095322758,1.0037932394487248,-0.1843841729460426,1.0808844729998244,0.9298561485076978,0.11519040662735991,0.9798258521017914,0.11987568421318229,1.0235655016947371,-0.18438417294604237,10.873511093067977,0.75,0.10749185667752444,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s0,B136,SUB,FWD,42.0,0.5,10,83.0,0.5060240963855421,115,0.1193185491938229,0.1194950369721057,1.003404070157709,-0.18886143605602812,1.0469545377449836,0.9664214281203816,0.10577809692811968,0.9235903187722418,0.13061754862451114,1.0664433401146276,-0.188861436056028,10.365537740867039,0.7500000000000004,0.10423452768729642,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.40~s0,B136,SUB,FWD,29.0,0.75,10,39.0,0.7435897435897436,54,0.11026795359030372,0.11035776388955634,1.0033402616875702,-0.18319648314373882,1.0864830727245123,0.9228570706916824,0.10856775501201366,0.9776880916710925,0.11167300056755125,1.0249645234657732,-0.18319648314373893,9.475689404534588,0.75,0.20195439739413681,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136,B136,NAMED,FWD,50.0,0.5,10,99.0,0.5050505050505051,136,0.11756729647194453,0.11778982243185654,1.0029147648049466,-0.18815095879798183,1.1016391722913954,0.9131769695749674,0.11470645773175114,0.9932016575352122,0.11993372310620609,1.0106723155234008,-0.18815095879798194,10.455695288265538,0.7500000000000007,0.10857763300760044,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56~0.55~s0,U56,SUB,FWD,11.0,0.5,10,22.0,0.5,30,0.12480166521778058,0.1263154368036112,0.9945669648842964,-0.20121308771392166,1.0605155539562612,0.9417632959797156,0.11369804216840529,0.9598735615562697,0.13404822062121635,1.0223513400425357,-0.20121308771392188,11.933964925985917,0.75,0.11834961997828447,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
B136~0.70~s0,B136,SUB,FWD,34.0,0.5,10,67.0,0.5074626865671642,94,0.11203447221733653,0.11338020051393452,0.9936131273248945,-0.17999644362199207,1.091167484868445,0.9018765798118681,0.11692761841941302,1.0308165429955423,0.10801256811462623,0.9626293048809575,-0.17999644362199207,10.304819550465755,0.75,0.10097719869706841,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56~0.85~s0,U56,SUB,FWD,7.0,0.2,10,34.0,0.20588235294117646,47,0.15718815038808343,0.1606204643912555,0.9896008789482278,-0.18006617223511345,1.011333864364315,0.9785552353196516,0.14079676769746463,0.9704248504870073,0.1708923145944541,1.007818326388571,-0.18006617223511323,16.189449175272905,0.75,0.031487513572204126,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
U56~0.70~s0,U56,SUB,FWD,20.0,0.75,10,27.0,0.7407407407407407,38,0.11144910244364392,0.1143870855093007,0.9812683045623094,-0.18615260394190314,0.972920912381146,0.9928501204915434,0.09330620844205151,0.8765038600541551,0.12664799759632395,1.0617639367216112,-0.18615260394190336,9.645393348331694,0.75,0.22258414766558088,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
B136~0.55~s1,B136,SUB,FWD,40.0,0.75,10,54.0,0.7407407407407407,74,0.1082779010443693,0.11125895654175529,0.9799695338058241,-0.17432909998285073,1.0163804808054624,0.9485975595274213,0.09561282070774113,0.8904728350520215,0.11883990704189107,1.0515267124094938,-0.17432909998285073,9.316245252492251,0.7500000000000004,0.1976112920738328,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
U56~0.70~s0,U56,SUB,FWD,14.0,0.5,10,27.0,0.5185185185185185,38,0.12307421933638518,0.12687050858106363,0.9786585091680248,-0.1982162869628834,1.0084783977305114,0.9584330582778288,0.11062526047628318,0.9423336118403373,0.13345270631710404,1.0079281525717885,-0.1982162869628833,11.390063061528192,0.75,0.1270358306188925,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.8820107671822842,False,False,-,True
BSTK100~0.25~s1,BSTK100,SUB,FWD,6.0,0.35,10,17.0,0.35294117647058826,25,0.14588797407981957,0.1518181964697426,0.973290993103924,-0.19904747691968427,0.9709237044278208,0.9764702276339453,0.13099769985097964,0.9016591335414866,0.15832365621499678,1.0304416456250274,-0.19904747691968427,14.831467618352221,0.7407073665239919,0.07166123778501629,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,False,-,True
B136,B136,NAMED,FWD,35.0,0.35,10,99.0,0.35353535353535354,136,0.12060631834158508,0.12556006985337104,0.9700445125302554,-0.19652578413120203,1.0947209854659588,0.8583415896464518,0.12105478965688965,0.9946986019941102,0.12023635398646748,0.9508357091113787,-0.19652578413120192,11.771809812807087,0.75,0.06297502714440825,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.70~s0,B136,SUB,FWD,23.0,0.35,10,67.0,0.34328358208955223,94,0.11728397248999745,0.12241522286806435,0.9674829183027529,-0.1863196531938892,1.062602232478543,0.8789822221704047,0.12579628598336323,1.033962881984506,0.1103077093938094,0.9129571527127257,-0.186319653193889,12.166099138670162,0.75,0.053203040173724216,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s0,B136,SUB,FWD,17.0,0.2,10,83.0,0.20481927710843373,115,0.1372105823581211,0.14364179946966227,0.9673451029698035,-0.20132721538198983,1.0795038084649438,0.8739236612511037,0.13299064003881944,0.9887360582554472,0.1407049108673728,0.9532834476042917,-0.20132721538198917,14.295856862457647,0.75,0.0249728555917481,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.85~s0,B136,SUB,FWD,29.0,0.35,10,83.0,0.3493975903614458,115,0.12255700645068845,0.1285160719146163,0.9641920158644349,-0.20039386030442696,1.036227880931569,0.904003258500835,0.11276394809225931,0.9305320270174811,0.13070357206974115,0.9909802777283904,-0.20039386030442663,11.991626700267421,0.75,0.05537459283387622,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
B136~0.55~s1,B136,SUB,FWD,27.0,0.5,10,54.0,0.5,74,0.11114823317323097,0.1197801887817473,0.9400908623939271,-0.17757809859913887,0.9884176326108416,0.8997205615625483,0.09628020039124907,0.8519621110430826,0.12356977491342458,1.009159166584401,-0.17757809859913865,10.987979585862485,0.75,0.10857763300760044,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,-,True
