panel,book,p,mult,margin,sd,ratio
U56,N=15,0.975,0.5,-0.029736522142429472,0.030508473981630927,0.97469713366633
U56,N=15,0.99,0.5,-0.03751209952252625,0.033087788663850905,1.1337143108481287
U56,N=15,0.995,0.5,-0.047676192411989934,0.03302000411579843,1.443857857945549
U56,N=15,0.999,0.5,-0.054574985049470975,0.032726066299160916,1.667630461619833
U56,N=15,1.0,0.5,-0.0328594104156838,0.03587022094122927,0.9160637864350358
U56,N=15,0.9,0.6,-0.015516581486676534,0.025345916264301906,0.6121925648642121
U56,N=15,0.95,0.6,-0.009526344140252219,0.03041625166832812,0.3131991490645057
U56,N=15,0.975,0.6,-0.012001525651989864,0.03355899350865435,0.3576247198502796
U56,N=15,0.99,0.6,-0.01657202190061771,0.03588169107918892,0.4618517523057698
U56,N=15,0.995,0.6,-0.024701802524863287,0.03570202428302961,0.6918880097396857
U56,N=15,0.999,0.6,-0.02619677203366108,0.03555561361687336,0.7367830102988034
U56,N=15,1.0,0.6,0.0008578572927785411,0.03922357663226479,0.021870960438444033
U56,N=15,0.9,0.75,0.0014926703874764552,0.03167547950285397,0.047123845034199564
U56,N=15,0.95,0.75,0.013311629858966778,0.03707532624219035,0.3590428246540589
U56,N=15,0.975,0.75,0.014600969083669549,0.04001262827424774,0.36490902281135035
U56,N=15,0.99,0.75,0.014838094532245105,0.041955169851000444,0.3536654620858669
U56,N=15,0.995,0.75,0.00975978230582672,0.041597208943364404,0.23462589326882236
U56,N=15,0.999,0.75,0.01637054749005379,0.041556921849628864,0.39393070423477455
U56,N=15,1.0,0.75,0.05143375885547208,0.045848208848432846,1.121827005837986
U56,N=15,0.9,1.0,0.029841423511064752,0.04408575250959566,0.6768949561328117
U56,N=15,0.95,1.0,0.0513749198576651,0.05065640806138868,1.0141840257486412
U56,N=15,0.975,1.0,0.058938460309768556,0.053635247819621694,1.098875510149256
U56,N=15,0.99,1.0,0.06718828858701648,0.05511807831684632,1.2189882274339199
U56,N=15,0.995,1.0,0.06719575702364336,0.05447699601386476,1.2334703074769686
U56,N=15,0.999,1.0,0.08731608002957852,0.05440143242922245,1.6050327377533453
U56,N=15,1.0,1.0,0.1357269281266279,0.0594720690255651,2.282196169571355
U56,N=20,0.9,0.5,-0.03154001316714566,0.022246471734106682,1.4177535001557477
U56,N=20,0.95,0.5,-0.028273847142499364,0.025918014819322363,1.0908955542930197
U56,N=20,0.975,0.5,-0.029486264505092355,0.02911789197528716,1.0126510713796808
U56,N=20,0.99,0.5,-0.02942568995984672,0.030924998593887337,0.9515179077700274
U56,N=20,0.995,0.5,-0.036922038032534535,0.0317681137716621,1.1622357656459243
U56,N=20,0.999,0.5,-0.04231713803984141,0.031231865100973203,1.354934708607037
U56,N=20,1.0,0.5,-0.022689297369952788,0.0339649776054054,0.6680203836301624
U56,N=20,0.9,0.6,-0.020200511917710343,0.025994038150194323,0.7771209613908846
U56,N=20,0.95,0.6,-0.013048531143020042,0.02964671388572981,0.44013414752522845
U56,N=20,0.975,0.6,-0.011751268014652747,0.0325983794953917,0.3604862633221991
U56,N=20,0.99,0.6,-0.008485612337938181,0.03394848040954602,0.24995558668811876
U56,N=20,0.995,0.6,-0.013947648145407887,0.034585487192288926,0.40328037213590595
U56,N=20,0.999,0.6,-0.013938925024031518,0.033878025186113866,0.41144443772787825
U56,N=20,1.0,0.6,0.011027970338509552,0.037180683167653154,0.29660483345028427
U56,N=20,0.9,0.75,-0.0031912600435573535,0.03302407816027027,0.09663434140598086
U56,N=20,0.95,0.75,0.009789442856198954,0.036951495293814175,0.2649268393162359
U56,N=20,0.975,0.75,0.014851226721006666,0.039700094174173084,0.3740854280055622
U56,N=20,0.99,0.75,0.022924504094924636,0.04047378186948792,0.5664038060205784
U56,N=20,0.995,0.75,0.02051393668528212,0.04078243075587565,0.5030091709853909
U56,N=20,0.999,0.75,0.02862839449968335,0.039836377266181874,0.7186495475829007
U56,N=20,1.0,0.75,0.06160387190120309,0.04381666991537868,1.4059460022903634
U56,N=20,0.9,1.0,0.025157493080030943,0.04653332635478634,0.5406338865229927
U56,N=20,0.95,1.0,0.04785273285489727,0.05142742093383512,0.9304906212672627
U56,N=20,0.975,1.0,0.05918871794710567,0.054238426086081454,1.0912690912742866
U56,N=20,0.99,1.0,0.075274698149696,0.05438693380016997,1.3840585024754744
U56,N=20,0.995,1.0,0.07794991140309876,0.054215511485294646,1.4377787697205773
U56,N=20,0.999,1.0,0.09957392703920809,0.05292488157299825,1.8814199310369306
U56,N=20,1.0,1.0,0.1458970411723589,0.05774012303434855,2.5267878470845555
U56,N=30,0.9,0.5,-0.02032946614243083,0.016237514179752194,1.2520060593869229
U56,N=30,0.95,0.5,-0.01946517775279767,0.019282385914795037,1.0094797313366901
U56,N=30,0.975,0.5,-0.021455442721539986,0.02211192730881971,0.9703108382136425
U56,N=30,0.99,0.5,-0.02621836574101126,0.023105147438182674,1.1347413303099638
U56,N=30,0.995,0.5,-0.02950266838265593,0.022295801258040954,1.3232387587782175
U56,N=30,0.999,0.5,-0.05950847706293519,0.02173650576654645,2.737720482862598
U56,N=30,1.0,0.5,-0.05215306003036718,0.02183993238111667,2.3879680174953277
U56,N=30,0.9,0.6,-0.008989964892995514,0.01949149183673119,0.461225080578705
U56,N=30,0.95,0.6,-0.00423986175331835,0.02197270471883905,0.1929603937053393
U56,N=30,0.975,0.6,-0.003720446231100377,0.02417827111056842,0.15387561062933713
U56,N=30,0.99,0.6,-0.00527828811910272,0.024458292146922286,0.21580771410349328
U56,N=30,0.995,0.6,-0.006528278495529283,0.023239405638624873,0.2809141764227829
U56,N=30,0.999,0.6,-0.031130264047125294,0.02164074640988322,1.4385023260061058
U56,N=30,1.0,0.6,-0.018435792321904843,0.02258441298102103,0.8163060220957477
U56,N=30,0.9,0.75,0.008019286981157475,0.026340159437533376,0.30445096584079145
U56,N=30,0.95,0.75,0.018598112245900647,0.02871061931199854,0.6477781633267748
U56,N=30,0.975,0.75,0.022882048504559035,0.030308692137033258,0.7549665423075173
U56,N=30,0.99,0.75,0.026131828313760097,0.02980741460110986,0.8766888595828467
U56,N=30,0.995,0.75,0.027933306335160724,0.028127224072940545,0.9931056922902542
U56,N=30,0.999,0.75,0.011437055476589575,0.02551678422328473,0.4482169609034419
U56,N=30,1.0,0.75,0.032140109240788695,0.027736662156069614,1.15875908427415
U56,N=30,0.9,1.0,0.03636804010474577,0.03986138497942058,0.9123626819168894
U56,N=30,0.95,1.0,0.056661402244598966,0.0431297485993477,1.3137429288297757
U56,N=30,0.975,1.0,0.06721953973065804,0.04453611721304413,1.5093264509140951
U56,N=30,0.99,1.0,0.07848202236853147,0.04346141634567462,1.8057861194471216
U56,N=30,0.995,1.0,0.08536928105297736,0.041318823106559585,2.0661111482486665
U56,N=30,0.999,1.0,0.08238258801611431,0.03820715901246001,2.1562081595558555
U56,N=30,1.0,1.0,0.11643327851194452,0.04195854245747549,2.7749600365634324
U56,N=40,0.9,0.5,-0.016860617185121822,0.014149055789165239,1.1916425686887873
U56,N=40,0.95,0.5,-0.019980175953428422,0.017089799647073484,1.1691287414741516
U56,N=40,0.975,0.5,-0.026794846702282077,0.019638194561229873,1.364425157248468
U56,N=40,0.99,0.5,-0.0363708198763804,0.020749200081494935,1.752878170412821
U56,N=40,0.995,0.5,-0.041521648039621176,0.021107052784336625,1.967193073513042
U56,N=40,0.999,0.5,-0.05394367125004551,0.023072384990590288,2.338018859864101
U56,N=40,1.0,0.5,-0.0559688723128951,0.024258908328118518,2.307147195408688
U56,N=40,0.9,0.6,-0.0055211159356865075,0.01681416421354168,0.3283610095374201
U56,N=40,0.95,0.6,-0.0047548599539491004,0.019133639447311817,0.24850786840854447
U56,N=40,0.975,0.6,-0.009059850211842468,0.021068506623678165,0.4300186232307712
U56,N=40,0.99,0.6,-0.015430742254471858,0.02165686396941196,0.7125104667169797
U56,N=40,0.995,0.6,-0.018547258152494528,0.02170672076167248,0.8544477241004265
U56,N=40,0.999,0.6,-0.025565458234235616,0.022379572728800975,1.142356851225074
U56,N=40,1.0,0.6,-0.022251604604432762,0.023000830919766468,0.967426119606408
U56,N=40,0.9,0.75,0.011488135938466482,0.022889258032103506,0.5019007572178052
U56,N=40,0.95,0.75,0.018083114045269896,0.02506484830909649,0.7214531611071912
U56,N=40,0.975,0.75,0.017542644523816944,0.026572119642077605,0.6601898817299368
U56,N=40,0.99,0.75,0.01597937417839096,0.026638953022596935,0.5998499327220627
U56,N=40,0.995,0.75,0.01591432667819548,0.02629677972020854,0.6051815791712946
U56,N=40,0.999,0.75,0.017001861289479253,0.025181319762800667,0.6751775303928036
U56,N=40,1.0,0.75,0.028324296958260775,0.025118414659843456,1.1276307578257527
U56,N=40,0.9,1.0,0.03983688906205478,0.0352000782852525,1.1317272859232512
U56,N=40,0.95,1.0,0.056146404043968215,0.038315693013700663,1.465363135253531
U56,N=40,0.975,1.0,0.06188013574991595,0.040116894280188824,1.5424956707198196
U56,N=40,0.99,1.0,0.06832956823316233,0.03997915629326773,1.7091298208478864
U56,N=40,0.995,1.0,0.07335030139601212,0.03928901012458586,1.8669419556109341
U56,N=40,0.999,1.0,0.08794739382900399,0.03657170737832972,2.4047932167672474
U56,N=40,1.0,1.0,0.1126174662294166,0.03619823248288046,3.1111316355757905
U56,H=5,0.9,0.5,-0.031751787375869776,0.022609695984767596,1.4043438442189276
U56,H=5,0.95,0.5,-0.024266182709334533,0.026372997768981176,0.9201146916212691
U56,H=5,0.975,0.5,-0.022632513869193835,0.02940532218501421,0.7696740653543327
U56,H=5,0.99,0.5,-0.02753575239068133,0.030386582360217677,0.9061812896316805
U56,H=5,0.995,0.5,-0.030980818863076312,0.03010185385659513,1.0291996968249384
U56,H=5,0.999,0.5,-0.01301538801639146,0.0312487729413595,0.41650877110649254
U56,H=5,1.0,0.5,-0.01603142304525146,0.030394221973174696,0.5274496928857221
U56,H=5,0.9,0.6,-0.020412286126434462,0.025197576654575088,0.8100892560526542
U56,H=5,0.95,0.6,-0.009040866709855211,0.02869385806958023,0.31508020594274416
U56,H=5,0.975,0.6,-0.0048975173787542264,0.031535586965223864,0.15530129133651469
U56,H=5,0.99,0.6,-0.006595674768772791,0.0321447996489826,0.20518637044861932
U56,H=5,0.995,0.6,-0.008006428975949664,0.03156747559724134,0.25362905409672165
U56,H=5,0.999,0.6,0.015362824999418434,0.03281619973406779,0.46814759551422647
U56,H=5,1.0,0.6,0.01768584466321088,0.03241530731138504,0.5456016348485823
U56,H=5,0.9,0.75,-0.0034030342522814727,0.030643956062662465,0.11105074832122716
U56,H=5,0.95,0.75,0.013797107289363786,0.03407497953748973,0.40490434555313615
U56,H=5,0.975,0.75,0.021704977356905186,0.03670494617332689,0.5913365804818418
U56,H=5,0.99,0.75,0.024814441664090026,0.036835427459419035,0.673656948638038
U56,H=5,0.995,0.75,0.026455155854740342,0.03587734503936224,0.737377747035504
U56,H=5,0.999,0.75,0.0579301445231333,0.03715545211711438,1.559129043579846
U56,H=5,1.0,0.75,0.06826174622590442,0.0376231987709302,1.814352539280825
U56,H=5,0.9,1.0,0.024945718871306824,0.041977240616910064,0.5942677151879707
U56,H=5,0.95,1.0,0.051860397288062104,0.04597336384845527,1.1280531365730082
U56,H=5,0.975,1.0,0.0660424685830042,0.04854480308612907,1.3604436393702217
U56,H=5,0.99,1.0,0.0771646357188614,0.048157756372401314,1.602330372747257
U56,H=5,0.995,1.0,0.08389113057255698,0.046746706018928046,1.7945891318757072
U56,H=5,0.999,1.0,0.12887567706265804,0.04790162680559254,2.6904238051391554
U56,H=5,1.0,1.0,0.15255491549706024,0.04988313817339433,3.05824615457788
U56,H=10,0.9,0.5,-0.02869925989937814,0.02677949649123311,1.0716878081995869
U56,H=10,0.95,0.5,-0.0242031599907966,0.03128812401653235,0.773557404017188
U56,H=10,0.975,0.5,-0.027094190381013142,0.03195479517736999,0.8478912235432174
U56,H=10,0.99,0.5,-0.04574793073611037,0.03341820258517199,1.3689524629433307
U56,H=10,0.995,0.5,-0.054771882880928366,0.032871807603699316,1.6662266809679327
U56,H=10,0.999,0.5,-0.04231758903973504,0.03156515584936235,1.3406424869779283
U56,H=10,1.0,0.5,-0.025315366097927672,0.03172796784197877,0.7978880407346264
U56,H=10,0.9,0.6,-0.017359758649942825,0.028095819717824003,0.617876923481602
U56,H=10,0.95,0.6,-0.008977843991317278,0.03280963622805761,0.273634365492896
U56,H=10,0.975,0.6,-0.009359193890573533,0.03318628246522232,0.2820199550938413
U56,H=10,0.99,0.6,-0.024807853114201833,0.03441435303261387,0.7208577505638961
U56,H=10,0.995,0.6,-0.03179749299380172,0.03365314380216128,0.9448595109191437
U56,H=10,0.999,0.6,-0.013939376023925143,0.03217945214553694,0.4331763002328936
U56,H=10,1.0,0.6,0.008401901610534668,0.03278380364539161,0.2562820867710912
U56,H=10,0.9,0.75,-0.0003505067757898356,0.03214634123579027,0.010903473375676025
U56,H=10,0.95,0.75,0.01386013000790172,0.03732692658442925,0.371317203856891
U56,H=10,0.975,0.75,0.01724330084508588,0.037435026632887246,0.4606194357542509
U56,H=10,0.99,0.75,0.006602263318660984,0.03825788148954782,0.17257263239901938
U56,H=10,0.995,0.75,0.002664091836888288,0.037187580944599286,0.07163928841881799
U56,H=10,0.999,0.75,0.028627943499789726,0.035586226903968454,0.8044669522577915
U56,H=10,1.0,0.75,0.058977803173228205,0.036949721160934014,1.5961636873077114
U56,H=10,0.9,1.0,0.02799824634779846,0.04244807072585603,0.6595881949175166
U56,H=10,0.95,1.0,0.05192342000660004,0.04874541308362616,1.065196019931594
U56,H=10,0.975,1.0,0.06158079207118489,0.04879266722733925,1.2620911208699053
U56,H=10,0.99,1.0,0.058952457373432354,0.04902812369460757,1.2024212417477507
U56,H=10,0.995,1.0,0.06010006655470493,0.04753937123258934,1.2642166902179164
U56,H=10,0.999,1.0,0.09957347603931446,0.045936379845874946,2.167638729333959
U56,H=10,1.0,1.0,0.14327097244438403,0.048494099593051045,2.954400094994526
U56,H=21,0.9,0.5,-0.025137789402455153,0.022502148217679357,1.117128425218755
U56,H=21,0.95,0.5,-0.023467633698413662,0.026721467549228252,0.8782314689558073
U56,H=21,0.975,0.5,-0.027524827100525326,0.029546648199878903,0.9315718965590871
U56,H=21,0.99,0.5,-0.027982868177678435,0.031152099251242304,0.8982658905904236
U56,H=21,0.995,0.5,-0.027206726586214022,0.031231566825748215,0.8711290963405653
U56,H=21,0.999,0.5,-0.049584272355858966,0.030470295866278488,1.6272986837234469
U56,H=21,1.0,0.5,-0.03333660685938605,0.031910904927412054,1.0446775776248607
U56,H=21,0.9,0.6,-0.013798288153019839,0.02551726103831877,0.540743308315858
U56,H=21,0.95,0.6,-0.00824231769893434,0.029418524464663486,0.2801744087754886
U56,H=21,0.975,0.6,-0.009789830610085717,0.03223339036788417,0.30371706166658297
U56,H=21,0.99,0.6,-0.0070427905557698955,0.03356823797637598,0.20980519027320818
U56,H=21,0.995,0.6,-0.0042323366990873745,0.03356837702208952,0.12608106422012313
U56,H=21,0.999,0.6,-0.02120605934004907,0.03247982600706156,0.652899413175384
U56,H=21,1.0,0.6,0.0003806608490762864,0.034290500085341055,0.011101058547670939
U56,H=21,0.9,0.75,0.0032109637211331504,0.03164398916417669,0.10147152132033328
U56,H=21,0.95,0.75,0.014595656300284657,0.03549645906745476,0.4111862614957787
U56,H=21,0.975,0.75,0.016812664125573695,0.03848355827020032,0.43687914738883576
U56,H=21,0.99,0.75,0.02436732587709292,0.039474045363519804,0.6172999410800735
U56,H=21,0.995,0.75,0.030229248131602632,0.03931291900400664,0.7689392926666618
U56,H=21,0.999,0.75,0.021361260183665798,0.03784226871956912,0.5644814887279576
U56,H=21,1.0,0.75,0.050956562411769823,0.040120043757056585,1.2701023638043076
U56,H=21,0.9,1.0,0.03155971684472145,0.04404303813333382,0.7165653910881226
U56,H=21,0.95,1.0,0.052658946298982975,0.048621600464208124,1.0830360538573154
U56,H=21,0.975,1.0,0.0611501553516727,0.052271773093876664,1.1698504131828673
U56,H=21,0.99,1.0,0.07671751993186429,0.05293385353415229,1.4493091813609804
U56,H=21,0.995,1.0,0.08766522284941927,0.05247894945948904,1.6704835701235248
U56,H=21,0.999,1.0,0.09230679272319053,0.05059771587539976,1.8243272670747064
U56,H=21,1.0,1.0,0.13524973168292564,0.0534714781104742,2.5293808299724634
U56,H=42,0.9,0.5,-0.035188383104387634,0.02566224256235915,1.3712123178198474
U56,H=42,0.95,0.5,-0.03735415481225157,0.029994157470326095,1.2453810329297261
U56,H=42,0.975,0.5,-0.04121351523255394,0.03226622390396861,1.2772958916796227
U56,H=42,0.99,0.5,-0.040531019905317864,0.032860941163575616,1.2334101967305815
U56,H=42,0.995,0.5,-0.03770903540863817,0.03247886783832611,1.1610329398286565
U56,H=42,0.999,0.5,-0.06487330964606622,0.032415150890142644,2.0013267828345667
U56,H=42,1.0,0.5,-0.05969766560042239,0.032090023437654956,1.8603185415680368
U56,H=42,0.9,0.6,-0.02384888185495232,0.02676788819591845,0.8909511904860982
U56,H=42,0.95,0.6,-0.02212883881277225,0.030500992315131505,0.72551209429977
U56,H=42,0.975,0.6,-0.023478518742114332,0.03254105827862898,0.7215044618734363
U56,H=42,0.99,0.6,-0.019590942283409324,0.032938193397411226,0.5947788953400545
U56,H=42,0.995,0.6,-0.014734645521511519,0.032582741970501115,0.4522223922974799
U56,H=42,0.999,0.6,-0.036495096630256324,0.0322079394519852,1.1331087070833052
U56,H=42,1.0,0.6,-0.02598039789196005,0.032200435235632145,0.8068337493528918
U56,H=42,0.9,0.75,-0.0068396299807993305,0.03083820079180755,0.22179082453527382
U56,H=42,0.95,0.75,0.0007091351864467466,0.0340559090484663,0.020822676776519118
U56,H=42,0.975,0.75,0.0031239759935450806,0.0358425616706622,0.08715827909426777
U56,H=42,0.99,0.75,0.011819174149453493,0.03600858095978678,0.3282321556257039
U56,H=42,0.995,0.75,0.019726939309178487,0.035707871132942236,0.5524535258832451
U56,H=42,0.999,0.75,0.006072222893458545,0.035090270884927485,0.17304576853713546
U56,H=42,1.0,0.75,0.024595503670733487,0.035846933671625135,0.6861257338225895
U56,H=42,0.9,1.0,0.021509123142788966,0.04165543744993361,0.5163581145592614
U56,H=42,0.95,1.0,0.038772425185145065,0.04507367872325783,0.8602010371329788
U56,H=42,0.975,1.0,0.04746146721964409,0.046816401138802435,1.0137786345201791
U56,H=42,0.99,1.0,0.06416936820422486,0.04683613023631949,1.3700826238300996
U56,H=42,0.995,1.0,0.07716291402699513,0.04661358310033691,1.6553740110666886
U56,H=42,0.999,1.0,0.07701775543298328,0.04610261657665226,1.670572326517089
U56,H=42,1.0,1.0,0.10888867294188931,0.04828932585701079,2.2549222009087235
U56,H=63,0.9,0.5,-0.0377548385595896,0.021169875967180254,1.7834227568513432
U56,H=63,0.95,0.5,-0.04116371490546718,0.02565123686400239,1.6047458110386166
U56,H=63,0.975,0.5,-0.043094626682166334,0.028397808275496456,1.517533545690964
U56,H=63,0.99,0.5,-0.044813312236485034,0.02926105516122704,1.5315002138359601
U56,H=63,0.995,0.5,-0.048820346321839556,0.028906316362438827,1.6889162115888703
U56,H=63,0.999,0.5,-0.08061870015822348,0.02869385064024059,2.8096159406769505
U56,H=63,1.0,0.5,-0.08674653164212581,0.028818502191151688,3.010098549422881
U56,H=63,0.9,0.6,-0.026415337310154288,0.023129961043729143,1.142039852994731
U56,H=63,0.95,0.6,-0.025938398905987856,0.027035606362334604,0.959416206848042
U56,H=63,0.975,0.6,-0.025359630191726726,0.028830412874350224,0.8796138405041235
U56,H=63,0.99,0.6,-0.023873234614576494,0.029369302002576488,0.8128635339199468
U56,H=63,0.995,0.6,-0.025845956434712908,0.028816000971277584,0.8969307177798517
U56,H=63,0.999,0.6,-0.05224048714241358,0.02784116308520454,1.876375889273657
U56,H=63,1.0,0.6,-0.05302926393366347,0.027534856992201293,1.9258957454793744
U56,H=63,0.9,0.75,-0.009406085436001299,0.028266556531572614,0.3327637530059623
U56,H=63,0.95,0.75,-0.003100424906768859,0.03167986513055326,0.09786736445979033
U56,H=63,0.975,0.75,0.0012428645439326869,0.03231414329560256,0.038461937008920206
U56,H=63,0.99,0.75,0.007536881818286323,0.03241891653681056,0.23248407483724676
U56,H=63,0.995,0.75,0.008615628395977099,0.03160532013185429,0.2726005735753836
U56,H=63,0.999,0.75,-0.009673167618698714,0.029845433455900953,0.324108799860173
U56,H=63,1.0,0.75,-0.002453362370969936,0.029319558060158363,0.08367664907963775
U56,H=63,0.9,1.0,0.018942667687586998,0.039946037871610024,0.47420642188520296
U56,H=63,0.95,1.0,0.03496286509192946,0.04351456776146302,0.8034749485181134
U56,H=63,0.975,1.0,0.045580355770031694,0.04322295002443552,1.0545406027183115
U56,H=63,0.99,1.0,0.059887075873057694,0.0429200538891705,1.395316884449865
U56,H=63,0.995,1.0,0.06605160311379374,0.04183377375008511,1.5789061610455202
U56,H=63,0.999,1.0,0.06127236492082602,0.03980696797077577,1.5392371749038771
U56,H=63,1.0,1.0,0.08183980690018589,0.039858281617335706,2.053269824472087
U56,H=90,0.9,0.5,-0.033467945463395744,0.020548564890049033,1.628724226848714
U56,H=90,0.95,0.5,-0.03816883021153661,0.025473227944085748,1.498390007552948
U56,H=90,0.975,0.5,-0.042703020087165186,0.02853918156409471,1.4962944887280887
U56,H=90,0.99,0.5,-0.04634561726790974,0.02942246375470005,1.5751779882983568
U56,H=90,0.995,0.5,-0.047590276776153254,0.028766019416616342,1.6543921523136882
U56,H=90,0.999,0.5,-0.08061279883780928,0.029924803607857313,2.6938455434555597
U56,H=90,1.0,0.5,-0.08152563151018893,0.029155942915007074,2.796192589203701
U56,H=90,0.9,0.6,-0.02212844421396043,0.022748406178387148,0.9727470153484541
U56,H=90,0.95,0.6,-0.022943514212057287,0.02677042847871937,0.8570469550121615
U56,H=90,0.975,0.6,-0.024968023596725578,0.029457933397748475,0.8475823222084523
U56,H=90,0.99,0.6,-0.025405539646001202,0.029884222794862202,0.8501321858157546
U56,H=90,0.995,0.6,-0.024615886889026606,0.02883172549795118,0.8537777903988384
U56,H=90,0.999,0.6,-0.052234585821999385,0.029824015037567802,1.7514270213518242
U56,H=90,1.0,0.6,-0.047808363801726594,0.02886816521782565,1.6560929120706869
U56,H=90,0.9,0.75,-0.005119192339807441,0.028239767559375357,0.18127600834688576
U56,H=90,0.95,0.75,-0.00010554021283828985,0.031613901596090066,0.003338411506011103
U56,H=90,0.975,0.75,0.0016344711389338351,0.03393877922766893,0.04815939689431482
U56,H=90,0.99,0.75,0.006004576786861615,0.033758094740428686,0.17787072502259837
U56,H=90,0.995,0.75,0.0098456979416634,0.03215576808804269,0.30618761507129355
U56,H=90,0.999,0.75,-0.009667266298284516,0.03276601727931923,0.2950394067083081
