book,rule,prereg,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pctile,vs_anchor,vs_SPY,vs_v2,regret,keep4b,fails4b
CAND10,S_CORR,LOWEST IS mean pairwise corr (idea 284),q0.500~s34,0.9230611750350926,0.1691093699226669,1.070445162813442,-0.24180076721729382,0.9833333333333333,0.37130157250502527,0.18842123921621035,0.2050376834130747,0.11548642792549102,False,DD
CAND10,S_CORR^rev,sign check,q0.500~s47,0.4405185173419624,0.06943873908209319,0.5352164935459792,-0.23827904731952587,0.11666666666666667,-0.16392709676243744,-0.34680743005125236,-0.330190985854388,0.6507150971929537,False,"H1,H2,OOS,DD,CAGR"
CAND10,S_HERF_ETF,LOWEST IS sector Herfindahl (ETFBETA),q0.500~s25,0.38908177304993463,0.08219044745518,0.6200385192980525,-0.3546948161331631,0.3333333333333333,-0.07910507101036413,-0.26198540429917905,-0.24536896010231468,0.5658930714408804,False,"H1,H2,OOS,DD,CAGR"
CAND10,S_HERF_ETF^rev,sign check,q0.500~s10,0.9372031996335972,0.09095741144965741,0.5995270499002852,-0.37882569997573956,0.26666666666666666,-0.0996165404081315,-0.2824968736969464,-0.26588042950008206,0.5864045408386478,False,"H2,OOS,DD"
CAND10,S_HERF_GICS,LOWEST IS sector Herfindahl (GICS),q0.500~s00,0.27837370813012347,0.08195705612543591,0.5974225074800753,-0.3218144517989209,0.25,-0.10172108282834136,-0.2846014161171563,-0.2679849719202919,0.5885090832588576,False,"H1,H2,OOS,DD,CAGR"
CAND10,S_HERF_GICS^rev,sign check,q0.500~s03,0.9150972453189575,0.12846654925966283,0.7950726064361262,-0.2605204119085369,0.75,0.09592901612770954,-0.08695131716110538,-0.07033487296424101,0.39085898430280674,False,"H2,OOS,DD"
CAND10,S_CORR|H_ETF,LOWEST IS corr AFTER removing H (ETFBETA),q0.500~s34,0.9230611750350926,0.1691093699226669,1.070445162813442,-0.24180076721729382,0.9833333333333333,0.37130157250502527,0.18842123921621035,0.2050376834130747,0.11548642792549102,False,DD
CAND10,S_CORR|H_ETF^rev,sign check,q0.500~s32,0.7067555996004786,0.08040740715353123,0.5511833450603046,-0.34889605776891464,0.16666666666666666,-0.14796024524811202,-0.33084057853692694,-0.3142241343400626,0.6347482456786283,False,"H2,OOS,DD,CAGR"
CAND10,S_CORR|H_GICS,LOWEST IS corr AFTER removing H (GICS),q0.500~s34,0.9230611750350926,0.1691093699226669,1.070445162813442,-0.24180076721729382,0.9833333333333333,0.37130157250502527,0.18842123921621035,0.2050376834130747,0.11548642792549102,False,DD
CAND10,S_CORR|H_GICS^rev,sign check,q0.500~s47,0.4405185173419624,0.06943873908209319,0.5352164935459792,-0.23827904731952587,0.11666666666666667,-0.16392709676243744,-0.34680743005125236,-0.330190985854388,0.6507150971929537,False,"H1,H2,OOS,DD,CAGR"
CAND10,S_H|CORR_ETF,LOWEST IS H AFTER removing corr (ETFBETA),q0.500~s25,0.38908177304993463,0.08219044745518,0.6200385192980525,-0.3546948161331631,0.3333333333333333,-0.07910507101036413,-0.26198540429917905,-0.24536896010231468,0.5658930714408804,False,"H1,H2,OOS,DD,CAGR"
CAND10,S_H|CORR_ETF^rev,sign check,q0.500~s32,0.7067555996004786,0.08040740715353123,0.5511833450603046,-0.34889605776891464,0.16666666666666666,-0.14796024524811202,-0.33084057853692694,-0.3142241343400626,0.6347482456786283,False,"H2,OOS,DD,CAGR"
CAND10,S_EWALL,highest IS EWall Sharpe (idea 271 winner),q0.500~s38,1.014098591426689,0.06668684206375541,0.4873423202772362,-0.3578980123818315,0.08333333333333333,-0.2118012700311805,-0.3946816033199954,-0.37806515912313104,0.6985892704616967,False,"H2,OOS,DD,CAGR"
CAND10,S_EWALL^rev,sign check,q0.500~s21,0.41881578973100453,0.03318784725678303,0.29659703671134746,-0.33741019464928157,0.03333333333333333,-0.4025465535970692,-0.5854268868858841,-0.5688104426890197,0.8893345540275854,False,"H1,H2,OOS,DD,CAGR"
CAND10,S_ISS,highest IS Sharpe of the book,q0.500~s06,1.0860538663954153,0.11995226790419977,0.7672018512912127,-0.25273826832991564,0.65,0.06805826098279599,-0.11482207230601893,-0.09820562810915456,0.4187297394477203,False,"H2,OOS,DD"
CAND10,S_ISS^rev,sign check,q0.500~s00,0.27837370813012347,0.08195705612543591,0.5974225074800753,-0.3218144517989209,0.25,-0.10172108282834136,-0.2846014161171563,-0.2679849719202919,0.5885090832588576,False,"H1,H2,OOS,DD,CAGR"
CAND10,ANCHOR (do nothing: mean of 60),control,-,0.7226881668026212,0.10111612283798715,0.6991435903084167,-0.28129118369009554,,0.0,-0.18288033328881492,-0.16626388909195056,0.4867880004305163,False,n/a (mean)
CAND20,S_CORR,LOWEST IS mean pairwise corr (idea 284),q0.500~s34,0.9496219735318601,0.13726410821654844,1.013012149930646,-0.24062594203753218,0.9833333333333333,0.2874885599294297,0.13098822633341434,0.1476046705302787,0.03687844310920618,False,DD
CAND20,S_CORR^rev,sign check,q0.500~s47,0.5583711213005013,0.08011299864595434,0.6759664122609778,-0.20211050699586497,0.36666666666666664,-0.04955717774023849,-0.20605751133625383,-0.18944106713938946,0.37392418077887435,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_HERF_ETF,LOWEST IS sector Herfindahl (ETFBETA),q0.500~s25,0.6122338796974741,0.05415874964014211,0.47575937395643275,-0.37871472735729295,0.06666666666666667,-0.2497642160447835,-0.40626454964079883,-0.38964810544393447,0.5741312190834194,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_HERF_ETF^rev,sign check,q0.500~s10,0.7977411118400468,0.10093683275158871,0.7311375335207854,-0.3152809925364547,0.5,0.00561394351956912,-0.15088639007644622,-0.13426994587958185,0.31875305951906674,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_HERF_GICS,LOWEST IS sector Herfindahl (GICS),q0.500~s00,0.46507340596421404,0.07626817883614567,0.6155916640287112,-0.3091479150037417,0.2833333333333333,-0.109931925972505,-0.26643225956852035,-0.24981581537165598,0.43429892901114087,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_HERF_GICS^rev,sign check,q0.500~s03,0.8025152310251417,0.12340181403245798,0.8776457893354399,-0.2448290036092282,0.85,0.15212219933422366,-0.004378134261791677,0.012238309935072689,0.1722448037044122,False,"H1,H2,OOS,DD"
CAND20,S_CORR|H_ETF,LOWEST IS corr AFTER removing H (ETFBETA),q0.500~s34,0.9496219735318601,0.13726410821654844,1.013012149930646,-0.24062594203753218,0.9833333333333333,0.2874885599294297,0.13098822633341434,0.1476046705302787,0.03687844310920618,False,DD
