panel,cadence,arm,ruler,pick_gross,levered,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4a_matched,keep4b,keep4b_oos,keep_BOTH,keep_BOTH_matched
B136,W,ON_SPREAD,IS_SHARPE,0.25,False,0.04049184262253558,1.4933157490548767,-0.06964832868119852,True,True,False,False,False,False
B136,W,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.04049184262253558,1.4933157490548767,-0.06964832868119852,True,True,False,False,False,False
B136,W,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.04049184262253558,1.4933157490548767,-0.06964832868119852,True,True,False,False,False,False
SMALL,D,FLAT2,IS_SHARPE,0.25,False,0.030092637092603125,1.2888485080766838,-0.025759604647160872,True,True,False,False,False,False
SMALL,D,FLAT2,IS_SHARPE_UNLEV,0.25,False,0.030092637092603125,1.2888485080766838,-0.025759604647160872,True,True,False,False,False,False
SMALL,D,FLAT2,IS_4b_LEGAL,0.25,False,0.030092637092603125,1.2888485080766838,-0.025759604647160872,True,True,False,False,False,False
SMALL,D,OFF,IS_SHARPE,1.25,True,0.057487246544840165,0.5395641217136016,-0.21132886246748506,False,False,False,False,False,False
SMALL,D,OFF,IS_SHARPE_UNLEV,1.0,False,0.04684288425349692,0.5394026545641176,-0.17241115948779184,False,False,False,False,False,False
SMALL,D,OFF,IS_4b_LEGAL,1.0,False,0.04684288425349692,0.5394026545641176,-0.17241115948779184,False,False,False,False,False,False
SMALL,D,ON,IS_SHARPE,0.25,False,0.02766998158082523,1.0204157147732988,-0.07903455778236756,True,True,False,False,False,False
SMALL,D,ON,IS_SHARPE_UNLEV,0.25,False,0.02766998158082523,1.0204157147732988,-0.07903455778236756,True,True,False,False,False,False
SMALL,D,ON,IS_4b_LEGAL,0.25,False,0.02766998158082523,1.0204157147732988,-0.07903455778236756,True,True,False,False,False,False
SMALL,D,ON_SPREAD,IS_SHARPE,0.25,False,0.02766998158082523,1.0204157147732988,-0.07903455778236756,True,True,False,False,False,False
SMALL,D,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.02766998158082523,1.0204157147732988,-0.07903455778236756,True,True,False,False,False,False
SMALL,D,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.02766998158082523,1.0204157147732988,-0.07903455778236756,True,True,False,False,False,False
SMALL,M,FLAT2,IS_SHARPE,0.25,False,0.031426244826508576,1.2957754964181565,-0.04031099891777101,True,True,False,False,False,False
SMALL,M,FLAT2,IS_SHARPE_UNLEV,0.25,False,0.031426244826508576,1.2957754964181565,-0.04031099891777101,True,True,False,False,False,False
SMALL,M,FLAT2,IS_4b_LEGAL,0.25,False,0.031426244826508576,1.2957754964181565,-0.04031099891777101,True,True,False,False,False,False
SMALL,M,OFF,IS_SHARPE,1.5,True,0.07636663758414364,0.5821954608040726,-0.32001691544902255,False,False,False,False,False,False
SMALL,M,OFF,IS_SHARPE_UNLEV,1.0,False,0.052411707699357324,0.5788671348977179,-0.22270128391206434,False,False,False,False,False,False
SMALL,M,OFF,IS_4b_LEGAL,1.0,False,0.052411707699357324,0.5788671348977179,-0.22270128391206434,False,False,False,False,False,False
SMALL,M,ON,IS_SHARPE,0.25,False,0.028901843517546322,1.0478611691649233,-0.07201123032909473,True,True,False,False,False,False
SMALL,M,ON,IS_SHARPE_UNLEV,0.25,False,0.028901843517546322,1.0478611691649233,-0.07201123032909473,True,True,False,False,False,False
SMALL,M,ON,IS_4b_LEGAL,0.25,False,0.028901843517546322,1.0478611691649233,-0.07201123032909473,True,True,False,False,False,False
SMALL,M,ON_SPREAD,IS_SHARPE,0.25,False,0.028901843517546322,1.0478611691649233,-0.07201123032909473,True,True,False,False,False,False
SMALL,M,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.028901843517546322,1.0478611691649233,-0.07201123032909473,True,True,False,False,False,False
SMALL,M,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.028901843517546322,1.0478611691649233,-0.07201123032909473,True,True,False,False,False,False
SMALL,W,FLAT2,IS_SHARPE,0.25,False,0.030326827185687577,1.294351832425098,-0.0290710255209502,True,True,False,False,False,False
SMALL,W,FLAT2,IS_SHARPE_UNLEV,0.25,False,0.030326827185687577,1.294351832425098,-0.0290710255209502,True,True,False,False,False,False
SMALL,W,FLAT2,IS_4b_LEGAL,0.25,False,0.030326827185687577,1.294351832425098,-0.0290710255209502,True,True,False,False,False,False
SMALL,W,OFF,IS_SHARPE,1.5,True,0.06869936782380348,0.5448785692873185,-0.2675372313288701,False,False,False,False,False,False
SMALL,W,OFF,IS_SHARPE_UNLEV,1.0,False,0.04760986961885405,0.545521091789911,-0.18524928037315358,False,False,False,False,False,False
SMALL,W,OFF,IS_4b_LEGAL,1.0,False,0.04760986961885405,0.545521091789911,-0.18524928037315358,False,False,False,False,False,False
SMALL,W,ON,IS_SHARPE,0.25,False,0.027844002229821863,1.026056161260063,-0.07775610501934038,True,True,False,False,False,False
SMALL,W,ON,IS_SHARPE_UNLEV,0.25,False,0.027844002229821863,1.026056161260063,-0.07775610501934038,True,True,False,False,False,False
SMALL,W,ON,IS_4b_LEGAL,0.25,False,0.027844002229821863,1.026056161260063,-0.07775610501934038,True,True,False,False,False,False
SMALL,W,ON_SPREAD,IS_SHARPE,0.25,False,0.027844002229821863,1.026056161260063,-0.07775610501934038,True,True,False,False,False,False
SMALL,W,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.027844002229821863,1.026056161260063,-0.07775610501934038,True,True,False,False,False,False
SMALL,W,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.027844002229821863,1.026056161260063,-0.07775610501934038,True,True,False,False,False,False
U56,D,FLAT2,IS_SHARPE,0.25,False,0.04767660693413944,1.9797657941981637,-0.037271487543086845,True,True,False,False,False,False
U56,D,FLAT2,IS_SHARPE_UNLEV,0.25,False,0.04767660693413944,1.9797657941981637,-0.037271487543086845,True,True,False,False,False,False
U56,D,FLAT2,IS_4b_LEGAL,0.25,False,0.04767660693413944,1.9797657941981637,-0.037271487543086845,True,True,False,False,False,False
U56,D,OFF,IS_SHARPE,1.2,True,0.14999859647710911,1.2874256130715174,-0.17511206493951237,False,False,True,True,False,False
U56,D,OFF,IS_SHARPE_UNLEV,1.0,False,0.12454028853698107,1.2874254667886733,-0.14765293574451732,False,False,True,True,False,False
U56,D,OFF,IS_4b_LEGAL,1.0,False,0.12454028853698107,1.2874254667886733,-0.14765293574451732,False,False,True,True,False,False
U56,D,ON,IS_SHARPE,0.25,False,0.045028126571462046,1.6389908114309635,-0.0671968910572529,True,True,False,False,False,False
U56,D,ON,IS_SHARPE_UNLEV,0.25,False,0.045028126571462046,1.6389908114309635,-0.0671968910572529,True,True,False,False,False,False
U56,D,ON,IS_4b_LEGAL,0.25,False,0.045028126571462046,1.6389908114309635,-0.0671968910572529,True,True,False,False,False,False
U56,D,ON_SPREAD,IS_SHARPE,0.25,False,0.045028126571462046,1.6389908114309635,-0.0671968910572529,True,True,False,False,False,False
U56,D,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.045028126571462046,1.6389908114309635,-0.0671968910572529,True,True,False,False,False,False
U56,D,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.045028126571462046,1.6389908114309635,-0.0671968910572529,True,True,False,False,False,False
U56,M,FLAT2,IS_SHARPE,0.25,False,0.04848080284769396,1.8637901719986167,-0.04845980146466866,True,True,False,False,False,False
U56,M,FLAT2,IS_SHARPE_UNLEV,0.25,False,0.04848080284769396,1.8637901719986167,-0.04845980146466866,True,True,False,False,False,False
U56,M,FLAT2,IS_4b_LEGAL,0.25,False,0.04848080284769396,1.8637901719986167,-0.04845980146466866,True,True,False,False,False,False
U56,M,OFF,IS_SHARPE,1.5,True,0.19448412024905992,1.226769508736525,-0.27141572891595644,False,False,False,False,False,False
U56,M,OFF,IS_SHARPE_UNLEV,1.0,False,0.12818326725399842,1.2252120060711664,-0.18805266211639737,False,False,True,True,False,False
U56,M,OFF,IS_4b_LEGAL,1.0,False,0.12818326725399842,1.2252120060711664,-0.18805266211639737,False,False,True,True,False,False
U56,M,ON,IS_SHARPE,0.25,False,0.04567153354772935,1.5799616453117775,-0.06254755932894218,True,True,False,False,False,False
U56,M,ON,IS_SHARPE_UNLEV,0.25,False,0.04567153354772935,1.5799616453117775,-0.06254755932894218,True,True,False,False,False,False
U56,M,ON,IS_4b_LEGAL,0.25,False,0.04567153354772935,1.5799616453117775,-0.06254755932894218,True,True,False,False,False,False
U56,M,ON_SPREAD,IS_SHARPE,0.25,False,0.04567153354772935,1.5799616453117775,-0.06254755932894218,True,True,False,False,False,False
U56,M,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.04567153354772935,1.5799616453117775,-0.06254755932894218,True,True,False,False,False,False
U56,M,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.04567153354772935,1.5799616453117775,-0.06254755932894218,True,True,False,False,False,False
U56,W,FLAT2,IS_SHARPE,0.25,False,0.04823445389659242,1.9547714087321093,-0.0399898854755264,True,True,False,False,False,False
U56,W,FLAT2,IS_SHARPE_UNLEV,0.25,False,0.04823445389659242,1.9547714087321093,-0.0399898854755264,True,True,False,False,False,False
U56,W,FLAT2,IS_4b_LEGAL,0.25,False,0.04823445389659242,1.9547714087321093,-0.0399898854755264,True,True,False,False,False,False
U56,W,OFF,IS_SHARPE,1.5,True,0.19165137722522396,1.2741032473330143,-0.23379495354413093,False,False,False,False,False,False
U56,W,OFF,IS_SHARPE_UNLEV,1.0,False,0.1267014874891479,1.2760185412281406,-0.15910987917823627,False,False,True,True,False,False
U56,W,OFF,IS_4b_LEGAL,1.0,False,0.1267014874891479,1.2760185412281406,-0.15910987917823627,False,False,True,True,False,False
U56,W,ON,IS_SHARPE,0.25,False,0.04550944403572488,1.6280986668673036,-0.06448567867026733,True,True,False,False,False,False
U56,W,ON,IS_SHARPE_UNLEV,0.25,False,0.04550944403572488,1.6280986668673036,-0.06448567867026733,True,True,False,False,False,False
U56,W,ON,IS_4b_LEGAL,0.25,False,0.04550944403572488,1.6280986668673036,-0.06448567867026733,True,True,False,False,False,False
U56,W,ON_SPREAD,IS_SHARPE,0.25,False,0.04550944403572488,1.6280986668673036,-0.06448567867026733,True,True,False,False,False,False
U56,W,ON_SPREAD,IS_SHARPE_UNLEV,0.25,False,0.04550944403572488,1.6280986668673036,-0.06448567867026733,True,True,False,False,False,False
U56,W,ON_SPREAD,IS_4b_LEGAL,0.25,False,0.04550944403572488,1.6280986668673036,-0.06448567867026733,True,True,False,False,False,False
