theta,cad,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
0.3,W,MA-THRESH,6.938893903907228e-18,FULL,0.10141294916173897,0.08296716710720418,-15.38285142248046,-15.361622724849667,-0.021228697630792936,0.9986199764238918,0.17186938311826583,0.018040868893461237
0.3,W,MA-THRESH,6.938893903907228e-18,IS,0.08684856419243539,0.05726684778482671,-5.445193167783202,-5.500596110584821,0.05540294280161895,1.0101746514943517,0.06184129106535141,0.00738935938751939
0.3,W,MA-THRESH,6.938893903907228e-18,OOS,0.11040789415511643,0.09433809139318491,-22.076954022478358,-21.858680783410556,-0.21827323906780194,0.9901130727162107,0.24544494825209195,0.024675408027308388
0.3,W,QUANTILE-M,5.204170427930421e-18,FULL,0.1028902642509017,0.001713524335871255,-11.944204251285884,-11.933330675237919,-0.010873576047965017,0.9990896357916188,0.1339291713078381,0.014487128794979265
0.3,W,QUANTILE-M,5.204170427930421e-18,IS,0.10331639560952838,0.0015799315171556472,-8.147747114829972,-8.142467266443854,-0.005279848386118502,0.9993519867134182,0.09171715939940484,0.010239688251105106
0.3,W,QUANTILE-M,5.204170427930421e-18,OOS,0.10262708608451301,0.001739985843546975,-14.369131523771749,-14.356567869200742,-0.012563654571007277,0.9991256496921737,0.16081057320671488,0.01711925796899738
0.3,M,MA-THRESH,5.204170427930421e-18,FULL,0.10148231215165994,0.07861876222609364,-19.875353855908063,-19.63398868619297,-0.2413651697150918,0.987856056729106,0.2185750404897273,0.01982150193064669
0.3,M,MA-THRESH,5.204170427930421e-18,IS,0.08862615648278721,0.057290970843515365,-15.771174809983846,-15.35728028974843,-0.41389452023541473,0.9737562657682672,0.16892486756812453,0.01121311946828607
0.3,M,MA-THRESH,5.204170427930421e-18,OOS,0.10942225697676145,0.0883629656516511,-22.511212827997127,-22.31920178626785,-0.19201104172927685,0.9914704266182196,0.25028672189043033,0.02517459361045904
0.3,M,QUANTILE-M,2.6020852139652106e-18,FULL,0.10318906742869882,0.003663075467119484,-11.545133231930226,-11.514023107775785,-0.031110124154441365,0.9973053473243253,0.1294762382697885,0.014024905950486222
0.3,M,QUANTILE-M,2.6020852139652106e-18,IS,0.10335279528494767,0.002969868397422467,-7.575239674853984,-7.532863473242624,-0.042376201611360464,0.9944059589623245,0.0850496334637636,0.009297236715223756
0.3,M,QUANTILE-M,2.6020852139652106e-18,OOS,0.1030879493201109,0.004029373079437084,-14.086223439571954,-14.062853442685984,-0.023369996885969968,0.9983409324020577,0.1578179977604821,0.016955763364762566
0.3,Q,MA-THRESH,5.204170427930421e-18,FULL,0.10193991042595284,0.08245247700465501,-14.79113162507324,-14.472669249167659,-0.3184623759055807,0.9784693704323651,0.16248721850193637,0.014575902251203976
0.3,Q,MA-THRESH,5.204170427930421e-18,IS,0.09245423549253104,0.06230361328492143,-8.668504066841344,-8.307573660626556,-0.3609304062147878,0.9583630112610301,0.09299745291839168,0.00631241224997825
0.3,Q,MA-THRESH,5.204170427930421e-18,OOS,0.10779825078368292,0.09226133146113247,-18.788005483166216,-18.432750283842015,-0.35525519932420124,0.9810913830293213,0.20759333770052346,0.019713282868861315
0.3,Q,QUANTILE-M,2.6020852139652106e-18,FULL,0.10437172180658959,0.0064872856967114305,-8.826002264524679,-8.835939586777108,0.009937322252429936,1.001125914310307,0.10012109560582627,0.011861072960579477
0.3,Q,QUANTILE-M,2.6020852139652106e-18,IS,0.10347626242597806,0.004646687739194702,-5.303185077996653,-5.281771179160821,-0.021413898835831446,0.9959620683568674,0.0601258610752986,0.007094010295332076
