uni,book,cost,family,reentry,arming,arm,s,fires,releases,blk_mean,terminal_blocked,blocked_day_frac,zero_day_frac,stuck,gross,TO,dSharpe,dd_gain,rate_DD,rate_gross,m_H1,m_H2,m_OOS,m_DD,m_CAGR,p4b,f4b,p4a,IS4b,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
u56,V1,10,STOP,nhigh,always,s15%/nhigh/always,0.15,7,7,368.7142857142857,0,0.24600978931687592,0.05405405405405406,False,0.7470912333671235,23.49785821000099,-0.00014244985882660988,-0.0027672576285378003,,0.4658527161269386,-0.31571123917310306,-0.14665064099613012,-0.13491132764920388,0.061258192527043454,-0.04229704401278067,False,"H1,H2,OOS,CAGR",False,False,0.06429927089318555,0.6640379518680911,-0.14104521917334611,0.6409087934305884,0.6873652966463119,0.5534299312214817,0.07687586515349976,0.7470994395330803,-0.1410452191733459
u56,V1,10,STOP,nhigh,always,s20%/nhigh/always,0.2,0,0,,0,0.0,0.05405405405405406,False,0.7495210220604044,23.58532168462946,0.0,0.0,,0.4658527161269386,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,False,"H1,H2,OOS,CAGR",False,False,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798
u56,V1,10,STOP,nhigh,always,s25%/nhigh/always,0.25,0,0,,0,0.0,0.05405405405405406,False,0.7495210220604044,23.58532168462946,0.0,0.0,,0.4658527161269386,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,False,"H1,H2,OOS,CAGR",False,False,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798
u56,V1,10,STOP,nhigh,spy_below,s10%/nhigh/spy_below,0.1,23,23,221.91304347826087,0,0.4764843583741222,0.05405405405405406,False,0.741447266404141,23.37507000912715,0.013024856904499171,0.00410044786192687,-0.18417748388774088,0.4658527161269386,-0.290039635972262,-0.14412451139064275,-0.132060285147086,0.06812589801750812,-0.041310569897471505,False,"H1,H2,OOS,CAGR",True,False,0.06528574500849471,0.6772052586314169,-0.13417751368288144,0.6665803966314294,0.6898914262517992,0.5806282389390157,0.07671448309338014,0.7499504820351982,-0.1341775136828811
u56,V1,10,STOP,nhigh,spy_below,s15%/nhigh/spy_below,0.15,5,5,489.0,0,0.22515428814641414,0.05405405405405406,False,0.7474120171141523,23.499626802251974,0.000364803087050225,-0.0027672576285378003,,0.4658527161269386,-0.31571123917310306,-0.14568524552397688,-0.1340682222308619,0.061258192527043454,-0.04221353575847442,False,"H1,H2,OOS,CAGR",False,False,0.0643827791474918,0.664545204813968,-0.14104521917334611,0.6409087934305884,0.6883306921184651,0.5534299312214817,0.0770300944646618,0.7479425449514223,-0.1410452191733459
u56,V1,10,STOP,nhigh,spy_below,s20%/nhigh/spy_below,0.2,0,0,,0,0.0,0.05405405405405406,False,0.7495210220604044,23.58532168462946,0.0,0.0,,0.4658527161269386,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,False,"H1,H2,OOS,CAGR",False,False,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798
u56,V1,10,STOP,nhigh,spy_below,s25%/nhigh/spy_below,0.25,0,0,,0,0.0,0.05405405405405406,False,0.7495210220604044,23.58532168462946,0.0,0.0,,0.4658527161269386,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,False,"H1,H2,OOS,CAGR",False,False,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798
u56,V1,10,STOP,bookhigh,always,s10%/bookhigh/always,0.1,42,38,165.42105263157896,4,0.4941476909980847,0.05405405405405406,True,0.710243215341116,22.35477813444149,-0.07609767855995453,0.007100448598080122,1.6378687385068096,0.4658527161269386,-0.35232672506964957,-0.2587418303408249,-0.24658135421020277,0.07112589875366138,-0.053695382855664,False,"H1,H2,OOS,CAGR",False,False,0.05290093205030222,0.5880827231669632,-0.1311775129467282,0.6042933075340419,0.5752741073016171,0.5268423627327108,0.059599172237826625,0.6354294129720814,-0.13117751294672786
u56,V1,10,STOP,bookhigh,always,s15%/bookhigh/always,0.15,7,7,287.42857142857144,0,0.2526069376463077,0.05405405405405406,False,0.7462463074783444,23.461787895853647,-0.0136333696754799,-0.0027672576285380224,,0.4658527161269386,-0.3436906880130767,-0.14772114250811275,-0.13600767202446007,0.06125819252704323,-0.04381017233802964,False,"H1,H2,OOS,CAGR",False,False,0.06278614256793658,0.6505470320514378,-0.14104521917334634,0.6129293445906148,0.6862947951343292,0.5225458502402344,0.076846006418962,0.7460030951578241,-0.1410452191733459
u56,V1,10,STOP,bookhigh,always,s20%/bookhigh/always,0.2,0,0,,0,0.0,0.05405405405405406,False,0.7495210220604044,23.58532168462946,0.0,0.0,,0.4658527161269386,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,False,"H1,H2,OOS,CAGR",False,False,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798
u56,V1,10,STOP,bookhigh,always,s25%/bookhigh/always,0.25,0,0,,0,0.0,0.05405405405405406,False,0.7495210220604044,23.58532168462946,0.0,0.0,,0.4658527161269386,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,False,"H1,H2,OOS,CAGR",False,False,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798
u56,V1,10,STOP,bookhigh,spy_below,s10%/bookhigh/spy_below,0.1,22,21,187.9047619047619,1,0.32709087039795703,0.05405405405405406,True,0.7245958315129624,22.877289634084082,0.0038647578731307863,0.0071004485980803445,0.2451367050402724,0.4658527161269386,-0.3266478999697845,-0.12992041257010323,-0.12945689915520064,0.0711258987536616,-0.0438063606411353,False,"H1,H2,OOS,CAGR",False,False,0.06278995426483092,0.6680451596000485,-0.13117751294672797,0.629972132633907,0.7040955250723387,0.5560380882956232,0.07492342746763114,0.7525538680270836,-0.1311775129467282
u56,V1,10,STOP,bookhigh,spy_below,s15%/bookhigh/spy_below,0.15,5,5,361.4,0,0.22515428814641414,0.05405405405405406,False,0.746567091225373,23.463556488104633,-0.013119628158001051,-0.0027672576285380224,,0.4658527161269386,-0.3436906880130767,-0.14675543866189567,-0.1351640666448901,0.06125819252704323,-0.043726782808510944,False,"H1,H2,OOS,CAGR",False,False,0.06286953209745527,0.6510607735689167,-0.14104521917334634,0.6129293445906148,0.6872604989805463,0.5225458502402344,0.07700023145377899,0.7468467005373941,-0.1410452191733459
