panel,family,control,side,form,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a_U56,keep4a_own,fail4b,keep4b
U56,TREND,RAW,A,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,TREND,RAW,B,MA-RS,0.11501084808147755,1.0872794656317757,-0.18647361198328016,0.10525591528350785,1.1732390055871638,1.024715198994856,1.0660170134579006,0.12350884936339579,1.1060790636851228,-0.18647361198328027,False,False,-,True
U56,TREND,GROSS,A,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,TREND,GROSS,B,MA-RS,0.11501084808147755,1.087279465631776,-0.18647361198328016,0.10525591528350779,1.1732390055871638,1.024715198994856,1.0660170134579008,0.12350884936339557,1.1060790636851228,-0.1864736119832805,False,False,-,True
U56,TREND,VOL,A,EWall,0.11969543596227239,1.1273813422282786,-0.20473857997521938,0.10522171360570541,1.2129007284706836,1.0588425214863195,1.125765346208155,0.12354358752518224,1.129522355210149,-0.2047385799752195,False,False,DD,False
U56,TREND,VOL,B,MA-RS,0.11497331334318872,1.0872793798055207,-0.18641704292099226,0.10522161408385138,1.1732385857231595,1.0247152526958214,1.066016617363537,0.12346846498655495,1.1060791731035258,-0.18641704292099248,False,False,-,True
U56,TREND,BETA,A,EWall,0.1055564740223165,1.1271526739049105,-0.18243175991107508,0.09287697527929906,1.2123351310312869,1.0588385968031053,1.1251701634407998,0.10895746387511807,1.129562571325555,-0.18243175991107496,False,False,CAGR,False
U56,TREND,BETA,B,MA-RS,0.1149200927040237,1.0872792579625636,-0.18633682902103754,0.1051729783984983,1.1732379901347487,1.024715328805327,1.0660160554689107,0.12341120391602267,1.1060793281932504,-0.18633682902103765,False,False,-,True
U56,TREND,CONST,A,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,TREND,CONST,B,MA-RS,0.11501084808147755,1.0872794656317757,-0.18647361198328016,0.10525591528350785,1.1732390055871638,1.024715198994856,1.0660170134579006,0.12350884936339579,1.1060790636851228,-0.18647361198328027,False,False,-,True
U56,TREND,CONST,C,EWall@g(MA-RS),0.13296386393446147,1.1275715332525198,-0.2252587327825185,0.11679887186114592,1.2134102106221307,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.129458499467399,-0.22525873278251785,False,False,DD,False
U56,VOLCAP,RAW,A,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,VOLCAP,RAW,B,VOLCAP-DG,0.11586755485589029,1.134457654154685,-0.16883951301383704,0.10117692911872372,1.1734965887282398,1.0993353006366928,1.0802088869631714,0.12076926226146512,1.1790559827063363,-0.16883951301383682,False,False,-,True
U56,VOLCAP,GROSS,A,EWall,0.1275326498131284,1.1274965300978779,-0.2169067736941943,0.1120605714093445,1.213204260766314,1.0588328231145954,1.1260852977845426,0.13162723629313233,1.1294876000633665,-0.2169067736941942,False,False,DD,False
U56,VOLCAP,GROSS,B,VOLCAP-DG,0.11586755485589029,1.134457654154685,-0.16883951301383704,0.10117692911872372,1.1734965887282398,1.0993353006366928,1.0802088869631714,0.12076926226146512,1.1790559827063363,-0.16883951301383682,False,False,-,True
U56,VOLCAP,VOL,A,EWall,0.11501087122361797,1.1273086180996172,-0.19739876665625888,0.10113274596689659,1.212715887856354,1.058844407661051,1.1255706857083185,0.11871122641734289,1.1295390197340436,-0.19739876665625888,False,False,-,True
U56,VOLCAP,VOL,B,VOLCAP-DG,0.1158164449439445,1.1344573302377574,-0.16876921123251887,0.10113260483909356,1.1734951179303004,1.099335928615558,1.0802072805930545,0.12071582005531711,1.1790567853620346,-0.16876921123251842,False,False,-,True
U56,VOLCAP,BETA,A,EWall,0.10967143023794512,1.1272220302957159,-0.18897153815074508,0.09647086179468714,1.212501996958651,1.0588427683746116,1.1253456078739217,0.11320289792577931,1.1295540411619336,-0.1889715381507453,False,False,-,True
U56,VOLCAP,BETA,B,VOLCAP-DG,0.11578911916912493,1.1344571568979578,-0.16873162319411206,0.10110890694173902,1.1734943313273847,1.099336264291089,1.0802064214954052,0.12068724739799763,1.1790572144208717,-0.16873162319411195,False,False,-,True
U56,VOLCAP,CONST,A,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,VOLCAP,CONST,B,VOLCAP-DG,0.11586755485589029,1.134457654154685,-0.16883951301383704,0.10117692911872372,1.1734965887282398,1.0993353006366928,1.0802088869631714,0.12076926226146512,1.1790559827063363,-0.16883951301383682,False,False,-,True
U56,VOLCAP,CONST,C,EWall@g(VOLCAP-DG),0.1275326498131284,1.1274965300978779,-0.2169067736941943,0.1120605714093445,1.213204260766314,1.0588328231145954,1.1260852977845426,0.13162723629313233,1.1294876000633665,-0.2169067736941942,False,False,DD,False
U56,WIDEN,RAW,A,TOP20,0.11241212945893375,1.0487102316695376,-0.1934926849918298,0.1070830647543736,1.0837575864207285,1.0269227335503468,0.9867199383862695,0.12448412165547662,1.0970656960976133,-0.1934926849918296,False,False,-,True
U56,WIDEN,RAW,B,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,WIDEN,GROSS,A,TOP20,0.11241212945893353,1.0487102316695374,-0.1934926849918297,0.10708306475437358,1.0837575864207285,1.0269227335503468,0.9867199383862694,0.12448412165547662,1.0970656960976135,-0.1934926849918296,False,False,-,True
U56,WIDEN,GROSS,B,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,WIDEN,VOL,A,TOP20,0.11238136150821854,1.0487107103224775,-0.19344335242280875,0.10705361300742144,1.083757326250784,1.0269237683630605,0.9867197377736243,0.12444992029838309,1.0970666676634866,-0.1934433524228084,False,False,-,True
U56,WIDEN,VOL,B,EWall,0.1217945985280875,1.1274129866246376,-0.2080113762276683,0.10705368557532126,1.2129827024367716,1.0588407427711122,1.1258517170194142,0.12570886264577075,1.1295139056028314,-0.20801137622766874,False,False,DD,False
U56,WIDEN,BETA,A,TOP20,0.11232924656356547,1.0487115205843738,-0.1933597885228232,0.10700372785052807,1.08375688532752,1.0269255204563148,0.9867193977146271,0.124391989953752,1.0970683126616279,-0.19335978852282354,False,False,-,True
U56,WIDEN,BETA,B,EWall,0.10722038464444683,1.1271809900840972,-0.18508093047452012,0.09433031264835283,1.212402845747306,1.0588405567852537,1.1252413450608796,0.11067416381973039,1.1295594105241895,-0.1850809304745199,False,False,-,True
U56,WIDEN,CONST,A,TOP20,0.11241212945893375,1.0487102316695376,-0.1934926849918298,0.1070830647543736,1.0837575864207285,1.0269227335503468,0.9867199383862695,0.12448412165547662,1.0970656960976133,-0.1934926849918296,False,False,-,True
U56,WIDEN,CONST,B,EWall,0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
U56,WIDEN,CONST,C,EWall@g(EWall),0.1329638639344617,1.1275715332525198,-0.22525873278251785,0.11679887186114588,1.213410210622131,1.0588213725731919,1.1263026427498684,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,False,DD,False
