panel,chooser,N,H,fell_back,allowed_holds,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,SPY_OOS_Sharpe,SPY_OOS_CAGR,beats_SPY_OOS,pass_4b_full,pass_4b_oos,pass_4a
U56,CH_ISSHARPE,15,90,False,"21,42,52,63,76,90,126",1.3340059005202978,1.1033319795223666,0.1804108700385243,-0.24879832282800904,0.8684062229066973,0.15150873781069918,True,False,False,False
U56,CH_MONO,15,90,True,"21,42,52,63,76,90,126",1.3340059005202978,1.1033319795223666,0.1804108700385243,-0.24879832282800904,0.8684062229066973,0.15150873781069918,True,False,False,False
U56,CH_GRADED:G_DOWNSHARE,15,90,True,"21,42,52,63,76,90,126",1.3340059005202978,1.1033319795223666,0.1804108700385243,-0.24879832282800904,0.8684062229066973,0.15150873781069918,True,False,False,False
U56,CH_GRADED:G_DECSTEPS,5,63,False,"63,126",1.196723402549628,0.8948042461568647,0.1789496103291821,-0.2626459628371731,0.8684062229066973,0.15150873781069918,True,False,False,False
U56,CH_GRADED:G_SPEARMAN,15,90,True,"21,42,52,63,76,90,126",1.3340059005202978,1.1033319795223666,0.1804108700385243,-0.24879832282800904,0.8684062229066973,0.15150873781069918,True,False,False,False
U56,CH_GRADED:G_ENDSE,15,90,True,"21,42,52,63,76,90,126",1.3340059005202978,1.1033319795223666,0.1804108700385243,-0.24879832282800904,0.8684062229066973,0.15150873781069918,True,False,False,False
B136,CH_ISSHARPE,5,63,False,"21,42,52,63,76,90,126",1.4240583789769876,0.9156496419388593,0.2046108851589676,-0.28623535174686987,0.8767278433896203,0.15331427255204866,True,False,False,False
B136,CH_MONO,5,63,False,63,1.4240583789769876,0.9156496419388593,0.2046108851589676,-0.28623535174686987,0.8767278433896203,0.15331427255204866,True,False,False,False
B136,CH_GRADED:G_DOWNSHARE,5,63,False,"42,63,76",1.4240583789769876,0.9156496419388593,0.2046108851589676,-0.28623535174686987,0.8767278433896203,0.15331427255204866,True,False,False,False
B136,CH_GRADED:G_DECSTEPS,30,90,False,90,1.2420346598990053,0.9105882485237258,0.1416495474139272,-0.2652835770149671,0.8767278433896203,0.15331427255204866,True,False,False,False
B136,CH_GRADED:G_SPEARMAN,5,63,False,"63,76,126",1.4240583789769876,0.9156496419388593,0.2046108851589676,-0.28623535174686987,0.8767278433896203,0.15331427255204866,True,False,False,False
B136,CH_GRADED:G_ENDSE,5,63,True,"21,42,52,63,76,90,126",1.4240583789769876,0.9156496419388593,0.2046108851589676,-0.28623535174686987,0.8767278433896203,0.15331427255204866,True,False,False,False
SMALL,CH_ISSHARPE,8,42,False,"21,42,52,63,76,90,126",0.9880493279678347,0.5385328894568936,0.10378000644145224,-0.37469785663707245,0.8767140742030719,0.15331699963496637,False,False,False,False
SMALL,CH_MONO,8,42,True,"21,42,52,63,76,90,126",0.9880493279678347,0.5385328894568936,0.10378000644145224,-0.37469785663707245,0.8767140742030719,0.15331699963496637,False,False,False,False
SMALL,CH_GRADED:G_DOWNSHARE,25,63,False,"63,76",0.8278394378516237,0.5042615962014312,0.07931392822674099,-0.35964850218865807,0.8767140742030719,0.15331699963496637,False,False,False,False
SMALL,CH_GRADED:G_DECSTEPS,8,42,True,"21,42,52,63,76,90,126",0.9880493279678347,0.5385328894568936,0.10378000644145224,-0.37469785663707245,0.8767140742030719,0.15331699963496637,False,False,False,False
SMALL,CH_GRADED:G_SPEARMAN,25,63,False,"52,63,76,126",0.8278394378516237,0.5042615962014312,0.07931392822674099,-0.35964850218865807,0.8767140742030719,0.15331699963496637,False,False,False,False
SMALL,CH_GRADED:G_ENDSE,15,52,False,52,0.779393642244706,0.6501574054252977,0.11803266771734953,-0.3729847090010757,0.8767140742030719,0.15331699963496637,False,False,False,False
