tag,core,f,thr,cagr,sharpe,dd,h1,h2,oos,verdict,pass4a,pass4b
universe.json (56),v1,0.0,0,0.06478305297139286,0.6664694744160106,-0.13827804821227863,0.6409045653228889,0.6920626625762498,0.7510632499063633,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),v1,0.25,5,0.045827691062433784,0.5303295641692711,-0.12931844113818558,0.5421633478525356,0.5232798117961882,0.577848473298285,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),v1,0.25,10,0.03875040055235579,0.4367022349297761,-0.14631832162242098,0.3699520551232345,0.49667510838404677,0.5484545288586417,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),v1,0.25,20,0.03594725590935788,0.39289389890893295,-0.1506312166756253,0.33391921621596427,0.44600503890914545,0.4914976846313273,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),v1,0.5,5,0.02609469899736583,0.32181788253315247,-0.17428442048826998,0.3739228465869688,0.27949884281624443,0.32125965711858173,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),v1,0.5,10,0.012222853641931541,0.16768630242726593,-0.29458400040032906,0.07621393925503922,0.2482071529949726,0.28588495767024263,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",False,False
universe.json (56),v1,0.5,20,0.006677491591592144,0.11554594447962274,-0.22705035282807262,0.04103492209505231,0.18153565230463847,0.2090530691438573,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",False,False
universe.json (56),top20,0.0,0,0.1267328078382215,1.0930789903925349,-0.18308321629461444,1.0882783023843388,1.1033179868221341,1.169657001611733,KILL 4a / KEEP 4b,False,True
universe.json (56),top20,0.25,5,0.091192768594057,0.8976122469757208,-0.15563197351171743,0.9203186311385209,0.8827249747478801,0.9447814755050611,"KILL 4a / KILL 4b (H1,CAGR)",False,False
universe.json (56),top20,0.25,10,0.08376407475845116,0.792124474888711,-0.1591086557171033,0.7419624937270292,0.839198898997473,0.8976109898853317,"KILL 4a / KILL 4b (H1,CAGR)",False,False
universe.json (56),top20,0.25,20,0.08068521226840542,0.7289359441428334,-0.17579826341510363,0.6853688633698753,0.7699757756775184,0.8225712057896398,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),top20,0.5,5,0.055589717610110334,0.5884193832894321,-0.1878982880647848,0.6452581032171815,0.5426797572570919,0.5915406364315334,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),top20,0.5,10,0.041262874350555645,0.41352022245568704,-0.24292285837688188,0.3338151815462306,0.484885961854621,0.5280357131763213,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",False,False
universe.json (56),top20,0.5,20,0.03536267510403679,0.3389617087326355,-0.21561296745317504,0.2742885766962677,0.3971003280721037,0.4305084003246141,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",False,False
universe.json (56),ew-all,0.0,0,0.10419225399116971,1.0502449533938494,-0.1587469210684226,1.0684700041784772,1.0368079185677916,1.1140654405512067,KILL 4a / KILL 4b (CAGR),False,False
universe.json (56),ew-all,0.25,5,0.07449264648141973,0.8269271653439719,-0.1676031009861665,0.8833046085362816,0.7803565251024591,0.8464251489414355,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),ew-all,0.25,10,0.0672229366102306,0.7127197968949517,-0.17359943577556536,0.6899194927088811,0.7351440067620795,0.796782483626777,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),ew-all,0.25,20,0.06423784188378501,0.6468248816524536,-0.19463681847929326,0.631297833092692,0.6625988347559376,0.7166799225350157,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),ew-all,0.5,5,0.044605486126013005,0.508831551845371,-0.19234004906392055,0.5960501056344656,0.4363246443915567,0.48302880021842876,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",False,False
universe.json (56),ew-all,0.5,10,0.03048612583687005,0.3334099717916793,-0.26762589996120256,0.27464801850522463,0.3861959487665224,0.4274307745262006,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",False,False
universe.json (56),ew-all,0.5,20,0.024706394403590792,0.2634592657373091,-0.23689927484645812,0.21881385284573662,0.30372630225773456,0.3344190759930591,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",False,False
