panel,band,ladder,rung,sig_lag,mean_gross,turn_yr,IS_Sharpe,IS_LOYO_SD,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a_FULL,keep4a_OOS,keep4b_FULL,keep4b_OOS
U56,NOGATE,VOLTGT,0.08,0,0.6872424142559707,3.4607901311551235,1.0338281376056222,0.0952102886848641,0.10218169143971245,1.1801312343352697,-0.12278422663715638,0.11377229721251814,1.2996781282583056,-0.12278422663715649,False,False,False,True
U56,NOGATE,VOLTGT,0.1,0,0.7912393091074524,2.9806475094533944,1.0950039554715176,0.0992303656018201,0.1224003274248624,1.2031140093224206,-0.14550327193017465,0.1323475327144108,1.2919291995285271,-0.14550327193017565,False,False,True,True
U56,NOGATE,VOLTGT,0.12,0,0.8608144499318702,2.4326762612159043,1.1336508373610596,0.10281955304364067,0.13736015320459471,1.210128420489898,-0.16439946738894284,0.1455595830436962,1.2725593498016532,-0.16439946738894273,False,False,True,True
U56,NOGATE,VOLTGT,0.14,0,0.9059979527976784,2.047880556064609,1.162364621104309,0.10447632574103718,0.1486082526652761,1.2103958605659761,-0.18371793277070003,0.15419847333300019,1.2495699102158508,-0.1837179327707008,False,False,True,True
U56,NOGATE,VOLTGT,0.16,0,0.9348067085219215,1.8332902198544074,1.181920828304295,0.10567657777606454,0.1560741893658233,1.2026704983373397,-0.1986140501320277,0.15939920336045454,1.219326406692465,-0.1986140501320277,False,False,True,True
U56,NOGATE,VOLTGT,0.2,0,0.9677573648624959,1.526997880563907,1.1566686945725349,0.10668582135674291,0.16486535252833856,1.178747490222879,-0.20823370830815058,0.16923565689725062,1.1964123330484029,-0.20823370830815047,False,False,False,False
U56,NOGATE,VOLTGT,0.25,0,0.9853678170385929,1.3248204928651552,1.1176602916485951,0.10403135557053872,0.16843916428856054,1.1466787302162602,-0.22112521730411971,0.1739004621070257,1.1699520042478353,-0.22112521730411905,False,False,False,False
U56,NOGATE,VOLTGT,0.3,0,0.9921966451505299,1.2217763694782127,1.10666763536719,0.10213581399563454,0.16949912880469142,1.1242425582028661,-0.2409028222148477,0.17399480897121333,1.1382677397360055,-0.2409028222148476,False,False,False,False
U56,NOGATE,VOLTGT,0.08,1,0.6861703911353838,3.489467045263665,1.035094458802731,0.09443765400797635,0.10088419577621366,1.150891075142064,-0.1302073682132452,0.11040634080724776,1.2450250448698554,-0.1302073682132452,False,False,False,True
U56,NOGATE,VOLTGT,0.1,1,0.7884348090276727,2.9958789124930645,1.0870720343016225,0.09868935902953062,0.12065298367279098,1.1800374096725033,-0.1496064604817091,0.12938112925715806,1.2561574646219378,-0.14960646048170934,False,False,True,True
U56,NOGATE,VOLTGT,0.12,1,0.8589489585556208,2.481045192837344,1.1249509749996927,0.10267835653517711,0.13612344461959225,1.1948579960397594,-0.16887281735513338,0.1437907544608945,1.251786229129388,-0.1688728173551325,False,False,True,True
U56,NOGATE,VOLTGT,0.14,1,0.904142290998642,2.0761074629405045,1.1708482153397441,0.10368127768050578,0.14813473939350685,1.2049981705289834,-0.18908241867205233,0.15280350263158837,1.2325424411753731,-0.1890824186720521,False,False,True,True
U56,NOGATE,VOLTGT,0.16,1,0.9331885692051671,1.8510244665795113,1.1893689703819668,0.10466894792962644,0.15529155023659857,1.1958338889526832,-0.20770907010661388,0.1576191122006143,1.2009229228998786,-0.20770907010661455,False,False,False,False
U56,NOGATE,VOLTGT,0.2,1,0.9663536625303467,1.5214559075086123,1.16906235206764,0.10593430445448293,0.1651719206938107,1.178577783074041,-0.21152049707431464,0.16887989275900073,1.1861967150581405,-0.2115204970743133,False,False,False,False
U56,NOGATE,VOLTGT,0.25,1,0.9851421169159611,1.3364103213950365,1.1192579132306668,0.10326790133060303,0.1680669458999231,1.141383163687633,-0.22552797808086356,0.1732339507777123,1.1590471222363805,-0.22552797808086356,False,False,False,False
U56,NOGATE,VOLTGT,0.3,1,0.992180493814363,1.224974121298525,1.1035249960940907,0.10173700883953175,0.1685380129663423,1.1171677202779426,-0.24848648360036674,0.1727137495924702,1.1280536390938278,-0.24848648360036674,False,False,False,False
U56,NOGATE,CONSTG,0.3,0,0.3002719439153484,0.3634821332461622,1.1065143352028786,0.10221962823684494,0.052382535379221995,1.11743654418719,-0.09488105151972359,0.054290743589017865,1.1265997803197554,-0.09488105151972348,False,False,False,False
U56,NOGATE,CONSTG,0.4,0,0.4003065118853809,0.47200924915843173,1.1073348865900459,0.10225879447505849,0.06997704543419347,1.1178318128095939,-0.12506915319802814,0.07252909889247716,1.1266766725710875,-0.12506915319802814,False,False,False,False
U56,NOGATE,CONSTG,0.5,0,0.500314819060522,0.5763274870139264,1.1081289620014514,0.10229664669325624,0.08762494034637824,1.1181907944182743,-0.15455473059743474,0.09082285768948295,1.126710594808491,-0.15455473059743496,False,False,False,False
U56,NOGATE,CONSTG,0.6,0,0.6002979355271245,0.6778252579686185,1.1088927278462182,0.102333539018547,0.10531758592316143,1.118512377882567,-0.18334737890709907,0.10916237834043829,1.1267026004494807,-0.18334737890709907,False,False,False,True
U56,NOGATE,CONSTG,0.7,0,0.7002569339478653,0.7781329213204762,1.1096229114240932,0.10236962981218278,0.1230457792125581,1.1187938597202887,-0.2114569204817709,0.12753733346415563,1.1266504913966542,-0.21145692048177123,False,False,False,False
U56,NOGATE,CONSTG,0.8,0,0.8001928902098098,0.879007756944285,1.110316561846228,0.10240545846820488,0.1407998536212789,1.1190326611794974,-0.2388934057647807,0.14593688481950484,1.1265520489647216,-0.2388934057647809,False,False,False,False
U56,NOGATE,CONSTG,0.9,0,0.9001068840982078,0.982523362759851,1.110971197100315,0.10244034433249292,0.15856945707086734,1.119225501401318,-0.265667538145382,0.16434928547110905,1.1264034461660537,-0.26566753814538213,False,False,False,False
U56,NOGATE,CONSTG,1.0,0,1.0,1.0908266499714858,1.111583205827634,0.10247404617560445,0.17634380362702484,1.1193698953811717,-0.2917898169192258,0.1827624921481097,1.1262031369108452,-0.29178981691922556,False,False,False,False
U56,c=0.00,VOLTGT,0.08,0,0.5193991678939296,4.663380610265651,0.8980997107241717,0.1041818457393719,0.07119267475016167,1.0860318428853188,-0.08036965998669199,0.08312912878569345,1.2347524564877328,-0.0803696599866921,False,False,False,False
U56,c=0.00,VOLTGT,0.1,0,0.5934511918351466,4.6020996425188345,0.95928746945673,0.10896613999042176,0.0838442175009011,1.1121016808753696,-0.0999772160399437,0.0951220939742834,1.233977023257313,-0.0999772160399437,False,False,False,False
U56,c=0.00,VOLTGT,0.12,0,0.6401569302503716,4.40664804681481,0.9919303203938445,0.11686708578194907,0.09207503582783239,1.1223930599843575,-0.11869026771259195,0.10284675009817557,1.226355382774775,-0.11869026771259239,False,False,False,False
U56,c=0.00,VOLTGT,0.14,0,0.6680479881393085,4.277234747352954,1.0281335999301542,0.12100940019502658,0.09844909974042348,1.1399600818952023,-0.12487170292990946,0.10810128862117785,1.2296703076377309,-0.12487170292990968,False,False,False,True
U56,c=0.00,VOLTGT,0.16,0,0.6838026923047875,4.239805584735403,1.0681515080053612,0.12379228606559346,0.10284964179234679,1.1567115678628135,-0.12867380005311757,0.11111770700188117,1.2275539924242769,-0.12867380005311735,False,False,False,True
U56,c=0.00,VOLTGT,0.2,0,0.6990911590682773,4.182914020691753,1.0669891314291549,0.12531413206536537,0.10688338262997443,1.1685062069333894,-0.13630292695732227,0.11682406001471746,1.249234169585584,-0.13630292695732282,False,False,True,True
U56,c=0.00,VOLTGT,0.25,0,0.7054052719447661,4.178624249888926,1.0532610577332115,0.12694871683983833,0.10769673771138732,1.1635799378960467,-0.14692235059407954,0.11860959444619046,1.2511101553345696,-0.14692235059407988,False,False,True,True
