panel,convention,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,ASYM(0/300),0.5,0.057502691060181244,1.205799984186222,-0.08117568635177996,1.225537663072102,1.1917346133427735,0.05062241168400483,1.1039280166717063,0.06321454051666775,1.2859085362697582,-0.08117568635178007
U56,ASYM(0/300),0.75,0.08660060029784411,1.2057639631781307,-0.1205494676867116,1.2262055541154628,1.1911198177449172,0.07609423859009046,1.1045330391437245,0.09534815248934558,1.2853489467147505,-0.12054946768671182
U56,ASYM(0/300),1.0,0.115880701816655,1.2055859004001448,-0.15910992922046163,1.226737535315743,1.190360863072926,0.10162949368745289,1.1050049860823759,0.1277802093489815,1.284639508739213,-0.15910992922046197
U56,ASYM(0/300),1.25,0.14417152025603164,1.196895437461656,-0.19693782372787028,1.2181331531707313,1.1816229340400972,0.12608793505132287,1.0967291693277181,0.15931344759375632,1.275591861347842,-0.19693782372787016
U56,ASYM(0/300),1.5,0.16913215546705707,1.1706100831398694,-0.23402413588328919,1.190831214651972,1.1562217686553284,0.14740200383351376,1.0716113504947387,0.18737449704658826,1.2483471736123817,-0.2340241358832894
U56,REAL(150/300),0.5,0.06777704595698908,1.4102847442416313,-0.08062191431178323,1.4416007711998977,1.386477152749819,0.06088312358709058,1.3167302813428148,0.07349995962155487,1.4841215257198166,-0.080621914311783
U56,REAL(150/300),0.75,0.0942405685946015,1.3045268858708756,-0.12017617970329231,1.3301472734537636,1.285552814693555,0.08374133408447615,1.2078989573728294,0.10298159062123835,1.3806315153033935,-0.12017617970329197
U56,REAL(150/300),1.0,0.12074093812718645,1.2515269667245061,-0.15890484165185914,1.2746392928043102,1.2346908324099624,0.10653722625295026,1.1536728113959485,0.1325997157851866,1.3285093392240812,-0.15890484165185892
U56,REAL(150/300),1.25,0.146669126776092,1.2153508702892946,-0.1968488464525805,1.2369185767423487,1.199840876185554,0.1286808057308222,1.1168921678842505,0.16172964636263454,1.292741480135508,-0.19684884645258027
U56,REAL(150/300),1.5,0.17083339893964467,1.18087064237365,-0.2340052239202841,1.2009836291279277,1.1666109736965664,0.14912090273592238,1.0825568612027752,0.18906020594884754,1.2580872091975803,-0.234005223920284
B136,ASYM(0/300),0.5,0.05342200830227117,1.1058711553661311,-0.08241955543826529,1.2281778158990713,0.9855525373046049,0.05378226553049803,1.0902630149601922,0.05312479996926611,1.119689433498448,-0.08241955543826551
B136,ASYM(0/300),0.75,0.0803031894255104,1.105914756823072,-0.12240793860208032,1.2293447612905366,0.9846068463857991,0.0808727653598118,1.0914338328693118,0.07983337481604336,1.1187383069809544,-0.12240793860208021
B136,ASYM(0/300),1.0,0.10724582624809265,1.105817449830029,-0.16157734777304533,1.2303745243943216,0.9835237463826242,0.1080464253684923,1.0924704214905965,0.10658557013582604,1.117641313318698,-0.1615773477730451
B136,ASYM(0/300),1.25,0.13302337992478552,1.0968966565367768,-0.200013933815974,1.2202552248310206,0.9759026756330167,0.1338549351266196,1.083257355889623,0.13233760105329417,1.1089413987875847,-0.200013933815974
B136,ASYM(0/300),1.5,0.15570287124576399,1.0727149726554037,-0.2376954138629611,1.19388510088841,0.9539983252343698,0.1564640616357582,1.058961602943556,0.15507507873219084,1.0848212106915756,-0.2376954138629611
B136,REAL(150/300),0.5,0.0636640049860524,1.3070290094464496,-0.08184662325771874,1.4279438985504862,1.1880997976307521,0.06397961584125245,1.2862055187466481,0.06340361867643463,1.3254021908979585,-0.08184662325771863
B136,REAL(150/300),0.75,0.08790953068596119,1.2031148908686267,-0.12200702610894099,1.3244146236998044,1.0839118197044886,0.0884094286031567,1.1856803032356722,0.08749716449902789,1.2185083745423444,-0.12200702610894076
B136,REAL(150/300),1.0,0.1120822461600266,1.151083448978659,-0.16133687019812426,1.27312023465853,1.0312707451262775,0.11278615221852162,1.135892013510546,0.11150168535904958,1.1645045696539336,-0.16133687019812415
B136,REAL(150/300),1.25,0.13554561532121867,1.1153721496666733,-0.19988032043627457,1.237122607301762,0.9959604118735159,0.13636292605660771,1.101251392948289,0.1348715750675722,1.1278352204745692,-0.19988032043627435
B136,REAL(150/300),1.5,0.15731311741869192,1.0823555057313854,-0.23762482574912325,1.2033962068368742,0.9637676599307317,0.15820402742886985,1.069166400482732,0.15657841301522324,1.0939817494284174,-0.23762482574912325
SMALL439,ASYM(0/300),0.5,0.027499545687971416,0.615013132373079,-0.08164080368905469,0.540843337311427,0.6816427072119191,0.02231089451686108,0.5300682248496665,0.03071719579133081,0.6640280220675154,-0.08164080368905324
SMALL439,ASYM(0/300),0.75,0.04069577813760494,0.6147280980418327,-0.12087781649545659,0.5417200039867754,0.6803816553277646,0.03299262701689365,0.5310166405088269,0.04548190064363755,0.6630483911212459,-0.12087781649545659
SMALL439,ASYM(0/300),1.0,0.05349418529480765,0.6144083463749793,-0.15905486428707327,0.5425512238705911,0.6790939522587324,0.04333618851124199,0.5319195852174333,0.05981709101266297,0.6620393834238725,-0.15905486428707216
SMALL439,ASYM(0/300),1.25,0.06583003392354714,0.6137050275337398,-0.19617127027563663,0.5433006229776358,0.6771654329514413,0.05331968977499546,0.5327317995168079,0.07363051487314576,0.6604797036957898,-0.1961712702756363
SMALL439,ASYM(0/300),1.5,0.0771505068310856,0.6092261983368163,-0.23222712218380814,0.5385662011675586,0.6728745058189597,0.06199236197038638,0.5267345811085256,0.08662003465318757,0.6568634767721209,-0.2322271221838087
SMALL439,REAL(150/300),0.5,0.03916304879544086,0.8614206098404958,-0.06514255174002814,0.8038580372784364,0.9157826229699431,0.033599944420773076,0.7831160199444501,0.04261376096487601,0.9069963733295916,-0.06460999036852089
SMALL439,REAL(150/300),0.75,0.05055834725133379,0.7519946427666109,-0.10666100481412666,0.6848192288120344,0.8136882646424789,0.042304155299972335,0.6688359165363241,0.05568874387037259,0.8001843589467807,-0.10666100481412744
SMALL439,REAL(150/300),1.0,0.06150753640565587,0.6971120925850213,-0.14744816051062248,0.625705611463579,0.7619897813744516,0.05062884788480826,0.6121362594005024,0.06828239275414627,0.7462655109016196,-0.14744816051062337
SMALL439,REAL(150/300),1.25,0.07196937658918467,0.6638514089661606,-0.18697877903366333,0.5905153970389805,0.7301269217205362,0.058556511590920124,0.5784174899465067,0.08033790169262534,0.7132259831774442,-0.18697877903366333
SMALL439,REAL(150/300),1.5,0.08165814958764428,0.6396018994469339,-0.22526092719040358,0.5645532781043486,0.707156330868688,0.06560390402287086,0.5527944123947326,0.09169381756854955,0.6897301887589374,-0.22526092719040358
