panel,H_WIN,H_LOSS,isSharpe,anchor_isSharpe,oCAGR,oSharpe,oMaxDD,anchor_oCAGR,anchor_oSharpe,anchor_oMaxDD,dSharpe_oos,dSE_oos,dt_oos,keep4a_oos,keep4b_oos,live_oSharpe,live_oCAGR,live_oMaxDD,spy_oSharpe,spy_oCAGR,spy_oMaxDD
U56,252,63,1.282089941321435,1.1157631659166949,0.14771588220652543,1.0577393302728715,-0.2235300874740621,0.17323365236641464,1.185677704201696,-0.19127562163086187,-0.12793837392882446,0.07186246527046908,-1.7803226405788088,False,False,1.2768823974588255,0.09455179369762767,-0.12054956914840886,0.8738401470547136,0.1525745335844091,-0.33717289200673783
B136,126,63,1.2938866552015802,1.1391139987864045,0.14524758646908298,0.8985131995409152,-0.26550840777923457,0.16187458516000497,1.017953764504917,-0.2074018763117904,-0.1194405649640018,0.10259148555245028,-1.1642346762094342,False,False,1.1019125044197382,0.07847283605551292,-0.12241069123223403,0.8738511437360154,0.15257181383948715,-0.3371595330739301
SMALL,252,252,1.0085622390109623,0.6401415772704393,0.09367643406555781,0.5935266740532749,-0.3537220030106044,0.06698806653983369,0.4398469302655508,-0.3651051671527562,0.1536797437877241,0.16188008683048488,0.9493431020249705,False,False,0.6473415936678043,0.044142357735165394,-0.12480015905893527,0.8738401470547136,0.1525745335844091,-0.33717289200673783
