panel,g,N,d,mean_gross,turn_yr,dMaxDD_pp,dSharpe,dCAGR_pp,dMaxDD_OOS_pp,k4b_FULL_0,k4b_FULL_d,k4b_OOS_0,k4b_OOS_d
U56,0.5,5,1,0.500155914129211,15.609256630226426,1.3424601562031846,-0.03118751940297826,-0.18383867272380172,1.3424601562031846,False,False,False,False
U56,0.5,5,2,0.500155914129211,15.609256630226426,0.0905981004014178,-0.010489622601139947,0.02641649150838532,0.09059810040145111,False,False,False,False
U56,0.5,5,3,0.500155914129211,15.609256630226426,-0.02914638608958464,0.01628924088406991,0.25692123353986407,0.6962953663043114,False,False,False,False
U56,0.5,10,1,0.4971843526184643,10.83869256473179,1.2897227233482411,-0.03609974705258856,-0.20583843203394458,1.2897227233481412,False,False,False,False
U56,0.5,10,2,0.4971843526184643,10.83869256473179,0.012232332734485318,-0.012797512545429934,0.008769485399895416,0.01223233273449642,False,False,False,False
U56,0.5,10,3,0.4971843526184643,10.83869256473179,1.556623236381005,0.02281769512010967,0.30560339219734,2.2532745817370525,False,False,False,False
U56,0.5,20,1,0.48326760953728787,6.751213463056438,-0.4316270816770107,-0.01091026075132806,0.02499441676777625,-0.4316270816770884,False,False,False,False
U56,0.5,20,2,0.48326760953728787,6.751213463056438,-0.655903678233194,0.03495508105472478,0.4053415387462067,-0.6559036782332606,False,False,False,False
U56,0.5,20,3,0.48326760953728787,6.751213463056438,-0.10540311808564518,0.02058657074645387,0.33304203861168613,-0.10540311808565628,False,False,False,False
U56,0.5,40,1,0.4403853520822909,2.3373598320883215,-1.4417124435763928,-0.0645990921868711,-0.2739213215658953,-1.4417124435763484,False,False,False,False
U56,0.5,40,2,0.4403853520822909,2.3373598320883215,-1.5214257487765837,-0.019735343455874466,0.06913212775778721,-1.5214257487765837,False,False,False,False
U56,0.5,40,3,0.4403853520822909,2.3373598320883215,-1.295769551622561,-0.02498201315570836,0.11721540817319909,-1.2957695516225831,False,False,False,False
U56,0.5,80,1,0.34287589388576606,1.1536217553200794,-0.9166344715038077,-0.04241791634592551,-0.10303599164127597,-0.9166344715037189,False,False,False,False
U56,0.5,80,2,0.34287589388576606,1.1536217553200794,-1.044260112001727,-0.004097229660841029,0.11824099038328928,-1.0442601120017159,False,False,False,False
U56,0.5,80,3,0.34287589388576606,1.1536217553200794,-0.7523147033792976,0.00664836497921284,0.23237243685350073,-0.7523147033792865,False,False,False,False
U56,0.75,5,1,0.7500268571961427,23.390904507175808,2.029011141401449,-0.029726311252130544,-0.26485137509291157,2.0290111414014045,False,False,False,False
U56,0.75,5,2,0.7500268571961427,23.390904507175808,0.22659227625581035,-0.0071608550883776045,0.07283430200759611,0.22659227625577705,False,False,False,False
U56,0.75,5,3,0.7500268571961427,23.390904507175808,0.0218530106270709,0.01860287787966619,0.41240755542766294,1.052459270877537,False,False,False,False
U56,0.75,10,1,0.745542850355229,16.22563785563252,1.8228780815703116,-0.035563151484819255,-0.31064039213763994,1.8228780815703671,False,False,False,False
U56,0.75,10,2,0.745542850355229,16.22563785563252,0.08267818182161601,-0.010275953103827895,0.04115454566822052,0.08267818182166042,False,False,False,False
U56,0.75,10,3,0.745542850355229,16.22563785563252,2.343862832447452,0.02344018555805738,0.47680617751333365,3.3000589212457077,False,False,False,False
U56,0.75,20,1,0.7246586227814465,10.093186740470307,-0.5775151600378781,-0.011130064722451039,0.03248907961814762,-0.5775151600378559,False,False,True,True
U56,0.75,20,2,0.7246586227814465,10.093186740470307,-0.9553219622877585,0.03663265729518361,0.6484244428268005,-0.9553219622877696,False,True,True,True
U56,0.75,20,3,0.7246586227814465,10.093186740470307,-0.1524947879506966,0.020387713109871974,0.5124294384311723,-0.1524947879506633,False,True,True,True
U56,0.75,40,1,0.6603469009103196,3.4808601008083055,-1.966932527393661,-0.06541356984996138,-0.4358795016366601,-1.9669325273936833,True,True,True,True
U56,0.75,40,2,0.6603469009103196,3.4808601008083055,-2.1292489491694933,-0.018620911874046797,0.11984384059509079,-2.129248949169471,True,True,True,True
U56,0.75,40,3,0.6603469009103196,3.4808601008083055,-1.7938250058645466,-0.025657298656921457,0.1737844234100061,-1.7938250058645244,True,True,True,True
U56,0.75,80,1,0.5141781232631267,1.7125134589767466,-1.2693562096366628,-0.043085673919605716,-0.1643592223968815,-1.2693562096367184,False,False,False,False
U56,0.75,80,2,0.5141781232631267,1.7125134589767466,-1.4815339674506434,-0.0032541572029889387,0.1892785793159657,-1.4815339674506878,False,False,False,False
U56,0.75,80,3,0.5141781232631267,1.7125134589767466,-1.0533615100686178,0.006053068822423402,0.3531749572911469,-1.0533615100686178,False,False,False,False
U56,1.0,5,1,0.9997771944453338,31.195497317360655,2.7215935102327338,-0.028191609996574774,-0.33677629566692957,2.7215935102327116,False,False,False,False
U56,1.0,5,2,0.9997771944453338,31.195497317360655,0.41568804648746127,-0.0037389004359947853,0.14380869971528654,0.4156880464874724,False,False,False,False
U56,1.0,5,3,0.9997771944453338,31.195497317360655,0.11237752892119257,0.02097219149335916,0.5866537352964718,1.410069214334153,False,False,False,False
U56,1.0,10,1,0.9937630133922046,21.62994381569584,2.190944860667765,-0.034996208917820404,-0.4159226085520107,2.190944860667776,True,False,True,False
U56,1.0,10,2,0.9937630133922046,21.62994381569584,0.19031619991729531,-0.007704670582344919,0.09455213058693346,0.19031619991732862,True,True,True,True
U56,1.0,10,3,0.9937630133922046,21.62994381569584,3.131615420525591,0.024098710522237665,0.6603530860901374,4.293195363498548,True,True,True,True
U56,1.0,20,1,0.9659051144161549,13.450696202041085,-0.6832777321686967,-0.011328206423023346,0.03578490505939946,-0.6832777321687078,False,False,False,False
U56,1.0,20,2,0.9659051144161549,13.450696202041085,-1.2372685079125922,0.038360621598559685,0.9203175266951691,-1.2372685079125922,False,False,False,False
U56,1.0,20,3,0.9659051144161549,13.450696202041085,-0.19569442324908204,0.02022322785257402,0.6995071503655304,-0.19569442324913755,False,False,False,False
U56,1.0,40,1,0.8801668454136594,4.634164889378785,-2.3740421988868166,-0.06621614800088271,-0.6161053556093199,-2.374042198886861,False,False,False,False
U56,1.0,40,2,0.8801668454136594,4.634164889378785,-2.6434156327042047,-0.017464148771191068,0.18263284351154319,-2.64341563270426,False,False,False,False
U56,1.0,40,3,0.8801668454136594,4.634164889378785,-2.1991348001188737,-0.026308830517894455,0.22781702349043975,-2.199134800118907,False,False,False,False
U56,1.0,80,1,0.6853956165371984,2.2700939431887504,-1.5571216645250074,-0.04374361544704697,-0.23278943332960544,-1.5571216645249741,True,True,True,True
U56,1.0,80,2,0.6853956165371984,2.2700939431887504,-1.8658235074894391,-0.0023923426223793065,0.2688237438622343,-1.8658235074893947,True,True,True,True
U56,1.0,80,3,0.6853956165371984,2.2700939431887504,-1.3073284483439362,0.005467223321447001,0.47660169741603475,-1.307328448343914,True,True,True,True
B136,0.5,5,1,0.5002267617988198,19.650339264194226,-1.836735400353151,-0.03390080101351156,-0.20177078636682833,-1.8367354003532066,False,False,False,False
B136,0.5,5,2,0.5002267617988198,19.650339264194226,-0.3507087628674799,0.022517783934788094,0.246423864745271,-0.3507087628675354,False,False,False,False
B136,0.5,5,3,0.5002267617988198,19.650339264194226,0.12358822164305616,-0.0015049636142322464,0.1150990515211836,0.12358822164320049,False,False,False,False
B136,0.5,10,1,0.4997955746878219,15.84661783775555,0.6306717369308323,-0.040470278217839106,-0.23566098533931434,0.6306717369309767,False,False,False,False
B136,0.5,10,2,0.4997955746878219,15.84661783775555,1.1340342639892587,0.027151010572520007,0.28657870520876205,1.1340342639892476,False,False,False,False
