panel,cost,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,v1_OOS_CAGR,v1_OOS_Sharpe,v1_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,dSharpe_vs_spy,dSharpe_vs_v2
u56,10.0,0.1173145067704402,1.2886082511871213,-0.11630045016463719,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.4065972665974381,0.003523589238547453
u56,12.0,0.11557087131163413,1.2710890100744412,-0.11649495177689528,0.09495653207420118,1.2801768207476878,-0.1205997233531364,0.07195705557368082,0.7007348831710304,-0.13874449094107622,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.389078025484758,-0.009087810673246599
u56,15.0,0.11296038352457671,1.2447941242704021,-0.11678664948495121,0.0943693553888203,1.2728134848482053,-0.12067510453613994,0.06398687846745421,0.6311924625644179,-0.13944372896099988,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.36278313968071896,-0.028019360577803187
u56,18.0,0.11035584247690666,1.2184811038522194,-0.11707828154826294,0.09378248329227579,1.2654482905711888,-0.12075048293920476,0.056074463049628376,0.561607440829859,-0.1401426256285484,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.3364701192625362,-0.04696718671896938
u56,20.0,0.10862277901095974,1.2009296243990895,-0.11727266645875234,0.09339140436842519,1.2605371455980283,-0.12080073366351629,0.05083140773475936,0.5152044710784083,-0.14060836713974256,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.31891863980940627,-0.05960752119893886
u56,22.0,0.10689234878108334,1.1833709991493335,-0.11746702220017602,0.09300046070415102,1.2556252001513386,-0.12085098315231779,0.0456137227956539,0.4687986330589321,-0.1410739569983256,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.30136001455965034,-0.07225420100200508
u56,25.0,0.1043016322381225,1.1570204643163833,-0.11775850112589192,0.09241429872042128,1.2482558034007076,-0.12092635506895344,0.037834503358769034,0.3991985325090755,-0.14177205748966415,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.2750094797267001,-0.09123533908432435
broad,10.0,0.10820086833949616,1.0472659965549593,-0.11819308813854568,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.16524207295772775,-0.07124228301388325
broad,12.0,0.10582438594258026,1.0264552623187533,-0.1183942818651923,0.07937954976756134,1.1125799545200874,-0.12246672462195052,0.05285114794165646,0.5200630814761016,-0.21940449688806196,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.1444313387215217,-0.08612469220133412
broad,15.0,0.10226898788829852,0.9952235700158139,-0.11869601274880448,0.07869915972250108,1.1036857159324693,-0.12255490082555875,0.043079721657671044,0.4357922798881319,-0.2305109210720706,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.11319964641858227,-0.10846214591665548
broad,18.0,0.09872475000918679,0.9639747776888236,-0.11899767199403188,0.07801918648989203,1.0947894215626721,-0.12264307363775517,0.03339686335195435,0.3515650379510712,-0.24146164057262232,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08195085409159197,-0.13081464387384856
broad,20.0,0.09636810796585804,0.9431336444813665,-0.119198738363549,0.07756610244138384,1.0888574418042134,-0.12270185362845021,0.026990441626883133,0.2954549455949993,-0.24867668081651118,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.06110972088413491,-0.1457237973228469
broad,22.0,0.09401640069798045,0.9222862544280463,-0.11939977290148807,0.0771132034590325,1.0829245862582921,-0.1227606321118726,0.02062280446980891,0.2393899476076965,-0.25582410529679867,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.04026233083081476,-0.16063833183024578
broad,25.0,0.09049807044507907,0.8910046145933636,-0.11970126503092626,0.07643420182382155,1.0740236940215924,-0.12284879701089035,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.008980690996131968,-0.18301907942822881
