dial,n_all,pct_all,n_dip,pct_dip,conc_dip,n_queue,pct_queue,conc_queue,dip_mean_d,dial_mean_d
GROSS,80,0.14285714285714285,5,0.030120481927710843,0.21084337349397592,4,0.037383177570093455,0.2616822429906542,0.00023550149831471113,-2.3086429307739012e-05
N,80,0.14285714285714285,61,0.3674698795180723,2.5722891566265065,31,0.2897196261682243,2.02803738317757,0.0016290137910223534,0.00717507004585099
BAND,80,0.14285714285714285,10,0.060240963855421686,0.42168674698795183,4,0.037383177570093455,0.2616822429906542,0.009908344762456545,0.0013228034432074113
BAND+,80,0.14285714285714285,56,0.3373493975903614,2.36144578313253,45,0.4205607476635514,2.94392523364486,0.001209903218585932,0.0016340719461014161
CADENCE,80,0.14285714285714285,0,0.0,0.0,0,0.0,0.0,,0.025289328895078796
SLEEVE,80,0.14285714285714285,0,0.0,0.0,0,0.0,0.0,,0.0013024237479406897
SLEEVE+,80,0.14285714285714285,34,0.20481927710843373,1.4337349397590362,23,0.21495327102803738,1.5046728971962617,-0.007071706687785474,0.0010434402286633158
