book,parent,arm,pick,IS_Sharpe,resc_IS_range,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v1_OOS_CAGR,v1_OOS_Sharpe,v1_OOS_MaxDD,beat_spy,oos4b
BSTK100,B136,RESCALED_tie_high,1.0,1.0930527862709887,6.661338147750939e-16,0.17061770352904837,0.922040869442315,-0.26613390136449533,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
BSTK100,B136,CONTROL_m075,0.75,1.0906094788993188,6.661338147750939e-16,0.12876546477135853,0.9203117832965341,-0.2036794604461657,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
ETF36,U56,GENUINE_ISargmax,1.0,0.6625391769142867,4.440892098500626e-16,0.10712779578373666,0.9405260943236975,-0.19955486243010245,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.07730300522922962,0.747063834691694,-0.1382779615448081,True,False
ETF36,U56,RESCALED_tie_low,0.2,0.6603290288005969,4.440892098500626e-16,0.021686293705210913,0.9440071275132091,-0.04162999658523503,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.07730300522922962,0.747063834691694,-0.1382779615448081,True,False
ETF36,U56,RESCALED_tie_high,1.0,0.6625391769142867,4.440892098500626e-16,0.10712779578373666,0.9405260943236975,-0.19955486243010245,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.07730300522922962,0.747063834691694,-0.1382779615448081,True,False
ETF36,U56,CONTROL_m075,0.75,0.6620954504264085,4.440892098500626e-16,0.08073733344914702,0.9418936547049168,-0.15168285881703913,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.07730300522922962,0.747063834691694,-0.1382779615448081,True,False
SMALL484,SMALL,GENUINE_ISargmax,1.0,0.47827875936993114,2.7755575615628914e-16,0.1002602465359137,0.5232222257334281,-0.3521802072161645,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.1931168821403053,0.6046128159097157,-0.3500898251599208,False,False
SMALL484,SMALL,RESCALED_tie_low,0.2,0.475689653243507,2.7755575615628914e-16,0.023607803831719343,0.5188254416573937,-0.06951266486225915,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.1931168821403053,0.6046128159097157,-0.3500898251599208,False,False
SMALL484,SMALL,RESCALED_tie_high,1.0,0.47827875936993114,2.7755575615628914e-16,0.1002602465359137,0.5232222257334281,-0.3521802072161645,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.1931168821403053,0.6046128159097157,-0.3500898251599208,False,False
SMALL484,SMALL,CONTROL_m075,0.75,0.477615810076092,2.7755575615628914e-16,0.07968668630723763,0.5220948760312024,-0.26346801916687745,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.1931168821403053,0.6046128159097157,-0.3500898251599208,False,False
B136k20d00,B136,GENUINE_ISargmax,1.0,1.150378943339001,6.661338147750939e-16,0.1334119134689462,1.170935201873759,-0.1791343305649905,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d00,B136,RESCALED_tie_low,0.2,1.148369141550134,6.661338147750939e-16,0.026330050635506197,1.1702490576607378,-0.03750548172499801,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d00,B136,RESCALED_tie_high,1.0,1.150378943339001,6.661338147750939e-16,0.1334119134689462,1.170935201873759,-0.1791343305649905,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d00,B136,CONTROL_m075,0.75,1.149921543544096,6.661338147750939e-16,0.09970923194045134,1.170910870993288,-0.1362950957681086,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d01,B136,GENUINE_ISargmax,1.0,0.8662980277946557,3.3306690738754696e-16,0.11593243421651667,1.118394557136935,-0.19055172408686472,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d01,B136,RESCALED_tie_low,0.2,0.8629032197514378,3.3306690738754696e-16,0.023113195419876664,1.1248313643993801,-0.039764011265183696,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d01,B136,RESCALED_tie_high,1.0,0.8662980277946557,3.3306690738754696e-16,0.11593243421651667,1.118394557136935,-0.19055172408686472,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d01,B136,CONTROL_m075,0.75,0.865378685327658,3.3306690738754696e-16,0.08692849486327492,1.12062996919619,-0.14484252174026468,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d02,B136,GENUINE_ISargmax,1.0,0.8810794381832469,3.3306690738754696e-16,0.10512898380502222,0.9776197546346315,-0.16623403252816804,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d02,B136,RESCALED_tie_low,0.2,0.8769749821530252,3.3306690738754696e-16,0.021115853287608122,0.9786832738692567,-0.03439678155353021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d02,B136,RESCALED_tie_high,1.0,0.8810794381832469,3.3306690738754696e-16,0.10512898380502222,0.9776197546346315,-0.16623403252816804,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d02,B136,CONTROL_m075,0.75,0.8799370953581024,3.3306690738754696e-16,0.07901189724358315,0.9781061901587006,-0.12603049224851948,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d03,B136,GENUINE_ISargmax,1.0,1.0321614402298047,6.661338147750939e-16,0.10805337866462872,1.0656652617391273,-0.16521123755090994,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d03,B136,RESCALED_tie_low,0.2,1.0288751484452092,6.661338147750939e-16,0.02157691421983632,1.06905652005273,-0.034230275790418374,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d03,B136,RESCALED_tie_high,1.0,1.0321614402298047,6.661338147750939e-16,0.10805337866462872,1.0656652617391273,-0.16521123755090994,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d03,B136,CONTROL_m075,0.75,1.031265193857736,6.661338147750939e-16,0.08105213856841176,1.0668705260449016,-0.12529978322542434,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d04,B136,GENUINE_ISargmax,0.9,1.1134191473922315,2.220446049250313e-16,0.06883424100483504,0.9286115988066876,-0.13804469839412636,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d04,B136,RESCALED_tie_low,0.2,1.112992680626125,2.220446049250313e-16,0.015395427848292176,0.9313098111518453,-0.03158215781231599,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d04,B136,RESCALED_tie_high,1.0,1.1133959230903139,2.220446049250313e-16,0.07638774489436795,0.9281441451879938,-0.1527372305472351,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d04,B136,CONTROL_m075,0.75,1.113409470172496,2.220446049250313e-16,0.05745989438899102,0.9292757941025612,-0.11576399001278304,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d05,B136,GENUINE_ISargmax,1.0,1.0520890463187735,4.440892098500626e-16,0.09532819289491612,0.9199737386118435,-0.1543376169464249,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d05,B136,RESCALED_tie_low,0.2,1.0504198055210092,4.440892098500626e-16,0.019302834500352528,0.9233165566342255,-0.03194215769723019,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d05,B136,RESCALED_tie_high,1.0,1.0520890463187735,4.440892098500626e-16,0.09532819289491612,0.9199737386118435,-0.1543376169464249,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d05,B136,CONTROL_m075,0.75,1.0517315358704364,4.440892098500626e-16,0.0718324401956143,0.9211781030127644,-0.11700655239620605,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d06,B136,GENUINE_ISargmax,1.0,0.9513029306432046,6.661338147750939e-16,0.08305364665713677,0.9624487417305383,-0.1314417951434116,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d06,B136,RESCALED_tie_low,0.2,0.9470953951959106,6.661338147750939e-16,0.01665990958062813,0.9621384587887649,-0.02689487051957562,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d06,B136,RESCALED_tie_high,1.0,0.9513029306432046,6.661338147750939e-16,0.08305364665713677,0.9624487417305383,-0.1314417951434116,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d06,B136,CONTROL_m075,0.75,0.9500586180650092,6.661338147750939e-16,0.062376406782365335,0.9624470439981868,-0.09929861021315411,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d07,B136,GENUINE_ISargmax,1.0,1.0852573220148762,4.440892098500626e-16,0.10475578105716199,1.158767451027539,-0.12716117475983157,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d07,B136,RESCALED_tie_low,0.2,1.0830622613661829,4.440892098500626e-16,0.020770183473271864,1.1596862612552543,-0.02619706050398729,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d07,B136,RESCALED_tie_high,1.0,1.0852573220148762,4.440892098500626e-16,0.10475578105716199,1.158767451027539,-0.12716117475983157,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d07,B136,CONTROL_m075,0.75,1.0847100490525545,4.440892098500626e-16,0.07838974881502803,1.159188869496253,-0.09626176112873974,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d08,B136,GENUINE_ISargmax,1.0,0.6878407385498858,3.3306690738754696e-16,0.11726937620020417,1.0506699085169962,-0.18469325246731827,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d08,B136,RESCALED_tie_low,0.2,0.6831493385214118,3.3306690738754696e-16,0.023450241930203175,1.0528489112530581,-0.03853835368140457,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d08,B136,RESCALED_tie_high,1.0,0.6878407385498858,3.3306690738754696e-16,0.11726937620020417,1.0506699085169962,-0.18469325246731827,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d08,B136,CONTROL_m075,0.75,0.6864902286346463,3.3306690738754696e-16,0.0880177802739257,1.051538398159395,-0.14038004547146765,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d09,B136,GENUINE_ISargmax,1.0,0.7159109071863646,5.551115123125783e-16,0.08775115050312676,0.8882000177773591,-0.17067742414262044,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d09,B136,RESCALED_tie_low,0.2,0.7118370937929341,5.551115123125783e-16,0.017798011057315044,0.8922602615148167,-0.035258434256765114,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d09,B136,RESCALED_tie_high,1.0,0.7159109071863646,5.551115123125783e-16,0.08775115050312676,0.8882000177773591,-0.17067742414262044,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d09,B136,CONTROL_m075,0.75,0.7148053654054198,5.551115123125783e-16,0.06615516212938166,0.8896255122770279,-0.12933114620134323,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d10,B136,GENUINE_ISargmax,1.0,0.9062566532918163,4.440892098500626e-16,0.08136272822440316,0.8939982246189028,-0.15093821519112383,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d10,B136,RESCALED_tie_low,0.2,0.903054451332729,4.440892098500626e-16,0.016461462026680085,0.8960373451704888,-0.031239727241546333,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d10,B136,RESCALED_tie_high,1.0,0.9062566532918163,4.440892098500626e-16,0.08136272822440316,0.8939982246189028,-0.15093821519112383,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d10,B136,CONTROL_m075,0.75,0.9053533033731532,4.440892098500626e-16,0.061282799552419887,0.8947717913925868,-0.11443185424601399,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d11,B136,GENUINE_ISargmax,1.0,0.9342068247125501,5.551115123125783e-16,0.092863691441047,1.0676047996699047,-0.14394227446555685,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d11,B136,RESCALED_tie_low,0.2,0.9306394634815208,5.551115123125783e-16,0.018522845057627135,1.069521158507434,-0.029609314146520904,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d11,B136,RESCALED_tie_high,1.0,0.9342068247125501,5.551115123125783e-16,0.092863691441047,1.0676047996699047,-0.14394227446555685,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d11,B136,CONTROL_m075,0.75,0.9332180464529493,5.551115123125783e-16,0.0696228023194323,1.0683434156280938,-0.1089190948830544,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d12,B136,GENUINE_ISargmax,1.0,0.9679865553695737,5.551115123125783e-16,0.11749082073795525,1.1587468892331216,-0.19222762920279612,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d12,B136,RESCALED_tie_low,0.2,0.9670979867331407,5.551115123125783e-16,0.023349509935162827,1.16424300194691,-0.040299342504140356,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d12,B136,RESCALED_tie_high,1.0,0.9679865553695737,5.551115123125783e-16,0.11749082073795525,1.1587468892331216,-0.19222762920279612,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k20d12,B136,CONTROL_m075,0.75,0.9678377895283762,5.551115123125783e-16,0.0879984640111382,1.1606295105663909,-0.1463248107254277,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d13,B136,GENUINE_ISargmax,1.0,0.9500160089294779,5.551115123125783e-16,0.048631237362227075,0.6194013187804543,-0.18257022230114428,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k20d13,B136,RESCALED_tie_low,0.2,0.946485887513078,5.551115123125783e-16,0.010114273224617776,0.6229654937258757,-0.038933017699086636,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k20d13,B136,RESCALED_tie_high,1.0,0.9500160089294779,5.551115123125783e-16,0.048631237362227075,0.6194013187804543,-0.18257022230114428,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k20d13,B136,CONTROL_m075,0.75,0.9490205758165406,5.551115123125783e-16,0.03695564207192348,0.6206508473690547,-0.13969890814194663,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k20d14,B136,GENUINE_ISargmax,1.0,0.9255285714431372,4.440892098500626e-16,0.10077505232863015,1.0749523119005573,-0.16208606242459545,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d14,B136,RESCALED_tie_low,0.2,0.9241659871859158,4.440892098500626e-16,0.020137218226086828,1.0787504084184885,-0.033708491194122,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d14,B136,RESCALED_tie_high,1.0,0.9255285714431372,4.440892098500626e-16,0.10077505232863015,1.0749523119005573,-0.16208606242459545,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d14,B136,CONTROL_m075,0.75,0.9252303937032373,4.440892098500626e-16,0.07560540053350828,1.076301317923454,-0.12306759515085886,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d15,B136,GENUINE_ISargmax,1.0,0.8612645438587864,4.440892098500626e-16,0.07480989447345743,0.9633795943883658,-0.14719023349350446,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d15,B136,RESCALED_tie_low,0.2,0.8568634547939576,4.440892098500626e-16,0.015069456065710973,0.9689329160155047,-0.03037169262721129,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d15,B136,RESCALED_tie_high,1.0,0.8612645438587864,4.440892098500626e-16,0.07480989447345743,0.9633795943883658,-0.14719023349350446,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k20d15,B136,CONTROL_m075,0.75,0.860013320614775,4.440892098500626e-16,0.05626244909449207,0.9652623965094684,-0.11148752811360363,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d00,B136,GENUINE_ISargmax,1.0,0.9779903211765366,4.440892098500626e-16,0.1010151344470871,0.8200006219573166,-0.23267307761914569,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k40d00,B136,RESCALED_tie_low,0.2,0.9747939514096918,4.440892098500626e-16,0.020767888997792694,0.824479414277578,-0.049123459417826476,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k40d00,B136,RESCALED_tie_high,1.0,0.9779903211765366,4.440892098500626e-16,0.1010151344470871,0.8200006219573166,-0.23267307761914569,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k40d00,B136,CONTROL_m075,0.75,0.9772697313588532,4.440892098500626e-16,0.07652497649027268,0.8216449649402908,-0.17752562614324785,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,False,False
B136k40d01,B136,GENUINE_ISargmax,1.0,0.9150820416812964,4.440892098500626e-16,0.1381988667379601,1.0118938833373121,-0.2358579049212809,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d01,B136,RESCALED_tie_low,0.2,0.913855462323577,4.440892098500626e-16,0.027815269589981817,1.0174480205363814,-0.049574173755724704,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d01,B136,RESCALED_tie_high,1.0,0.9150820416812964,4.440892098500626e-16,0.1381988667379601,1.0118938833373121,-0.2358579049212809,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d01,B136,CONTROL_m075,0.75,0.9149696585112773,4.440892098500626e-16,0.10399017386549758,1.0139247804945215,-0.17971698016145776,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d02,B136,GENUINE_ISargmax,1.0,0.888644784620767,4.440892098500626e-16,0.14777961130845907,0.9912863036649462,-0.26595732997532606,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d02,B136,RESCALED_tie_low,0.2,0.8839394624983467,4.440892098500626e-16,0.029656295301124125,0.9920020551197459,-0.056793830621409414,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d02,B136,RESCALED_tie_high,1.0,0.888644784620767,4.440892098500626e-16,0.14777961130845907,0.9912863036649462,-0.26595732997532606,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d02,B136,CONTROL_m075,0.75,0.887393861680774,4.440892098500626e-16,0.11109468309813098,0.9917735064823126,-0.20364637560574372,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d03,B136,GENUINE_ISargmax,1.0,1.0223470340603915,2.220446049250313e-16,0.14727327280517732,0.9844779912169684,-0.2172305178480165,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d03,B136,RESCALED_tie_low,0.2,1.0193314632438688,2.220446049250313e-16,0.02958393562746009,0.9843106695657967,-0.045255244397340855,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d03,B136,RESCALED_tie_high,1.0,1.0223470340603915,2.220446049250313e-16,0.14727327280517732,0.9844779912169684,-0.2172305178480165,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d03,B136,CONTROL_m075,0.75,1.0216552164769328,2.220446049250313e-16,0.11075004069777772,0.984663688535147,-0.16506017803849637,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,True
B136k40d04,B136,GENUINE_ISargmax,1.0,1.0774968697951401,2.220446049250313e-16,0.16986438714748187,1.1285578319267477,-0.23677550068834397,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d04,B136,RESCALED_tie_low,0.2,1.0741311450457027,2.220446049250313e-16,0.03357682634703729,1.1297876853130546,-0.05004150626223802,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
B136k40d04,B136,RESCALED_tie_high,1.0,1.0774968697951401,2.220446049250313e-16,0.16986438714748187,1.1285578319267477,-0.23677550068834397,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038234,-0.2119126361153264,True,False
