period,D,assign,bar,n,inside,share,nz_n,nz_share,two_share,three_share,two_nz,three_nz,mean_floor
FULL,6,POOLED,2.0,607,308,0.5074135090609555,465,0.35698924731182796,0.4057971014492754,0.6412213740458015,0.23507462686567165,0.5228426395939086,0.06910707673624915
FULL,6,MIN,1.0,607,251,0.4135090609555189,465,0.23440860215053763,0.336231884057971,0.5152671755725191,0.1455223880597015,0.3553299492385787,0.05997173705828902
FULL,6,MIN,2.0,607,301,0.4958813838550247,465,0.3419354838709677,0.4,0.6221374045801527,0.22761194029850745,0.49746192893401014,0.05997173705828902
FULL,6,MEAN,1.0,607,259,0.42668863261943984,465,0.25161290322580643,0.3507246376811594,0.5267175572519084,0.16417910447761194,0.37055837563451777,0.06863027191237099
FULL,6,MEAN,2.0,607,308,0.5074135090609555,465,0.35698924731182796,0.4057971014492754,0.6412213740458015,0.23507462686567165,0.5228426395939086,0.06863027191237099
FULL,6,MAX,1.0,607,267,0.43986820428336076,465,0.26881720430107525,0.3536231884057971,0.5534351145038168,0.16791044776119404,0.40609137055837563,0.07686214271378508
FULL,6,MAX,2.0,607,324,0.5337726523887973,465,0.3913978494623656,0.4289855072463768,0.6717557251908397,0.26492537313432835,0.5634517766497462,0.07686214271378508
FULL,6,RSS,1.0,607,300,0.4942339373970346,465,0.33978494623655914,0.3826086956521739,0.6412213740458015,0.20522388059701493,0.5228426395939086,0.10831730201801575
FULL,6,RSS,2.0,607,361,0.5947281713344317,465,0.47096774193548385,0.48695652173913045,0.7366412213740458,0.33955223880597013,0.649746192893401,0.10831730201801575
FULL,12,POOLED,1.0,607,260,0.42833607907743,465,0.2537634408602151,0.3507246376811594,0.5305343511450382,0.16417910447761194,0.3756345177664975,0.07227485976455106
FULL,12,POOLED,2.0,607,315,0.5189456342668863,465,0.3720430107526882,0.42028985507246375,0.648854961832061,0.2537313432835821,0.5329949238578681,0.07227485976455106
FULL,12,MIN,1.0,607,228,0.3756177924217463,465,0.18494623655913978,0.3217391304347826,0.44656488549618323,0.12686567164179105,0.2639593908629442,0.05292515857279754
FULL,12,MIN,2.0,607,294,0.4843492586490939,465,0.32688172043010755,0.3884057971014493,0.6106870229007634,0.2126865671641791,0.48223350253807107,0.05292515857279754
FULL,12,MEAN,1.0,607,257,0.4233937397034596,465,0.24731182795698925,0.34202898550724636,0.5305343511450382,0.15298507462686567,0.3756345177664975,0.06860402509006343
FULL,12,MEAN,2.0,607,313,0.515650741350906,465,0.36774193548387096,0.4144927536231884,0.648854961832061,0.2462686567164179,0.5329949238578681,0.06860402509006343
FULL,12,MAX,1.0,607,271,0.4464579901153213,465,0.27741935483870966,0.35942028985507246,0.5610687022900763,0.17537313432835822,0.41624365482233505,0.08701069685128808
FULL,12,MAX,2.0,607,346,0.5700164744645799,465,0.43870967741935485,0.4434782608695652,0.7366412213740458,0.2835820895522388,0.649746192893401,0.08701069685128808
FULL,12,RSS,1.0,607,302,0.4975288303130148,465,0.34408602150537637,0.3884057971014493,0.6412213740458015,0.2126865671641791,0.5228426395939086,0.11106540656461583
FULL,12,RSS,2.0,607,360,0.5930807248764415,465,0.46881720430107526,0.4753623188405797,0.7480916030534351,0.3246268656716418,0.6649746192893401,0.11106540656461583
FULL,24,POOLED,1.0,607,260,0.42833607907743,465,0.2537634408602151,0.3507246376811594,0.5305343511450382,0.16417910447761194,0.3756345177664975,0.07047290672031888
FULL,24,POOLED,2.0,607,312,0.514003294892916,465,0.3655913978494624,0.41739130434782606,0.6412213740458015,0.25,0.5228426395939086,0.07047290672031888
FULL,24,MIN,1.0,607,237,0.3904448105436573,465,0.20430107526881722,0.3188405797101449,0.4847328244274809,0.12313432835820895,0.3147208121827411,0.05362862688183252
FULL,24,MIN,2.0,607,295,0.48599670510708404,465,0.32903225806451614,0.3855072463768116,0.6183206106870229,0.208955223880597,0.49238578680203043,0.05362862688183252
FULL,24,MEAN,1.0,607,254,0.4184514003294893,465,0.24086021505376345,0.3333333333333333,0.5305343511450382,0.1417910447761194,0.3756345177664975,0.0670829722078316
FULL,24,MEAN,2.0,607,309,0.5090609555189456,465,0.35913978494623655,0.40869565217391307,0.6412213740458015,0.23880597014925373,0.5228426395939086,0.0670829722078316
FULL,24,MAX,1.0,607,268,0.4415156507413509,465,0.2709677419354839,0.3507246376811594,0.5610687022900763,0.16417910447761194,0.41624365482233505,0.08419510465383744
FULL,24,MAX,2.0,607,344,0.5667215815485996,465,0.4344086021505376,0.43768115942028984,0.7366412213740458,0.27611940298507465,0.649746192893401,0.08419510465383744
FULL,24,RSS,1.0,607,303,0.49917627677100496,465,0.34623655913978496,0.391304347826087,0.6412213740458015,0.21641791044776118,0.5228426395939086,0.10814451620972419
FULL,24,RSS,2.0,607,358,0.5897858319604613,465,0.4645161290322581,0.46956521739130436,0.7480916030534351,0.31716417910447764,0.6649746192893401,0.10814451620972419
IS,3,POOLED,1.0,607,302,0.4975288303130148,465,0.34408602150537637,0.39710144927536234,0.6297709923664122,0.22388059701492538,0.5076142131979695,0.12049952945059701
IS,3,POOLED,2.0,607,354,0.5831960461285008,465,0.4559139784946237,0.4811594202898551,0.7175572519083969,0.332089552238806,0.6243654822335025,0.12049952945059701
IS,3,MIN,1.0,607,291,0.4794069192751236,465,0.3204301075268817,0.3855072463768116,0.6030534351145038,0.208955223880597,0.4720812182741117,0.09914679039082044
IS,3,MIN,2.0,607,343,0.5650741350906096,465,0.432258064516129,0.463768115942029,0.6984732824427481,0.30970149253731344,0.5989847715736041,0.09914679039082044
IS,3,MEAN,1.0,607,300,0.4942339373970346,465,0.33978494623655914,0.391304347826087,0.6297709923664122,0.21641791044776118,0.5076142131979695,0.1173366153396944
IS,3,MEAN,2.0,607,353,0.5815485996705108,465,0.45376344086021503,0.4782608695652174,0.7175572519083969,0.3283582089552239,0.6243654822335025,0.1173366153396944
IS,3,MAX,1.0,607,309,0.5090609555189456,465,0.35913978494623655,0.4028985507246377,0.648854961832061,0.23134328358208955,0.5329949238578681,0.135614509119222
IS,3,MAX,2.0,607,370,0.6095551894563427,465,0.49032258064516127,0.5014492753623189,0.7519083969465649,0.3582089552238806,0.6700507614213198,0.135614509119222
IS,3,RSS,1.0,607,336,0.5535420098846787,465,0.4172043010752688,0.43478260869565216,0.7099236641221374,0.27238805970149255,0.6142131979695431,0.1859561972741746
IS,3,RSS,2.0,607,386,0.6359143327841845,465,0.524731182795699,0.5304347826086957,0.7748091603053435,0.39552238805970147,0.700507614213198,0.1859561972741746
IS,6,POOLED,1.0,607,298,0.49093904448105435,465,0.33548387096774196,0.3884057971014493,0.6259541984732825,0.2126865671641791,0.5025380710659898,0.1178215929320965
IS,6,POOLED,2.0,607,352,0.5799011532125206,465,0.45161290322580644,0.4782608695652174,0.7137404580152672,0.3283582089552239,0.6192893401015228,0.1178215929320965
IS,6,MIN,1.0,607,294,0.4843492586490939,465,0.32688172043010755,0.3855072463768116,0.6145038167938931,0.208955223880597,0.4873096446700508,0.09887357138043582
IS,6,MIN,2.0,607,341,0.5617792421746294,465,0.42795698924731185,0.4579710144927536,0.6984732824427481,0.30223880597014924,0.5989847715736041,0.09887357138043582
IS,6,MEAN,1.0,607,299,0.4925864909390445,465,0.33763440860215055,0.391304347826087,0.6259541984732825,0.21641791044776118,0.5025380710659898,0.11538310081865959
IS,6,MEAN,2.0,607,355,0.5848434925864909,465,0.45806451612903226,0.48695652173913045,0.7137404580152672,0.33955223880597013,0.6192893401015228,0.11538310081865959
IS,6,MAX,1.0,607,311,0.5123558484349259,465,0.3634408602150538,0.4028985507246377,0.6564885496183206,0.23134328358208955,0.5431472081218274,0.13373943091740986
IS,6,MAX,2.0,607,368,0.6062602965403624,465,0.4860215053763441,0.4956521739130435,0.7519083969465649,0.35074626865671643,0.6700507614213198,0.13373943091740986
IS,6,RSS,1.0,607,335,0.5518945634266886,465,0.4150537634408602,0.4318840579710145,0.7099236641221374,0.26865671641791045,0.6142131979695431,0.18259031167035233
IS,6,RSS,2.0,607,386,0.6359143327841845,465,0.524731182795699,0.527536231884058,0.7786259541984732,0.3917910447761194,0.7055837563451777,0.18259031167035233
IS,12,POOLED,1.0,607,299,0.4925864909390445,465,0.33763440860215055,0.3884057971014493,0.6297709923664122,0.2126865671641791,0.5076142131979695,0.11187071465010065
IS,12,POOLED,2.0,607,352,0.5799011532125206,465,0.45161290322580644,0.4811594202898551,0.7099236641221374,0.332089552238806,0.6142131979695431,0.11187071465010065
IS,12,MIN,1.0,607,268,0.4415156507413509,465,0.2709677419354839,0.37681159420289856,0.5267175572519084,0.19776119402985073,0.37055837563451777,0.07773277419699758
IS,12,MIN,2.0,607,328,0.5403624382207578,465,0.4,0.4318840579710145,0.683206106870229,0.26865671641791045,0.5786802030456852,0.07773277419699758
IS,12,MEAN,1.0,607,300,0.4942339373970346,465,0.33978494623655914,0.391304347826087,0.6297709923664122,0.21641791044776118,0.5076142131979695,0.10493918083681732
IS,12,MEAN,2.0,607,347,0.57166392092257,465,0.44086021505376344,0.4666666666666667,0.7099236641221374,0.31343283582089554,0.6142131979695431,0.10493918083681732
IS,12,MAX,1.0,607,322,0.5304777594728172,465,0.3870967741935484,0.40869565217391307,0.6908396946564885,0.23880597014925373,0.5888324873096447,0.13686680398320256
IS,12,MAX,2.0,607,368,0.6062602965403624,465,0.4860215053763441,0.4956521739130435,0.7519083969465649,0.35074626865671643,0.6700507614213198,0.13686680398320256
IS,12,RSS,1.0,607,332,0.5469522240527183,465,0.40860215053763443,0.42318840579710143,0.7099236641221374,0.2574626865671642,0.6142131979695431,0.17085469435699988
IS,12,RSS,2.0,607,384,0.6326194398682042,465,0.5204301075268817,0.5217391304347826,0.7786259541984732,0.3843283582089552,0.7055837563451777,0.17085469435699988
IS,24,POOLED,1.0,607,290,0.47775947281713343,465,0.31827956989247314,0.3855072463768116,0.5992366412213741,0.208955223880597,0.467005076142132,0.0991586579640574
IS,24,POOLED,2.0,607,347,0.57166392092257,465,0.44086021505376344,0.4666666666666667,0.7099236641221374,0.31343283582089554,0.6142131979695431,0.0991586579640574
IS,24,MIN,1.0,607,263,0.4332784184514003,465,0.26021505376344084,0.36231884057971014,0.5267175572519084,0.1791044776119403,0.37055837563451777,0.07063439772785551
IS,24,MIN,2.0,607,317,0.5222405271828665,465,0.3763440860215054,0.41739130434782606,0.6603053435114504,0.25,0.5482233502538071,0.07063439772785551
IS,24,MEAN,1.0,607,289,0.47611202635914335,465,0.3161290322580645,0.3826086956521739,0.5992366412213741,0.20522388059701493,0.467005076142132,0.09359386370070455
IS,24,MEAN,2.0,607,340,0.5601317957166392,465,0.4258064516129032,0.4463768115942029,0.7099236641221374,0.2873134328358209,0.6142131979695431,0.09359386370070455
IS,24,MAX,1.0,607,305,0.5024711696869851,465,0.35053763440860214,0.39420289855072466,0.6450381679389313,0.22014925373134328,0.5279187817258884,0.11981692166255498
IS,24,MAX,2.0,607,363,0.5980230642504119,465,0.4752688172043011,0.4811594202898551,0.7519083969465649,0.332089552238806,0.6700507614213198,0.11981692166255498
IS,24,RSS,1.0,607,327,0.5387149917627677,465,0.3978494623655914,0.4115942028985507,0.7061068702290076,0.24253731343283583,0.6091370558375635,0.15113285073554675
IS,24,RSS,2.0,607,377,0.6210873146622735,465,0.5053763440860215,0.5101449275362319,0.767175572519084,0.3694029850746269,0.6903553299492385,0.15113285073554675
OOS,3,POOLED,1.0,607,260,0.42833607907743,465,0.2537634408602151,0.34782608695652173,0.5343511450381679,0.16044776119402984,0.38071065989847713,0.07027155753876724
OOS,3,POOLED,2.0,607,314,0.5172981878088962,465,0.36989247311827955,0.4144927536231884,0.6526717557251909,0.2462686567164179,0.5380710659898477,0.07027155753876724
OOS,3,MIN,1.0,607,179,0.29489291598023065,465,0.07956989247311828,0.263768115942029,0.33587786259541985,0.05223880597014925,0.116751269035533,0.020413706377951937
OOS,3,MIN,2.0,607,215,0.3542009884678748,465,0.15698924731182795,0.3072463768115942,0.41603053435114506,0.10820895522388059,0.2233502538071066,0.020413706377951937
OOS,3,MEAN,1.0,607,246,0.4052718286655684,465,0.22365591397849463,0.3072463768115942,0.5343511450381679,0.10820895522388059,0.38071065989847713,0.0584724794748997
OOS,3,MEAN,2.0,607,304,0.500823723228995,465,0.34838709677419355,0.3855072463768116,0.6526717557251909,0.208955223880597,0.5380710659898477,0.0584724794748997
OOS,3,MAX,1.0,607,301,0.4958813838550247,465,0.3419354838709677,0.3565217391304348,0.6793893129770993,0.17164179104477612,0.5736040609137056,0.11242230742896114
OOS,3,MAX,2.0,607,346,0.5700164744645799,465,0.43870967741935485,0.42028985507246375,0.767175572519084,0.2537313432835821,0.6903553299492385,0.11242230742896114
OOS,3,RSS,1.0,607,306,0.5041186161449753,465,0.35268817204301073,0.3565217391304348,0.6984732824427481,0.17164179104477612,0.5989847715736041,0.1175217486070531
OOS,3,RSS,2.0,607,354,0.5831960461285008,465,0.4559139784946237,0.4405797101449275,0.7709923664122137,0.2798507462686567,0.6954314720812182,0.1175217486070531
OOS,6,POOLED,1.0,607,258,0.42504118616144976,465,0.24946236559139784,0.34782608695652173,0.5267175572519084,0.16044776119402984,0.37055837563451777,0.0687120608272563
OOS,6,POOLED,2.0,607,314,0.5172981878088962,465,0.36989247311827955,0.4144927536231884,0.6526717557251909,0.2462686567164179,0.5380710659898477,0.0687120608272563
OOS,6,MIN,1.0,607,232,0.38220757825370677,465,0.1935483870967742,0.3188405797101449,0.46564885496183206,0.12313432835820895,0.2893401015228426,0.04198437591095898
OOS,6,MIN,2.0,607,271,0.4464579901153213,465,0.27741935483870966,0.3710144927536232,0.5458015267175572,0.19029850746268656,0.39593908629441626,0.04198437591095898
OOS,6,MEAN,1.0,607,252,0.41515650741350907,465,0.23655913978494625,0.33043478260869563,0.5267175572519084,0.13805970149253732,0.37055837563451777,0.06328154659363003
OOS,6,MEAN,2.0,607,315,0.5189456342668863,465,0.3720430107526882,0.41739130434782606,0.6526717557251909,0.25,0.5380710659898477,0.06328154659363003
OOS,6,MAX,1.0,607,280,0.4612850082372323,465,0.2967741935483871,0.34492753623188405,0.6145038167938931,0.15671641791044777,0.4873096446700508,0.09158663467361483
OOS,6,MAX,2.0,607,344,0.5667215815485996,465,0.4344086021505376,0.4318840579710145,0.7442748091603053,0.26865671641791045,0.6598984771573604,0.09158663467361483
OOS,6,RSS,1.0,607,292,0.48105436573311366,465,0.3225806451612903,0.35942028985507246,0.6412213740458015,0.17537313432835822,0.5228426395939086,0.10665668664712083
OOS,6,RSS,2.0,607,351,0.5782537067545305,465,0.44946236559139785,0.4463768115942029,0.7519083969465649,0.2873134328358209,0.6700507614213198,0.10665668664712083
OOS,12,POOLED,1.0,607,264,0.43492586490939045,465,0.2623655913978495,0.3536231884057971,0.5419847328244275,0.16791044776119404,0.39086294416243655,0.07477538403328166
OOS,12,POOLED,2.0,607,321,0.528830313014827,465,0.3849462365591398,0.4289855072463768,0.6603053435114504,0.26492537313432835,0.5482233502538071,0.07477538403328166
OOS,12,MIN,1.0,607,237,0.3904448105436573,465,0.20430107526881722,0.32753623188405795,0.4732824427480916,0.13432835820895522,0.29949238578680204,0.05169945023143209
OOS,12,MIN,2.0,607,293,0.4827018121911038,465,0.3247311827956989,0.3855072463768116,0.6106870229007634,0.208955223880597,0.48223350253807107,0.05169945023143209
OOS,12,MEAN,1.0,607,260,0.42833607907743,465,0.2537634408602151,0.34202898550724636,0.5419847328244275,0.15298507462686567,0.39086294416243655,0.0695432647988859
OOS,12,MEAN,2.0,607,319,0.5255354200988468,465,0.38064516129032255,0.42318840579710143,0.6603053435114504,0.2574626865671642,0.5482233502538071,0.0695432647988859
OOS,12,MAX,1.0,607,283,0.46622734761120266,465,0.3032258064516129,0.35942028985507246,0.6068702290076335,0.17537313432835822,0.47715736040609136,0.09444312926135352
OOS,12,MAX,2.0,607,348,0.5733113673805601,465,0.443010752688172,0.4405797101449275,0.7480916030534351,0.2798507462686567,0.6649746192893401,0.09444312926135352
OOS,12,RSS,1.0,607,304,0.500823723228995,465,0.34838709677419355,0.3855072463768116,0.6526717557251909,0.208955223880597,0.5380710659898477,0.11478314910229506
OOS,12,RSS,2.0,607,360,0.5930807248764415,465,0.46881720430107526,0.4666666666666667,0.7595419847328244,0.31343283582089554,0.6802030456852792,0.11478314910229506
OOS,24,POOLED,1.0,607,269,0.443163097199341,465,0.2731182795698925,0.36231884057971014,0.549618320610687,0.1791044776119403,0.4010152284263959,0.07811806846920089
OOS,24,POOLED,2.0,607,325,0.5354200988467874,465,0.3935483870967742,0.43768115942028984,0.6641221374045801,0.27611940298507465,0.5532994923857868,0.07811806846920089
OOS,24,MIN,1.0,607,240,0.3953871499176277,465,0.210752688172043,0.3333333333333333,0.4770992366412214,0.1417910447761194,0.30456852791878175,0.054968446076763725
OOS,24,MIN,2.0,607,295,0.48599670510708404,465,0.32903225806451614,0.3884057971014493,0.6145038167938931,0.2126865671641791,0.4873096446700508,0.054968446076763725
OOS,24,MEAN,1.0,607,262,0.4316309719934102,465,0.25806451612903225,0.34202898550724636,0.549618320610687,0.15298507462686567,0.4010152284263959,0.07266006957435575
OOS,24,MEAN,2.0,607,324,0.5337726523887973,465,0.3913978494623656,0.43478260869565216,0.6641221374045801,0.27238805970149255,0.5532994923857868,0.07266006957435575
OOS,24,MAX,1.0,607,289,0.47611202635914335,465,0.3161290322580645,0.3565217391304348,0.6335877862595419,0.17164179104477612,0.5126903553299492,0.09856852454264216
OOS,24,MAX,2.0,607,352,0.5799011532125206,465,0.45161290322580644,0.45217391304347826,0.7480916030534351,0.2947761194029851,0.6649746192893401,0.09856852454264216
OOS,24,RSS,1.0,607,307,0.5057660626029654,465,0.3548387096774194,0.39420289855072466,0.6526717557251909,0.22014925373134328,0.5380710659898477,0.11988238250605374
OOS,24,RSS,2.0,607,362,0.5963756177924218,465,0.4731182795698925,0.47246376811594204,0.7595419847328244,0.3208955223880597,0.6802030456852792,0.11988238250605374
