panel,kind,arm,gross,cadence,char,flavour,level,seed,achieved,cvol,breadth,rho,beta,n_from_B,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,dCAGR_vs_EWall,dSharpe_vs_EWall,dIS_Sharpe_vs_EWall,dOOS_Sharpe_vs_EWall,keep4a,fail4b,keep4b
cvol~POOL~L0.250~0,DRAW,EWall,0.5,W,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.0668801412890605,0.8629211361157962,-0.18066910814277604,1.1162491780697017,0.6798629640557986,1.060529575994349,0.07731843810521588,0.060484045398120134,0.7568412863946353,-0.18066910814277615,0.5897155083858011,0.0,0.0,0.0,0.0,False,"H2,OOS,CAGR",False
cvol~POOL~L0.250~0,DRAW,MA-RS,0.5,W,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.03455600343491394,0.4997936835759117,-0.20822809374742146,0.9454347587124077,0.15204840982767479,0.8840379120701181,0.05968789925185458,0.019333213153430062,0.2890251003065211,-0.2082280937474218,6.338897533505722,-0.03232413785414656,-0.36312745253988454,-0.17649166392423088,-0.4678161860881142,False,"H2,OOS,DD,CAGR",False
cvol~POOL~L0.250~0,DRAW,EWall,0.5,M,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.06475809941093735,0.8489594065435101,-0.17617318150338512,1.1082623133389893,0.6579713559509193,1.052055246134667,0.07600883704600081,0.05786849881138201,0.7384622437666475,-0.1761731815033849,0.28035241434944175,0.0,0.0,0.0,0.0,False,"H2,OOS,CAGR",False
cvol~POOL~L0.250~0,DRAW,MA-RS,0.5,M,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.04784395218212989,0.6433033585968956,-0.17224366007894332,1.0209769263202966,0.37264249814808215,0.9873948465141463,0.06824658225916758,0.03543843882600295,0.46647651608343754,-0.1722436600789432,2.4871449457616293,-0.016914147228807463,-0.20565604794661452,-0.06466039962052073,-0.27198572768320994,False,"H2,OOS,CAGR",False
cvol~POOL~L0.250~0,DRAW,EWall,0.75,W,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.09956204089712606,0.862581602108678,-0.2620762639763765,1.1176778290661635,0.6788087686128113,1.0625663556968987,0.11628343426919119,0.08936028786448724,0.7555060435122287,-0.2620762639763763,0.8427422155062897,0.0,0.0,0.0,0.0,False,"H2,OOS,DD",False
cvol~POOL~L0.250~0,DRAW,MA-RS,0.75,W,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.050332417279578934,0.5006610999246964,-0.29757020121671407,0.9474993564701739,0.1529268185555358,0.8867940155449413,0.08931080057612872,0.026959332193662755,0.2893542003892652,-0.2975702012167132,9.431817119816918,-0.049229623617547125,-0.36192050218398153,-0.17577234015195742,-0.46615184312296354,False,"H2,OOS,DD,CAGR",False
cvol~POOL~L0.250~0,DRAW,EWall,0.75,M,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.09683026337066747,0.8493334136900138,-0.2583234963450537,1.110658601872148,0.6583901291237377,1.0547622068557307,0.1146215921979028,0.08598450464335672,0.7382673780099812,-0.25832349634505336,0.40170169258051847,0.0,0.0,0.0,0.0,False,"H2,OOS,DD,CAGR",False
cvol~POOL~L0.250~0,DRAW,MA-RS,0.75,M,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.07111322604390913,0.6469986501246434,-0.2522298422229632,1.0247399530091057,0.3787101147047269,0.9918042461679043,0.102910038737839,0.051935159888581106,0.471085194193566,-0.25222984222296363,3.7019558361498652,-0.02571703732675834,-0.2023347635653704,-0.06295796068782644,-0.26718218381641523,False,"H2,OOS,DD,CAGR",False
cvol~POOL~L0.250~0,DRAW,EWall,1.0,W,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.1315333961341727,0.8619630801086765,-0.33784047790559246,1.1188949869706446,0.6775225538351646,1.064393352824799,0.15530553758621113,0.11709673399464293,0.7539045435694548,-0.33784047790559235,1.106405945146614,0.0,0.0,0.0,0.0,False,"H2,OOS,DD",False
cvol~POOL~L0.250~0,DRAW,MA-RS,1.0,W,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.06500554607949693,0.501500065904535,-0.3781014977730228,0.9495613285097988,0.15387050291008858,0.8895586949226238,0.1187019509538334,0.033138156325480894,0.28969731270773313,-0.37810149777302227,12.479675227561565,-0.06652785005467576,-0.3604630142041415,-0.17483465790217523,-0.46420723086172166,False,"H2,OOS,DD,CAGR",False
cvol~POOL~L0.250~0,DRAW,EWall,1.0,M,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.12858426884505314,0.8494496302088458,-0.3366483926568179,1.112943513102958,0.6587844944410861,1.057395660687215,0.1535706840241029,0.1134237840812038,0.7378808080296254,-0.3366483926568181,0.5264188234668119,0.0,0.0,0.0,0.0,False,"H2,OOS,DD",False
cvol~POOL~L0.250~0,DRAW,MA-RS,1.0,M,cvol,POOL,0.25,0,0.2776929916000867,0.2776929916000867,0.647986541620304,0.33997976601667185,0.8444968693193646,24,0.09387214113377484,0.6508155485588757,-0.32826983099238183,1.0284955688234814,0.38534095566106746,0.9962414552049622,0.13789299973459923,0.06753984197691376,0.47605973903345794,-0.32826983099238194,4.900392928071753,-0.034712127711278296,-0.1986340816499701,-0.06115420548225281,-0.26182106899616747,False,"H2,OOS,DD,CAGR",False
cvol~POOL~L0.250~1,DRAW,EWall,0.5,W,cvol,POOL,0.25,1,0.3182711120926357,0.3182711120926357,0.611885262354403,0.2890054152082568,0.8814327002231901,19,0.06727820359619874,0.8191929920053413,-0.20380767321180848,1.0195127042789276,0.6666030483367157,0.9558914878106266,0.07623787836354645,0.061782018228910385,0.7408977694999399,-0.20380767321180904,0.6890185430860025,0.0,0.0,0.0,0.0,False,"H2,OOS,DD,CAGR",False
