lag,gross,twin_g,cagr_gap,m_Sharpe,quoted,keep4a,keep4b,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
1,0.7177223899063335,0.7082721600089037,-1.9206134527216534e-07,0.025404778451510568,0.0238,False,True,0.14912982132947183,1.178819920729764,-0.18017312901255222,1.219389248561619,1.1531288136906794,1.1205025052292903,0.1304162742192534,0.1647480190685131,1.2249784836172621,-0.18017312901255267
2,0.7175144531018406,0.7072168652847797,-1.8292224535088053e-07,0.02306410763468003,0.0275,False,True,0.14890486268427905,1.1764761520245628,-0.17042461941449305,1.210549111892738,1.1555309236279183,1.111444417512888,0.12980143418416357,0.1648535101220332,1.2273833531601968,-0.17042461941449283
3,0.7187809183873426,0.7073556292320758,-1.8438552684685305e-07,0.00876780742490535,,False,True,0.14893444318806792,1.1621802594255113,-0.18017312901255245,1.2303710993000443,1.1148382212072259,1.133505407863828,0.13329423568874543,0.16195544502235615,1.187304464664654,-0.18017312901255267
5,0.7181430958955405,0.705495064537253,-1.582269781863488e-07,4.277619440928859e-05,0.0001,False,True,0.14853782402237625,1.1534497561511334,-0.17685085187396532,1.2124152661904117,1.1131848472583794,1.115058135543398,0.13197222510239492,0.16233957300405089,1.1853272231025114,-0.17685085187396532
10,0.7181416993813634,0.7146506694702527,-1.5279667309187062e-07,0.0005682400513922214,,False,True,0.15048953706951362,1.1540019996221993,-0.19127562163086198,1.2234933513292972,1.1061380148578963,1.1280944430533653,0.13483663082115172,0.16352102245712263,1.177226104823741,-0.19127562163086198
21,0.7170910290270879,0.7049307147783762,-1.4742810705570264e-07,-0.02286362699845368,,False,True,0.14841752079876525,1.1305416907661494,-0.19127562163086198,1.1890062392444485,1.0926345578520784,1.091371137665571,0.13060946606234203,0.1632692994417022,1.1633792337299433,-0.19127562163086198
