panel,arm,gross,dCAGR,dSharpe,dMaxDD,dH1,dH2,dOOS_Sharpe,legs_match,flipped_legs,flip_margin,pass4b_match,pass4a_match,worst_metric,worst_carrier,exact
U56,CAND20,0.5,0.00011244322627626535,0.0014285501795208155,1.615094219475921e-08,0.0005713075869500095,0.002150150732568079,0.00199998723621464,True,,,True,True,0.002150150732568079,dH2,True
U56,CAND20,0.6,0.00013725903249489635,0.001428047588254211,2.4850932062170372e-08,0.0005699975495045972,0.002150182094472486,0.002000073554231818,True,,,True,True,0.002150182094472486,dH2,True
U56,CAND20,0.75,0.0001759382834603529,0.0014271607239886297,4.082931059912198e-08,0.0005680800418890186,0.0021499280681722688,0.0019999241190773454,True,,,True,True,0.0021499280681722688,dH2,True
U56,CAND20,0.85,0.00020271559586643173,0.0014266373805371657,5.337136971261813e-08,0.0005667910503932561,0.0021498823689096724,0.0019999438010485093,True,,,True,True,0.0021498823689096724,dH2,True
U56,CAND20,0.95,0.00023027534774680558,0.0014260781970443226,6.75082494350221e-08,0.0005654951776328243,0.002149766318341406,0.001999899744491662,True,,,True,True,0.002149766318341406,dH2,True
U56,CAND20,1.0,0.0002443454469578943,0.0014257713405632089,7.499619852913142e-08,0.0005648000392912689,0.00214969436322221,0.001999866017239782,True,,,True,True,0.00214969436322221,dH2,True
U56,CAND10,0.2,1.0002634683647926e-05,0.00015322403604600687,3.8602449327351795e-08,0.002369802609221261,0.0016926895575060108,0.001571574617681093,True,,,True,True,0.002369802609221261,dH1,True
U56,CAND10,0.35,1.7590469621506233e-05,0.00015130348073200128,7.670514591551214e-08,0.0023619189791722617,0.001689651608699938,0.0015687940828086333,True,,,True,True,0.0023619189791722617,dH1,True
U56,CAND10,0.5,2.51825611114892e-05,0.00014897547733694338,1.2190841604253766e-07,0.0023531159572683924,0.0016865447438009218,0.0015659530459731785,True,,,True,True,0.0023531159572683924,dH1,True
U56,CAND10,0.6,3.0178905597352812e-05,0.00014691769085739548,1.5566888772466925e-07,0.002346123207567219,0.001684434662914902,0.001564022142621413,True,,,True,True,0.002346123207567219,dH1,True
U56,CAND10,0.75,3.759289753291206e-05,0.00014376989076969604,2.1126784882641303e-07,0.0023354862640292406,0.001681215908872713,0.0015610831954784299,True,,,True,True,0.0023354862640292406,dH1,True
U56,CAND10,0.85,4.247432385381944e-05,0.00014168932643110477,2.518636660342466e-07,0.002328422682670306,0.0016790295452963067,0.0015590871348503121,True,,,True,True,0.002328422682670306,dH1,True
U56,CAND10,0.95,4.725671856933844e-05,0.00013943184164533218,2.947892260851681e-07,0.002320966828487925,0.001676817029484523,0.0015570674436535814,True,,,True,True,0.002320966828487925,dH1,True
U56,CAND10,1.0,4.9616034615868054e-05,0.00013829500596052036,3.170668237684193e-07,0.0023172182486037585,0.0016756983735246589,0.0015560468119201198,True,,,True,True,0.0023172182486037585,dH1,True
U56,CAND05,0.2,1.883652893509835e-05,0.00047350382681976555,6.548697844416251e-08,4.446884041553467e-05,0.000810582192193321,0.0007540162511372461,True,,,True,True,0.000810582192193321,dH2,True
U56,CAND05,0.35,3.42242264253223e-05,0.0004722694147578643,1.0740146336174483e-07,4.474784146357713e-05,0.000808126898882211,0.0007517576846532981,True,,,True,True,0.000808126898882211,dH2,True
U56,CAND05,0.5,5.069969647776562e-05,0.0004710050645524433,1.4371712697691663e-07,4.4992454298009577e-05,0.0008056328595813511,0.0007494691244712692,True,,,True,True,0.0008056328595813511,dH2,True
U56,CAND05,0.6,6.229488091200053e-05,0.00047018438097312654,1.6523058807282887e-07,4.522213458402202e-05,0.0008039477907900716,0.0007479249341703076,True,,,True,True,0.0008039477907900716,dH2,True
U56,CAND05,0.75,8.059469654342344e-05,0.0004689134790589744,1.9304003154307914e-07,4.550201592024017e-05,0.0008013895599364718,0.0007455835747539608,True,,,True,True,0.0008013895599364718,dH2,True
U56,CAND05,0.85,9.340037130578516e-05,0.0004680612283382013,2.0931887062536347e-07,4.568902907797767e-05,0.0007996675272693432,0.0007440059435405155,True,,,True,True,0.0007996675272693432,dH2,True
U56,CAND05,0.95,0.00010668901216062676,0.000467211293096792,2.231641006988916e-07,4.5895984106092413e-05,0.0007979265156681237,0.0007424101233756142,True,,,True,True,0.0007979265156681237,dH2,True
U56,CAND05,1.0,0.0001135114293349393,0.0004667796929906931,2.2949620775980506e-07,4.5990940151674486e-05,0.0007970482592262185,0.0007416038237298972,True,,,True,True,0.0007970482592262185,dH2,True
U56,CAND20_NOCAP,0.2,6.364789086405614e-05,0.0019629066124697836,2.2617885035713936e-07,0.0018234024418513073,0.002108636906873018,0.0019660422027132363,True,,,True,True,0.002108636906873018,dH2,True
U56,CAND20_NOCAP,0.35,0.00011480341571751262,0.001963932441453764,3.7301136175671434e-07,0.0018255192586158486,0.002108877903952422,0.0019663490635191128,True,,,True,True,0.002108877903952422,dH2,True
U56,CAND20_NOCAP,0.5,0.0001689272227570343,0.001964799489151625,5.003033073935903e-07,0.0018274137575804428,0.002109004768501732,0.0019665525102261494,True,,,True,True,0.002109004768501732,dH2,True
U56,CAND20_NOCAP,0.6,0.00020667565232314333,0.0019653278853326572,5.752401000258534e-07,0.0018286059682417477,0.0021090567468495802,0.001966660241066398,True,,,True,True,0.0021090567468495802,dH2,True
U56,CAND20_NOCAP,0.75,0.0002658138469172344,0.001966029947527037,6.734295034394044e-07,0.001830337404075566,0.0021090161236849703,0.001966714204263864,True,,,True,True,0.0021090161236849703,dH2,True
U56,CAND20_NOCAP,0.85,0.00030691529089812986,0.0019663829388900655,7.299315837039355e-07,0.0018312583414625827,0.002108962435945161,0.0019667267685214984,True,,,True,True,0.002108962435945161,dH2,True
U56,CAND20_NOCAP,0.95,0.0003493466660370037,0.0019665824155155054,7.796719371233607e-07,0.0018319245652675953,0.002108826785011342,0.001966665921987465,True,,,True,True,0.002108826785011342,dH2,True
U56,CAND20_NOCAP,1.0,0.0003710477524868361,0.0019665640490051928,8.022116605443941e-07,0.0018320068551629376,0.0021087391617915507,0.0019666188317584155,True,,,True,True,0.0021087391617915507,dH2,True
U56,EWELIG,0.2,5.326642302196094e-05,0.002053268151434251,1.9390256490725566e-08,3.2552732737611834e-05,0.0038682794921984787,0.003625929885268997,True,,,True,True,0.0038682794921984787,dH2,True
U56,EWELIG,0.35,9.532804083556279e-05,0.002055533972049828,3.199701437139879e-08,3.2468251214501365e-05,0.003872041410665217,0.0036295655049660702,True,,,True,True,0.003872041410665217,dH2,True
U56,EWELIG,0.5,0.00013921733403915448,0.002057765792352173,4.304725535753118e-08,3.239907836238842e-05,0.0038756821422738508,0.0036330918871418927,True,,,True,True,0.0038756821422738508,dH2,True
U56,EWELIG,0.6,0.00016949815124550627,0.0020592264923706693,4.960380378671303e-08,3.234709413746373e-05,0.003878038051624344,0.0036353783844826904,True,,,True,True,0.003878038051624344,dH2,True
U56,EWELIG,0.75,0.00021645921940782742,0.0020613794203672153,5.8261928809200114e-08,3.226835573855169e-05,0.003881460444431273,0.003638708210114361,True,,,True,True,0.003881460444431273,dH2,True
U56,EWELIG,0.85,0.00024879657309422043,0.002062788130007487,6.329879451150155e-08,3.221532710107056e-05,0.0038836644740867232,0.0036408575921396125,True,,,True,True,0.0038836644740867232,dH2,True
U56,EWELIG,0.95,0.0002819612877302813,0.0020641832910381908,6.777806810243092e-08,3.217854722881164e-05,0.003885804165059792,0.00364294873863491,True,,,True,True,0.003885804165059792,dH2,True
U56,EWELIG,1.0,0.00029885315821756575,0.002064868454529911,6.98169219104372e-08,3.215207168616452e-05,0.003886848533128706,0.0036439712132378954,True,,,True,True,0.003886848533128706,dH2,True
U56,SPYBH,0.2,9.127665631728996e-05,0.0025609800251524817,4.028007968837066e-08,2.511869333643446e-06,0.004821562449661254,0.004564262071834135,True,,,True,True,0.004821562449661254,dH2,True
U56,SPYBH,0.35,0.00016377740820598674,0.0025651236936384825,6.359754339824164e-08,2.473450396389687e-06,0.004827795996517947,0.004570258545868899,True,,,True,True,0.004827795996517947,dH2,True
U56,SPYBH,0.5,0.00023974547444859107,0.002569119519350793,8.158852557449414e-08,2.435457953309239e-06,0.004833599490547846,0.004575855754711755,True,,,True,True,0.004833599490547846,dH2,True
U56,SPYBH,0.6,0.00029231364243806346,0.0025716974025240535,9.08706110358537e-08,2.4103598572633445e-06,0.004837217607596145,0.004579354287644777,True,,,True,True,0.004837217607596145,dH2,True
U56,SPYBH,0.75,0.0003740387488005703,0.00257542868295757,1.0108164422151233e-07,2.373048693771196e-06,0.004842248229098067,0.00458423385029727,True,,,True,True,0.004842248229098067,dH2,True
U56,SPYBH,0.85,0.0004304274291382637,0.0025778215814438177,1.0561388846808129e-07,2.34839353829841e-06,0.004845324443253918,0.004587229150479932,True,,,True,True,0.004845324443253918,dH2,True
U56,SPYBH,0.95,0.0004883298699194238,0.0025801350205886253,1.0848011677833114e-07,2.3239097973748457e-06,0.004848167008984383,0.004590007440596233,True,,,True,True,0.004848167008984383,dH2,True
U56,SPYBH,1.0,0.0005178453393628879,0.002581260842469124,1.0932842153810185e-07,2.311731266524397e-06,0.004849497275942749,0.004591312043981111,True,,,True,True,0.004849497275942749,dH2,True
B136,BAND03,0.2,0.00013239017130186465,0.00654373578555556,5.416590757242878e-07,0.0057764389545276185,0.018605482045357613,0.01264359953184746,True,,,True,True,0.018605482045357613,dH2,True
B136,BAND03,0.35,0.0002352256195176372,0.006542058700732101,9.332422587146616e-07,0.005777164805738755,0.018596148543415736,0.012637651989312104,True,,,True,True,0.018596148543415736,dH2,True
B136,BAND03,0.5,0.0003411068704530021,0.006540285863687378,1.3122479224220163e-06,0.0057778224339621875,0.018586415787835153,0.012631440239230463,True,,,True,True,0.018586415787835153,dH2,True
B136,BAND03,0.6,0.00041338817412860107,0.006539036479650706,1.5578773786134592e-06,0.005778249701070992,0.01857970083002114,0.012627130877890469,True,,,True,True,0.01857970083002114,dH2,True
B136,BAND03,0.75,0.0005243501478420232,0.006537045834215105,1.9154298199763886e-06,0.005778880365134409,0.018569265628964993,0.012620409840964797,True,,,True,True,0.018569265628964993,dH2,True
B136,BAND03,0.85,0.0006000178132870015,0.006535655630266479,2.1476606394954523e-06,0.005779299485338729,0.018562097183798643,0.012615783536385372,True,,,True,True,0.018562097183798643,dH2,True
B136,BAND03,0.95,0.0006770386284622315,0.006534217451759083,2.371950971996606e-06,0.005779678095227725,0.018554723433623743,0.012611005682893861,True,,,True,True,0.018554723433623743,dH2,True
B136,BAND03,1.0,0.0007160576997235629,0.006533498326737552,2.4823590443479038e-06,0.005779828266363696,0.018550972255600096,0.01260856903751617,True,,,True,True,0.018550972255600096,dH2,True
B136,BAND08,0.2,0.00012538543729976107,0.005857044680395385,6.106606856570718e-07,0.005265112030517383,0.016572645182134416,0.010682057049568261,True,,,True,False,0.016572645182134416,dH2,False
B136,BAND08,0.35,0.0002229334348337747,0.005852909388227356,1.0494057035570492e-06,0.005269011002797308,0.016558673507646837,0.010672358195538578,True,,,True,False,0.016558673507646837,dH2,False
B136,BAND08,0.5,0.0003234987678192511,0.00584859596981091,1.4717249137430333e-06,0.005272888687117616,0.016543987066279353,0.01066219366609511,True,,,True,False,0.016543987066279353,dH2,False
B136,BAND08,0.6,0.00039222035311586856,0.005845604210377386,1.7440971200183286e-06,0.005275480044936165,0.016533772936741187,0.010655128398565195,True,,,True,False,0.016533772936741187,dH2,False
B136,BAND08,0.75,0.0004978175871479251,0.005840906420848668,2.138860116851493e-06,0.005279440727812945,0.016517796922151495,0.010644108980174538,True,,,True,True,0.016517796922151495,dH2,True
B136,BAND08,0.85,0.0005698958460379627,0.00583769201802431,2.3924016146203986e-06,0.005282027915304743,0.01650671774111101,0.010636484629236387,True,,,True,True,0.01650671774111101,dH2,True
B136,BAND08,0.95,0.0006433162516741309,0.00583440283923653,2.6391610810083677e-06,0.005284587776415828,0.01649528663130495,0.010628624215637705,True,,,True,True,0.01649528663130495,dH2,True
B136,BAND08,1.0,0.0006805287330159948,0.0058327233901676045,2.759598137558328e-06,0.005285856540705902,0.016489423011998072,0.010624594731100112,True,,,True,True,0.016489423011998072,dH2,True
B136,BAND03_M,0.2,0.00013690722513220663,0.0064585594430355275,7.241670905572262e-07,0.004874175612352483,0.017332168279520666,0.011923911605084658,True,,,True,True,0.017332168279520666,dH2,True
B136,BAND03_M,0.35,0.0002434486350530382,0.006453281421144208,1.2206849331897196e-06,0.0048705548723078085,0.017311696325681192,0.011911943106434064,True,,,True,True,0.017311696325681192,dH2,True
B136,BAND03_M,0.5,0.00035332739663138796,0.006447649475903372,1.6799333786982062e-06,0.004866694026279816,0.01729011130928859,0.011899229994748906,True,,,True,True,0.01729011130928859,dH2,True
B136,BAND03_M,0.6,0.0004284465905483731,0.006443710238335232,1.966498129862826e-06,0.0048639529082155075,0.01727508897960628,0.011890331425719713,True,,,True,True,0.01727508897960628,dH2,True
B136,BAND03_M,0.75,0.0005439412061984394,0.006437504307225561,2.3684967855319705e-06,0.004859615279622309,0.017251586996980484,0.01187632850540754,True,,,True,True,0.017251586996980484,dH2,True
B136,BAND03_M,0.85,0.000622824134856037,0.006433170046043379,2.6188011610361883e-06,0.004856573213978033,0.017235269898008942,0.011866550959962474,True,,,True,True,0.017235269898008942,dH2,True
B136,BAND03_M,0.95,0.0007032231820089524,0.006428676933967203,2.855847484856122e-06,0.004853409027422595,0.017218425771592827,0.011856424564847368,False,L5_CAGRfloor,0.00012217771812966793,False,True,0.017218425771592827,dH2,False
B136,BAND03_M,1.0,0.0007439922647215769,0.00642636391180762,2.9694935893553875e-06,0.004851790466843697,0.017209800433311884,0.011851222040385245,True,,,True,True,0.017209800433311884,dH2,True
B136,CAND20_VS,0.2,0.0003573076660887131,0.01240146441448109,1.271149921364123e-07,0.000529991777399097,0.024096208871615343,0.012630355843381347,True,,,True,True,0.024096208871615343,dH2,True
B136,CAND20_VS,0.35,0.0006351517186455671,0.01238672546152797,2.1956009982337932e-07,0.0005585759467967577,0.024088244914696966,0.012623493066475477,True,,,True,True,0.024088244914696966,dH2,True
B136,CAND20_VS,0.5,0.0009212735546150971,0.012371316530104925,3.094342623938262e-07,0.0005876124920458636,0.024079029313887834,0.012615855853711277,True,,,True,True,0.024079029313887834,dH2,True
B136,CAND20_VS,0.6,0.0011165274787860446,0.012360636444613049,3.6802839087357597e-07,0.0006072520960791472,0.024072140919610963,0.01261032234124626,True,,,True,True,0.024072140919610963,dH2,True
B136,CAND20_VS,0.75,0.0014160402340994416,0.012344252741517958,4.538905504225532e-07,0.0006365524885256768,0.024060622110042562,0.012601313500309574,True,,,True,True,0.024060622110042562,dH2,True
B136,CAND20_VS,0.85,0.0016200104214865174,0.012332816978976813,5.097673195231245e-07,0.0006564583046557715,0.02405205272608535,0.0125947355827849,True,,,True,True,0.02405205272608535,dH2,True
B136,CAND20_VS,0.95,0.0018273332368763245,0.01232101579054512,5.645333233106342e-07,0.0006763932959541474,0.02404261004090069,0.012587602227637662,False,L5_CAGRfloor,0.0010772027885634639,True,True,0.02404261004090069,dH2,False
B136,CAND20_VS,1.0,0.001932221878263543,0.012314946965186424,5.930718885716058e-07,0.0006864469504925808,0.024037562594940276,0.012583820964478964,True,,,True,True,0.024037562594940276,dH2,True
B136,CAND20,0.2,6.4884523253844195e-06,4.345746591916111e-06,7.996649210098572e-07,0.018641792250372324,0.016661405641838378,0.008154587215906006,True,,,True,True,0.018641792250372324,dH1,True
B136,CAND20,0.35,1.1392073717475526e-05,3.6440455206676603e-06,1.4687403343954797e-06,0.018648435762553595,0.01666109055011189,0.008159790786411714,True,,,True,True,0.018648435762553595,dH1,True
B136,CAND20,0.5,1.6267794605104302e-05,3.2357436297036912e-06,2.1832179109559924e-06,0.01865578524164202,0.016660101478560896,0.008164878158915423,True,,,True,True,0.01865578524164202,dH1,True
B136,CAND20,0.6,1.9499513224746634e-05,2.9162017982642396e-06,2.679332190447248e-06,0.018660418070831852,0.016658864851776478,0.008168079946320073,False,L3_OOS,0.00042476501160249036,True,True,0.018660418070831852,dH1,False
B136,CAND20,0.75,2.4344540974385875e-05,2.0806988869637166e-06,3.450649365577263e-06,0.018666832233344977,0.016656503897695796,0.008172779966243215,False,L3_OOS,0.0015783544753056322,True,True,0.018666832233344977,dH1,False
B136,CAND20,0.85,2.7530749074022864e-05,1.5525339345234812e-06,3.972685227310313e-06,0.018670940596018593,0.016654209622344984,0.008175704354894675,False,L3_OOS,0.0023044486062671066,True,True,0.018670940596018593,dH1,False
B136,CAND20,0.95,3.069601814217893e-05,9.205426195757482e-07,4.505007642735537e-06,0.01867458714387027,0.016651280328300877,0.008178179262331886,True,,,True,True,0.01867458714387027,dH1,True
B136,CAND20,1.0,3.224341586191559e-05,6.891513123497006e-07,4.780530712678033e-06,0.01867639823168199,0.016649472657104036,0.008179214919696198,True,,,True,True,0.01867639823168199,dH1,True
B136,CAND10,0.2,0.00019321646303973455,0.003750050455357812,2.324917591417508e-06,0.012131069902794556,0.017514608383452646,0.007089191763377856,True,,,True,True,0.017514608383452646,dH2,True
B136,CAND10,0.35,0.00034589120093328485,0.003752888018896172,4.226045222155417e-06,0.012133879430267225,0.017517608227029524,0.007098415927964008,True,,,True,True,0.017517608227029524,dH2,True
B136,CAND10,0.5,0.0005049976646003262,0.003755230388867603,6.225760118189205e-06,0.012136502749501066,0.017518867877011512,0.007106649816150279,True,,,True,True,0.017518867877011512,dH2,True
B136,CAND10,0.6,0.0006145166805155561,0.0037564700459560285,7.599082743531271e-06,0.012138156450718807,0.017518630305557115,0.007111655197652,True,,,True,True,0.017518630305557115,dH2,True
B136,CAND10,0.75,0.0007837256072102949,0.00375770102138695,9.708911591327363e-06,0.012141292928216085,0.017517014272201537,0.007118525107483675,True,,,True,True,0.017517014272201537,dH2,True
B136,CAND10,0.85,0.0008997816442106732,0.003758582921148501,1.112688055496247e-05,0.012142932365791559,0.017515202983822475,0.007122846914012992,True,,,True,True,0.017515202983822475,dH2,True
B136,CAND10,0.95,0.0010183273873502208,0.0037594408629562093,1.2564587266450378e-05,0.0121445323090843,0.01751290426858887,0.0071271092284725945,True,,,True,True,0.01751290426858887,dH2,True
B136,CAND10,1.0,0.0010785258981910462,0.0037599434504123064,1.3274651372019441e-05,0.012145350988854942,0.017511750345559185,0.007129421816259307,True,,,True,True,0.017511750345559185,dH2,True
B136,CAND05,0.2,0.0004675583146547188,0.00914758512938263,3.267561654446416e-07,0.019788904207578284,0.03368015072123565,0.02403972787900477,True,,,True,True,0.03368015072123565,dH2,True
B136,CAND05,0.35,0.0008462509519128608,0.00913048131936467,5.433148853456471e-07,0.01987071582010269,0.03371546360944122,0.024074663486506442,True,,,True,True,0.03371546360944122,dH2,True
B136,CAND05,0.5,0.0012486043449608797,0.009113039353738084,7.372664272420337e-07,0.01995032059894941,0.033747061470320805,0.02410685425728587,True,,,True,True,0.033747061470320805,dH2,True
B136,CAND05,0.6,0.0015297369215837853,0.009101135369006919,8.554862563348031e-07,0.02000260329262904,0.03376622717769706,0.024126926258275505,True,,,True,True,0.03376622717769706,dH2,True
B136,CAND05,0.75,0.001970395377252937,0.009083225031645825,1.0154715354981914e-06,0.020079353050744486,0.033792272965113,0.024155352734810953,True,,,True,True,0.033792272965113,dH2,True
B136,CAND05,0.85,0.002276578301091542,0.009071556544092196,1.1041167961578502e-06,0.020128429992373187,0.03380751964934048,0.024172523160852055,True,,,True,True,0.03380751964934048,dH2,True
B136,CAND05,0.95,0.0025925755058512634,0.009060478827353502,1.1918369815511198e-06,0.020175035264526353,0.03382103048740426,0.02418817051455302,True,,,True,True,0.03382103048740426,dH2,True
B136,CAND05,1.0,0.0027541579220450862,0.009055070762463036,1.234602614641478e-06,0.020197686116912528,0.03382718826497044,0.02419537386185655,True,,,True,True,0.03382718826497044,dH2,True
B136,CAND20_NOCAP,0.2,0.00018068924153721855,0.0040503101771135475,4.629449049789458e-06,0.012717164364774547,0.017719281956516286,0.010114861573947587,True,,,True,True,0.017719281956516286,dH2,True
B136,CAND20_NOCAP,0.35,0.00032421151765441025,0.004044306149815657,7.904856227813895e-06,0.012738365197408896,0.017719294088806792,0.010119319594351861,True,,,True,True,0.017719294088806792,dH2,True
B136,CAND20_NOCAP,0.5,0.0004745019711713261,0.0040381527649508975,1.1004118745411295e-05,0.012759661784673915,0.01771842519526967,0.010123423202505477,True,,,True,True,0.01771842519526967,dH2,True
B136,CAND20_NOCAP,0.6,0.0005783990083836066,0.004033950256918439,1.2970017491342745e-05,0.012773698563490532,0.017717129933198628,0.010125748486965791,True,,,True,True,0.017717129933198628,dH2,True
B136,CAND20_NOCAP,0.75,0.0007397169384698865,0.004027631482305338,1.5758522044828638e-05,0.01279464416998466,0.01771441427205689,0.010129141644898643,True,,,True,True,0.01771441427205689,dH2,True
B136,CAND20_NOCAP,0.85,0.0008508018162485254,0.00402318292102255,1.751784201936557e-05,0.012808650912434105,0.017711737152136475,0.010130937071674784,True,,,True,True,0.017711737152136475,dH2,True
