book,arm,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,p4a,p4b,f4b
TOP20,abs12-dg,0.13589356108965167,1.1042042538558954,-0.22180884714293525,1.1885701391779395,1.057852537824681,1.1273910812156795,0.15284221079629234,-0.22180884714293514,False,False,DD
TOP20,abs12-rw,0.1410645094030738,1.115052345017121,-0.2271549496175922,1.2067671320847935,1.064274276099052,1.1313808293613472,0.1576800502566118,-0.22715494961759242,False,False,DD
TOP20,band3-dg,0.14366660796588726,1.1569898005898576,-0.19756115427005028,1.2157400371412654,1.123137547364805,1.188571734487914,0.15998008930537622,-0.19756115427005028,False,True,-
TOP20,band3-rw,0.14424456218523418,1.1536055934737843,-0.199136604364756,1.213924856651361,1.1175879088121927,1.1829307821778465,0.15990079308944227,-0.19913660436475633,False,True,-
TOP20,control,0.1549168325251733,1.17098731330246,-0.22210408719864583,1.2683523918035853,1.106564259293661,1.1676752607259366,0.16638958865609776,-0.22210408719864583,False,False,DD
TOP20,ddctl-8/.5/high,0.09879557764447822,0.9972235897322764,-0.16561879723114092,1.073465380697087,0.9294262980025397,1.034263999014925,0.10637923563632734,-0.1656187972311407,False,False,CAGR
TOP20,ddctl-8/.5/recover,0.11365014107899007,1.0422838505570549,-0.16561879723114104,1.1386787351694496,0.9593465938010844,1.0513995671478398,0.11916531684602782,-0.16561879723114092,False,True,-
TOP20,ebud-0.10,0.15125220396486405,1.176748969096899,-0.20486389899023172,1.2432635272720478,1.1363735037348224,1.198851730596946,0.1663931243916399,-0.20486389899023194,False,False,DD
TOP20,ebud-0.20,0.15464334316425532,1.170294277949223,-0.22258129052697173,1.26837979632917,1.1054800773148472,1.1667186017352318,0.16612128351673006,-0.22258129052697195,False,False,DD
TOP20,g200-dg,0.1413743318026146,1.14495084263885,-0.19513715665061881,1.2114226959703005,1.1049322511850999,1.1718923326214017,0.15682566417148802,-0.1951371566506186,False,True,-
TOP20,g200-rw,0.14267259013073175,1.1469049061335783,-0.19388801037374892,1.2157751590158703,1.1041750260538996,1.1707203858269182,0.1574376712965142,-0.19388801037374837,False,True,-
TOP20,stop15,0.14442693419233832,1.1348416239472066,-0.23073316677557065,1.2543151363675227,1.046729605835376,1.1163942109053164,0.15123930138260322,-0.23073316677557076,False,False,DD
TOP20,stop25,0.1526824482907403,1.1636287892209218,-0.23789654921593495,1.2663955551764792,1.0931596344218357,1.1562772031769837,0.16282750967035442,-0.23789654921593506,False,False,DD
TOP20,v1gate-dg,0.11812909630609614,1.0649884566088572,-0.16509726955030357,1.0748182835406783,1.0612237547004226,1.1329803375884948,0.13242386623812719,-0.16509726955030357,False,True,-
TOP20,v1gate-rw,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,0.14360571273280298,-0.18308348697878107,False,True,-
TOP20,vol60-dg,0.12751513795270975,1.0910418080336806,-0.16762095766046392,1.1281374561598307,1.062100384839304,1.130064798993943,0.13750314822548826,-0.16762095766046448,False,True,-
TOP20,vol60-rw,0.13715309053483304,1.1218473921282843,-0.1854560764142037,1.1539695990677792,1.099182675835995,1.1620318082900687,0.14890747436762997,-0.1854560764142037,False,True,-
TOPALL,abs12-dg,0.08750415166270131,1.0920097894312604,-0.14824441053505066,1.165182718633476,1.0336328324726833,1.1303764815716593,0.09427145906232015,-0.14824441053505033,False,False,CAGR
TOPALL,abs12-rw,0.11818190863039835,1.07063683199559,-0.19885932203290246,1.228434172820024,0.9540136017296268,1.031338857338196,0.12045286302342939,-0.19885932203290202,False,True,-
TOPALL,band3-dg,0.08720981396870542,1.2088073921221854,-0.12054942313126804,1.230550514942225,1.1924420807724179,1.286283102855161,0.09567212016891835,-0.12054942313126815,True,False,CAGR
TOPALL,band3-rw,0.12244933480416198,1.1615650602500134,-0.17714790237343903,1.211669261707658,1.1289175962502138,1.202877168546559,0.13410975620994625,-0.17714790237343903,False,True,-
TOPALL,control,0.13198047688267045,1.1198106612689385,-0.22525890511540747,1.1926961030383771,1.0618172141336073,1.1262563600145372,0.13670798592594147,-0.22525890511540758,False,False,DD
TOPALL,ddctl-8/.5/high,0.08034301582053782,0.926080406741999,-0.15591421600631317,0.9242167204690966,0.9278436810762057,1.0400968435137512,0.08958402193737625,-0.15591421600631328,False,False,"H1,CAGR"
TOPALL,ddctl-8/.5/recover,0.09722196165693853,1.0367621719294215,-0.15591421600631328,1.0038361131322768,1.0689668982794946,1.1647865696850135,0.1078347996671647,-0.15591421600631283,False,False,CAGR
TOPALL,ebud-0.10,0.13246244441126787,1.1318400817553873,-0.22525890511540736,1.222172154812155,1.0618172141336073,1.1262563600145372,0.13670798592594147,-0.22525890511540758,False,False,DD
TOPALL,ebud-0.20,0.13247424461704838,1.126354488646908,-0.22525890511540758,1.2079188150366718,1.0618172141336073,1.1262563600145372,0.13670798592594147,-0.22525890511540758,False,False,DD
TOPALL,g200-dg,0.08265554935036201,1.1748507707646725,-0.12011675258999566,1.184936415163554,1.1681534783619778,1.2653165080168305,0.09148285998546468,-0.12011675258999599,False,False,CAGR
TOPALL,g200-rw,0.11542034314121907,1.0911493433463022,-0.18647417592895077,1.1662109574946458,1.0377929847392853,1.1129698953718907,0.12441066176134075,-0.18647417592895066,False,True,-
TOPALL,stop15,0.12110076907024792,1.0909375293844685,-0.2257001183096955,1.1495672830193944,1.0401319536690417,1.1118574453460208,0.12495253771737813,-0.22570011830969539,False,False,DD
TOPALL,stop25,0.1274819596843031,1.1102337578115689,-0.23805344794581673,1.1784788477296386,1.0538340540249853,1.1222177415709624,0.131769901472103,-0.23805344794581684,False,False,DD
TOPALL,v1gate-dg,0.0739261571407952,1.1177050809740987,-0.10885885983995458,1.0757417941326584,1.1581265763970687,1.2544933962283389,0.08350130648478049,-0.10885885983995458,False,False,CAGR
