panel,N,stat,ladder,n_rungs,argmax,monotone,interior,end_to_end,best,worst,spread
U56,5,Sharpe,L3,3,63,NONMONO,True,0.07139470360170119,1.0083089004227344,0.9130725491230905,0.0952363512996438
U56,5,Sharpe,L7,7,42,NONMONO,True,0.07139470360170119,1.0424432579893308,0.9130725491230905,0.12937070886624025
U56,5,Sharpe,LFINE,16,57,NONMONO,True,0.07139470360170119,1.1916839563564516,0.9130725491230905,0.2786114072333611
U56,5,CAGR,L3,3,63,NONMONO,True,0.012673794440821506,0.18977511597180818,0.16526378251575946,0.024511333456048723
U56,5,CAGR,L7,7,42,NONMONO,True,0.012673794440821506,0.19914870847511335,0.16526378251575946,0.033884925959353884
U56,5,CAGR,LFINE,16,57,NONMONO,True,0.012673794440821506,0.2362634427085306,0.16526378251575946,0.07099966019277115
U56,5,MaxDD,L3,3,21,NONMONO,False,-0.0040531428358079324,-0.25448282774434805,-0.2626459628371727,0.008163135092824625
U56,5,MaxDD,L7,7,42,NONMONO,True,-0.0040531428358079324,-0.2446965289066838,-0.2845404508737259,0.03984392196704212
U56,5,MaxDD,LFINE,16,83,NONMONO,True,-0.0040531428358079324,-0.21245360504597588,-0.2976286391199282,0.08517503407395233
U56,5,turnover,L3,3,126,UP,False,4.924200717314266,-3.1266004238461065,-8.050801141160372,4.924200717314266
U56,5,turnover,L7,7,126,UP,False,4.924200717314266,-3.1266004238461065,-8.050801141160372,4.924200717314266
U56,5,turnover,LFINE,16,126,NONMONO,False,4.924200717314266,-3.1266004238461065,-8.050801141160372,4.924200717314266
U56,8,Sharpe,L3,3,63,NONMONO,True,0.0655587599482651,1.184500928514401,0.9851528786992018,0.19934804981519927
U56,8,Sharpe,L7,7,63,NONMONO,True,0.0655587599482651,1.184500928514401,0.9851528786992018,0.19934804981519927
U56,8,Sharpe,LFINE,16,63,NONMONO,True,0.0655587599482651,1.184500928514401,0.9851528786992018,0.19934804981519927
U56,8,CAGR,L3,3,63,NONMONO,True,0.009608389170065124,0.2026274454638164,0.15806636605254787,0.04456107941126852
U56,8,CAGR,L7,7,63,NONMONO,True,0.009608389170065124,0.2026274454638164,0.15806636605254787,0.04456107941126852
U56,8,CAGR,LFINE,16,63,NONMONO,True,0.009608389170065124,0.2026274454638164,0.15806636605254787,0.04456107941126852
U56,8,MaxDD,L3,3,126,NONMONO,False,0.020281163328647156,-0.21430271256523992,-0.25806004061025567,0.04375732804501575
U56,8,MaxDD,L7,7,126,NONMONO,False,0.020281163328647156,-0.21430271256523992,-0.26647939735615067,0.052176684790910755
U56,8,MaxDD,LFINE,16,83,NONMONO,True,0.020281163328647156,-0.20165404860621639,-0.26647939735615067,0.06482534874993429
U56,8,turnover,L3,3,126,UP,False,4.352856219865695,-3.0505909495726162,-7.40344716943831,4.352856219865695
U56,8,turnover,L7,7,126,UP,False,4.352856219865695,-3.0505909495726162,-7.40344716943831,4.352856219865695
U56,8,turnover,LFINE,16,126,NONMONO,False,4.352856219865695,-3.0505909495726162,-7.40344716943831,4.352856219865695
U56,10,Sharpe,L3,3,63,NONMONO,True,0.021443270924113023,1.169065355310175,1.0877868410268108,0.0812785142833643
U56,10,Sharpe,L7,7,63,NONMONO,True,0.021443270924113023,1.169065355310175,1.0327758954982875,0.13628945981188756
U56,10,Sharpe,LFINE,16,57,NONMONO,True,0.021443270924113023,1.2158707893297243,0.9911693346382271,0.22470145469149716
U56,10,CAGR,L3,3,63,NONMONO,True,0.005570741830288384,0.1916912172617915,0.16507732287923993,0.026613894382551573
U56,10,CAGR,L7,7,90,NONMONO,True,0.005570741830288384,0.19543709771478213,0.16248100794872644,0.032956089766055685
U56,10,CAGR,LFINE,16,57,NONMONO,True,0.005570741830288384,0.19810607731348107,0.15631844231091208,0.04178763500256899
U56,10,MaxDD,L3,3,21,NONMONO,False,-0.0065314436898809,-0.20117910076749834,-0.27687075051048815,0.07569164974298981
U56,10,MaxDD,L7,7,21,NONMONO,False,-0.0065314436898809,-0.20117910076749834,-0.27687075051048815,0.07569164974298981
U56,10,MaxDD,LFINE,16,115,NONMONO,True,-0.0065314436898809,-0.19764600656013265,-0.27687075051048815,0.0792247439503555
U56,10,turnover,L3,3,126,UP,False,4.710251151240403,-3.0284572273562436,-7.738708378596646,4.710251151240403
U56,10,turnover,L7,7,126,UP,False,4.710251151240403,-3.0284572273562436,-7.738708378596646,4.710251151240403
U56,10,turnover,LFINE,16,126,NONMONO,False,4.710251151240403,-3.0284572273562436,-7.738708378596646,4.710251151240403
U56,12,Sharpe,L3,3,126,NONMONO,False,0.005511633223135304,1.1658271282899377,1.1390942193412668,0.026732908948670975
U56,12,Sharpe,L7,7,126,NONMONO,False,0.005511633223135304,1.1658271282899377,1.0430624854180535,0.12276464287188427
U56,12,Sharpe,LFINE,16,105,NONMONO,True,0.005511633223135304,1.1827421600600712,0.9990470257025021,0.183695134357569
U56,12,CAGR,L3,3,63,NONMONO,True,0.008872125579238332,0.17647388769115047,0.1675882268480955,0.008885660843054977
U56,12,CAGR,L7,7,90,NONMONO,True,0.008872125579238332,0.18327740703090356,0.15641732624402493,0.026860080786878626
U56,12,CAGR,LFINE,16,105,NONMONO,True,0.008872125579238332,0.1880170832804966,0.15172129264221756,0.036295790638279035
U56,12,MaxDD,L3,3,21,NONMONO,False,-0.006916680327307079,-0.1947756323213694,-0.2693849928231806,0.07460936050181122
U56,12,MaxDD,L7,7,21,NONMONO,False,-0.006916680327307079,-0.1947756323213694,-0.28099591758034825,0.08622028525897885
U56,12,MaxDD,LFINE,16,21,NONMONO,False,-0.006916680327307079,-0.1947756323213694,-0.28099591758034825,0.08622028525897885
U56,12,turnover,L3,3,126,UP,False,4.148063511353203,-3.039956013330354,-7.188019524683557,4.148063511353203
U56,12,turnover,L7,7,126,UP,False,4.148063511353203,-3.039956013330354,-7.188019524683557,4.148063511353203
U56,12,turnover,LFINE,16,126,NONMONO,False,4.148063511353203,-3.039956013330354,-7.188019524683557,4.148063511353203
U56,15,Sharpe,L3,3,126,UP,False,0.05723044361191376,1.1599652122514765,1.1027347686395628,0.05723044361191376
U56,15,Sharpe,L7,7,90,NONMONO,True,0.05723044361191376,1.1888776924812217,1.0534757121862364,0.1354019802949853
U56,15,Sharpe,LFINE,16,90,NONMONO,True,0.05723044361191376,1.1888776924812217,1.0452335021778745,0.14364419030334719
U56,15,CAGR,L3,3,126,UP,False,0.01880021439819668,0.16958558531679246,0.15078537091859578,0.01880021439819668
U56,15,CAGR,L7,7,90,NONMONO,True,0.01880021439819668,0.18049905238577657,0.1498793676166954,0.030619684769081168
U56,15,CAGR,LFINE,16,90,NONMONO,True,0.01880021439819668,0.18049905238577657,0.14687142181866175,0.03362763056711482
U56,15,MaxDD,L3,3,21,NONMONO,False,-0.012950947652277778,-0.19679048453641856,-0.2597700469761035,0.06297956243968494
U56,15,MaxDD,L7,7,21,NONMONO,False,-0.012950947652277778,-0.19679048453641856,-0.26263169657589547,0.0658412120394769
U56,15,MaxDD,LFINE,16,26,NONMONO,True,-0.012950947652277778,-0.1902667590467063,-0.26982389508066973,0.07955713603396342
U56,15,turnover,L3,3,126,UP,False,3.5896407479579553,-3.019261984394655,-6.60890273235261,3.5896407479579553
U56,15,turnover,L7,7,126,UP,False,3.5896407479579553,-3.019261984394655,-6.60890273235261,3.5896407479579553
U56,15,turnover,LFINE,16,126,NONMONO,False,3.5896407479579553,-3.019261984394655,-6.60890273235261,3.5896407479579553
U56,20,Sharpe,L3,3,126,NONMONO,False,0.025777567781018584,1.1380787773059988,1.098916591968279,0.03916218533771976
U56,20,Sharpe,L7,7,76,NONMONO,True,0.025777567781018584,1.1439168278655283,1.0649572570019286,0.07895957086359973
U56,20,Sharpe,LFINE,16,26,NONMONO,True,0.025777567781018584,1.1559842420992184,1.0566639632126578,0.09932027888656059
U56,20,CAGR,L3,3,126,UP,False,0.012419175860654885,0.1555201865472391,0.1431010106865842,0.012419175860654885
U56,20,CAGR,L7,7,76,NONMONO,True,0.012419175860654885,0.15902612971220464,0.14112593070018842,0.017900199012016227
U56,20,CAGR,LFINE,16,76,NONMONO,True,0.012419175860654885,0.15902612971220464,0.14112593070018842,0.017900199012016227
U56,20,MaxDD,L3,3,126,NONMONO,False,0.01114069811962437,-0.19127561830465034,-0.25692124189441945,0.06564562358976911
U56,20,MaxDD,L7,7,126,NONMONO,False,0.01114069811962437,-0.19127561830465034,-0.25692124189441945,0.06564562358976911
U56,20,MaxDD,LFINE,16,126,NONMONO,False,0.01114069811962437,-0.19127561830465034,-0.25692124189441945,0.06564562358976911
U56,20,turnover,L3,3,126,UP,False,3.24533116639677,-2.896742580545824,-6.142073746942594,3.24533116639677
U56,20,turnover,L7,7,126,UP,False,3.24533116639677,-2.896742580545824,-6.142073746942594,3.24533116639677
U56,20,turnover,LFINE,16,126,NONMONO,False,3.24533116639677,-2.896742580545824,-6.142073746942594,3.24533116639677
U56,25,Sharpe,L3,3,63,NONMONO,True,0.04601006912139738,1.1348979598791162,1.0805272665137098,0.05437069336540645
U56,25,Sharpe,L7,7,76,NONMONO,True,0.04601006912139738,1.1706765358456814,1.0805272665137098,0.09014926933197165
U56,25,Sharpe,LFINE,16,76,NONMONO,True,0.04601006912139738,1.1706765358456814,1.0503052026826836,0.12037133316299786
U56,25,CAGR,L3,3,126,UP,False,0.01653926230897307,0.14860281762233263,0.13206355531335956,0.01653926230897307
U56,25,CAGR,L7,7,76,NONMONO,True,0.01653926230897307,0.1533051237523897,0.13206355531335956,0.021241568439030134
U56,25,CAGR,LFINE,16,76,NONMONO,True,0.01653926230897307,0.1533051237523897,0.13206355531335956,0.021241568439030134
U56,25,MaxDD,L3,3,21,NONMONO,False,-0.006869880730473565,-0.20471717879100737,-0.22579496098130292,0.021077782190295546
U56,25,MaxDD,L7,7,21,NONMONO,False,-0.006869880730473565,-0.20471717879100737,-0.24651461521349283,0.04179743642248546
U56,25,MaxDD,LFINE,16,26,NONMONO,True,-0.006869880730473565,-0.19215513972919152,-0.2485754177870132,0.05642027805782168
U56,25,turnover,L3,3,126,UP,False,3.0622950426161566,-2.7339000090600374,-5.796195051676194,3.0622950426161566
U56,25,turnover,L7,7,126,UP,False,3.0622950426161566,-2.7339000090600374,-5.796195051676194,3.0622950426161566
U56,25,turnover,LFINE,16,126,UP,False,3.0622950426161566,-2.7339000090600374,-5.796195051676194,3.0622950426161566
U56,30,Sharpe,L3,3,63,NONMONO,True,0.03345085635458367,1.1376901367131902,1.064942707909618,0.0727474288035721
U56,30,Sharpe,L7,7,90,NONMONO,True,0.03345085635458367,1.1550580067366694,1.064942707909618,0.09011529882705127
U56,30,Sharpe,LFINE,16,90,NONMONO,True,0.03345085635458367,1.1550580067366694,1.0539447468862237,0.10111325985044561
U56,30,CAGR,L3,3,63,NONMONO,True,0.01587877196583576,0.14026795292225014,0.12385357511915052,0.016414377803099622
U56,30,CAGR,L7,7,90,NONMONO,True,0.01587877196583576,0.14653334654287575,0.12385357511915052,0.022679771423725237
U56,30,CAGR,LFINE,16,90,NONMONO,True,0.01587877196583576,0.14653334654287575,0.12385357511915052,0.022679771423725237
U56,30,MaxDD,L3,3,21,DOWN,False,-0.023036872561350674,-0.19764836940454844,-0.22068524196589911,0.023036872561350674
U56,30,MaxDD,L7,7,21,NONMONO,False,-0.023036872561350674,-0.19764836940454844,-0.23579090451862028,0.03814253511407184
U56,30,MaxDD,LFINE,16,26,NONMONO,True,-0.023036872561350674,-0.1930717751168083,-0.23712161877458993,0.04404984365778164
U56,30,turnover,L3,3,126,UP,False,2.72700513204286,-2.6487051928244134,-5.375710324867273,2.72700513204286
U56,30,turnover,L7,7,126,UP,False,2.72700513204286,-2.6487051928244134,-5.375710324867273,2.72700513204286
U56,30,turnover,LFINE,16,126,NONMONO,False,2.72700513204286,-2.6487051928244134,-5.375710324867273,2.72700513204286
U56,40,Sharpe,L3,3,126,UP,False,0.030491828388429898,1.1244963158326498,1.0940044874442199,0.030491828388429898
U56,40,Sharpe,L7,7,90,NONMONO,True,0.030491828388429898,1.160813117701529,1.072888693922102,0.087924423779427
U56,40,Sharpe,LFINE,16,90,NONMONO,True,0.030491828388429898,1.160813117701529,1.0576489197810681,0.10316419792046094
U56,40,CAGR,L3,3,126,UP,False,0.013989180081082964,0.13426425475231962,0.12027507467123666,0.013989180081082964
U56,40,CAGR,L7,7,90,NONMONO,True,0.013989180081082964,0.13622621234271381,0.12027507467123666,0.015951137671477156
U56,40,CAGR,LFINE,16,90,NONMONO,True,0.013989180081082964,0.13622621234271381,0.11802937555180582,0.018196836790908
U56,40,MaxDD,L3,3,21,DOWN,False,-0.03714002442642361,-0.1927019529119277,-0.22984197733835132,0.03714002442642361
U56,40,MaxDD,L7,7,21,NONMONO,False,-0.03714002442642361,-0.1927019529119277,-0.22984197733835132,0.03714002442642361
U56,40,MaxDD,LFINE,16,21,NONMONO,False,-0.03714002442642361,-0.1927019529119277,-0.23717063608882005,0.04446868317689234
U56,40,turnover,L3,3,126,UP,False,2.4625207125221995,-2.3133437192705917,-4.775864431792791,2.4625207125221995
U56,40,turnover,L7,7,126,UP,False,2.4625207125221995,-2.3133437192705917,-4.775864431792791,2.4625207125221995
U56,40,turnover,LFINE,16,126,NONMONO,False,2.4625207125221995,-2.3133437192705917,-4.775864431792791,2.4625207125221995
B136,5,Sharpe,L3,3,63,NONMONO,True,-0.02305295074009439,1.107985062534156,0.9776027635417431,0.13038229899241294
B136,5,Sharpe,L7,7,63,NONMONO,True,-0.02305295074009439,1.107985062534156,0.9571055129590819,0.1508795495750742
B136,5,Sharpe,LFINE,16,83,NONMONO,True,-0.02305295074009439,1.1125712354879815,0.9571055129590819,0.15546572252889967
B136,5,CAGR,L3,3,63,NONMONO,True,-0.013918675426466187,0.2365986271857763,0.18905908768145907,0.04753953950431722
B136,5,CAGR,L7,7,63,NONMONO,True,-0.013918675426466187,0.2365986271857763,0.18905908768145907,0.04753953950431722
B136,5,CAGR,LFINE,16,105,NONMONO,True,-0.013918675426466187,0.24336989035439838,0.18905908768145907,0.05431080267293931
B136,5,MaxDD,L3,3,21,NONMONO,False,-0.005649740115654445,-0.27558906997179156,-0.28623535174686976,0.010646281775078204
B136,5,MaxDD,L7,7,42,NONMONO,True,-0.005649740115654445,-0.2587450140548736,-0.28623535174686976,0.02749033769199616
B136,5,MaxDD,LFINE,16,83,NONMONO,True,-0.005649740115654445,-0.2517138745005596,-0.32908135457949284,0.07736748007893324
B136,5,turnover,L3,3,126,UP,False,6.116893995428185,-3.426816921073969,-9.543710916502155,6.116893995428185
B136,5,turnover,L7,7,126,UP,False,6.116893995428185,-3.426816921073969,-9.543710916502155,6.116893995428185
B136,5,turnover,LFINE,16,126,UP,False,6.116893995428185,-3.426816921073969,-9.543710916502155,6.116893995428185
B136,8,Sharpe,L3,3,63,NONMONO,True,0.06459620412796574,1.1373224059572187,0.9237558379346067,0.21356656802261198
B136,8,Sharpe,L7,7,63,NONMONO,True,0.06459620412796574,1.1373224059572187,0.9237558379346067,0.21356656802261198
B136,8,Sharpe,LFINE,16,63,NONMONO,True,0.06459620412796574,1.1373224059572187,0.9237558379346067,0.21356656802261198
B136,8,CAGR,L3,3,63,NONMONO,True,0.013944332738276222,0.21619939454418247,0.16427685976558837,0.0519225347785941
B136,8,CAGR,L7,7,63,NONMONO,True,0.013944332738276222,0.21619939454418247,0.16427685976558837,0.0519225347785941
B136,8,CAGR,LFINE,16,63,NONMONO,True,0.013944332738276222,0.21619939454418247,0.16427685976558837,0.0519225347785941
B136,8,MaxDD,L3,3,126,UP,False,0.03707369020975604,-0.24535256443898135,-0.2824262546487374,0.03707369020975604
B136,8,MaxDD,L7,7,126,NONMONO,False,0.03707369020975604,-0.24535256443898135,-0.2824262546487374,0.03707369020975604
B136,8,MaxDD,LFINE,16,83,NONMONO,True,0.03707369020975604,-0.241544059776584,-0.3088263035744302,0.0672822437978462
B136,8,turnover,L3,3,126,UP,False,5.711125742848276,-3.382568548406168,-9.093694291254444,5.711125742848276
B136,8,turnover,L7,7,126,UP,False,5.711125742848276,-3.382568548406168,-9.093694291254444,5.711125742848276
B136,8,turnover,LFINE,16,126,UP,False,5.711125742848276,-3.382568548406168,-9.093694291254444,5.711125742848276
B136,10,Sharpe,L3,3,63,NONMONO,True,0.04395681377475513,1.1465914539764797,0.9997294279900567,0.14686202598642295
B136,10,Sharpe,L7,7,63,NONMONO,True,0.04395681377475513,1.1465914539764797,0.9441276491549868,0.20246380482149284
B136,10,Sharpe,LFINE,16,63,NONMONO,True,0.04395681377475513,1.1465914539764797,0.9441276491549868,0.20246380482149284
B136,10,CAGR,L3,3,63,NONMONO,True,0.008331776010300551,0.20763352445123595,0.1726139474531767,0.03501957699805924
B136,10,CAGR,L7,7,63,NONMONO,True,0.008331776010300551,0.20763352445123595,0.16931042087025738,0.03832310358097857
B136,10,CAGR,LFINE,16,63,NONMONO,True,0.008331776010300551,0.20763352445123595,0.16931042087025738,0.03832310358097857
