panel,con,cad,arm,gross,q,k,CAGR,Sharpe,MaxDD,oCAGR,oSharpe,oMaxDD,pass4b,f4b,pass4b_oos
U56,RESPREAD,M,MOM,0.5,0.2,0,0.13685295949251075,1.184705302759732,-0.18314552916638704,0.15066326622449333,1.1758201179088923,-0.18314552916638716,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,1,0.13422686520372373,1.1694966091532133,-0.18197288588249028,0.14155061566932292,1.122342611955701,-0.1819728858824904,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,2,0.13679554121325488,1.1928892435046188,-0.17937037665198807,0.148131113579262,1.1725369097997704,-0.17937037665198863,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,3,0.13496245777627358,1.169045927791442,-0.18105717067123583,0.14351031012011117,1.1275310503803944,-0.18105717067123617,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,4,0.13257190683461406,1.153504735007438,-0.18284810042352106,0.1437036181058884,1.1324442795537693,-0.18284810042352106,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,5,0.13198955250010824,1.1449523764554344,-0.18409046142124585,0.141364470420122,1.1150379547330544,-0.18409046142124608,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,6,0.13412760701095428,1.1555890312803752,-0.1848377305263077,0.14638902575264767,1.1394233749941705,-0.18483773052630803,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,7,0.13442508089468075,1.1610830513562407,-0.1841671015261136,0.14143825978275126,1.106960989197915,-0.18416710152611326,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,8,0.12950205328431497,1.1285811058442103,-0.1846586819352024,0.14323699964036574,1.1256912771828276,-0.18465868193520196,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,9,0.1269496650997357,1.1072588734303226,-0.1806901300912387,0.14332933302915274,1.1237003863259583,-0.1806901300912387,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,10,0.12498593951345072,1.1004881323769449,-0.18433094465793565,0.1412871027123952,1.1197948565619296,-0.18433094465793542,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,11,0.12400558694728203,1.094488961626605,-0.17475577998535774,0.14246716171794427,1.1328390543286524,-0.17475577998535785,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,12,0.128076302544889,1.1253150201759563,-0.16379604588612384,0.14635688672114822,1.1600339674363944,-0.1637960458861243,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,13,0.12724871349259903,1.1141700958983358,-0.16600487021956845,0.1438042980688361,1.135236404691101,-0.16600487021956845,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,14,0.12345700233897561,1.0836159564122982,-0.17290460077043268,0.13707698588501804,1.0832393811337415,-0.17290460077043257,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,15,0.13151304769992622,1.1407986595726072,-0.1765049666079861,0.1471712209836531,1.1439892912244949,-0.17650496660798665,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,16,0.13542529738640563,1.1753177979066105,-0.17812280064730657,0.1526260017179899,1.187766826735158,-0.1781228006473068,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,17,0.13127228964142268,1.1523301556677652,-0.1737736293478065,0.1509257122987433,1.1935289061815857,-0.1737736293478065,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,18,0.1366337411901679,1.1860461715332213,-0.18204140547131664,0.1552590624644843,1.2147759465548498,-0.18204140547131686,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,19,0.135767865886967,1.1823821152320557,-0.18316441057448174,0.15310617824385853,1.1994083998732488,-0.18316441057448185,True,-,True
U56,RESPREAD,M,MOM,0.5,0.2,20,0.13790502581305564,1.1998977340079993,-0.1834405454223963,0.15296136049836884,1.1986190684569744,-0.18344054542239652,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,0,0.1218033493588031,1.0732631786948756,-0.18728017367341598,0.11644446332389369,0.9563233371806646,-0.18728017367341643,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,1,0.1218098021816012,1.0799287021031456,-0.18524889605876438,0.11747628614747985,0.9693944892558148,-0.18524889605876482,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,2,0.12329665772366272,1.0928451256295857,-0.18504229865561206,0.12161395216414861,1.0006416149925774,-0.18504229865561173,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,3,0.12168470141376742,1.082453042740979,-0.1855136773104129,0.12129231618116121,0.9957658902140684,-0.1855136773104128,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,4,0.12882588068076672,1.1348988747701545,-0.1833507001186978,0.1315318752304313,1.0682990972170856,-0.18335070011869825,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,5,0.12710683165575687,1.1284071923193848,-0.18280516836368454,0.13095470333644732,1.0697546721751456,-0.18280516836368466,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,6,0.12552633195996488,1.114159059721411,-0.18288852663562838,0.13085963511328735,1.0672804311495014,-0.1828885266356287,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,7,0.1312321387878188,1.1519698739477688,-0.18325285848710238,0.13952712660691646,1.1184095106194083,-0.18325285848710193,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,8,0.1260729098804445,1.1231682614142071,-0.17697446052663057,0.13564236432581622,1.102317015149383,-0.17697446052663057,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,9,0.12813631315216556,1.1408889520877892,-0.17669861713320878,0.13564812166203133,1.1049857523293476,-0.1766986171332091,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,10,0.12040950519795413,1.077064810229699,-0.18078517843281505,0.12773158767995185,1.04130307775848,-0.18078517843281494,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,11,0.12040319479887795,1.0761953180499333,-0.18027482922661264,0.12711319402454135,1.0392431947512002,-0.18027482922661275,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,12,0.12524098327427735,1.1064648980322527,-0.17999808190617406,0.1338267665112327,1.0788477646003884,-0.17999808190617417,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,13,0.13161535628917576,1.1636610041183637,-0.17228527714863384,0.1411505881390902,1.1357717367938656,-0.17228527714863384,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,14,0.1325501586739959,1.1730663857906434,-0.17470893935249,0.14361069742012855,1.1580790680444857,-0.17470893935248955,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,15,0.1264199109596713,1.1179538300839647,-0.18095892426012228,0.13687266281748323,1.105356078973023,-0.18095892426012194,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,16,0.12572138949417266,1.1224225656033058,-0.18200829486287384,0.14464272360617159,1.1686385297256985,-0.18200829486287384,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,17,0.1331829092783281,1.1823816339199476,-0.18070940175287054,0.14986882472427276,1.2085256472096493,-0.1807094017528703,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,18,0.13734963497398556,1.2203798058289475,-0.17898686765323502,0.15500602198065994,1.251913462777711,-0.17898686765323513,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,19,0.13596305632867334,1.2019623857246247,-0.18011410798133598,0.14934336322003272,1.207706989799987,-0.18011410798133565,True,-,True
U56,RESPREAD,Q,MA-DIST,0.5,0.2,20,0.13699759797680544,1.2007225190941175,-0.16868876279128697,0.14574458447129546,1.173546335512428,-0.16868876279128686,True,-,True
