panel,gross,bps,oosCAGR_min,oosCAGR_max,oosSharpe_min,oosSharpe_max,oosDD_min,oosDD_max,fullCAGR_min,fullCAGR_max,fullSharpe_min,fullSharpe_max,n4b_full,n4b_oos,n4a,oosCAGR_spread,oosSharpe_spread,oosDD_spread,fullCAGR_spread,fullSharpe_spread
b136,1.0,25,0.09866318615406455,0.104858527920205,1.045248290343064,1.0923995255928922,-0.16789497604384251,-0.14485193137985997,0.09805706708341333,0.103918499644021,1.0186875277347625,1.0656232064042617,0,0,0,0.00619534176614045,0.04715123524982823,0.023043044663982548,0.005861432560607671,0.046935678669499215
b136,1.0,50,0.09098785176028845,0.09714296127847044,0.9706356323277886,1.0182600998628484,-0.16971612212055454,-0.14625950356556794,0.09072516424018118,0.09658071150019665,0.9490116500210725,0.9966326073199445,0,0,0,0.006155109518181989,0.04762446753505978,0.023456618554986597,0.00585554726001547,0.04762095729887206
u56,0.25,0,0.03108221039307746,0.03217656429057936,1.2788238423927611,1.3155864121461742,-0.0426017299863497,-0.03665430316180718,0.0279603657897336,0.029163182724114334,1.1803108508763471,1.2298311448413772,0,0,0,0.0010943538975018985,0.03676256975341308,0.005947426824542523,0.001202816934380735,0.049520293965030104
u56,0.25,10,0.03045471059992111,0.03153870799416758,1.2537134824831024,1.2897868010266071,-0.042766686748895166,-0.036791023520295396,0.027330060788519184,0.028535074212151956,1.154362858073798,1.2040102295681614,0,0,0,0.001083997394246472,0.03607331854350471,0.00597566322859977,0.0012050134236327725,0.04964737149436349
u56,0.25,25,0.029514154237593626,0.030582639644038512,1.2160013604980888,1.2510737914654257,-0.043014090832257046,-0.03699608083769845,0.026385303637331825,0.027593606359292533,1.1153954955879464,1.1652322512752349,0,0,0,0.0010684854064448857,0.03507243096733692,0.006018009994558593,0.0012083027219607079,0.049836755687288514
u56,0.25,50,0.027948407414684073,0.028991100132759406,1.1530346155777647,1.1874693548926318,-0.043426348149323446,-0.03733778111714314,0.024812574203134652,0.026026344615216246,1.0503418381906375,1.1004906101908707,0,0,0,0.0010426927180753331,0.03443473931486718,0.006088567032180303,0.001213770412081594,0.050148772000233155
u56,0.5,0,0.06246390199761742,0.06476521119962886,1.2771289338493497,1.3154254585169196,-0.08438915816099424,-0.07246714128711584,0.05611639748023123,0.05864674118693247,1.1796724235151526,1.2303744546710393,0,0,0,0.0023013092020114367,0.03829652466756994,0.011922016873878394,0.0025303437067012435,0.050702031155886784
u56,0.5,10,0.06118949867944479,0.06346841100800726,1.2523916528409869,1.2904769651953099,-0.0847044504997293,-0.07272901704207002,0.0548393786424588,0.057372541273303046,1.1540946370633178,1.204919075686346,0,0,0,0.002278912328562477,0.038085312354323,0.01197543345765928,0.0025331626308442434,0.0508244386230281
u56,0.5,25,0.05928066772162954,0.06152607874775207,1.2152398610759294,1.253007114913057,-0.085177271466362,-0.07312174287922868,0.05292664683418691,0.05546402004503381,1.1156830352452203,1.1666899003222997,0,0,0,0.0022454110261225235,0.037767253837127646,0.012055528587133324,0.002537373210846905,0.05100686507707941
u56,0.5,50,0.05610666632031136,0.058296491825475805,1.1532085568614434,1.1904424771362208,-0.08596499301156624,-0.07377605185462177,0.04974620365266369,0.05229054715747594,1.0515565259284305,1.102863925860769,0,0,0,0.0021898255051644444,0.03723392027477734,0.012188941156944466,0.002544343504812252,0.05130739993233857
u56,0.75,0,0.0941087443640487,0.09773807987891292,1.2753685655941316,1.3168040969054313,-0.12535271693603045,-0.1074453197065115,0.08444086479905666,0.08842923928672652,1.1790326446739752,1.230917730527558,0,0,0,0.003629335514864218,0.041435531311299734,0.01790739722951895,0.003988374487669866,0.05188508585358287
u56,0.75,10,0.09215993603409256,0.09575225154770872,1.2508885695291228,1.2920694940003088,-0.1258063438237632,-0.10782296750424347,0.08249320942528149,0.08648339426429574,1.1537129311185808,1.2057181422592875,0,0,0,0.003592315513616162,0.04118092447118604,0.01798337631951974,0.003990184839014255,0.052005211140706775
u56,0.75,25,0.08924302039398313,0.09278003009936553,1.2141231031042012,1.2549207004894232,-0.12648653153563938,-0.1083892506439863,0.07957805794281647,0.08357092654682785,1.1156886630919012,1.1678728944697678,0,0,0,0.003537009705382399,0.04079759738522193,0.018097280891653078,0.003992868604011379,0.05218423137786665
u56,0.75,50,0.08439823926734058,0.08784366800994237,1.152736519735962,1.1928915650624854,-0.12761950421223955,-0.10933255316685142,0.07473630921213825,0.07873356647347163,1.0522081151801692,1.1046872288437763,0,0,0,0.003445428742601786,0.040155045326523364,0.018286951045388133,0.003997257261333376,0.052479113663607135
u56,1.0,0,0.12597769349884103,0.13106533654386854,1.2735407114258745,1.3181883509890995,-0.16548301910124985,-0.1415957461329247,0.1129052015860581,0.11848796469677647,1.1783910421316521,1.2314610880604857,5,5,0,0.005087643045027512,0.04464763956322493,0.023887272968325157,0.0055827631107183695,0.053070045928833576
u56,1.0,10,0.1233163272329234,0.1283497171900312,1.2491878434970236,1.2935510740624045,-0.1660657893676356,-0.14208167274273353,0.11025312983052249,0.11583508728590775,1.153202936280421,1.2063940568891363,5,5,0,0.005033389957107781,0.04436323056538094,0.023984116624902074,0.005581957455385256,0.053191120608715226
u56,1.0,25,0.11933568556593133,0.12428812042261184,1.2126131002851026,1.2565482395577348,-0.16693951088239634,-0.14281023941484094,0.10628645698821804,0.11186716252629414,1.1153760565794202,1.1687476373531058,5,5,0,0.00495243485668051,0.04393513927263215,0.02412927146755539,0.005580705538076103,0.053371580773685645
u56,1.0,50,0.11273159126874632,0.11755022691283656,1.1515443913650631,1.1947622184779616,-0.16839455670779246,-0.14402365546733942,0.09970571549987217,0.10528421953561184,1.052224369541577,1.1058932418844531,0,5,0,0.004818635644090241,0.043217827112898455,0.024370901240453047,0.005578504035739673,0.053668872342876206
