panel,drop,draw,cost,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,oosH1,oosH2,fail4a,fail4b,fail4b_oos,margin4b,worstbar
u56,5,0,10.0,0.13187505866464155,1.1472920608648582,-0.1864673512967221,0.12651814371791992,1.194739636643409,-0.10554045078820906,0.13725501701695397,1.1133084938746625,-0.18646735129672187,0.11583435359179561,1.0870324160473614,-0.10554045078820906,0.1452861220445938,1.194731682695202,-0.1864673512967221,1.3076549633178542,1.0761809463832737,DD,-,-,0.07827876094902743,DD
u56,5,0,25.0,0.12430015480334333,1.0883941224067655,-0.18733202469248011,0.11914816142144047,1.1320884829809064,-0.10872923299505644,0.12947352860611971,1.0572931287023368,-0.18733202469248023,0.10849297791929136,1.0249478015270113,-0.10872923299505644,0.13751460123263048,1.1379929026039497,-0.18733202469247978,1.2517549031422814,1.0186521595818205,DD,-,-,0.07400461950726768,DD
u56,5,1,10.0,0.13286682477288614,1.1383194076071592,-0.18883256201380094,0.12441238075723993,1.1594010210057497,-0.11404887775152439,0.14138098633259144,1.1267399251175167,-0.18883256201380083,0.11458328481497437,1.0587941489594703,-0.11404887775152439,0.1481809241074643,1.1998552730017769,-0.18883256201380094,1.3393201631439293,1.0519049076104998,DD,-,-,0.06658735793610289,DD
u56,5,1,25.0,0.12521586938082763,1.0797669615090857,-0.1896936878807699,0.11697341350952328,1.097044595858652,-0.11598970096489114,0.1335153946387153,1.071121803084146,-0.18969368788076968,0.10723518415460931,0.9977211274233637,-0.11598970096489114,0.14027407519509527,1.142990653025028,-0.18969368788076957,1.2835028529529675,0.9940027721115128,DD,-,-,0.06233075217878486,DD
u56,5,2,10.0,0.13635813820471232,1.1590909278274073,-0.18694200858344356,0.1303785827402082,1.202359185667019,-0.11587951877588643,0.14236660985109162,1.1285504097943633,-0.186942008583444,0.12078778047638616,1.1044403952472586,-0.11587951877588643,0.14937030393877593,1.2023917046020463,-0.1869420085834438,1.3505275233395377,1.0462906919771946,DD,-,-,0.07593249657942581,DD
u56,5,2,25.0,0.128623294180773,1.1004808084800122,-0.18772181111297448,0.12278834931578508,1.139511334913367,-0.11791944243677732,0.13448591342388783,1.0732517774135901,-0.18772181111297448,0.11326114780282048,1.042620840869384,-0.11791944243677732,0.14146038198259037,1.1459796342052522,-0.18772181111297404,1.2947252836729883,0.9893436123933159,DD,-,-,0.07207787780173659,DD
u56,5,3,10.0,0.1338163934983969,1.1499334032637758,-0.18186499120513255,0.1326525610181588,1.2321601371677833,-0.10663352701176732,0.1349808967924131,1.0860514960623249,-0.18186499120513233,0.12317661441677608,1.1352599853328411,-0.10663352701176732,0.14267270328911041,1.1639000276596116,-0.18186499120513244,1.3647260537769943,0.9484889944870719,DD,-,-,0.10102855074696526,DD
u56,5,3,25.0,0.12622321313709883,1.0916312658242098,-0.18269335229516293,0.12516774540515874,1.1696226268100367,-0.10947848784128311,0.12727919484948713,1.0310629993976317,-0.18269335229516293,0.11573435614170613,1.073509293676328,-0.10947848784128311,0.13495333004325327,1.107963832173278,-0.18269335229516281,1.3095593117141446,0.891828733414906,DD,-,-,0.0969339035876916,DD
u56,5,4,10.0,0.13849873269445334,1.161214119511926,-0.19071610309810516,0.1362649566530263,1.2441876869194577,-0.10644326322856845,0.14073589092856098,1.0987321244231323,-0.19071610309810538,0.1277555524337053,1.1559980345750396,-0.10644326322856845,0.14744154144951338,1.1689109533986155,-0.1907161030981055,1.2209117898061668,1.1140466950556112,DD,-,-,0.057276881812775154,DD
u56,5,4,25.0,0.13093116741414934,1.1047063356826878,-0.1916179163337055,0.12887175716216426,1.1836013908308973,-0.10938707419412574,0.13299340446416164,1.0453147711711408,-0.19161791633370573,0.12039425292724282,1.0961900497371435,-0.10938707419412574,0.139701313749081,1.1146055111157942,-0.19161791633370562,1.1673258514530078,1.0588831631517568,DD,-,-,0.052819155529167404,DD
u56,5,5,10.0,0.1318082908903211,1.1411262193113345,-0.18249827570873467,0.12892320028453974,1.2077523701979467,-0.10723249049999672,0.1346994500963321,1.0904599613706036,-0.1824982757087349,0.12085850136957776,1.1226079757078016,-0.10723249049999672,0.1409250860521618,1.1578923085353081,-0.18249827570873467,1.3101007127554363,0.9945931094681449,DD,-,-,0.09789818088182425,DD
u56,5,5,25.0,0.12417463661817063,1.0820179766065745,-0.18341407257588271,0.12134464279553625,1.1437163028742827,-0.11008628393552466,0.12701049303864265,1.0352347159061928,-0.18341407257588271,0.11337994252980343,1.0599417923095005,-0.11008628393552466,0.13316170096182356,1.101223087887745,-0.18341407257588205,1.2540512234633305,0.9372911671830088,DD,-,-,0.0933713325234568,DD
u56,5,6,10.0,0.1307686280526068,1.1363987172676817,-0.18145146823004654,0.12557683399555675,1.179696573125688,-0.11293908775458616,0.1359820147459978,1.1050355180924727,-0.181451468230046,0.11651279705669815,1.0848801050338612,-0.11293908775458616,0.14267019125934133,1.1772449888905125,-0.18145146823004676,1.2837691158057918,1.062725694323774,DD,-,-,0.10307262391216941,DD
u56,5,6,25.0,0.1232308544623617,1.0778242495542638,-0.18228217518227918,0.1181469507338393,1.1168144947975518,-0.11606209747378327,0.12833556761113663,1.049868907464205,-0.18228217518227918,0.10912339001891991,1.0228713432518357,-0.11606209747378327,0.13500803629529945,1.1210634811455968,-0.1822821751822793,1.2282373171204806,1.0057839726772995,DD,-,-,0.09896638099095306,DD
u56,5,7,10.0,0.12461508574536406,1.1248669653187018,-0.1702333856473882,0.12255885244464237,1.178466148812639,-0.1049358078028999,0.12667415674922688,1.0817763198632897,-0.17023338564738855,0.11515377842156038,1.0931325281500417,-0.1049358078028999,0.13248342517562306,1.1504441243513552,-0.1702333856473882,1.293182043814052,1.00245469691196,DD,-,-,0.158524395527728,DD
u56,5,7,25.0,0.11708396020178191,1.0638766199088725,-0.1711652014627727,0.11533159774978174,1.115772412973119,-0.10707075591536919,0.11883828467940027,1.022071762833114,-0.17116520146277237,0.10804705569939443,1.0322182854053155,-0.10707075591536919,0.12459711773353477,1.0893126109881903,-0.1711652014627727,1.2318994395227088,0.9416250069878602,DD,-,-,0.09838656528668328,CAGR
u56,5,8,10.0,0.12689023218935103,1.1171712519671562,-0.17573112221575293,0.1266675588587134,1.2067837511086559,-0.12676895524824006,0.12711284919586552,1.047352014805305,-0.17573112221575293,0.11711512659385837,1.1039917175145473,-0.12676895524824006,0.13502149312232015,1.1298512579389342,-0.1757311222157526,1.263534347487502,0.9887536702315571,DD,-,-,0.13134869679800593,DD
u56,5,8,25.0,0.11938062137925565,1.0578969905221545,-0.1765214631312646,0.11933156485634089,1.14366360329795,-0.12982312052776246,0.11942965795316596,0.9910193574390405,-0.1765214631312647,0.10979927783944676,1.0417201242358725,-0.12982312052776246,0.12734986175244534,1.072620201578015,-0.1765214631312646,1.2068863467911037,0.9309822887709548,DD,-,-,0.1199319740515147,CAGR
u56,5,9,10.0,0.13367434467748995,1.1281691075010771,-0.19757240649100882,0.13045599088420334,1.1898665421934418,-0.11564863488868304,0.1369004050663407,1.0813389138006395,-0.19757240649100882,0.12194929174168623,1.1019728998457055,-0.11564863488868304,0.14344263517587041,1.1503703932282772,-0.1975724064910086,1.2567759338342612,1.0356727947445603,DD,-,-,0.02338569166785651,DD
u56,5,9,25.0,0.12600580766124425,1.0704013764091194,-0.19850693477978765,0.12288729672929977,1.1278210803618811,-0.1183553329545528,0.12913156881115362,1.0269458622255532,-0.1985069347797882,0.1144233246880424,1.0408656487287562,-0.1183553329545528,0.13565482158745445,1.0949159422444272,-0.19850693477978743,1.2028917345345216,0.9784480147029434,DD,-,-,0.01876625257424964,DD
u56,5,10,10.0,0.13496353006357098,1.1661427502988004,-0.18052399972166344,0.12797649459361127,1.2055838962742664,-0.11051274613342965,0.14199066880123512,1.1397900121954199,-0.18052399972166344,0.11830048369002699,1.1061772699666774,-0.11051274613342965,0.14890148581346496,1.21350289092463,-0.18052399972166355,1.368688953654686,1.0522147864292328,DD,-,-,0.10765716601448787,DD
u56,5,10,25.0,0.127423984174448,1.1079234867956835,-0.18131103061782838,0.12068952808101807,1.1437934633400195,-0.11326004394170208,0.13419584809814444,1.084263117490589,-0.18131103061782838,0.11104129073833002,1.0450392090769713,-0.11326004394170208,0.14112552725010663,1.1572226626170128,-0.1813110306178285,1.3132327264997066,0.9952172409143101,DD,-,-,0.103766816911871,DD
u56,5,11,10.0,0.12249301101274512,1.1222276922896657,-0.16631133029619105,0.1211770494230533,1.1863401174821937,-0.10570766448809865,0.12380992336966612,1.0707524230587078,-0.1663113302961915,0.11337975401664835,1.095962217118712,-0.10570766448809865,0.13006984933330146,1.1437839544803134,-0.16631133029619116,1.2625219730408008,1.0149216189467294,DD,-,-,0.1491298842816673,CAGR
