panel,book,gross,cadence,phase,cost_bps,estimator,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turn_per_yr,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_IS_CAGR,spy_IS_Sharpe,spy_IS_MaxDD,spy_IS_H1,spy_IS_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,spy_OOS_H1,spy_OOS_H2,IS_legs_passed,pass4b_REC,fail4b_REC,pass4b_OOSPURE,pass4a
U56,TOP05,CORE,M,-1,0.0,FPORT,0.20597704094238245,1.1538697348363114,-0.21655683298803474,1.2567462205132662,1.0798289724351757,0.20318942844893684,1.243066556547618,-0.17145511877897435,1.0355973587624132,1.456124332392614,0.20827763810403188,1.0986894027051815,-0.21655683298803485,1.067672446533629,1.1288469114828203,7.573938351731242,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,CORE,M,-1,5.0,FPORT,0.20142233998294468,1.132343885593476,-0.21682716079076048,1.2339191803316032,1.0591760482598875,0.19886394681018427,1.220415968919838,-0.1722084275896525,1.012645559087574,1.4337813843055611,0.20353341288061344,1.0778164524345928,-0.2168271607907607,1.046712902895226,1.1080411183267627,7.573938351731242,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,CORE,M,-1,10.0,FPORT,0.19688475107001469,1.1108166636471613,-0.2170974018949633,1.2110909564191703,1.0385216633490244,0.19455393731163162,1.1977642988829431,-0.17296106566117386,0.9896933039918642,1.4114366502325912,0.19880771561461796,1.0569419918604912,-0.21709740189496318,1.0257518500610128,1.0872338150172303,7.573938351731242,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,CORE,M,-1,25.0,FPORT,0.18337401825740884,1.046227146108528,-0.21790760527385422,1.1425995597745544,0.9765501268317476,0.1817161919818131,1.1298031665369073,-0.175214961285187,0.9208341486578312,1.344392132254447,0.18474107323302058,0.9943099351028037,-0.2179076052738541,0.9628599474178855,1.0248032976694768,7.573938351731242,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,CORE,M,-1,50.0,FPORT,0.16119244866193916,0.9385540865380132,-0.21925621266971462,1.028427081674077,0.8732385908809055,0.16062429134961476,1.0165164394792987,-0.17895809368174298,0.8060629779884843,1.2326192860833995,0.16166056547301633,0.8898965795959421,-0.2192562126697143,0.8580128303338964,0.9207264670180073,7.573938351731242,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,3,False,L4_DD,False,False
U56,TOP05,EXT,M,-1,0.0,FPORT,0.27634518941195374,1.1564587342709687,-0.2812946113293304,1.2588128824254476,1.083079062369734,0.27346388448449765,1.2442334333527945,-0.2246063258112344,1.0370030266331687,1.457538080663123,0.278722992880609,1.1023583096770675,-0.2812946113293304,1.0725217134232636,1.1314089059034351,10.074698114188823,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,EXT,M,-1,5.0,FPORT,0.26993854002027406,1.135042485171148,-0.2816299421239583,1.2360906125084292,1.0625373388645416,0.26738031410119345,1.221694964031956,-0.22555700028228742,1.0141827065161961,1.4352870881969741,0.2720492530907508,1.0815926352541947,-0.28162994212395853,1.0517293455403385,1.110656978515124,10.074698114188823,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,EXT,M,-1,10.0,FPORT,0.263563880485036,1.1136248279128913,-0.28196512762634973,1.213367120767675,1.041994121558422,0.2613256601696854,1.1991553757103102,-0.22650653348015493,0.991361852146728,1.4130343134056602,0.26541015681042257,1.0608254161578106,-0.2819651276263496,1.0309354208441712,1.0899035188052535,10.074698114188823,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,EXT,M,-1,25.0,FPORT,0.2446302559715703,1.0493637896708998,-0.28296981296238033,1.1451896894195528,0.9803558878163996,0.24333383276168719,1.1315302662176718,-0.2293482988379838,0.9228964232754532,1.3462656927588401,0.24569894489256505,0.9985148759786995,-0.28296981296238033,0.9685446143326569,1.0276343997182222,10.074698114188823,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,4,False,L4_DD,False,False
U56,TOP05,EXT,M,-1,50.0,FPORT,0.21369933532524765,0.94223746753269,-0.28464138810906525,1.0315397001752946,0.8775991798688118,0.21391314489323587,1.0188028198746162,-0.23406187383768073,0.8087798614063533,1.2349527255503239,0.2135232799748099,0.8946366788374577,-0.28464138810906525,0.8645316811214124,0.9238261272412092,10.074698114188823,0.15130245537273979,0.8846055469685764,-0.33717267708462395,0.9590622332221228,0.823818011320285,0.14958794806217557,0.8988626337867742,-0.22062101823395863,0.8381713516667927,1.0608393468853605,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,3,False,L4_DD,False,False
