construction,partition,panel,stat,family,rung_label,k,fmax,between,R_SPREAD_within,R_SPREAD_between,R_SPREAD_ratio,R_SD_within,R_SD_between,R_SD_ratio,R_MATCHED_within,R_MATCHED_between,R_MATCHED_ratio
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f4,2,4,B_ENDPOINT,3.3925587223809215,0.7079710720086947,4.791945400756794,1.5811452585520442,0.7079710720086947,2.2333472666699947,1.9240231769061666,0.7079710720086947,2.717657900127503
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f4,2,4,B_MATCHED,3.3925587223809215,0.4719807146724631,7.187918101135192,1.5811452585520442,0.4719807146724631,3.350020900004992,1.9240231769061666,0.4719807146724631,4.076486850191255
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f4,2,4,B_SD,3.3925587223809215,0.36116615569042826,9.393346161950003,1.5811452585520442,0.36116615569042826,4.3778887740171175,1.9240231769061666,0.36116615569042826,5.327252143069943
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f4,2,4,B_SPAN,3.3925587223809215,0.5106931773398935,6.643046887863538,1.5811452585520442,0.5106931773398935,3.096076722207134,1.9240231769061666,0.5106931773398935,3.7674738223996806
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f5,2,5,B_ENDPOINT,7.566880095968937,2.462716069517045,3.072575109096053,3.2961667582905205,2.462716069517045,1.3384274375311649,3.709083451419072,2.462716069517045,1.5060946315855437
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f5,2,5,B_MATCHED,7.566880095968937,1.6418107130113633,4.6088626636440795,3.2961667582905205,1.6418107130113633,2.007641156296747,3.709083451419072,1.6418107130113633,2.2591419473783154
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f5,2,5,B_SD,7.566880095968937,1.2678934947475677,5.968072339921163,3.2961667582905205,1.2678934947475677,2.5997189605793927,3.709083451419072,1.2678934947475677,2.925390395001226
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f5,2,5,B_SPAN,7.566880095968937,1.5301715278922776,4.945118869380529,3.2961667582905205,1.5301715278922776,2.15411586100468,3.709083451419072,1.5301715278922776,2.423965799787243
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f6,2,6,B_ENDPOINT,14.67948397574989,2.037105128586024,7.2060512586010095,5.701545521557814,2.037105128586024,2.79884697237757,6.569669420660107,2.037105128586024,3.225002641478883
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f6,2,6,B_MATCHED,14.67948397574989,1.6418107130113633,8.941033128493352,5.701545521557814,1.6418107130113633,3.472717942679396,6.569669420660107,1.6418107130113633,4.001477983177612
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f6,2,6,B_SD,14.67948397574989,1.3163024232681202,11.152060283611434,5.701545521557814,1.3163024232681202,4.331486002587458,6.569669420660107,1.3163024232681202,4.991003058665584
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f6,2,6,B_SPAN,14.67948397574989,1.136930019665905,12.911510578341103,5.701545521557814,1.136930019665905,5.014860565677784,6.569669420660107,1.136930019665905,5.778429021155279
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f8,2,8,B_ENDPOINT,13.07231700104154,1.3203569830099617,9.900592922408858,4.755417198674728,1.3203569830099617,3.6016147601491872,5.583434048967538,1.3203569830099617,4.228730654522855
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f8,2,8,B_MATCHED,13.07231700104154,1.358070085724016,9.62565712805051,4.755417198674728,1.358070085724016,3.501599253722987,5.583434048967538,1.358070085724016,4.111300372241754
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f8,2,8,B_SD,13.07231700104154,1.033349551352411,12.65043080914194,4.755417198674728,1.033349551352411,4.601944417018431,5.583434048967538,1.033349551352411,5.403238470138337
C_POOLED,ALIGNED,U56,CAGR,E_SLIDE,f8,2,8,B_SPAN,13.07231700104154,0.6349574905305284,20.587704210118346,4.755417198674728,0.6349574905305284,7.489347349381478,5.583434048967538,0.6349574905305284,8.793398191589787
C_POOLED,ALIGNED,U56,VOL,E_FINE,k1,1,2,B_ENDPOINT,3.063098067547376,1.2456682671117694,2.458999838415676,2.165937415002159,1.2456682671117694,1.738775460680349,3.063098067547376,1.2456682671117694,2.458999838415676
C_POOLED,ALIGNED,U56,VOL,E_FINE,k1,1,2,B_MATCHED,3.063098067547376,1.2456682671117694,2.458999838415676,2.165937415002159,1.2456682671117694,1.738775460680349,3.063098067547376,1.2456682671117694,2.458999838415676
C_POOLED,ALIGNED,U56,VOL,E_FINE,k1,1,2,B_SD,3.063098067547376,0.8808204787836278,3.477550921360698,2.165937415002159,0.8808204787836278,2.458999838415676,3.063098067547376,0.8808204787836278,3.477550921360698
C_POOLED,ALIGNED,U56,VOL,E_FINE,k1,1,2,B_SPAN,3.063098067547376,1.7971194315548984,1.7044488049951867,2.165937415002159,1.7971194315548984,1.2052273081974039,3.063098067547376,1.7971194315548984,1.7044488049951867
C_POOLED,ALIGNED,U56,VOL,E_FINE,k2,2,3,B_ENDPOINT,2.442022803598239,0.5454450850588337,4.477119458019928,1.3088248562882598,0.5454450850588337,2.399553854531635,1.7884069337427873,0.5454450850588337,3.2788029129456415
C_POOLED,ALIGNED,U56,VOL,E_FINE,k2,2,3,B_MATCHED,2.442022803598239,0.8304455114078463,2.940617740781453,1.3088248562882598,0.8304455114078463,1.5760514546817426,1.7884069337427873,0.8304455114078463,2.153551207364488
C_POOLED,ALIGNED,U56,VOL,E_FINE,k2,2,3,B_SD,2.442022803598239,0.6244347146537707,3.910773610580353,1.3088248562882598,0.6244347146537707,2.0960155250400545,1.7884069337427873,0.6244347146537707,2.8640414950895265
C_POOLED,ALIGNED,U56,VOL,E_FINE,k2,2,3,B_SPAN,2.442022803598239,0.4964855123913623,4.9186184544158005,1.3088248562882598,0.4964855123913623,2.6361793519093837,1.7884069337427873,0.4964855123913623,3.6021331722828767
C_POOLED,ALIGNED,U56,VOL,E_FINE,k3,3,4,B_ENDPOINT,2.8726454767897733,0.8498336081827489,3.3802446139221614,1.5467241849588107,0.8498336081827489,1.820031792183726,2.0488673820854713,0.8498336081827489,2.410904160952977
C_POOLED,ALIGNED,U56,VOL,E_FINE,k3,3,4,B_MATCHED,2.8726454767897733,0.6735655540765372,4.264834297722052,1.5467241849588107,0.6735655540765372,2.2963231649804,2.0488673820854713,0.6735655540765372,3.041823278648033
C_POOLED,ALIGNED,U56,VOL,E_FINE,k3,3,4,B_SD,2.8726454767897733,0.5252830101482071,5.468757643578201,1.5467241849588107,0.5252830101482071,2.944553992946406,2.0488673820854713,0.5252830101482071,3.9005019056439485
C_POOLED,ALIGNED,U56,VOL,E_FINE,k3,3,4,B_SPAN,2.8726454767897733,0.6130253660530132,4.686014047486173,1.5467241849588107,0.6130253660530132,2.5230998105632274,2.0488673820854713,0.6130253660530132,3.342222843529593
C_POOLED,ALIGNED,U56,VOL,E_FINE,k4,4,6,B_ENDPOINT,3.331899793128348,0.8122497438822549,4.1020632117445714,1.8617894277283413,0.8122497438822549,2.292139137932716,2.363437621371564,0.8122497438822549,2.909742525833498
C_POOLED,ALIGNED,U56,VOL,E_FINE,k4,4,6,B_MATCHED,3.331899793128348,0.5591450114694908,5.9589189294057565,1.8617894277283413,0.5591450114694908,3.3297076599778053,2.363437621371564,0.5591450114694908,4.226877773907356
C_POOLED,ALIGNED,U56,VOL,E_FINE,k4,4,6,B_SD,3.331899793128348,0.4599600756883807,7.243889131337745,1.8617894277283413,0.4599600756883807,4.047719630757015,2.363437621371564,0.4599600756883807,5.138353840459785
C_POOLED,ALIGNED,U56,VOL,E_FINE,k4,4,6,B_SPAN,3.331899793128348,0.4533252134742154,7.349910603015383,1.8617894277283413,0.4533252134742154,4.1069620051791755,2.363437621371564,0.4533252134742154,5.213558723677728
C_POOLED,ALIGNED,U56,VOL,E_FINE,k6,6,8,B_ENDPOINT,3.7968295370531684,1.1069999213269064,3.4298372239287023,1.89439721948163,1.1069999213269064,1.7112893894435957,2.363437621371564,1.1069999213269064,2.1349934863036193
C_POOLED,ALIGNED,U56,VOL,E_FINE,k6,6,8,B_MATCHED,3.7968295370531684,0.4895076178288063,7.756425842551483,1.89439721948163,0.4895076178288063,3.870005594364725,2.363437621371564,0.4895076178288063,4.828193750803119
C_POOLED,ALIGNED,U56,VOL,E_FINE,k6,6,8,B_SD,3.7968295370531684,0.4252755620970185,8.927927855367797,1.89439721948163,0.4252755620970185,4.4545169963221625,2.363437621371564,0.4252755620970185,5.5574263654312475
C_POOLED,ALIGNED,U56,VOL,E_FINE,k6,6,8,B_SPAN,3.7968295370531684,0.5323544322542669,7.132146004637188,1.89439721948163,0.5323544322542669,3.558526246244935,2.363437621371564,0.5323544322542669,4.4395941466356055
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k1,1,8,B_ENDPOINT,6.390233177770175,1.1069999213269064,5.772568773185202,2.16241448382445,1.1069999213269064,1.9534007565533247,2.5070862925977915,1.1069999213269064,2.2647574261727774
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k1,1,8,B_MATCHED,6.390233177770175,1.1069999213269064,5.772568773185202,2.16241448382445,1.1069999213269064,1.9534007565533247,2.5070862925977915,1.1069999213269064,2.2647574261727774
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k1,1,8,B_SD,6.390233177770175,0.7827671511432301,8.163645048769931,2.16241448382445,0.7827671511432301,2.7625258426675763,2.5070862925977915,0.7827671511432301,3.202850667578725
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k1,1,8,B_SPAN,6.390233177770175,0.5323544322542669,12.003719309165113,2.16241448382445,0.5323544322542669,4.061982680725802,2.5070862925977915,0.5323544322542669,4.7094306738115765
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k2,2,8,B_ENDPOINT,5.8801117576231245,1.1069999213269064,5.31175444942663,2.16241448382445,1.1069999213269064,1.9534007565533247,2.525277262225547,1.1069999213269064,2.2811901008977684
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k2,2,8,B_MATCHED,5.8801117576231245,0.737999947551271,7.967631674139945,2.16241448382445,0.737999947551271,2.930101134829987,2.525277262225547,0.737999947551271,3.421785151346652
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k2,2,8,B_SD,5.8801117576231245,0.5733056397417552,10.256504297204915,2.16241448382445,0.5733056397417552,3.771835359579764,2.525277262225547,0.5733056397417552,4.404766126778475
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k2,2,8,B_SPAN,5.8801117576231245,0.5323544322542669,11.045482861340437,2.16241448382445,0.5323544322542669,4.061982680725802,2.525277262225547,0.5323544322542669,4.7436014602756345
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k3,3,8,B_ENDPOINT,5.182078526640933,1.1069999213269064,4.681191413662821,2.121569104037996,1.1069999213269064,1.9165033918836918,2.5070862925977915,1.1069999213269064,2.2647574261727774
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k3,3,8,B_MATCHED,5.182078526640933,0.6001192128852887,8.635081856030286,2.121569104037996,0.6001192128852887,3.5352460952512925,2.5070862925977915,0.6001192128852887,4.1776471053877335
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k3,3,8,B_SD,5.182078526640933,0.5198502245713101,9.968406825089454,2.121569104037996,0.5198502245713101,4.081116067204798,2.5070862925977915,0.5198502245713101,4.822708876706243
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k3,3,8,B_SPAN,5.182078526640933,0.5323544322542669,9.734263890125426,2.121569104037996,0.5323544322542669,3.985256767853258,2.5070862925977915,0.5323544322542669,4.7094306738115765
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k4,4,8,B_ENDPOINT,4.621766210545087,1.1069999213269064,4.175037523945985,1.946265215258502,1.1069999213269064,1.7581439508375118,2.4873897124228677,1.1069999213269064,2.246964669556034
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k4,4,8,B_MATCHED,4.621766210545087,0.4987430711969651,9.266827906908095,1.946265215258502,0.4987430711969651,3.9023403585087144,2.4873897124228677,0.4987430711969651,4.987316829190676
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k4,4,8,B_SD,4.621766210545087,0.4522898975421164,10.21859262314104,1.946265215258502,0.4522898975421164,4.303136607373083,2.4873897124228677,0.4522898975421164,5.499547360973824
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k4,4,8,B_SPAN,4.621766210545087,0.5323544322542669,8.681746465365402,1.946265215258502,0.5323544322542669,3.6559575676246325,2.4873897124228677,0.5323544322542669,4.672431676561721
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k6,6,8,B_ENDPOINT,3.7968295370531684,1.1069999213269064,3.4298372239287023,1.89439721948163,1.1069999213269064,1.7112893894435957,2.363437621371564,1.1069999213269064,2.1349934863036193
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k6,6,8,B_MATCHED,3.7968295370531684,0.4895076178288063,7.756425842551483,1.89439721948163,0.4895076178288063,3.870005594364725,2.363437621371564,0.4895076178288063,4.828193750803119
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k6,6,8,B_SD,3.7968295370531684,0.4252755620970185,8.927927855367797,1.89439721948163,0.4252755620970185,4.4545169963221625,2.363437621371564,0.4252755620970185,5.5574263654312475
C_POOLED,ALIGNED,U56,VOL,E_COARSE,k6,6,8,B_SPAN,3.7968295370531684,0.5323544322542669,7.132146004637188,1.89439721948163,0.5323544322542669,3.558526246244935,2.363437621371564,0.5323544322542669,4.4395941466356055
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f3,2,3,B_ENDPOINT,2.442022803598239,0.5454450850588337,4.477119458019928,1.3088248562882598,0.5454450850588337,2.399553854531635,1.7884069337427873,0.5454450850588337,3.2788029129456415
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f3,2,3,B_MATCHED,2.442022803598239,0.8304455114078463,2.940617740781453,1.3088248562882598,0.8304455114078463,1.5760514546817426,1.7884069337427873,0.8304455114078463,2.153551207364488
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f3,2,3,B_SD,2.442022803598239,0.6244347146537707,3.910773610580353,1.3088248562882598,0.6244347146537707,2.0960155250400545,1.7884069337427873,0.6244347146537707,2.8640414950895265
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f3,2,3,B_SPAN,2.442022803598239,0.4964855123913623,4.9186184544158005,1.3088248562882598,0.4964855123913623,2.6361793519093837,1.7884069337427873,0.4964855123913623,3.6021331722828767
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f4,2,4,B_ENDPOINT,2.7379224895778,0.8498336081827489,3.2217159491167533,1.2806792847540058,0.8498336081827489,1.5069765097812036,1.656597400188617,0.8498336081827489,1.949319707102453
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f4,2,4,B_MATCHED,2.7379224895778,0.5665557387884993,4.832573923675129,1.2806792847540058,0.5665557387884993,2.2604647646718052,1.656597400188617,0.5665557387884993,2.9239795606536796
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f4,2,4,B_SD,2.7379224895778,0.43057710796505555,6.3587274820936415,1.2806792847540058,0.43057710796505555,2.9743320326679843,1.656597400188617,0.43057710796505555,3.8473884689732785
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f4,2,4,B_SPAN,2.7379224895778,0.6130253660530132,4.466246653390571,1.2806792847540058,0.6130253660530132,2.089113037849816,1.656597400188617,0.6130253660530132,2.7023309179760076
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f5,2,5,B_ENDPOINT,4.079452412485286,1.0919652572132676,3.735881142314167,1.8147328579337734,1.0919652572132676,1.6618961509499242,2.2392022033159718,1.0919652572132676,2.0506167101236277
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f5,2,5,B_MATCHED,4.079452412485286,0.7279768381421784,5.603821713471251,1.8147328579337734,0.7279768381421784,2.4928442264248862,2.2392022033159718,0.7279768381421784,3.0759250651854417
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f5,2,5,B_SD,4.079452412485286,0.5734737744686595,7.113581464584007,1.8147328579337734,0.5734737744686595,3.1644565780103497,2.2392022033159718,0.5734737744686595,3.904628778169776
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f5,2,5,B_SPAN,4.079452412485286,0.6784761616319753,6.0126687467880355,1.8147328579337734,0.6784761616319753,2.6747186718671125,2.2392022033159718,0.6784761616319753,3.300340277143854
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f6,2,6,B_ENDPOINT,4.827610294144075,0.8122497438822549,5.943504852423683,1.9816524039242638,0.8122497438822549,2.4397082533417547,2.387579846228483,0.8122497438822549,2.939465188153498
C_POOLED,ALIGNED,U56,VOL,E_SLIDE,f6,2,6,B_MATCHED,4.827610294144075,0.7279768381421784,6.631543809091922,1.9816524039242638,0.7279768381421784,2.7221366121778106,2.387579846228483,0.7279768381421784,3.279746993491809
