panel,selector,arm,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,f4b
U56,M12_1_FIXED,M12_1/n5/g0.75/NORM,0.1994643404786114,1.0640934017300252,-0.24127096674660609,0.22548563498387608,1.095277478494037,-0.24127096674660597,False,DD
U56,COMP_VS_FIXED,COMP_VS/n5/g0.75/NORM,0.06481536911320362,0.6664244225252938,-0.13827796154480843,0.07782919392656296,0.7509006437607517,-0.13827796154480854,False,"H1,H2,OOS,CAGR"
U56,M12_1_PICK,M12_1/n5/g1.00/LIT,0.2649644240126021,1.0653195181488029,-0.31016883811232765,0.29982309168733967,1.0966970296032617,-0.3101688381123274,False,DD
U56,ANY_PICK,M12_1/n5/g1.00/LIT,0.2649644240126021,1.0653195181488029,-0.31016883811232765,0.29982309168733967,1.0966970296032617,-0.3101688381123274,False,DD
U56,RULES v1,-,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.07730300522922962,0.747063834691694,-0.13827796154480798,,-
U56,SPY,-,0.15228044986566602,0.8890296069344827,-0.3371723528339826,0.15450717694493266,0.8820107671822842,-0.33717235283398284,,-
B136,M12_1_FIXED,M12_1/n5/g0.75/NORM,0.20854038889265403,1.0193850316357855,-0.2639830143323907,0.18267814130495585,0.864550690557086,-0.2639830143323898,False,"H2,OOS,DD"
B136,COMP_VS_FIXED,COMP_VS/n5/g0.75/NORM,0.06364186513817849,0.6330985159399426,-0.21191263611532718,0.05903351501632215,0.572945092881958,-0.21191263611532496,False,"H1,H2,OOS,DD,CAGR"
B136,M12_1_PICK,M12_1/n5/g1.00/LIT,0.27685413923505453,1.0238810265190668,-0.3390368275224962,0.23949543797270767,0.8708359842091274,-0.33903682752249553,False,"H2,OOS,DD"
B136,ANY_PICK,M12_1/n5/g1.00/LIT,0.27685413923505453,1.0238810265190668,-0.3390368275224962,0.23949543797270767,0.8708359842091274,-0.33903682752249553,False,"H2,OOS,DD"
B136,RULES v1,-,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.05941502665859644,0.5762505378038233,-0.2119126361153264,,-
B136,SPY,-,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.1545044425578177,0.8820239235972316,-0.3371595330739301,,-
SMALL439,M12_1_FIXED,M12_1/n5/g0.75/NORM,0.07077436591674813,0.39254416814593074,-0.41796838766257594,0.1068675383136437,0.5029513216965853,-0.41796838766257594,False,"H1,H2,OOS,DD,CAGR"
SMALL439,COMP_VS_FIXED,COMP_VS/n5/g0.75/NORM,0.08130771647512103,0.6010919445473089,-0.340075250149407,0.07909589662086813,0.579856914422535,-0.3400752501494071,False,"H1,H2,OOS,DD,CAGR"
SMALL439,M12_1_PICK,M12_1/n10/g1.00/LIT,0.12539887546764428,0.5669546667899484,-0.4157235285463816,0.15048745127453023,0.6291375333737296,-0.4157235285463816,False,"H1,H2,OOS,DD"
SMALL439,ANY_PICK,COMP_VS/n5/g1.00/LIT,0.10313714060154289,0.5947339273831772,-0.43483247187678564,0.09891621228451264,0.5685479382533379,-0.43483247187678453,False,"H1,H2,OOS,DD"
SMALL439,RULES v1,-,0.07414436528284951,0.5646749773759185,-0.3612439163986041,0.06352093691071903,0.49230650885687877,-0.3612439163986053,,-
SMALL439,SPY,-,0.1412985547640384,0.8615352658239138,-0.3371723528339826,0.15450717694493266,0.8820107671822842,-0.33717235283398284,,-
