panel,book,dial,cost,selector,abstained,pick,n_grid,n_IS_pass4b,n_IS_thick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,adopted_OOS_Sharpe,best_OOS_Sharpe,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,v1_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,pass4b,pass4a
U56,EWALL,band,0.0,S0,False,0.08,5,0,5,0.08378505011627357,1.182383344859481,-0.1319703372582719,1.202329548343877,0.12297136152228316,-0.16808522665023462,1.3100284644141884,1.3196533189475517,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.973287213921384,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,0.0,S1,True,nogate,5,0,5,0.12297136152228316,1.202329548343877,-0.16808522665023462,1.202329548343877,0.12297136152228316,-0.16808522665023462,1.3100284644141884,1.3196533189475517,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.973287213921384,0.8757783801289708,0.15315660628921846,-0.33717235283398284,True,False
U56,EWALL,band,0.0,S2,True,nogate,5,0,5,0.12297136152228316,1.202329548343877,-0.16808522665023462,1.202329548343877,0.12297136152228316,-0.16808522665023462,1.3100284644141884,1.3196533189475517,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.973287213921384,0.8757783801289708,0.15315660628921846,-0.33717235283398284,True,False
U56,EWALL,band,0.0,S3_tau0.5,False,0.08,5,0,5,0.08378505011627357,1.182383344859481,-0.1319703372582719,1.202329548343877,0.12297136152228316,-0.16808522665023462,1.3100284644141884,1.3196533189475517,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.973287213921384,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,0.0,S3_tau1.0,False,0.08,5,0,5,0.08378505011627357,1.182383344859481,-0.1319703372582719,1.202329548343877,0.12297136152228316,-0.16808522665023462,1.3100284644141884,1.3196533189475517,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.973287213921384,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,0.0,S3_tau2.0,False,0.08,5,0,5,0.08378505011627357,1.182383344859481,-0.1319703372582719,1.202329548343877,0.12297136152228316,-0.16808522665023462,1.3100284644141884,1.3196533189475517,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.973287213921384,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,10.0,S0,False,0.08,5,0,5,0.08227226813279209,1.162491095388101,-0.13211259768385653,1.1875586706663577,0.12130305877654246,-0.16818074967343422,1.2808074047292495,1.2844349259051697,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.7431725535408313,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,10.0,S1,True,nogate,5,0,5,0.12130305877654246,1.1875586706663577,-0.16818074967343422,1.1875586706663577,0.12130305877654246,-0.16818074967343422,1.2808074047292495,1.2844349259051697,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.7431725535408313,0.8757783801289708,0.15315660628921846,-0.33717235283398284,True,False
U56,EWALL,band,10.0,S2,True,nogate,5,0,5,0.12130305877654246,1.1875586706663577,-0.16818074967343422,1.1875586706663577,0.12130305877654246,-0.16818074967343422,1.2808074047292495,1.2844349259051697,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.7431725535408313,0.8757783801289708,0.15315660628921846,-0.33717235283398284,True,False
U56,EWALL,band,10.0,S3_tau0.5,False,0.08,5,0,5,0.08227226813279209,1.162491095388101,-0.13211259768385653,1.1875586706663577,0.12130305877654246,-0.16818074967343422,1.2808074047292495,1.2844349259051697,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.7431725535408313,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,10.0,S3_tau1.0,False,0.08,5,0,5,0.08227226813279209,1.162491095388101,-0.13211259768385653,1.1875586706663577,0.12130305877654246,-0.16818074967343422,1.2808074047292495,1.2844349259051697,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.7431725535408313,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
U56,EWALL,band,10.0,S3_tau2.0,False,0.08,5,0,5,0.08227226813279209,1.162491095388101,-0.13211259768385653,1.1875586706663577,0.12130305877654246,-0.16818074967343422,1.2808074047292495,1.2844349259051697,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.7431725535408313,0.8757783801289708,0.15315660628921846,-0.33717235283398284,False,False
