panel,signal,pick_alpha,pick_look,pick_IS,pick_OOS,donothing_OOS,delta,cellmean_OOS,worst_OOS,best_OOS,rank_IS_OOS,pick_OOS_MaxDD,nothing_OOS_MaxDD,spy_OOS,live_OOS,pick_keep4b,nothing_keep4b
U56,COMPOSITE3,0.0,20,1.1157639886864141,1.1831862943616596,1.1831862943616596,0.0,1.1855919556226233,1.1269633186606636,1.2046161578153365,0.2213541666666667,-0.19127563591226437,-0.19127563591226437,0.8747033226162612,1.2780694840193234,True,True
U56,M12_1,0.0,20,1.2493880256437486,1.1626426792240492,1.1626426792240492,0.0,1.1573590179123572,1.1074182744484486,1.1791549481403254,0.3216145833333334,-0.20581279840258238,-0.20581279840258238,0.8747033226162612,1.2780694840193234,False,False
B135,COMPOSITE3,0.0,20,1.144477050456314,1.024015074035567,1.024015074035567,0.0,1.0097877905516726,0.9157471475162402,1.0348728284343378,0.6523437500000002,-0.20740302267849475,-0.20740302267849475,0.8769078511614361,1.1061149281164175,False,False
B135,M12_1,0.0,20,1.1110562275538225,1.000404204794137,1.000404204794137,0.0,1.032029547277272,1.000404204794137,1.0841390039656995,-0.8763020833333336,-0.21731684213270808,-0.21731684213270808,0.8769078511614361,1.1061149281164175,False,False
SMALL663,COMPOSITE3,2.0,20,0.8044126181157705,0.521010231629335,0.4534302580652866,0.06757997356404843,0.47022225488627845,0.4534302580652866,0.521010231629335,0.8932291666666669,-0.33626548985333415,-0.3581405418032817,0.8768941923019906,0.6517830906127121,False,False
SMALL663,M12_1,1.5,20,0.6081991090462545,0.6090508460972819,0.48753241394473085,0.12151843215255104,0.5248774966104752,0.48333310105269356,0.6362961000635768,0.4609375000000001,-0.3363595465682837,-0.350917246399574,0.8768941923019906,0.6517830906127121,False,False
