panel,book,cost,arm,regime,instr,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,f4a,f4b
u56,V1u,10.0,always:band3-dg@hivol80,hivol80,band3-dg,0.7328635507450268,0.0621767283194703,0.6570370820199766,-0.14551360460391816,0.6624504198347851,0.6556871479541502,0.5747032711820961,0.7193233880345344,0.07206809270539316,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:band3-dg@hivol80],hivol80,band3-dg,0.7747212635944477,0.06499124706998582,0.6632391555366652,-0.16154220658640772,0.6831257698593292,0.6495753860339251,0.5974328164767693,0.7133649856472034,0.07390924121780795,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:band3-dg@spy200,spy200,band3-dg,0.7346533905391477,0.061971333302213605,0.6550732903707569,-0.1477280676902245,0.6624504198347851,0.6520269185511622,0.5747032711820961,0.7159085046325159,0.0716897351483814,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:band3-dg@spy200],spy200,band3-dg,0.7766117482235003,0.06514035353662728,0.6632309850225161,-0.16190841716767057,0.6831303831278805,0.6495559805977782,0.5974362037268718,0.713348371898826,0.0740788528728944,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:band3-dg@breadth20,breadth20,band3-dg,0.7381012217787957,0.06307907409838043,0.6652088981766127,-0.14720181139480204,0.6825902893020068,0.6534973098552612,0.5968301062790968,0.7172907081672444,0.07183364595585018,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:band3-dg@breadth20],breadth20,band3-dg,0.7802534354705488,0.06542743271436158,0.6632151840708471,-0.16261348679291499,0.683139176663129,0.6495185642830096,0.5974426275238163,0.713316334920843,0.07440541415212842,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:band3-dg@hivol80,hivol80,band3-dg,0.7409050396802292,0.06259051809463889,0.6602271395286604,-0.1526679279920491,0.6770370892695069,0.6490620748570722,0.5907644410370886,0.7130687473193782,0.07144001959810553,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:band3-dg@hivol80],hivol80,band3-dg,0.7832148803400086,0.0656607441449446,0.663202282283477,-0.16318649437783783,0.6831462576643093,0.649488099830392,0.5974477754206913,0.7132902468288234,0.07467081446118495,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:abs12-dg@spy200,spy200,abs12-dg,0.7109712091342857,0.061590088731055204,0.6574369327791253,-0.1362141042099021,0.632174400946713,0.6826350321488664,0.540133804567104,0.745003428438126,0.07440751739514573,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:abs12-dg@spy200],spy200,abs12-dg,0.7515973224467849,0.06316317637242808,0.6633373221783179,-0.15705214735199802,0.6830671854568235,0.649811291296532,0.5973895745398352,0.7135664450158531,0.07182975782118906,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:abs12-dg@breadth20,breadth20,abs12-dg,0.7109712091342857,0.061590088731055204,0.6574369327791253,-0.1362141042099021,0.632174400946713,0.6826350321488664,0.540133804567104,0.745003428438126,0.07440751739514573,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:abs12-dg@breadth20],breadth20,abs12-dg,0.7515973224467849,0.06316317637242808,0.6633373221783179,-0.15705214735199802,0.6830671854568235,0.649811291296532,0.5973895745398352,0.7135664450158531,0.07182975782118906,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:abs12-dg@hivol80,hivol80,abs12-dg,0.7109712091342857,0.061590088731055204,0.6574369327791253,-0.1362141042099021,0.632174400946713,0.6826350321488664,0.540133804567104,0.745003428438126,0.07440751739514573,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:abs12-dg@hivol80],hivol80,abs12-dg,0.7515973224467849,0.06316317637242808,0.6633373221783179,-0.15705214735199802,0.6830671854568235,0.649811291296532,0.5973895745398352,0.7135664450158531,0.07182975782118906,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:abs12-dg@spy200,spy200,abs12-dg,0.7231623427918318,0.06134323529111807,0.6507329373708478,-0.15968495404682614,0.666633803045781,0.6402545515876036,0.5790400521921665,0.7051977469575123,0.07026876804324256,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:abs12-dg@spy200],spy200,abs12-dg,0.7644744234071472,0.06418214654656484,0.6632830759254407,-0.1595549740574872,0.6831003205797417,0.6496802668622094,0.5974140812060833,0.7134546754826079,0.07298886944237237,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:abs12-dg@breadth20,breadth20,abs12-dg,0.7321510568366371,0.062256910638452956,0.6580417754672734,-0.158314422864424,0.6775253157289837,0.6444007591634267,0.5912779939419929,0.7089381090294733,0.07079175368157276,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:abs12-dg@breadth20],breadth20,abs12-dg,0.7739687033565676,0.06493187673028533,0.6632424043948905,-0.16139638960469538,0.6831239288193133,0.6495831080502076,0.5974314631690341,0.7133715964816549,0.0738417062601715,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:abs12-dg@hivol80,hivol80,abs12-dg,0.7375257350188136,0.06273166494953553,0.661485406385279,-0.1556706191708107,0.6772123801368053,0.651270390051368,0.590957497096445,0.7151103968332146,0.07168304381102697,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:abs12-dg@hivol80],hivol80,abs12-dg,0.7796455934838914,0.0653795292632191,0.6632178268520145,-0.16249583601849493,0.6831377181047199,0.649524811673889,0.5974415653247829,0.7133216843584506,0.07435092216840444,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:vol60-dg@spy200,spy200,vol60-dg,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:vol60-dg@spy200],spy200,vol60-dg,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:vol60-dg@breadth20,breadth20,vol60-dg,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:vol60-dg@breadth20],breadth20,vol60-dg,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:vol60-dg@hivol80,hivol80,vol60-dg,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:vol60-dg@hivol80],hivol80,vol60-dg,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:vol60-dg@spy200,spy200,vol60-dg,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:vol60-dg@spy200],spy200,vol60-dg,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:vol60-dg@breadth20,breadth20,vol60-dg,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:vol60-dg@breadth20],breadth20,vol60-dg,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:vol60-dg@hivol80,hivol80,vol60-dg,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:vol60-dg@hivol80],hivol80,vol60-dg,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:stop15@spy200,spy200,stop15,0.7496444124432753,0.06289498329345844,0.6621752078617725,-0.16196362111009266,0.6830627666275517,0.647632248189123,0.5973862990551364,0.7115540238907505,0.07143111559457593,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:stop15@spy200],spy200,stop15,0.7924454596535775,0.06638712755965326,0.6631617473346222,-0.1649704532513876,0.6831680443326559,0.6493927886076821,0.5974635280782363,0.713208588880634,0.0754970953534353,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:stop15@breadth20,breadth20,stop15,0.7496444124432753,0.06289498329345844,0.6621752078617725,-0.16196362111009266,0.6830627666275517,0.647632248189123,0.5973862990551364,0.7115540238907505,0.07143111559457593,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:stop15@breadth20],breadth20,stop15,0.7924454596535775,0.06638712755965326,0.6631617473346222,-0.1649704532513876,0.6831680443326559,0.6493927886076821,0.5974635280782363,0.713208588880634,0.0754970953534353,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:stop15@hivol80,hivol80,stop15,0.7496444124432753,0.06289498329345844,0.6621752078617725,-0.16196362111009266,0.6830627666275517,0.647632248189123,0.5973862990551364,0.7115540238907505,0.07143111559457593,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:stop15@hivol80],hivol80,stop15,0.7924454596535775,0.06638712755965326,0.6631617473346222,-0.1649704532513876,0.6831680443326559,0.6493927886076821,0.5974635280782363,0.713208588880634,0.0754970953534353,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:stop15@spy200,spy200,stop15,0.7497975078407222,0.06265185375699733,0.6598708972192415,-0.16196362111009466,0.6830627666275517,0.643338602068015,0.5973862990551364,0.7075502506020147,0.07098382249257051,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:stop15@spy200],spy200,stop15,0.7926071584791381,0.06639984101925389,0.6631610335745985,-0.16500167644390384,0.6831684220517942,0.6493911154903986,0.597463800425905,0.7132071546578169,0.0755115571928977,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:stop15@breadth20,breadth20,stop15,0.7497975078407222,0.06265185375699733,0.6598708972192415,-0.16196362111009466,0.6830627666275517,0.643338602068015,0.5973862990551364,0.7075502506020147,0.07098382249257051,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:stop15@breadth20],breadth20,stop15,0.7926071584791381,0.06639984101925389,0.6631610335745985,-0.16500167644390384,0.6831684220517942,0.6493911154903986,0.597463800425905,0.7132071546578169,0.0755115571928977,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:stop15@hivol80,hivol80,stop15,0.7497372242807211,0.06258661386751019,0.6593233134577351,-0.16196362111009266,0.6830627666275517,0.6423041003719693,0.5973862990551364,0.7066016975718526,0.07086381297337363,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:stop15@hivol80],hivol80,stop15,0.7925434871990865,0.06639483495274612,0.6631613146302267,-0.16498938196934487,0.6831682733207782,0.6493917743076234,0.5974636931864091,0.7132077194068698,0.07550586268273407,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:stop25@spy200,spy200,stop25,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:stop25@spy200],spy200,stop25,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:stop25@breadth20,breadth20,stop25,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:stop25@breadth20],breadth20,stop25,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:stop25@hivol80,hivol80,stop25,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:stop25@hivol80],hivol80,stop25,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:stop25@spy200,spy200,stop25,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:stop25@spy200],spy200,stop25,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:stop25@breadth20,breadth20,stop25,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:stop25@breadth20],breadth20,stop25,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:stop25@hivol80,hivol80,stop25,0.7498934888027835,0.06302817005165506,0.6633444197513279,-0.15672052714358353,0.6830627666275517,0.649828508476489,0.5973862990551364,0.7135811186539041,0.071676179287683,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:stop25@hivol80],hivol80,stop25,0.7927085332110904,0.06640781134872697,0.663160586083844,-0.16502125088146302,0.683168658851237,0.649390066541846,0.5974639711643998,0.7132062554805877,0.07552062361592182,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:ddctl8@spy200,spy200,ddctl8,0.5827408826285947,0.0430208273887831,0.5424970989328036,-0.1263679339835877,0.5375043551299162,0.5475033232978493,0.49116950658588115,0.5856494777068738,0.046418571239000395,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:ddctl8@spy200],spy200,ddctl8,0.6161316272716879,0.05230135373100975,0.6638561500970331,-0.13035109611590234,0.6826676210833386,0.6511368369697941,0.5970800336394073,0.7146899732732103,0.059473711527149975,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:ddctl8@breadth20,breadth20,ddctl8,0.5827408826285947,0.0430208273887831,0.5424970989328036,-0.1263679339835877,0.5375043551299162,0.5475033232978493,0.49116950658588115,0.5856494777068738,0.046418571239000395,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:ddctl8@breadth20],breadth20,ddctl8,0.6161316272716879,0.05230135373100975,0.6638561500970331,-0.13035109611590234,0.6826676210833386,0.6511368369697941,0.5970800336394073,0.7146899732732103,0.059473711527149975,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:ddctl8@hivol80,hivol80,ddctl8,0.5827408826285947,0.0430208273887831,0.5424970989328036,-0.1263679339835877,0.5375043551299162,0.5475033232978493,0.49116950658588115,0.5856494777068738,0.046418571239000395,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:ddctl8@hivol80],hivol80,ddctl8,0.6161316272716879,0.05230135373100975,0.6638561500970331,-0.13035109611590234,0.6826676210833386,0.6511368369697941,0.5970800336394073,0.7146899732732103,0.059473711527149975,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:ddctl8@spy200,spy200,ddctl8,0.7197385834751475,0.060316052297299194,0.6448437205068236,-0.16124272431139164,0.6645902137015575,0.6307621575256883,0.5763300165287882,0.6970261701920234,0.06879648302712993,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:ddctl8@spy200],spy200,ddctl8,0.7608580498970644,0.063896221500231,0.6632983706093342,-0.15885270435957943,0.6830910705932413,0.6497171282547833,0.5974072382671173,0.7134861405935987,0.07266362358447687,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:ddctl8@breadth20,breadth20,ddctl8,0.7385758860188761,0.060377113667325455,0.6412646143885026,-0.16088508833204018,0.6803669078988104,0.6103183570246615,0.5944045004327574,0.6774536962512874,0.06706652377646982,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:ddctl8@breadth20],breadth20,ddctl8,0.7807547859144506,0.06546693961806316,0.663213002998026,-0.16271051537837622,0.6831403795605007,0.6495134091106158,0.5974435035058755,0.7133119205146083,0.07445035462821847,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:ddctl8@hivol80,hivol80,ddctl8,0.7318188509487141,0.05993494147367118,0.6443752072372949,-0.14651627527887734,0.6692123816981789,0.6246084280810852,0.5820034482052319,0.6924222318362312,0.06737280834043102,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:ddctl8@hivol80],hivol80,ddctl8,0.7736178158489013,0.06490419202938269,0.6632439185328729,-0.1613283940864153,0.6831230691539795,0.6495867083321956,0.5974308308307694,0.7133746786643901,0.07381021439144475,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:gross50@spy200,spy200,gross50,0.37510597297153303,0.03237314409256853,0.6645847785201605,-0.08113091851207788,0.6817467276545476,0.6533132508502474,0.5963234740269818,0.7165012221992079,0.03680583931161352,"H1,H2","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:gross50@spy200],spy200,gross50,0.3965417254313289,0.03417493389647719,0.6645285405341682,-0.08559876846548098,0.6818369144166654,0.6531285290724367,0.5963988360633652,0.7163491371654641,0.03885516590657123,"H1,H2","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:gross50@breadth20,breadth20,gross50,0.37510597297153303,0.03237314409256853,0.6645847785201605,-0.08113091851207788,0.6817467276545476,0.6533132508502474,0.5963234740269818,0.7165012221992079,0.03680583931161352,"H1,H2","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:gross50@breadth20],breadth20,gross50,0.3965417254313289,0.03417493389647719,0.6645285405341682,-0.08559876846548098,0.6818369144166654,0.6531285290724367,0.5963988360633652,0.7163491371654641,0.03885516590657123,"H1,H2","H1,H2,OOS,CAGR"
u56,V1u,10.0,always:gross50@hivol80,hivol80,gross50,0.37510597297153303,0.03237314409256853,0.6645847785201605,-0.08113091851207788,0.6817467276545476,0.6533132508502474,0.5963234740269818,0.7165012221992079,0.03680583931161352,"H1,H2","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[always:gross50@hivol80],hivol80,gross50,0.3965417254313289,0.03417493389647719,0.6645285405341682,-0.08559876846548098,0.6818369144166654,0.6531285290724367,0.5963988360633652,0.7163491371654641,0.03885516590657123,"H1,H2","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:gross50@spy200,spy200,gross50,0.6845817931054259,0.05999394453353912,0.6518911756735188,-0.13417759517595274,0.670086834579287,0.6389682111048317,0.5806140904259901,0.7061663308206494,0.06854799691458102,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:gross50@spy200],spy200,gross50,0.7237219113695361,0.06094919254893205,0.6634517002611264,-0.15161321155986685,0.6829929946904197,0.6500913567284196,0.5973340233089312,0.713804920747143,0.06931120619891362,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:gross50@breadth20,breadth20,gross50,0.7165102747613646,0.05957083802170415,0.6393466158809387,-0.14395226850023424,0.6702200729997123,0.6145575279519264,0.5830937305959408,0.6826857055265001,0.06661786862562402,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,MATCHED[cond:gross50@breadth20],breadth20,gross50,0.7574480991224601,0.0636264459713749,0.663312756060864,-0.15819007821333453,0.6830823108360137,0.6497518505235501,0.597400770874832,0.7135157576449331,0.0723567452802989,"H1,H2,DD","H1,H2,OOS,CAGR"
u56,V1u,10.0,cond:gross50@hivol80,hivol80,gross50,0.7100306772473973,0.05314816700795655,0.5864135458076665,-0.13767259595611092,0.6687326424521578,0.512819235329846,0.5814180354598824,0.590692424474169,0.055004203377842176,"H1,H2,DD","H1,H2,OOS,CAGR"
