cadence,SET,window,chooser,F,moves,move_rate,obs_delta,null_mean,null_sd,q95,p_NL_PERM,gap,half_width,separates,obs_U56,obs_B136,obs_SMALL,p_U56,p_B136,p_SMALL
MONTH,ALL4,L2520,H_RUNNERUP,573,10,0.017899018904044026,-0.0010777244967176078,0.002013377566958461,0.014622382913945756,0.026493995471785506,0.6325833333333333,-0.003091102063676069,0.024480617904827046,False,-0.00378847068341379,-0.01473217118030015,0.015287468373561118,0.64225,0.93675,0.31875
MONTH,ALL4,L2520,H_NARROWEST,573,480,0.8368700646087581,-0.020561346297434845,0.07948141297598892,0.07920955809326462,0.2110142179426666,0.8895833333333334,-0.10004275927342376,0.13153280496667769,False,-0.10508294763604044,-0.08285778096641008,0.126256689710146,0.88325,0.86325,0.92225
MONTH,ALL4,L2520,H_ANY,573,480,0.8368700646087581,-0.020561346297434845,0.08064680159462721,0.07993162664243335,0.21169090963095324,0.8923333333333333,-0.10120814789206206,0.13104410803632605,False,-0.10508294763604044,-0.08285778096641008,0.126256689710146,0.89575,0.86475,0.9165
MONTH,ALL4,L2520,CH_RAW,573,544,0.9491265853074898,-0.03943426877964646,0.05636364388285183,0.07916434910544087,0.1877704681404914,0.8864166666666667,-0.09579791266249829,0.13140682425763955,False,-0.12383580357420652,-0.08890403286412515,0.09443703009939229,0.9095,0.8765,0.87325
MONTH,ALL4,L2520,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,ALL4,EXPAND,H_RUNNERUP,573,12,0.02170854271356784,0.0001294090774742844,0.003127952748982313,0.015899896525764824,0.029270541176606536,0.5726666666666667,-0.0029985436715080287,0.026142588427624222,False,0.003805906307484739,-0.014987287936714985,0.0115696088616531,0.332,0.93025,0.45575
MONTH,ALL4,EXPAND,H_NARROWEST,573,460,0.801761186886815,-0.05931195725480982,0.06612827176868863,0.08036354604961242,0.19866080107791717,0.92875,-0.12544022902349844,0.13253252930922854,False,-0.09449689928588495,-0.163847014676687,0.08040804219814249,0.88725,0.99,0.909
MONTH,ALL4,EXPAND,H_ANY,573,460,0.801761186886815,-0.05931195725480982,0.06553590045164012,0.08031921093431256,0.19749035864198108,0.9255,-0.12484785770644993,0.13195445819034096,False,-0.09449689928588495,-0.163847014676687,0.08040804219814249,0.88875,0.98875,0.899
MONTH,ALL4,EXPAND,CH_RAW,573,546,0.9524766690595836,-0.08409835299767765,0.021445582893468724,0.07468117367467689,0.14334726692190772,0.9124166666666667,-0.10554393589114637,0.121901684028439,False,-0.1406048143546569,-0.11515269145091493,0.003462446812538878,0.9565,0.936,0.84475
MONTH,ALL4,EXPAND,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,NG,L252,H_RUNNERUP,573,16,0.027260110074180426,0.006618269416281408,0.002956404484560486,0.016291199083969036,0.030780919960810744,0.4136666666666667,0.003661864931720922,0.02782451547625026,False,0.00847683572951085,0.012951453481909727,-0.0015734809625763558,0.3105,0.30175,0.62875
MONTH,NG,L252,H_NARROWEST,573,42,0.07356783919597991,-0.0006353723846405831,0.00048143594204382457,0.035596663021966506,0.059892246616871425,0.47608333333333336,-0.0011168083266844078,0.0594108106748276,False,0.031024326851555713,-0.0003937682458026371,-0.032536675759674824,0.10375,0.5265,0.798
MONTH,NG,L252,H_ANY,573,68,0.11803780808805935,0.02844110881553633,0.002495589756498682,0.04307249688005863,0.07318813205698659,0.26166666666666666,0.025945519059037647,0.07069254230048791,False,0.023206175180200586,0.03526285924717547,0.02685429201923294,0.21725,0.2135,0.35425
MONTH,NG,L252,CH_RAW,573,486,0.8469203158650395,-0.004324381674123523,0.016921730051482568,0.09566308493600482,0.17287901132165953,0.6041666666666666,-0.02124611172560609,0.15595728127017697,False,-0.17291547117218423,-0.04532610475462078,0.20526843090443445,0.8775,0.70225,0.23275
MONTH,NG,L252,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,NG,L504,H_RUNNERUP,573,9,0.015764536970567122,-0.016899560163603146,0.002265663525025063,0.014669382878211014,0.02682172799515804,0.8140000000000001,-0.01916522368862821,0.024556064470132977,False,-0.0002659914605970209,-0.025511889969869195,-0.02492079906034322,0.529,0.99375,0.91925
MONTH,NG,L504,H_NARROWEST,573,67,0.11659248624072745,0.039042724028467576,0.014098392378593769,0.03896113332835915,0.0787254139705381,0.5619999999999999,0.024944331649873808,0.06462702159194433,False,-0.02315044656538928,-0.029097404371126442,0.16937602302191845,0.849,0.82825,0.00875
MONTH,NG,L504,H_ANY,573,79,0.13761186886815027,0.013302739889844073,0.017317249014972395,0.042308311432721256,0.08671793865704731,0.6258333333333334,-0.004014509125128322,0.06940068964207492,False,-0.021229741578533457,-0.05245543311427725,0.11359339436234292,0.80825,0.94275,0.1265
MONTH,NG,L504,CH_RAW,573,487,0.8495142378559463,0.06800105378174624,0.02616207192061044,0.09395737990738762,0.18099189898811796,0.3535000000000001,0.0418389818611358,0.15482982706750753,False,0.024566982139731013,0.0030289921252638122,0.1764071870802439,0.1305,0.53,0.4
MONTH,NG,L504,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,NG,L756,H_RUNNERUP,573,16,0.028638430246470448,-0.010511503783927475,0.0038761306455123955,0.0198999296841308,0.0367086208521453,0.6773333333333333,-0.01438763442943987,0.03283249020663291,False,-4.0097641159172344e-05,-0.0018532902462246345,-0.02964112346439862,0.44875,0.6585,0.92475
MONTH,NG,L756,H_NARROWEST,573,51,0.08979181622397703,-0.011196944681225141,0.012228993851483386,0.03757690442424709,0.07355781887143974,0.6563333333333333,-0.023425938532708527,0.06132882501995635,False,-0.00560287260117491,-0.003098965075239,-0.024888996367261516,0.515,0.57575,0.87825
MONTH,NG,L756,H_ANY,573,66,0.11675520459440057,-0.013583541434413841,0.01851612744069652,0.04201066673398265,0.08804456498389755,0.6493333333333333,-0.032099668875110364,0.06952843754320104,False,-0.0013589729724082325,-0.0010644176466864622,-0.038327233684146825,0.455,0.55625,0.93675
MONTH,NG,L756,CH_RAW,573,506,0.8811103134721225,0.012440295488201183,0.01911131380997917,0.09246979626211708,0.17053162966043323,0.5285833333333333,-0.006671018321777985,0.15142031585045407,False,-0.05617100314475497,-0.027132684759643255,0.12062457436900177,0.39525,0.60725,0.58325
MONTH,NG,L756,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,NG,L1260,H_RUNNERUP,573,12,0.020559942569992818,-0.013094621796564454,0.0018579546906030535,0.015573675999531328,0.027818816060533363,0.8458333333333333,-0.014952576487167508,0.02596086136993031,False,-0.014904561224766175,-0.009724736444528632,-0.014654567720398554,0.9155,0.74475,0.87725
MONTH,NG,L1260,H_NARROWEST,573,32,0.05452022014836085,-0.0031440725452584056,0.0022404283124712117,0.02570638732811459,0.04495379673582308,0.5638333333333333,-0.005384500857729617,0.04271336842335187,False,-0.029393969048231113,0.003089153026173259,0.016872598386282637,0.84525,0.509,0.33725
MONTH,NG,L1260,H_ANY,573,45,0.07675520459440056,-0.0058348521887924805,0.004033084860249193,0.029893404316163705,0.05374654493257003,0.62475,-0.009867937049041674,0.04971346007232084,False,-0.032779288199353385,0.013056700967091859,0.002218030665884082,0.8605,0.40825,0.6055
MONTH,NG,L1260,CH_RAW,573,512,0.8918497248145489,-0.014027802485099819,0.04773455289532347,0.0863520322648429,0.18830242097409935,0.7611666666666667,-0.06176235538042329,0.1405678680787759,False,-0.1432992019830486,-0.049564098839797684,0.15077989336754682,0.85775,0.77425,0.6515
MONTH,NG,L1260,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,NG,L2520,H_RUNNERUP,573,10,0.017899018904044026,-0.0010777244967176078,0.0021134830599958405,0.014532817582872995,0.026202115077766253,0.636,-0.0031912075567134485,0.024088632017770412,False,-0.00378847068341379,-0.01473217118030015,0.015287468373561118,0.64425,0.92575,0.338
MONTH,NG,L2520,H_NARROWEST,573,38,0.06434075137592725,-0.004548209248114077,0.002046504268458948,0.023779594636877104,0.041519824093193,0.5968333333333333,-0.006594713516573025,0.03947331982473405,False,-0.04129091709715868,0.04079358614630305,-0.013147296793486604,0.92075,0.045,0.82475
MONTH,NG,L2520,H_ANY,573,50,0.0855898540320651,0.010202613256465072,0.005963491929737677,0.0304015925904798,0.05635915481959483,0.45050000000000007,0.004239121326727395,0.050395662889857154,False,-0.028354977197029337,0.015982327370266777,0.04298048959615778,0.811,0.30825,0.23225
MONTH,NG,L2520,CH_RAW,573,544,0.9491265853074898,-0.03943426877964646,0.055495706649445385,0.08035967478917493,0.18943727499050636,0.8816666666666667,-0.09492997542909185,0.13394156834106097,False,-0.12383580357420652,-0.08890403286412515,0.09443703009939229,0.89875,0.86925,0.877
MONTH,NG,L2520,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
MONTH,NG,EXPAND,H_RUNNERUP,573,12,0.02170854271356784,0.0001294090774742844,0.0029250977886456316,0.015626279467898158,0.02869120558113464,0.57475,-0.0027956887111713472,0.02576610779248901,False,0.003805906307484739,-0.014987287936714985,0.0115696088616531,0.347,0.938,0.43925
MONTH,NG,EXPAND,H_NARROWEST,573,17,0.029394592007657334,-0.002915963924053741,0.0024503520875842526,0.020466935147325793,0.03621337869359611,0.61925,-0.005366316011637994,0.03376302660601185,False,-0.016295517023843263,-0.004497977263399788,0.012045602515081829,0.75375,0.6625,0.4415
MONTH,NG,EXPAND,H_ANY,573,32,0.05589854032065087,0.009473937798864721,0.007613464835466755,0.0282213982423264,0.05379299599467238,0.5335,0.0018604729633979657,0.04617953115920563,False,0.0037234022078007924,-0.02668629682035362,0.05138470800914699,0.431,0.93225,0.23725
MONTH,NG,EXPAND,CH_RAW,573,546,0.9524766690595836,-0.08409835299767765,0.022731994329174266,0.07604551192254495,0.1482748433625366,0.91375,-0.10683034732685191,0.12554284903336232,False,-0.1406048143546569,-0.11515269145091493,0.003462446812538878,0.95875,0.935,0.8475
MONTH,NG,EXPAND,CH_ANCHOR,573,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,ALL4,L252,H_RUNNERUP,193,6,0.029850746268656716,0.01211123206958773,0.0024476659402863045,0.015825712139203953,0.028514107848847742,0.21225,0.009663566129301426,0.026066441908561437,False,0.006759753443180992,0.029573942765582194,0.0,0.33225,0.09225,
QUARTER,ALL4,L252,H_NARROWEST,193,145,0.7490513534024791,-0.03657866339697677,0.03229806676284041,0.0806838314398216,0.1648588725160356,0.7918333333333333,-0.06887673015981718,0.13256080575319518,False,-0.07705813079310535,-0.03711057831495326,0.004432718917128306,0.71775,0.83475,0.823
QUARTER,ALL4,L252,H_ANY,193,145,0.7490513534024791,-0.03657866339697677,0.03272419441952181,0.07891651252164118,0.16104571969960274,0.8028333333333334,-0.06930285781649859,0.12832152528008092,False,-0.07705813079310535,-0.03711057831495326,0.004432718917128306,0.73225,0.846,0.83025
QUARTER,ALL4,L252,CH_RAW,193,166,0.8589257104308964,-0.021032325035817447,0.01517983185619728,0.08402524843069231,0.1529090589834673,0.6084999999999999,-0.03621215689201473,0.13772922712727,False,-0.12012115499620156,0.07728428710293196,-0.02026010721418274,0.78675,0.20025,0.8385
QUARTER,ALL4,L252,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,ALL4,L504,H_RUNNERUP,193,3,0.015599966270343199,0.010814172502089428,8.824388545581631e-05,0.014811388235755986,0.024331280049225853,0.254625,0.010725928616633611,0.024243036163770035,False,0.003377421604943494,0.0,0.029065095901324788,0.40725,,0.102
QUARTER,ALL4,L504,H_NARROWEST,193,137,0.7058773926975294,-0.009579727950294095,0.027441046705940126,0.07604053033100126,0.1527355137776806,0.6024166666666666,-0.03702077465623422,0.12529446707174047,False,-0.015924831252641068,0.017830168439547853,-0.030644521037789068,0.33375,0.57,0.9035
QUARTER,ALL4,L504,H_ANY,193,137,0.7058773926975294,-0.009579727950294095,0.02691351798827267,0.07495279655795568,0.14877258495078058,0.5993333333333334,-0.036493245938566767,0.12185906696250791,False,-0.015924831252641068,0.017830168439547853,-0.030644521037789068,0.331,0.564,0.903
QUARTER,ALL4,L504,CH_RAW,193,165,0.8552997723248166,0.02090706398987513,0.027996973502740583,0.08024950720880837,0.15890551198920436,0.4845,-0.007089909512865453,0.13090853848646378,False,-0.0336639803573478,0.04219856366195859,0.054186608665014596,0.30625,0.3635,0.78375
QUARTER,ALL4,L504,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,ALL4,L756,H_RUNNERUP,193,7,0.037524243190825535,-0.008671601839165332,0.005041898994442886,0.027309051391344347,0.053315109798026644,0.6933750000000001,-0.013713500833608217,0.04827321080358376,False,-0.004944683207586798,0.0,-0.0210701223099092,0.52475,,0.862
QUARTER,ALL4,L756,H_NARROWEST,193,146,0.7526772915085589,0.042690388348578134,0.04596775780820067,0.07492759038649262,0.1695822624631249,0.5012500000000001,-0.0032773694596225367,0.12361450465492424,False,0.008625261153021762,0.025508555198785737,0.0939373486939269,0.2135,0.549,0.74125
QUARTER,ALL4,L756,H_ANY,193,146,0.7526772915085589,0.042690388348578134,0.045221108647762465,0.07528148953122848,0.1685432456896837,0.4895,-0.0025307202991843303,0.12332213704192124,False,0.008625261153021762,0.025508555198785737,0.0939373486939269,0.20075,0.5265,0.74125
QUARTER,ALL4,L756,CH_RAW,193,171,0.8838013323214436,0.01906779692526159,0.02370675805941802,0.07903436596162285,0.1552963503853955,0.5368333333333333,-0.0046389611341564295,0.13158959232597747,False,-0.07552629070968662,-0.015608600393475221,0.14833828187894663,0.53825,0.6575,0.41475
QUARTER,ALL4,L756,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,ALL4,L1260,H_RUNNERUP,193,2,0.009950248756218905,0.0011985136331408004,0.0008725652558487826,0.009636413686912768,0.016288203711527588,0.49312500000000004,0.0003259483772920178,0.015415638455678806,False,0.0035464996928216276,4.904120660077388e-05,0.0,0.436,0.55025,
QUARTER,ALL4,L1260,H_NARROWEST,193,148,0.7626275402647779,0.01772872857091728,0.05872183716760037,0.07221226429638496,0.17826979492104064,0.7229166666666668,-0.04099310859668309,0.11954795775344026,False,-0.09486625563403842,-0.018237216716178433,0.1662896580629687,0.812,0.79625,0.5605
QUARTER,ALL4,L1260,H_ANY,193,148,0.7626275402647779,0.01772872857091728,0.05983045228210049,0.07217928053093352,0.17800728315025874,0.7308333333333333,-0.0421017237111832,0.11817683086815825,False,-0.09486625563403842,-0.018237216716178433,0.1662896580629687,0.82725,0.8055,0.55975
QUARTER,ALL4,L1260,CH_RAW,193,172,0.8887764566995532,-0.00760875860748135,0.0476844251712664,0.07416327478793434,0.16997168817184227,0.7630833333333333,-0.05529318377874775,0.12228726300057588,False,-0.1142530491556144,-0.00837407864158305,0.0998008519747534,0.8535,0.6955,0.74025
QUARTER,ALL4,L1260,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,ALL4,L2520,H_RUNNERUP,193,3,0.014925373134328358,-0.0071349527631495045,0.00038897059452026845,0.012191826149531002,0.019987191947471707,0.6875,-0.007523923357669773,0.019598221352951438,False,0.0035464996928216276,-0.02495135798227014,0.0,0.41975,0.95525,
QUARTER,ALL4,L2520,H_NARROWEST,193,160,0.8284003710262248,-0.024936215963930756,0.07048430133560755,0.06962166622204362,0.18430155387884942,0.8784166666666667,-0.09542051729953831,0.11381725254324186,False,-0.06426182286324084,-0.08419889696411968,0.07365207193556826,0.7295,0.95025,0.9555
QUARTER,ALL4,L2520,H_ANY,193,160,0.8284003710262248,-0.024936215963930756,0.07036780972172686,0.07037687967647684,0.18658155927899678,0.8799999999999999,-0.09530402568565761,0.11621374955726992,False,-0.06426182286324084,-0.08419889696411968,0.07365207193556826,0.73375,0.95475,0.9515
QUARTER,ALL4,L2520,CH_RAW,193,182,0.9425752592967367,-0.060539951363086104,0.04927960737924835,0.07100048817957468,0.1667248060861384,0.9174166666666667,-0.10981955874233446,0.11744519870689005,False,-0.09512682613520496,-0.08875026901104142,0.0022572410569880754,0.819,0.95925,0.974
QUARTER,ALL4,L2520,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,ALL4,EXPAND,H_RUNNERUP,193,4,0.020575090648452653,-0.011763072601750852,0.002476178770560255,0.015297258681702878,0.02814824946855325,0.7574166666666667,-0.014239251372311107,0.025672070697992995,False,0.0035464996928216276,-0.0205395613102686,-0.018296156187805588,0.427,0.92875,0.9165
QUARTER,ALL4,EXPAND,H_NARROWEST,193,156,0.8064760941057424,-0.05654874956807466,0.058020350772646286,0.06974209395385629,0.17301080817138403,0.9405833333333332,-0.11456910034072094,0.11499045739873776,False,-0.09287992810892298,-0.10839177904794715,0.031625458452646166,0.89125,0.9815,0.949
QUARTER,ALL4,EXPAND,H_ANY,193,156,0.8064760941057424,-0.05654874956807466,0.058146856444341095,0.07173608521905322,0.1768360505368641,0.9373333333333332,-0.11469560601241575,0.11868919409252301,False,-0.09287992810892298,-0.10839177904794715,0.031625458452646166,0.889,0.983,0.94
QUARTER,ALL4,EXPAND,CH_RAW,193,183,0.9475503836748461,-0.07296712698655684,0.01789001296185136,0.06457550085802032,0.1255643743968778,0.9043333333333333,-0.0908571399484082,0.10767436143502643,False,-0.0804420705053627,-0.10565847092471106,-0.03280083952959678,0.83775,0.97275,0.9025
QUARTER,ALL4,EXPAND,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,NG,L252,H_RUNNERUP,193,6,0.029850746268656716,0.01211123206958773,0.0022820419560576365,0.016013161039543852,0.028018228991404624,0.20687500000000003,0.009829190113530093,0.025736187035346986,False,0.006759753443180992,0.029573942765582194,0.0,0.31225,0.1015,
QUARTER,NG,L252,H_NARROWEST,193,16,0.08364954886584029,-0.040298079328952324,0.0023233359113498386,0.032419578698976874,0.055749469304046916,0.6330833333333333,-0.04262141524030216,0.05342613339269708,False,0.030527195832839304,-0.016927763771884433,-0.13449367004781185,0.08,0.81975,0.9995
QUARTER,NG,L252,H_ANY,193,25,0.1291002614048402,-0.023921502820205543,0.0025545754679289433,0.038372516194998735,0.06610619679965905,0.49291666666666667,-0.026476078288134485,0.0635516213317301,False,0.03991926652912595,0.01500336130121479,-0.12668713629095738,0.05575,0.4285,0.9945
QUARTER,NG,L252,CH_RAW,193,166,0.8589257104308964,-0.021032325035817447,0.01596399898728015,0.08634464251205172,0.15877823002586333,0.6066666666666666,-0.0369963240230976,0.14281423103858318,False,-0.12012115499620156,0.07728428710293196,-0.02026010721418274,0.7815,0.211,0.8275
QUARTER,NG,L252,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,NG,L504,H_RUNNERUP,193,3,0.015599966270343199,0.010814172502089428,0.0002161550831454821,0.014694824402524367,0.02424511460675084,0.25787499999999997,0.010598017418943945,0.024028959523605356,False,0.003377421604943494,0.0,0.029065095901324788,0.4205,,0.09525
QUARTER,NG,L504,H_NARROWEST,193,22,0.11282570199848214,0.04357213605694513,0.012447014249272808,0.03313230654238419,0.06836534971358608,0.29075,0.031125121807672317,0.055918335464313275,False,0.007764469757106651,0.019911664741263234,0.1030402736724655,0.45075,0.356,0.0655
QUARTER,NG,L504,H_ANY,193,27,0.1390505101610591,0.05520439279713522,0.014026858718739876,0.037516824462598984,0.07696963780207369,0.19141666666666668,0.04117753407839534,0.06294277908333382,False,0.01964172862261704,0.032525054553104865,0.11344639521568374,0.26,0.2395,0.07475
QUARTER,NG,L504,CH_RAW,193,165,0.8552997723248166,0.02090706398987513,0.02873748363444005,0.08121798183251094,0.16216857206649274,0.4925833333333333,-0.00783041964456492,0.1334310884320527,False,-0.0336639803573478,0.04219856366195859,0.054186608665014596,0.31775,0.379,0.781
QUARTER,NG,L504,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,NG,L756,H_RUNNERUP,193,7,0.037524243190825535,-0.008671601839165332,0.005677068246544067,0.027311793325347188,0.05306216788427991,0.6995,-0.014348670085709399,0.047385099637735836,False,-0.004944683207586798,0.0,-0.0210701223099092,0.534,,0.865
QUARTER,NG,L756,H_NARROWEST,193,15,0.07665064507968632,0.019583692632265528,0.005090943464238759,0.027678462192806952,0.052464893852914384,0.39291666666666675,0.014492749168026769,0.047373950388675624,False,0.01324527893271367,-0.011195525610069338,0.05670132457415226,0.26925,0.79625,0.11325
QUARTER,NG,L756,H_ANY,193,22,0.11417488827051185,0.015088479767648849,0.013065054169030962,0.03458107145461231,0.07133789076759238,0.4726666666666666,0.0020234255986178867,0.05827283659856142,False,0.013860919273652184,-0.001856137400892412,0.033260657430186774,0.291,0.64425,0.48275
QUARTER,NG,L756,CH_RAW,193,171,0.8838013323214436,0.01906779692526159,0.023097654447112776,0.08018801298548778,0.15703023491048948,0.5321666666666667,-0.004029857521851185,0.1339325804633767,False,-0.07552629070968662,-0.015608600393475221,0.14833828187894663,0.54275,0.64925,0.4045
QUARTER,NG,L756,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,NG,L1260,H_RUNNERUP,193,2,0.009950248756218905,0.0011985136331408004,0.0007656869972266642,0.00971132191838503,0.016288203711527588,0.49725,0.0004328266359141362,0.015522516714300924,False,0.0035464996928216276,4.904120660077388e-05,0.0,0.42625,0.56825,
QUARTER,NG,L1260,H_NARROWEST,193,11,0.05607555443123366,0.00018312011083731575,0.00515494882625898,0.019754725233643886,0.0370134303358668,0.5855,-0.004971828715421664,0.03185848150960782,False,-0.005006866892202369,0.042790648376831796,-0.03723442115211748,0.74625,0.0465,0.96375
QUARTER,NG,L1260,H_ANY,193,17,0.08592630069989038,0.0015683280300126713,0.006777359975632731,0.02319338946414227,0.04436199037347712,0.5264166666666666,-0.00520903194562006,0.03758463039784439,False,0.004670431224517729,0.03726897401763777,-0.03723442115211748,0.482,0.12975,0.9675
QUARTER,NG,L1260,CH_RAW,193,172,0.8887764566995532,-0.00760875860748135,0.04860460196880381,0.0747252162485348,0.17011485739687085,0.7646666666666665,-0.05621336057628516,0.12151025542806704,False,-0.1142530491556144,-0.00837407864158305,0.0998008519747534,0.85225,0.70175,0.74
QUARTER,NG,L1260,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
